#SysTm EventTmStmp Rot:x Rot:y Rot:z
312615953498039 1379577123556498938 0.044665173 0.006359752 -0.98870724 
312615991190698 1379577123810740881 0.04624457 -0.0046776766 -0.987391 
312616039992774 1379577123874705725 0.044113073 -0.007610145 -0.9874175 
312616103719313 1379577123937907629 0.041950256 -0.009096414 -0.98769784 
312616168056257 1379577124001872473 0.040165547 -0.00999677 -0.9880053 
312616231355510 1379577124065043860 0.03932385 -0.010876918 -0.988185 
312616293830712 1379577124129008704 0.03893708 -0.012193428 -0.9881964 
312616356977361 1379577124192180090 0.039342504 -0.014061636 -0.9880973 
312616424183222 1379577124256267004 0.039339595 -0.016881315 -0.98807025 
312616485010324 1379577124319316321 0.038903367 -0.017967436 -0.98837197 
312616549560911 1379577124383311682 0.0384273 -0.017847722 -0.98909 
312616611517266 1379577124446544104 0.039907422 -0.018898536 -0.9897139 
312616672680093 1379577124510356360 0.041850056 -0.019515848 -0.99003464 
312616737474844 1379577124573649817 0.042932253 -0.019559281 -0.9900336 
312616802422196 1379577124637523108 0.04504769 -0.019661825 -0.98976874 
312616865599368 1379577124700694495 0.046491172 -0.019362321 -0.9895049 
312616928593416 1379577124764811926 0.045731004 -0.017047677 -0.9896853 
312616992228391 1379577124827861243 0.04506253 -0.013848154 -0.9902116 
312617055985450 1379577124892190003 0.044301827 -0.011376469 -0.99066746 
312617119956150 1379577124955239320 0.042484157 -0.009473234 -0.9911165 
312617183835289 1379577125019234681 0.04129832 -0.005160822 -0.99155754 
312617246127368 1379577125082497620 0.038641825 0.0021283487 -0.99186945 
312617311807211 1379577125146370911 0.036224905 0.008468631 -0.9920047 
312617373397321 1379577125209572816 0.03712275 0.014578522 -0.99195254 
312617436421891 1379577125273476624 0.037334133 0.02037087 -0.99165 
312617499873745 1379577125336648011 0.037203178 0.025963726 -0.9909157 
312617570131643 1379577125400734925 0.036402263 0.03142757 -0.98993725 
312617629341165 1379577125463875794 0.037887 0.036467087 -0.98887235 
312617691114397 1379577125527871155 0.037876777 0.041274413 -0.9878837 
312617754108446 1379577125590950989 0.030775268 0.044878248 -0.9871117 
312617819879849 1379577125654885316 0.026543438 0.04834345 -0.9861415 
312617883484306 1379577125718162901 0.026186613 0.053187054 -0.9850136 
312617946478353 1379577125782036192 0.024764689 0.057628658 -0.983825 
