#SysTm EventTmStmp Rot:x Rot:y Rot:z
498971324332519 1379826134460214778 0.15675518 -0.19022943 -0.79079634 
498971340355714 1379826135668405696 0.15676323 -0.18921894 -0.79121387 
498971391721500 1379826135731577083 0.15687612 -0.18892048 -0.7913354 
498971453159010 1379826135795511409 0.15696366 -0.18842849 -0.7916167 
498971515634212 1379826135858713313 0.15710916 -0.18815604 -0.7916823 
498971574874254 1379826135922859981 0.15697442 -0.1877491 -0.7920833 
498971643331450 1379826135986031368 0.15676123 -0.18737012 -0.79253495 
498971703639705 1379826136049996212 0.15634318 -0.187014 -0.79308 
498971767091561 1379826136113137081 0.15603995 -0.18724036 -0.7932238 
498971835365633 1379826136177193477 0.15578422 -0.18714982 -0.7935114 
498971892866015 1379826136240303829 0.15591761 -0.18680914 -0.7937998 
498971957965969 1379826136304238155 0.15581435 -0.18681447 -0.7939262 
498972020990537 1379826136367440059 0.15550704 -0.18691948 -0.7940928 
498972089142529 1379826136431404903 0.15534496 -0.18679272 -0.79426295 
498972147589042 1379826136494576290 0.15516432 -0.18673903 -0.7943584 
498972275530443 1379826136615456417 0.15566413 -0.18663068 -0.7940031 
498972359736151 1379826136679024532 0.1559279 -0.18668169 -0.7936275 
498972448550434 1379826136742605468 0.15623593 -0.1866556 -0.7932592 
498972470586142 1379826136804495117 0.15632091 -0.1869839 -0.79283655 
498972527689760 1379826136869741699 0.15646315 -0.18731382 -0.79243994 
498972591355256 1379826136933309814 0.157009 -0.18750246 -0.7919197 
498972659324124 1379826136996877929 0.15731095 -0.18781455 -0.79145557 
498972721097358 1379826137060446044 0.15766709 -0.18785004 -0.79107076 
498972783725163 1379826137124014160 0.15794027 -0.187831 -0.7908195 
498972848275750 1379826137187185546 0.15818775 -0.18787615 -0.79060465 
498972910201587 1379826137251150390 0.15836696 -0.18782753 -0.79050213 
498972975057377 1379826137314718505 0.15830055 -0.1880039 -0.79033494 
498973039028077 1379826137378286621 0.15862416 -0.18795924 -0.79010415 
498973107210589 1379826137441854736 0.15876232 -0.18787557 -0.78998953 
498973177621089 1379826137505728027 0.1588153 -0.18783687 -0.78994876 
498973230116129 1379826137568990966 0.15859167 -0.18781957 -0.7900816 
498973295826490 1379826137632742187 0.15841985 -0.18794112 -0.7900479 
498973354944451 1379826137696127197 0.158887 -0.18787707 -0.78978807 
498973417572256 1379826137759695312 0.1589119 -0.18808357 -0.7901778 
498973485419043 1379826137823263427 0.15978065 -0.18837479 -0.79098594 
498973545879901 1379826137886831542 0.16466358 -0.18850063 -0.7918972 
498973615588431 1379826137950430175 0.17045036 -0.18820846 -0.79408413 
498973676568134 1379826138012991210 0.1808645 -0.18680261 -0.7963056 
498973746368227 1379826138077749511 0.19813047 -0.18428272 -0.7989457 
498973811193498 1379826138141317626 0.21217941 -0.18153432 -0.8019255 
498973873668699 1379826138204946777 0.22235335 -0.17930348 -0.8047476 
498973939287500 1379826138268453857 0.23174372 -0.17737336 -0.8068376 
498974005577750 1379826138332627375 0.23907268 -0.1750655 -0.80845064 
498974063017090 1379826138395554621 0.24300408 -0.17317227 -0.80955607 
498974118289484 1379826138459153254 0.24249437 -0.17236783 -0.80997086 
498974186197312 1379826138522690851 0.2401033 -0.17272793 -0.8090595 
498974247451700 1379826138586289484 0.23526028 -0.17424405 -0.80728626 
498974309530137 1379826138649827082 0.22879022 -0.17585398 -0.80595124 
498974373378756 1379826138713395197 0.22400202 -0.17687273 -0.8053211 
498974437227376 1379826138776993830 0.22022834 -0.17746817 -0.80513895 
498974503792307 1379826138838975031 0.21645759 -0.17773494 -0.80508286 
498974565107735 1379826138904130060 0.21328668 -0.1785126 -0.80462915 
498974628620631 1379826138967728693 0.21059644 -0.17944632 -0.8043481 
498974703914389 1379826139031266291 0.20845217 -0.17979172 -0.8042038 
498974760407598 1379826139094834406 0.20502788 -0.1802839 -0.8040792 
498974824561420 1379826139158415128 0.20164275 -0.18082175 -0.8037402 
498974883801463 1379826139221708585 0.19934697 -0.18139169 -0.80342424 
498974951404089 1379826139285520841 0.19728282 -0.18192102 -0.80326647 
498975011590262 1379826139349088956 0.1957363 -0.18233225 -0.803184 
498975072417365 1379826139412687589 0.19422837 -0.18283522 -0.80301094 
498975139440101 1379826139476255704 0.19218157 -0.18336421 -0.8028029 
498975202159467 1379826139539823820 0.19026107 -0.18386553 -0.8018431 
498975268541278 1379826139603391935 0.18505272 -0.18481836 -0.8013096 
498975328910573 1379826139666990568 0.18037157 -0.18574734 -0.8003117 
498975391019531 1379826139730528165 0.17629667 -0.18666495 -0.7992181 
498975457431861 1379826139794096280 0.1727411 -0.18752548 -0.79778606 
498975528635891 1379826139857664396 0.1678507 -0.18825081 -0.79532945 
498975587112923 1379826139921232511 0.15785487 -0.18864231 -0.7914211 
498975647360138 1379826139984800626 0.14636204 -0.1877794 -0.7868179 
498975709285974 1379826140047544767 0.13841966 -0.18671177 -0.7829719 
498975770021515 1379826140111906339 0.1321281 -0.18649292 -0.78071815 
498975833534410 1379826140175474454 0.12872626 -0.18696788 -0.7796811 
498975900160383 1379826140239073087 0.12820432 -0.18728477 -0.7792186 
498976024408819 1379826140372831632 0.12650318 -0.18682484 -0.77912426 
498976087006102 1379826140436033536 0.12594561 -0.18675798 -0.7790803 
498976151129405 1379826140499998380 0.12566885 -0.18638554 -0.7790721 
498976215374789 1379826140563169767 0.12532978 -0.18580082 -0.77897793 
498976281634516 1379826140627165128 0.12506124 -0.18529755 -0.7788644 
498976344842208 1379826140690336515 0.124772586 -0.18484767 -0.77930623 
498976407225850 1379826140754479101 0.124894954 -0.18424796 -0.7792344 
498976471745916 1379826140817681005 0.12486768 -0.18308565 -0.7797839 
498976535350372 1379826140881645849 0.12902631 -0.18015082 -0.7803121 
498976597489850 1379826140944786718 0.13306165 -0.17809609 -0.7808405 
