#SysTm EventTmStmp Acc:x Acc:y Acc:z
2439497517935 1375072963930863108 1.0873108 9.730072 2.2101746 
2439510244931 1375072963994095530 1.2003784 9.558685 2.2411194 
2439518485432 1375072964057968821 1.3479614 9.52298 2.24469 
2439556880061 1375072964121231760 1.5038757 9.314697 2.4934387 
2439576626741 1375072964185044016 1.5383911 9.449188 2.4089355 
2439622559901 1375072964248337473 1.2527466 9.495605 2.5410461 
2439687263091 1375072964312210764 1.2979736 9.552734 2.0102234 
2439749372048 1375072964375504221 1.5883789 9.161163 2.1566162 
2439816730510 1375072964439316477 1.415802 9.173065 2.7481384 
2439880914854 1375072964502609934 1.0194702 9.136169 2.4803467 
2439945099196 1375072964566483225 -1.0966797 10.763153 1.4187012 
2440007147114 1375072964629776682 0.30654907 10.046661 1.3365784 
2440067821614 1375072964693619456 0.054229736 9.520599 2.5220032 
2440135424238 1375072964756912913 0.12683105 9.646759 2.6219788 
2440193504506 1375072964821021816 0.626709 9.662231 1.776947 
2440261625978 1375072964884315273 0.511261 9.636047 1.962616 
2440322117356 1375072964948158047 0.5184021 9.695557 1.9185791 
2440386149097 1375072965011054775 0.2720337 9.885986 2.0935364 
2440447922330 1375072965075294277 0.5338745 9.684845 2.1708984 
2440514639865 1375072965138587734 0.49816895 9.71698 2.7124329 
2440578427442 1375072965202430508 0.56362915 9.774109 2.6386414 
2440641848776 1375072965265693447 1.2456055 9.392059 2.3684692 
2440710855338 1375072965329597256 1.7288208 9.223053 2.661255 
2440769210289 1375072965392890713 1.7919006 8.952881 3.406311 
2440833730358 1375072965456702969 2.275116 8.768402 3.2468262 
2440894557459 1375072965519996426 1.6574097 9.355164 2.9945068 
2440958070354 1375072965583808681 1.6490784 9.390869 3.1099548 
2441023475512 1375072965647102138 1.6859741 9.256378 3.0587769 
2441089735241 1375072965710975429 1.8418884 9.050476 3.4241638 
2441147601867 1375072965774268886 1.7716675 9.20282 3.4217834 
2441218073407 1375072965838168577 1.7657166 9.173065 3.1313782 
2441278381662 1375072965901462034 1.8526001 9.13736 3.0968628 
2441341986118 1375072965965335325 1.5729065 9.288513 3.4110718 
2441404552882 1375072966028567747 1.6562195 9.150452 3.1992188 
2441477313449 1375072966092563108 1.6098022 8.9183655 3.4789124 
2441529503286 1375072966155734495 1.7442932 9.094513 2.649353 
2441593412945 1375072966219607786 1.01828 9.520599 2.1947021 
2441658573940 1375072966282870725 0.18991089 10.469177 0.95809937 
2441722697244 1375072966346682981 0.5076904 9.859802 1.4674988 
