#SysTm EventTmStmp Light
28183405337121 28182974483000 9.0 
28183443455745 28182984331000 9.0 
28183452403537 28182994325000 9.0 
28183462289871 28183004476000 9.0 
28183528130287 28183014348000 31.0 
28183535749371 28183024874000 31.0 
28183540757662 28183034355000 31.0 
28183546479121 28183045198000 31.0 
28183551093162 28183055529000 32.0 
28183552532246 28183064342000 32.0 
28183557534871 28183074338000 32.0 
28183562158412 28183084338000 32.0 
28183566698496 28183094332000 32.0 
28183571522204 28183104330000 32.0 
28183577332996 28183114533000 32.0 
28183582576704 28183124531000 32.0 
28183587117329 28183134538000 33.0 
28183591647079 28183144526000 33.0 
28183596706662 28183154534000 33.0 
28183601531537 28183164721000 33.0 
28183606091746 28183175574000 33.0 
28183610555746 28183184690000 33.0 
28183615722204 28183194707000 33.0 
28183619335120 28183204691000 33.0 
28183623019162 28183214717000 10.0 
28183632277996 28183224688000 10.0 
28183639598537 28183234697000 10.0 
28183643480662 28183244694000 10.0 
28183647332537 28183254767000 29.0 
28183650877121 28183264765000 29.0 
28183654905787 28183274778000 29.0 
28183658649079 28183284772000 29.0 
28183662409996 28183295638000 9.0 
28183666054621 28183304764000 9.0 
28183670382163 28183314766000 9.0 
28183674122412 28183324820000 9.0 
28183677793121 28183334817000 31.0 
28183679950870 28183345968000 31.0 
28183683656912 28183354807000 31.0 
28183687276996 28183364806000 31.0 
28183691103746 28183374792000 32.0 
28183694891162 28183385080000 33.0 
28183698850120 28183395205000 33.0 
28183702636121 28183404783000 33.0 
28183706307912 28183415832000 34.0 
28183709211495 28183424821000 9.0 
28183713687787 28183436964000 9.0 
28183717435537 28183445490000 9.0 
28183721069329 28183454707000 9.0 
28183724914412 28183464707000 9.0 
28183727087954 28183474704000 9.0 
28183730635329 28183484713000 9.0 
28183735304329 28183494712000 9.0 
28183739233204 28183504901000 9.0 
28183743500746 28183514434000 9.0 
28183787541371 28183525433000 9.0 
28183801503621 28183534401000 9.0 
28183805688788 28183544386000 31.0 
28183810174371 28183554393000 31.0 
28183814181537 28183564392000 31.0 
28183819918995 28183574903000 31.0 
28183825368496 28183584388000 31.0 
28183831611787 28183594396000 31.0 
28183836176371 28183604393000 31.0 
28183853610287 28183614427000 31.0 
28183858602579 28183624484000 34.0 
28183872457621 28183634353000 34.0 
28183876251913 28183644740000 34.0 
28183879796829 28183654329000 34.0 
28183883484746 28183664332000 31.0 
28183887486162 28183674336000 31.0 
28183889268204 28183684334000 31.0 
28183892935412 28183694337000 31.0 
28183896571162 28183704327000 10.0 
28183900809621 28183714594000 10.0 
28183904614495 28183724328000 10.0 
28183908272662 28183734339000 10.0 
