#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
77363646417001 1374940396220195682 -0.03065 -0.04007 -0.00507 
77363872450879 1374940396361247928 -0.01997 -0.01016 -0.02216 
77363892838487 1374940396381359012 -0.04027 -0.06143 0.00134 
77363908281796 1374940396391460330 -0.05202 -0.07639 0.01736 
77363923480942 1374940396401470096 -0.05629 -0.06784 0.0195 
77364032469192 1374940396451885135 -0.04988 0.00586 0.01416 
77364053131484 1374940396472057254 -0.07231 0.04538 0.02484 
77364328730447 1374940396623027713 -0.07979 -0.05502 0.03018 
77364430180163 1374940396697319706 -0.0157 0.008 -0.00186 
77364523847186 1374940396728844365 -0.03172 -0.03046 0.03125 
77364544143234 1374940396733910283 -0.03172 -0.03046 0.02698 
77364636375800 1374940396784203251 -0.05736 -0.02725 0.0462 
77364733247460 1374940396839592656 -0.02638 0.02402 0.03018 
77364788641937 1374940396859734257 -0.05415 0.01334 0.043 
77364959067696 1374940396920159062 -0.03386 -0.02298 0.04407 
77365157266993 1374940396990685185 -0.09901 -0.15756 0.11349 
77365212081583 1374940397010826787 -0.13853 -0.18961 0.18185 
77365247332613 1374940397020897587 -0.14708 -0.17679 0.20535 
77365267415017 1374940397025902470 -0.15776 -0.16397 0.22031 
77365285727241 1374940397030937871 -0.17058 -0.14795 0.22458 
77365373656433 1374940397061150273 -0.2336 0.03897 0.2641 
77365380492997 1374940397066246708 -0.24321 0.09985 0.26837 
77365386536031 1374940397071221074 -0.25923 0.15646 0.27158 
77365399293547 1374940397081291874 -0.29448 0.306 0.23846 
77365529890220 1374940397171929081 -0.62666 1.12952 -0.02536 
77366828196339 1374940397905846318 -0.54762 1.46811 -0.47504 
77366956259822 1374940398017906865 0.68498 -0.04861 0.388 
77366978203970 1374940398033013066 0.47029 -0.34021 0.3143 
77366983667116 1374940398038048466 0.38698 -0.3808 0.27692 
77366989221824 1374940398043114384 0.30046 -0.37653 0.24701 
77366994776532 1374940398048088749 0.21822 -0.33594 0.2374 
77367296867177 1374940398254747806 1.38994 -0.41711 1.19229 
77367321497117 1374940398259752689 1.32692 -0.5079 1.23608 
77367332514972 1374940398264849124 1.22545 -0.67453 1.29376 
77367355802015 1374940398269823490 1.08766 -0.93301 1.30338 
77367391877095 1374940398284990726 0.56856 -1.98404 0.98187 
77367410402961 1374940398289995609 0.41154 -2.40167 0.76398 
77367471230063 1374940398335314212 0.47136 -3.19315 0.08145 
77367476601649 1374940398340349613 0.55681 -2.94641 -0.03818 
77367488046788 1374940398350420413 0.89647 -2.42838 -0.24112 
77367542769817 1374940398375597415 1.55016 -1.67963 -0.4227 
77367553757151 1374940398385698734 1.49461 -1.34637 -0.48465 
77367565934779 1374940398390673099 1.41451 -1.19684 -0.51242 
77367577013674 1374940398400743900 1.22758 -0.99069 -0.51028 
77367594562888 1374940398415911136 1.03105 -1.10712 -0.37891 
77367606832078 1374940398425981937 0.93065 -1.34531 -0.30521 
77367612356265 1374940398430956302 0.88258 -1.47668 -0.26355 
77367681423868 1374940398456133304 0.55147 -1.7811 0.03766 
77367686856494 1374940398461199222 0.44145 -1.73837 0.08359 
77367692380681 1374940398466265140 0.32396 -1.64011 0.11777 
77367698026950 1374940398471239505 0.2054 -1.5162 0.14447 
77367725800489 1374940398496447025 -0.26991 -0.57199 0.10281 
77367731629881 1374940398501482425 -0.29234 -0.34769 0.07611 
77367736909905 1374940398506548343 -0.29768 -0.15863 0.05261 
77367853284084 1374940398587145267 -0.64696 -0.04861 0.27478 
77368393342074 1374940398919390140 -0.31584 1.79068 0.6059 
77368414034886 1374940398929552494 -0.1097 1.83234 0.88574 
77368429630796 1374940398944597660 -0.2336 1.69135 1.04062 
77368482858326 1374940398994921146 -0.76445 0.2355 -0.06274 
77368488077310 1374940398999956546 -0.57112 0.18103 -0.1781 
77368675319793 1374940399114592881 0.04625 0.83472 0.10068 
77368827433330 1374940399206481308 0.86977 -0.03046 -0.05847 
77368834819260 1374940399211577744 0.82063 -0.10629 -0.09052 
77368903429056 1374940399256835312 0.27376 0.70654 0.07077 
77368911028629 1374940399261870713 0.14238 -0.27826 0.10602 
77368966362065 1374940399307219834 -0.02745 -0.27399 0.1669 
77369113714423 1374940399443175644 -0.18767 0.20773 0.62726 
77369119360692 1374940399448211045 -0.22505 0.19171 0.59628 
77369153207784 1374940399478392929 -0.48674 -0.02512 0.28867 
77369164591883 1374940399488524765 -0.39488 -0.06677 0.19254 
77369237810255 1374940399563994736 -0.15349 -0.22165 0.11349 
77369244005891 1374940399569060654 -0.12358 -0.20349 0.11884 
77369283163529 1374940399609343857 -0.06163 -0.02405 0.10281 
77369386169786 1374940399705016465 0.06227 0.02509 0.02591 
77369430546407 1374940399755400986 -0.07552 -0.03259 0.05261 
77369518475600 1374940399825835556 0.08577 0.10092 0.04407 
77369675380834 1374940399941649765 -0.00182 0.11481 0.03018 
77369683133009 1374940399946685166 0.05266 0.04965 0.02698 
77369690702061 1374940399951751084 0.05586 0.0582 0.03125 
77369790290037 1374940400017241806 -0.01357 0.19705 -0.02536 
77369817209005 1374940400027312607 -0.01143 0.27716 -0.04138 
77369866438365 1374940400077666611 -0.00182 0.00052 -0.20694 
77369913683901 1374940400102782578 0.00246 -0.00269 -0.34793 
77369930439586 1374940400112883896 0.00459 -0.01016 -0.27957 
77369935719610 1374940400117949814 0.00139 -0.00269 -0.14606 
77369952505814 1374940400127959580 -0.00182 0.00159 -0.004 
77369972893424 1374940400138121933 -0.00288 0.00159 0.00134 
77370439214193 1374940400389830918 -0.00182 -0.00055 -0.00079 
77370473305448 1374940400409972519 -0.00075 0.00159 -0.00079 
77370518933406 1374940400430083603 -0.00075 0.00159 0.00134 
77370552749978 1374940400450255722 -0.00182 0.00052 0.00027 
77370558274165 1374940400455291123 -0.00075 0.00052 0.00134 
77370563889913 1374940400460357041 -0.00182 0.00159 0.00027 
77370569536182 1374940400465361924 -0.00075 0.00052 0.00027 
77370592121258 1374940400480498642 0.00032 0.00052 0.00027 
77370604207327 1374940400485473007 -0.00075 -0.00055 0.00134 
77370615408303 1374940400495543808 0.00032 0.00159 0.00027 
77370643670168 1374940400515715927 -0.00075 -0.00055 -0.00079 
77370649316436 1374940400520781845 -0.00075 -0.00055 -0.00186 
77370666011080 1374940400530852646 -0.00075 -0.00055 0.00027 
77370682858325 1374940400535827011 -0.00075 0.00052 -0.00079 
77370702757608 1374940400550963730 0.00032 -0.00055 0.00027 
77370716064490 1374940400555999131 0.00032 0.00052 0.00027 
77370744051673 1374940400571074814 -0.00288 0.00052 0.00027 
77370749606381 1374940400576140732 -0.00182 -0.00055 0.00027 
77370777166277 1374940400591277451 0.00032 -0.00055 0.00027 
77370902086161 1374940400651641220 0.00032 -0.00055 -0.00079 
77370936024815 1374940400671898908 -0.00075 0.00159 -0.00079 
77370952963621 1374940400687005109 0.00032 -0.00162 0.00134 
77370987604243 1374940400712212629 0.00139 0.00159 0.00027 
77371027128125 1374940400732354230 -0.00075 0.00159 0.00134 
77371032835434 1374940400737359113 -0.00075 -0.00055 0.00241 
