#SysTm EventTmStmp Light
1218078568537 1375070745975765758 1.0 
1219231109357 1375070747120064654 2.0 
1219477225639 1375070747374367632 4.0 
1219604342991 1375070747501503863 26.0 
1219731735024 1375070747628609576 43.0 
1219858577692 1375070747755745806 81.0 
1219991860158 1375070747882973589 92.0 
1220112751354 1375070748010048785 93.0 
1220240265468 1375070748137185015 87.0 
1220369671846 1375070748264260211 43.0 
1220494683293 1375070748391457476 3.0 
1220621587002 1375070748518593707 1.0 
1222020427227 1375070749917384737 2.0 
1222147575098 1375070750044490450 3.0 
1222276126905 1375070750171840304 12.0 
1222405319642 1375070750299007052 41.0 
1222563201528 1375070750425899142 71.0 
1222655861379 1375070750553004855 80.0 
1222783314453 1375070750680263155 77.0 
1222911530537 1375070750807490939 14.0 
1223038800490 1375070750934657687 11.0 
1223164391823 1375070751061610812 25.0 
1223291631255 1375070751188686007 23.0 
1223461843371 1375070751315883272 21.0 
1223545652314 1375070751442958468 9.0 
1223673135910 1375070751570094698 1.0 
1224946354282 1375070752841993653 2.0 
1225118580743 1375070752968977295 4.0 
1225198666200 1375070753096052490 7.0 
1225325966673 1375070753223219239 27.0 
1225453663911 1375070753350355469 97.0 
1225582002077 1375070753477705323 125.0 
1225707593410 1375070753604597412 133.0 
1225836725104 1375070753732130371 132.0 
1225961767070 1375070753858839356 25.0 
1226089128583 1375070753986006104 1.0 
1226343393806 1375070754240248047 2.0 
1226471701451 1375070754367597901 9.0 
1226598422037 1375070754494581543 1.0 
1227363415170 1375070755257664893 2.0 
1227494347568 1375070755384831641 3.0 
1227620457746 1375070755511815284 8.0 
1227741684666 1375070755638977755 59.0 
1227870328035 1375070755766327608 89.0 
1227997292783 1375070755893463839 115.0 
1228123891288 1375070756020050753 112.0 
1228252259973 1375070756147874513 47.0 
1228377515583 1375070756274797121 1.0 
1228632055488 1375070756529123321 5.0 
1228760698857 1375070756656473175 17.0 
1228887541524 1375070756783609405 1.0 
1229523097758 1375070757419306709 2.0 
1229651558005 1375070757546473458 3.0 
1229780872824 1375070757673579170 5.0 
1229907562888 1375070757800745918 18.0 
1230031933407 1375070757927816919 58.0 
1230157738380 1375070758054800562 86.0 
1230285466138 1375070758181997827 107.0 
1230413499100 1375070758309286646 111.0 
1230540799574 1375070758437033228 35.0 
1230667794842 1375070758563528589 1.0 
