#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
152342759219894 1379389026038308142 -0.00099 0.00214 0.00032 
152342765720734 1379389026101540564 -0.00099 0 -0.00075 
152342781621847 1379389026228524207 0.00008 -0.00107 -0.00075 
152342842540510 1379389026292580603 0.00008 -0.00214 -0.00075 
152342901811073 1379389026355690955 -0.00099 -0.00107 -0.00075 
152342964683039 1379389026419655799 0.00008 -0.00107 -0.00075 
152343028989466 1379389026482827185 0.00008 -0.0032 -0.00075 
152343092532881 1379389026546806611 0.00008 -0.00214 -0.00075 
152343155710050 1379389026609977998 0.00008 -0.00214 -0.00075 
152343220199599 1379389026673942842 0.00008 -0.00214 -0.00075 
152343282796882 1379389026737144746 0.00008 -0.00107 -0.00075 
152343345394165 1379389026801048554 0.00008 -0.00107 -0.00075 
152343409700589 1379389026864250459 0.00008 -0.00107 -0.00075 
152343473091402 1379389026928337373 0.00008 -0.00107 -0.00075 
152343536665339 1379389026991386689 0.00008 -0.00214 -0.00075 
152343599934070 1379389027055473603 0.00008 0 -0.00075 
152343663111241 1379389027118614472 -0.00099 0 -0.00075 
152343727448185 1379389027182487763 0.00008 -0.00107 -0.00075 
152343791540967 1379389027245750703 0.00008 -0.00214 -0.00075 
152343853955130 1379389027309623994 0.00008 -0.00107 0.00032 
152343917315422 1379389027372886933 0.00008 -0.00107 -0.00075 
152343981133522 1379389027436760224 0.00008 -0.00214 0.00032 
152344044982140 1379389027499931611 0.00008 -0.00107 -0.00075 
152344108525555 1379389027564018525 0.00008 0 -0.00075 
152344172862500 1379389027627189912 0.00008 -0.00107 -0.00075 
152344236955282 1379389027691215791 0.00008 -0.00107 -0.00075 
152344299552566 1379389027754204072 0.00008 -0.00107 0.00032 
152344362943379 1379389027818290986 0.00008 -0.00107 -0.00075 
152344425967948 1379389027881431855 0.00008 -0.00107 0.00032 
152344490823738 1379389027945305146 -0.00099 0.00107 -0.00075 
152344553054778 1379389028008568086 0.00008 0 -0.00075 
152344617971611 1379389028072502412 -0.00099 0.00214 -0.00075 
152344680385772 1379389028135911846 0.00008 -0.00214 -0.00075 
152344744356473 1379389028199968243 0.00008 -0.00214 -0.00075 
152344807381041 1379389028263048077 0.00008 -0.00107 -0.00075 
152344872419954 1379389028326921368 0.00008 -0.00107 -0.00075 
152344935566606 1379389028390153790 -0.00099 0.00107 -0.00075 
152345003962759 1379389028454179668 0.00008 -0.00107 -0.00075 
152345062561874 1379389028517320538 -0.00099 0.0032 -0.00075 
152345125830606 1379389028581376934 -0.00099 0.00214 -0.00075 
152345188733093 1379389028644365215 0.00008 0 -0.00075 
152345253924609 1379389028708482647 0.00008 -0.00214 -0.00075 
152345315972526 1379389028771501446 0.00008 -0.00107 -0.00075 
152345380004268 1379389028835588360 0.00008 -0.00214 -0.00075 
152345443425601 1379389028898637676 0.00114 -0.0032 -0.00075 
152345506877455 1379389028962616154 0.00114 -0.00534 0.00139 
152345570787115 1379389029025848576 0.00008 -0.00214 0.00459 
152345634025326 1379389029089752385 0.00114 -0.00641 0.00246 
152345697385619 1379389029152984806 -0.00099 0.00107 0.00032 
152345761722565 1379389029216888615 0.00008 -0.00214 -0.00075 
152345824411409 1379389029280060002 0.00008 -0.00107 -0.00075 
152345888565232 1379389029344177433 0.00008 -0.00214 -0.00075 
152345952902177 1379389029407287785 0.00008 -0.00107 -0.00075 
152346015743623 1379389029471313664 0.00008 0 -0.00075 
