#SysTm EventTmStmp Rot:x Rot:y Rot:z
186137995791533 1379435801868722541 0.026316 0.06213197 0.82756853 
186138011265362 1379435802058908088 0.019799517 0.05507819 0.7901354 
186138078410180 1379435802123054094 0.021720715 0.04683314 0.7817094 
186138127425899 1379435802186225481 0.023461932 0.04149465 0.7737497 
186138193502505 1379435802250220842 0.022413949 0.03603027 0.7667612 
186138253261394 1379435802313392229 0.02098304 0.03109305 0.7603589 
186138314759945 1379435802377357072 0.020483846 0.028681973 0.7569567 
186138378120237 1379435802440528459 0.018794488 0.027597288 0.7554947 
186138444593609 1379435802504523820 0.015351357 0.029531367 0.75697756 
186138511128020 1379435802567725725 0.013058165 0.032150988 0.759621 
186138572321366 1379435802631629533 0.01257216 0.033544138 0.76207346 
186138632049735 1379435802694831438 0.012078072 0.034348316 0.763967 
186138695837313 1379435802758735246 0.008166707 0.034842946 0.76548266 
186138760784666 1379435802821937150 0.004563075 0.03403215 0.7673537 
186138826861272 1379435802886024065 0.0021849123 0.03191301 0.76989794 
186138889550117 1379435802949118521 8.064433E-4 0.029514557 0.7729682 
186138951750636 1379435803013144399 -2.0528206E-4 0.027280878 0.77604914 
186139014683642 1379435803076224233 -1.9178816E-4 0.025136555 0.77726907 
186139080943371 1379435803140219595 0.0040826006 0.02403847 0.77697206 
186139143632216 1379435803203452017 0.010113253 0.021437988 0.7748137 
186139207663959 1379435803267355825 0.012023152 0.015469357 0.77022165 
186139271298935 1379435803330588247 0.0137532335 0.01002301 0.76744765 
186139334659227 1379435803394492056 0.024450377 0.006637917 0.76938397 
186139396401939 1379435803457632925 0.03969976 0.0062988843 0.7701127 
186139460738885 1379435803520254995 0.047536988 0.007878943 0.7661934 
186139524892709 1379435803584799673 0.04677888 0.00876388 0.76105195 
186139590542029 1379435803648856069 0.044031613 0.00877804 0.7588215 
186139652803588 1379435803711905386 0.044097494 0.010253359 0.75944287 
186139715797636 1379435803775870229 0.045017917 0.012941727 0.7595518 
186139777784512 1379435803839133169 0.040464904 0.016276607 0.7558239 
186139842243541 1379435803903036978 0.03241226 0.02130796 0.7508981 
186139905207068 1379435803966208364 0.02583965 0.026289092 0.7490716 
186139969147248 1379435804030234243 0.021172643 0.022475952 0.7507402 
186140033117948 1379435804093344595 0.013582546 0.019478468 0.75098836 
186140097638014 1379435804157400991 0.0072321347 0.027905365 0.7517054 
186140159624892 1379435804220541860 0.009054158 0.032032676 0.7540824 
186140224694325 1379435804284445669 0.009029215 0.027718367 0.751856 
186140287352649 1379435804347708608 0.007064509 0.02911849 0.74774367 
186140352330522 1379435804411612417 0.009887193 0.035457604 0.7471755 
186140415019366 1379435804474783804 0.01759598 0.038215093 0.7479692 
186140477341968 1379435804538718130 0.027178982 0.037825324 0.74895084 
186140542289319 1379435804602071329 0.034850992 0.037646014 0.7500525 
186140607511356 1379435804666158243 0.04096577 0.036705557 0.75146705 
186140669986558 1379435804728475138 0.046318885 0.03032597 0.7530755 
186140733529973 1379435804793294474 0.046234306 0.015462571 0.75301445 
186140794753839 1379435804856313272 0.038164653 0.014610758 0.7511272 
186140860128478 1379435804920339151 0.03098387 0.027912337 0.7511165 
186140922359516 1379435804983541056 0.034976747 0.035758246 0.7502046 
186140987703635 1379435805047444864 0.036267083 0.043344755 0.7487802 
186141051887977 1379435805110677286 0.03581244 0.052325144 0.7494884 
186141114698904 1379435805174672647 0.039469555 0.056485638 0.7528034 
186141175159761 1379435805237752481 0.043143883 0.056037404 0.75415677 
186141240198674 1379435805301839395 0.042796124 0.05476561 0.7541268 
186141302063469 1379435805364949747 0.040919665 0.051784042 0.7539083 
186141366369893 1379435805428898731 0.036092017 0.04299762 0.755971 
186141432782225 1379435805492131153 0.03170622 0.03366176 0.7588637 
186141496569802 1379435805556095997 0.03202199 0.02293943 0.76342034 
186141561547676 1379435805619267384 0.03468059 0.013253452 0.767163 
186141624297561 1379435805683171192 0.034492984 0.01199001 0.7707269 
186141694585977 1379435805746342579 0.035268877 0.01644664 0.7751901 
186141764172427 1379435805810368458 0.039713338 0.018434536 0.7793796 
186141829699666 1379435805873478809 0.043646492 0.01766005 0.78100115 
186141881065453 1379435805937474171 0.047643244 0.0149102835 0.78117716 
186141942808165 1379435806000584522 0.05315653 0.0070983623 0.7797931 
186142012486176 1379435806064793507 0.05476852 -0.003310646 0.77480567 
186142074808777 1379435806127934376 0.05013231 1.1009437E-5 0.7725355 
186142139359364 1379435806191990772 0.052509885 0.0050016805 0.7762817 
186142209128936 1379435806255101124 0.053817842 -0.0011522721 0.7773699 
186142260433681 1379435806318821827 0.04442433 -0.0010508057 0.77492374 
186142320070488 1379435806381993214 0.037964035 0.0050708326 0.7775174 
186142392251171 1379435806446049610 0.038236674 0.007613232 0.78369296 
186142473343800 1379435806509282032 0.03841962 0.010683084 0.789847 
