#SysTm EventTmStmp Pressure
186137999576059 1379435801880044563 994.8432 
186138015568734 1379435802070169074 994.78326 
186138084086970 1379435802134315080 994.81323 
186138131332507 1379435802197486467 994.60333 
186138197042868 1379435802261481828 994.8432 
186138257625807 1379435802324592180 994.72327 
186138321535467 1379435802388587541 994.78326 
186138385323044 1379435802451758928 994.81323 
186138449507389 1379435802515784807 994.9032 
186138515278790 1379435802579078264 994.8432 
186138575770168 1379435802642829484 994.97314 
186138642701345 1379435802706153459 994.93317 
186138703009601 1379435802769996232 994.87317 
186138766369894 1379435802833167619 994.96313 
186138830859440 1379435802897376604 994.87317 
186138893487245 1379435802960379507 994.81323 
186138957793669 1379435803024619009 994.93317 
186139020757198 1379435803087485220 994.87317 
186139084605816 1379435803151450063 994.78326 
186139148393394 1379435803214804556 994.81323 
186139211814730 1379435803278616812 994.87317 
186139276609480 1379435803341940786 994.87317 
186139339054161 1379435803405814077 994.8432 
186139402048208 1379435803468893911 994.8432 
186139464920176 1379435803531607534 994.81323 
186139529287643 1379435803596060659 994.9032 
186139594143433 1379435803660147573 994.8432 
186139657961531 1379435803723227407 994.9032 
186139720436733 1379435803787131216 994.87317 
186139783827546 1379435803850485708 994.87317 
186139847737208 1379435803914267446 994.87317 
186139910731256 1379435803977438833 994.93317 
186139974946118 1379435804041617300 994.9032 
186140037879126 1379435804104605581 994.81323 
186140102093989 1379435804168784048 994.87317 
186140164904916 1379435804231741812 994.87317 
186140229730186 1379435804295676138 994.9032 
186140292449552 1379435804359061147 994.8432 
186140356206610 1379435804422873403 994.93317 
186140419475341 1379435804486136343 994.87317 
186140483446042 1379435804550040151 994.93317 
186140547355701 1379435804613393351 994.8432 
186140611784208 1379435804677541300 994.9032 
186140674076287 1379435804739705606 994.81323 
186140737680744 1379435804804585977 994.9032 
186140800857915 1379435804867635294 994.8432 
186140864798095 1379435804931600138 994.96313 
186140928463591 1379435804994893595 994.87317 
186140994448637 1379435805058705851 994.9032 
186141055489381 1379435805121968790 994.87317 
186141120833499 1379435805185994669 994.87317 
186141181996324 1379435805248952433 994.9032 
186141246363789 1379435805313161417 994.87317 
186141311005938 1379435805376271768 994.87317 
186141373084375 1379435805440098682 994.93317 
186141440046073 1379435805503483692 994.7533 
186141500537451 1379435805567356983 994.9032 
186141565057519 1379435805630619923 994.9032 
186141630615278 1379435805694401661 994.81323 
186141699072472 1379435805757603565 994.87317 
186141778883247 1379435805821751514 994.9032 
186141837085596 1379435805884709278 994.8432 
186141886864324 1379435805948796192 994.8432 
186141948729118 1379435806011784473 994.87317 
186142019963667 1379435806076268116 994.87317 
186142082560952 1379435806139805714 994.9032 
186142184041190 1379435806203465382 994.87317 
186142212577738 1379435806266606251 994.96313 
186142263363637 1379435806330082813 994.9032 
186142327731102 1379435806393254200 994.96313 
186142394540199 1379435806457463184 994.8432 
186142482225228 1379435806520543018 994.9032 
186142542533484 1379435806584935108 994.96313 
186142580897592 1379435806647679249 994.9032 
186142644746210 1379435806711460987 994.87317 
186142717171055 1379435806774815479 994.8432 
186142779859899 1379435806838597217 994.87317 
186142861410332 1379435806901799122 994.87317 
186142914424220 1379435806965977589 994.8432 
186142965240639 1379435807028935352 994.8432 
186143026220344 1379435807093291002 994.9032 
186143089824799 1379435807156431871 994.9032 
186143165667925 1379435807220244127 994.9032 
186143240381796 1379435807284239488 994.8432 
186143303131682 1379435807347990709 994.9032 
186143373572701 1379435807411101060 994.87317 
186143407541875 1379435807474516588 994.8432 
186143471054770 1379435807537626939 994.8432 
186143535910563 1379435807602080064 994.87317 
186143610807555 1379435807665068346 994.87317 
186143675541266 1379435807728819566 994.87317 
186143745402398 1379435807792082506 994.78326 
186143821306564 1379435807856152842 994.9032 
186143852376303 1379435807919324229 994.87317 
186143916041800 1379435807983167002 994.81323 
186143979829379 1379435808046368907 994.9032 
186144055245218 1379435808110303233 994.9032 
186144133102688 1379435808173871348 994.9032 
