#SysTm EventTmStmp Grav:x Grav:y Grav:z
186137993410944 1379435801868722541 -0.25198245 1.29613 9.717353 
186138003726830 1379435801931771858 -0.40924782 1.1978917 9.724606 
186138008854252 1379435802058908088 -0.35226735 1.0904903 9.739462 
186138076243234 1379435802123054094 -0.23786281 0.9828104 9.754378 
186138124434903 1379435802186225481 -0.15805013 0.92039853 9.762083 
186138190908273 1379435802250220842 -0.11556678 0.8234327 9.771335 
186138251216529 1379435802313392229 -0.08250694 0.73054993 9.779053 
186138312898202 1379435802377357072 -0.062958725 0.6879758 9.782286 
186138376258494 1379435802440528459 -0.07566539 0.65012014 9.784784 
186138442365622 1379435802504523820 -0.15006767 0.6349368 9.784924 
186138508167544 1379435802567725725 -0.21497875 0.64533746 9.783031 
186138570886909 1379435802631629533 -0.23742566 0.6607914 9.781481 
186138630554237 1379435802694831438 -0.25302872 0.6672838 9.780649 
186138694311294 1379435802758735246 -0.316436 0.62602633 9.781531 
186138759045005 1379435802821937150 -0.3587161 0.5695007 9.783525 
186138824022877 1379435802886024065 -0.36594638 0.5092073 9.786582 
186138887322130 1379435802949118521 -0.35464212 0.45747834 9.789553 
186138949339526 1379435803013144399 -0.34026137 0.41270223 9.792052 
186139012516696 1379435803076224233 -0.31286287 0.38083723 9.794256 
186139078684863 1379435803140219595 -0.23437183 0.416693 9.79499 
186139141495790 1379435803203452017 -0.11194205 0.451095 9.79563 
186139204917126 1379435803267355825 -0.011784469 0.3840146 9.799121 
186139268857305 1379435803330588247 0.08102808 0.3237447 9.80097 
186139332492281 1379435803394492056 0.28586096 0.40625793 9.794061 
186139394112912 1379435803457632925 0.5209913 0.59085673 9.77496 
186139458480377 1379435803520254995 0.61534166 0.71585685 9.761111 
186139522695243 1379435803584799673 0.5870541 0.7243784 9.762224 
186139587978318 1379435803648856069 0.5434572 0.6917704 9.767113 
186139650606121 1379435803711905386 0.52632546 0.7140413 9.766449 
186139713691730 1379435803775870229 0.50597197 0.76561785 9.763617 
186139775526005 1379435803839133169 0.39129516 0.7597959 9.76934 
186139839496707 1379435803903036978 0.20182942 0.7329255 9.777141 
186139902887520 1379435803966208364 0.03856943 0.72146297 9.779999 
186139967041342 1379435804030234243 0.020865055 0.60497046 9.78795 
186140030951002 1379435804093344595 -0.052039575 0.46269867 9.79559 
186140095532109 1379435804157400991 -0.2539832 0.5048786 9.790352 
186140157824190 1379435804220541860 -0.27819103 0.590247 9.784917 
186140222466338 1379435804284445669 -0.22494365 0.52539337 9.789982 
186140284117490 1379435804347708608 -0.27521726 0.51895094 9.7890415 
186140350194096 1379435804411612417 -0.31660637 0.64830315 9.780074 
186140412882940 1379435804474783804 -0.23834819 0.78922486 9.7719345 
186140475083460 1379435804538718130 -0.09112944 0.907983 9.7641 
186140539695088 1379435804602071329 0.0258274 1.0045291 9.755032 
186140604306717 1379435804666158243 0.13045758 1.069257 9.74731 
186140667422846 1379435804728475138 0.29419735 1.0435146 9.746533 
186140731301986 1379435804793294474 0.48383322 0.82341105 9.760035 
186140792556372 1379435804856313272 0.37342948 0.70845 9.773895 
186140857900491 1379435804920339151 0.09576039 0.81158227 9.772541 
186140920101009 1379435804983541056 0.052248113 0.9784399 9.757577 
186140985017842 1379435805047444864 -0.028811958 1.1063203 9.744003 
186141049415827 1379435805110677286 -0.1498436 1.2320399 9.727796 
186141112959243 1379435805174672647 -0.1424769 1.3407747 9.713517 
186141173572702 1379435805237752481 -0.07939813 1.3813365 9.708552 
186141238611614 1379435805301839395 -0.06845948 1.3581783 9.711903 
186141300629011 1379435805364949747 -0.058825765 1.290316 9.721214 
186141364630232 1379435805428898731 -0.014871863 1.0992066 9.744841 
186141430645799 1379435805492131153 0.043028235 0.9049818 9.764709 
186141494433376 1379435805556095997 0.1894094 0.7483846 9.776217 
