2  4,1,1,1,83,-4.080223,-0.570937,0.030018
2  4,2,1,2,72,-4.512639,-1.304031,0.050066
2  4,3,1,3,88,-4.004749,0.292743,0.029536
2  7,1,4,1,312,-7.027309,-0.895853,0.673652
2  7,2,4,2,196,-9.783678,-0.032402,0.967692
2  7,3,5,1,81,-4.084255,-0.290685,0.285230
2  7,4,5,2,55,-1.715339,0.414262,0.136667
2  7,5,5,3,70,-3.362905,0.723618,0.040303
2  7,6,5,4,19,-0.754381,0.023512,0.038043
3  4,1,2,3,363,-6.751321,-0.970182,0.901460
3  4,2,3,1,55,-4.410902,-1.280729,0.028400
3  4,3,3,2,90,-4.000966,0.306583,0.029519
3  4,4,3,3,83,-4.078790,-0.560600,0.030086
3  6,1,3,2,56,-11.189388,0.553102,0.221751
3  8,1,2,1,228,-10.406544,0.213580,0.983921
3  8,2,2,2,374,-7.112903,-0.858320,0.830707
4  5,1,4,1,66,-4.017035,0.214005,0.020252
4  5,2,4,2,82,-4.080708,-0.575941,0.028287
4  5,3,4,3,42,-4.460328,-1.300110,0.023337
4  8,1,2,1,119,-1.365228,0.286518,0.166051
4  8,2,2,2,202,-3.191301,0.685610,0.167266
7  8,1,1,1,164,-8.731049,-0.325057,0.421027
7  8,2,1,2,284,-6.758045,-0.992294,0.534508
7  8,3,1,4,84,-10.750690,0.230216,0.342771
1  3  4,1,1,2,364,-6.745616,-0.971276,0.911232
1  3  4,2,3,1,67,-1.645304,0.374761,0.215870
1  3  4,3,3,2,181,-3.171393,0.693194,0.132099
1  3  4,4,5,1,89,-4.003682,0.295767,0.030110
1  3  4,5,5,2,54,-4.406016,-1.279110,0.027469
1  3  4,6,5,3,82,-4.079266,-0.565842,0.028153
1  4  8,1,1,1,204,-3.196543,0.685619,0.168430
1  4  8,2,1,2,119,-1.365228,0.286518,0.166051
2  4  8,1,1,1,123,-3.578448,0.711859,0.025753
2  4  8,2,1,2,69,-0.573469,0.006322,0.020510
2  4  8,3,2,1,100,-1.348560,0.292089,0.097952
2  4  8,4,2,2,111,-2.796483,0.639508,0.108664
3  4  5,1,3,1,82,-4.080708,-0.575941,0.028287
3  4  5,2,3,2,66,-4.017035,0.214005,0.020252
3  4  5,3,3,3,42,-4.460328,-1.300110,0.023337
3  4  8,1,1,1,29,-5.969719,-1.214341,0.091677
3  4  8,2,1,2,84,-4.081276,-0.576416,0.032244
3  4  8,3,1,3,81,-4.576324,-1.312122,0.066988
3  4  8,4,1,4,91,-4.001392,0.301778,0.031289
4  5  8,1,3,1,130,-3.258026,0.706045,0.100584
4  5  8,2,3,2,68,-0.579755,0.013609,0.031104
