#SysTm EventTmStmp Light
73734455251207 1379301184049907820 11.0 
73734599826211 1379301184177044050 13.0 
73734709455388 1379301184304194980 23.0 
73734836786383 1379301184431392245 35.0 
73735068771733 1379301184660579257 164.0 
73735218321555 1379301184812770419 110.0 
73735345347347 1379301184939876132 99.0 
73735472525737 1379301185067042880 63.0 
73735599704128 1379301185194209628 55.0 
73735828973165 1379301185423274569 23.0 
73735980995142 1379301185575587802 20.0 
73736109607989 1379301185703242831 19.0 
73736245332086 1379301185830556097 17.0 
73736885741058 1379301186465810003 20.0 
73736999215803 1379301186592976751 19.0 
73737252931659 1379301186847201762 21.0 
73737891265247 1379301187482882915 20.0 
73738016520854 1379301187610293803 18.0 
73738143882367 1379301187737613139 17.0 
73738396926775 1379301187991366801 14.0 
73738524318810 1379301188118503032 13.0 
73740813011011 1379301190407182168 12.0 
73740955235946 1379301190534654092 11.0 
73741067337273 1379301190661485147 10.0 
73741448506204 1379301191043070896 11.0 
73742084398161 1379301191678735101 12.0 
73742848780887 1379301192441918695 13.0 
73742976111880 1379301192569268548 14.0 
73743105853984 1379301192696374261 15.0 
73743355571670 1379301192950097406 21.0 
73743488854135 1379301193077660882 35.0 
73743612064880 1379301193205157407 47.0 
73743840692988 1379301193433764585 92.0 
73743991280505 1379301193586077817 111.0 
73744123464237 1379301193713580258 140.0 
73744247621113 1379301193840899594 159.0 
73744388014825 1379301193967988829 179.0 
73744500268755 1379301194094850402 193.0 
73744627172463 1379301194221711974 200.0 
73744763201764 1379301194349275450 203.0 
73745013621419 1379301194603639464 201.0 
73745135886030 1379301194730409484 202.0 
73745263064422 1379301194857393126 205.0 
73745392196116 1379301194985078673 206.0 
73745520473241 1379301195112245421 208.0 
73745645637288 1379301195239381652 206.0 
73745771747467 1379301195366182189 201.0 
73745899108982 1379301195493074278 199.0 
73746026317893 1379301195620483377 198.0 
73746282078612 1379301195875274636 192.0 
73746789907089 1379301196383819558 193.0 
73746917695887 1379301196510940270 191.0 
73747046247695 1379301196637710289 190.0 
73747425493843 1379301197019332604 191.0 
73747561492622 1379301197146651940 192.0 
73747678599290 1379301197273208336 190.0 
73747805838723 1379301197400344567 189.0 
73747933078156 1379301197527480797 187.0 
73748062026727 1379301197655166344 183.0 
73748187648580 1379301197781905846 177.0 
73748441425477 1379301198035995201 176.0 
73748568848032 1379301198163401897 175.0 
73748823235334 1379301198417674358 172.0 
73749077347955 1379301198671885784 170.0 
73749204770510 1379301198799144084 169.0 
73749331765780 1379301198926231745 170.0 
73749458974690 1379301199053367976 169.0 
73749585908919 1379301199180565241 171.0 
73749969641561 1379301199561851862 172.0 
73750152977437 1379301199688316706 171.0 
73750348826667 1379301199943321589 170.0 
73750475821935 1379301200070396784 171.0 
73750603213970 1379301200197624568 169.0 
73750761828345 1379301200324913386 170.0 
73750857418152 1379301200451835993 171.0 
73751111561292 1379301200706286653 173.0 
73751238892285 1379301200833483918 171.0 
73751374952105 1379301200960589631 173.0 
73751493035426 1379301201087725862 168.0 
73751620396939 1379301201214831575 167.0 
73751747605852 1379301201342041156 162.0 
73751875089447 1379301201469177387 159.0 
73752005289355 1379301201596283100 158.0 
73752128774782 1379301201723388812 153.0 
73752392653922 1379301201977783344 150.0 
73752511011925 1379301202104858539 149.0 
73752637457827 1379301202232025287 148.0 
73752764849862 1379301202359161518 146.0 
73753018840401 1379301202613372943 143.0 
73753189693444 1379301202740478656 142.0 
73753273136143 1379301202867675922 145.0 
73753400955462 1379301202995021009 144.0 
73753527676049 1379301203122157240 145.0 
73753654854439 1379301203249323988 148.0 
73753814262345 1379301203376460218 145.0 
73753908814457 1379301203503535414 143.0 
73754036237014 1379301203630732679 141.0 
73754163568006 1379301203757850712 142.0 
73754290929519 1379301203884956425 143.0 
73754428301716 1379301204012092655 144.0 
73754544797977 1379301204139289921 142.0 
73754671732207 1379301204266395634 140.0 
73754803580214 1379301204393440312 137.0 
73754947087005 1379301204520607060 136.0 
73755066848946 1379301204647834843 132.0 
73755213346732 1379301204774879521 126.0 
73755320595323 1379301204902076786 121.0 
73755458120119 1379301205029213017 120.0 
73755567230450 1379301205156318730 116.0 
73755746446077 1379301205283515995 115.0 
73755835565565 1379301205410861118 110.0 
73755943332999 1379301205537936313 107.0 
73756070602952 1379301205665133579 105.0 
73756197628741 1379301205792208774 103.0 
73756377149573 1379301205919406040 102.0 
73756451863443 1379301206046572788 99.0 
73756579072355 1379301206173629762 95.0 
73756706250746 1379301206300796510 89.0 
73756833429137 1379301206427932741 85.0 
73756986916091 1379301206555007936 80.0 
73757087602799 1379301206682174684 76.0 
73757214781191 1379301206809310915 75.0 
73757342447908 1379301206936477663 74.0 
73757596133242 1379301207190780641 70.0 
73757869656820 1379301207444900514 72.0 
73757995248151 1379301207572067262 75.0 
73758125112337 1379301207699264528 81.0 
73758253999870 1379301207826640116 85.0 
73758393722135 1379301207953776346 92.0 
73758486320943 1379301208080912576 96.0 
73758613804538 1379301208208079325 100.0 
73758744523294 1379301208335276590 104.0 
73758873716030 1379301208462260233 105.0 
