#SysTm EventTmStmp Pressure
73733241394958 1379301182625470644 996.78217 
73733330758608 1379301182879743105 996.66223 
73733363659570 1379301182943707949 996.81213 
73733434894119 1379301183006848818 996.81213 
73733482505899 1379301183071240908 996.8421 
73733546415559 1379301183134015566 996.81213 
73733609409608 1379301183197949892 996.6922 
73733673502390 1379301183261090761 996.60223 
73733730667047 1379301183325086123 996.78217 
73733794851390 1379301183388469831 996.72217 
73733861691005 1379301183452465193 996.7522 
73733922182383 1379301183515636579 996.6922 
73734015635764 1379301183579540388 996.7522 
73734055068085 1379301183642711775 996.39233 
73734111958059 1379301183706737654 996.42236 
73734175226790 1379301183769909040 996.72217 
73734248719848 1379301183833812849 996.8421 
73734302283101 1379301183897014753 996.9021 
73734366253801 1379301183960949079 996.66223 
73734429461492 1379301184024181501 996.6322 
73734509333306 1379301184088146345 996.7522 
73734599002161 1379301184151317732 996.66223 
73734620519023 1379301184215266757 996.6322 
73734684398162 1379301184279140048 996.5423 
73734747636373 1379301184342372470 996.4723 
73734812248004 1379301184405604892 996.66223 
73734875852459 1379301184469600253 996.42236 
73734940708249 1379301184532771640 996.78217 
73735005136755 1379301184596339755 996.6922 
73735069748385 1379301184660914950 996.78217 
73735186366726 1379301184723842196 996.6922 
73735195187113 1379301184787654452 996.20245 
73735256288899 1379301184850947909 996.78217 
73735320564804 1379301184914149814 996.99207 
73735388808357 1379301184978084140 996.7522 
73735453511546 1379301185041255527 996.2924 
73735511530773 1379301185105281405 996.72217 
73735574005975 1379301185168452792 996.72217 
73735638129279 1379301185232417636 996.81213 
73735741257616 1379301185295741611 996.72217 
73735765124547 1379301185359096103 996.66223 
73735829858256 1379301185423610263 996.6322 
73735892791264 1379301185487330966 995.9626 
73735955327509 1379301185549830966 996.81213 
73736037335749 1379301185614253573 997.02203 
73736101214887 1379301185677333407 996.8421 
73736165307669 1379301185741420321 996.7522 
73736235565566 1379301185804500155 996.6922 
73736331277454 1379301185868275824 996.78217 
73736338877027 1379301185931416693 996.56226 
73736401626912 1379301185996297064 995.9626 
73736467001549 1379301186058583441 996.78217 
73736549589678 1379301186123006048 996.81213 
73736625371762 1379301186186238470 996.72217 
73736672861461 1379301186250233831 996.78217 
73736736862683 1379301186312886419 996.71216 
73736803000329 1379301186376851263 996.7522 
73736875852458 1379301186440022650 996.81213 
73736991066864 1379301186504231634 996.6822 
73737036359096 1379301186631076274 996.8721 
73737099627829 1379301186694278178 996.93207 
73737163964773 1379301186758212504 996.7522 
73737236694821 1379301186821414409 996.72217 
73737305853984 1379301186885898051 995.99255 
73737367688258 1379301186948977885 996.8721 
73737432910294 1379301187013064799 996.71216 
73737500329796 1379301187076144633 996.77216 
73737615300039 1379301187140078959 996.7422 
73737619664452 1379301187202762065 997.14197 
73737672128972 1379301187266726909 997.34186 
73737741227096 1379301187329959331 996.6522 
73737799643088 1379301187393924174 996.5023 
73737873685512 1379301187457126079 996.7422 
73737939456914 1379301187521029887 996.77216 
73738005106235 1379301187584262309 996.8421 
73738067825599 1379301187648654399 996.77216 
73738138236098 1379301187711795268 996.8021 
73738302222060 1379301187776034770 996.77216 
73738327248766 1379301187902408061 996.5323 
73738377088533 1379301187965609965 996.7422 
73738437793553 1379301188029574809 996.05255 
73738505243577 1379301188092776713 996.5923 
73738562194591 1379301188156741557 997.23193 
73738633764864 1379301188219912944 996.6522 
73738734817817 1379301188284578706 996.6822 
73738766864207 1379301188347689057 996.6522 
73738817253343 1379301188411165620 996.83215 
73738884794927 1379301188474367524 997.3718 
73738943607685 1379301188538332368 996.9021 
73739013865582 1379301188601503755 996.5923 
73739105121496 1379301188665987397 995.85266 
73739154839182 1379301188729067231 997.082 
73739213896101 1379301188793123628 996.7422 
73739277958363 1379301188856233979 996.7422 
73739354411896 1379301188920259858 996.83215 
73739395492317 1379301188982942964 996.8921 
73739452382292 1379301189046907807 997.2619 
73739515589982 1379301189110093545 996.0825 
73739579560684 1379301189174058389 996.1725 
73739661813086 1379301189237260293 996.2924 
73739706769595 1379301189301194619 996.83215 
73739771106539 1379301189364366006 996.6522 
73739847499031 1379301189429185342 996.8621 
73739917817969 1379301189491898965 996.8021 
73740055281726 1379301189556168985 996.6822 
73740089861309 1379301189682572793 996.83215 
73740155968435 1379301189745744180 997.23193 
73740224517191 1379301189809770059 996.3824 
73740291326287 1379301189872910928 996.3524 
73740368481787 1379301189937364053 996.1425 
73740436969503 1379301190000535440 996.6522 
73740505365658 1379301190064500283 996.83215 
73740539578994 1379301190127183389 996.6822 
73740648994530 1379301190191270303 996.83215 
73740661294240 1379301190254258584 996.6522 
73740723677881 1379301190318253945 996.62225 
73740786855051 1379301190381425332 996.5023 
73740857936998 1379301190445451211 996.92206 
73740953496285 1379301190508988809 996.92206 
73740977943103 1379301190572556924 996.7422 
73741049849100 1379301190636796426 996.71216 
73741122914872 1379301190699662637 996.71216 
73741210355739 1379301190763468846 996.77216 
73741283452030 1379301190827097996 996.77216 
73741295477057 1379301190890208348 996.6522 
73741363201763 1379301190954173191 996.3824 
73741427202984 1379301191017344578 996.71216 
73741493920517 1379301191081278904 996.71216 
73741553740448 1379301191144450291 996.5923 
73741635840250 1379301191208659275 996.77216 
73741692974386 1379301191272044285 996.71216 
73741757463933 1379301191336100682 996.7422 
73741850978354 1379301191399180516 996.77216 
73741914063963 1379301191462840184 996.6522 
73741931155372 1379301191525872552 996.62225 
73741995156593 1379301191589837396 996.41235 
73742058547406 1379301191653008782 996.6822 
73742136862683 1379301191717461907 996.77216 
73742197048856 1379301191780145013 996.62225 
73742263796910 1379301191844689691 996.6822 
73742326455234 1379301191907677972 996.6522 
73742390273334 1379301191971734368 996.7422 
73742453267382 1379301192035394036 996.71216 
73742557555494 1379301192098992669 996.83215 
73742566894727 1379301192161553704 996.6522 
73742633001854 1379301192225518548 996.3224 
73742699078461 1379301192288689935 996.5923 
73742763384885 1379301192352654779 996.7422 
73742842676812 1379301192416253411 996.5923 
73742901398009 1379301192480340325 996.6822 
73742966436922 1379301192543420159 996.7422 
73743028759523 1379301192607446038 996.71216 
73743103351313 1379301192670525872 996.77216 
73743242371608 1379301192734582269 996.71216 
73743266635304 1379301192861169183 996.6822 
73743329842996 1379301192924371087 996.3524 
