#SysTm EventTmStmp Acc:x Acc:y Acc:z
156117063858319 1375030619082446606 0.47079468 3.1816711 9.42865 
156117074357327 1375030619145679028 0.5100708 3.2304688 9.315582 
156117088640862 1375030619209247143 0.5041199 3.219757 9.351288 
156117101978265 1375030619272845776 0.4612732 3.193573 9.376282 
156117114339015 1375030619336413891 0.4850769 3.2887878 9.210846 
156117128195264 1375030619399951489 0.61242676 3.103119 9.414368 
156117178401277 1375030619463550122 0.5612488 3.0924072 9.398895 
156117209623618 1375030619527087719 0.51483154 3.2268982 9.342957 
156117240754397 1375030619590655834 0.6231384 3.1400146 9.351288 
156117324899064 1375030619654223950 0.6017151 3.1090698 9.395325 
156117367719146 1375030619717822583 0.6231384 3.0602722 9.370331 
156117431445685 1375030619781360180 0.5826721 3.0959778 9.383423 
156117495385864 1375030619844928295 0.6338501 3.0876465 9.42746 
156117559661768 1375030619908526928 0.68621826 3.020996 9.352478 
156117624914325 1375030619972064526 0.6600342 3.0757446 9.415558 
156117685619344 1375030620035632641 0.7302551 2.9543457 9.476257 
156117749406923 1375030620099231274 0.7897644 2.873413 9.358429 
156117812828258 1375030620162799389 0.72906494 3.0186157 9.4453125 
156117876524274 1375030620226336987 0.76119995 3.019806 9.420319 
156117941380066 1375030620290240795 0.710022 2.9591064 9.421509 
156118003397462 1375030620353473217 0.74572754 2.9662476 9.411987 
156118066757754 1375030620417071850 0.7385864 3.0412292 9.252502 
156118153893418 1375030620480639965 0.7969055 2.9472046 9.664307 
156118223510387 1375030620544389842 0.6338501 3.1138306 9.225128 
156118282323144 1375030620607957957 0.5017395 3.2566528 9.309631 
156118340983300 1375030620671526072 0.5933838 3.104309 9.375092 
156118399887618 1375030620735124705 0.6231384 3.1412048 9.401276 
156118459982233 1375030620798662303 0.8373718 3.070984 9.417938 
156118512660395 1375030620862260936 0.54696655 3.2388 9.264404 
156118575898607 1375030620925829051 0.20181274 3.450653 9.36319 
156118655587298 1375030620989366649 0.49697876 3.2364197 9.251312 
156118702497111 1375030621052965281 0.2886963 3.3935242 9.319153 
156118769764012 1375030621116533397 0.19348145 3.3197327 9.396515 
156118843257068 1375030621180070994 0.21014404 3.437561 9.409607 
156118948186108 1375030621243639110 0.2720337 3.3173523 9.266785 
156118984718994 1375030621307237742 0.2625122 3.379242 9.273926 
156119054152842 1375030621370789955 0.37200928 3.3197327 9.272736 
156119112690915 1375030621434358070 0.43984985 3.2935486 9.307251 
156119185451484 1375030621498231361 0.47198486 3.225708 9.279877 
156119234925007 1375030621561494301 0.63861084 3.116211 9.423889 
156119352672604 1375030621625092934 0.6433716 3.0935974 9.377472 
156119362652765 1375030621686768959 0.575531 3.1840515 9.389374 
156119403244860 1375030621752229164 0.6350403 3.142395 9.425079 
156119465475899 1375030621815766762 0.41723633 3.2721252 9.23584 
156119530575853 1375030621879365394 0.6231384 2.988861 9.478638 
156119593325739 1375030621942933510 0.59814453 3.1376343 9.342957 
156119656930195 1375030622006471107 0.49935913 3.219757 9.371521 
156119720809334 1375030622070069740 0.5255432 3.1019287 9.444122 
156119783711822 1375030622133637855 0.74572754 2.9091187 9.472687 
156119847194197 1375030622197175453 0.7469177 3.0221863 9.371521 
156119913606526 1375030622260743568 0.5576782 3.072174 9.522675 
156119974982995 1375030622324342201 0.63861084 3.0031433 9.347717 
156120038160166 1375030622387910316 0.6505127 3.072174 9.448883 
156120101520459 1375030622451447914 0.41366577 3.1697693 9.228699 
156120165552199 1375030622515046547 0.49697876 3.1138306 9.68573 
156120299597675 1375030622578584144 0.5862427 3.11026 9.096588 
156120373701139 1375030622642152260 0.56362915 3.2090454 9.459595 
156120390487344 1375030622705750893 0.5933838 3.000763 9.369141 
156120447102635 1375030622769319008 0.7005005 3.0388489 9.498871 
156120544737306 1375030622832887123 0.690979 3.0757446 9.307251 
156120615147805 1375030622895295570 0.66955566 3.0745544 9.501251 
156120653725556 1375030622959992836 0.63623047 3.0602722 9.334625 
156120693554641 1375030623023773357 0.5862427 3.0900269 9.397705 
156120737412417 1375030623087341472 0.67788696 3.020996 9.375092 
156120801932483 1375030623150940105 0.69454956 3.0983582 9.407227 
156120864560288 1375030623214477703 0.6600342 3.1138306 9.400085 
156120928286825 1375030623278045818 0.62789917 3.065033 9.334625 
