#SysTm EventTmStmp Light
19977069121820 1374854284647024941 32.0 
19977326866363 1374854284797995400 36.0 
19977730284645 1374854284948965859 39.0 
19978202709489 1374854285100149941 40.0 
19979151557344 1374854285553213906 39.0 
19986496834315 1374854287517301090 38.0 
19987347833858 1374854287819425113 37.0 
19990362880402 1374854288725943829 36.0 
19991033412981 1374854288877219463 35.0 
19991635671489 1374854289028067852 34.0 
19994973776174 1374854289632420013 33.0 
20000537334848 1374854290538828662 32.0 
