#SysTm EventTmStmp Mag:x Mag:y Mag:z
77099800270229 1374940275854819054 14.4592285 -18.539429 -34.259033 
77099811440685 1374940275874960655 14.579773 -18.359375 -34.318542 
77099844860495 1374940275895132774 14.338684 -18.299866 -34.439087 
77099931141586 1374940275915304893 14.518738 -18.47992 -34.379578 
77099965293882 1374940275935477013 14.639282 -18.659973 -34.379578 
77100003810593 1374940275955588097 14.6987915 -18.719482 -34.498596 
77100037749246 1374940275975668663 14.579773 -18.719482 -34.858704 
77100077578333 1374940275995810265 14.579773 -18.838501 -35.038757 
77100104466780 1374940276016012901 14.518738 -18.838501 -35.099792 
77100127265498 1374940276036185020 14.279175 -18.959045 -35.099792 
77100150460982 1374940276056540245 14.219666 -18.959045 -35.038757 
77100191694005 1374940276076376671 14.099121 -18.598938 -35.038757 
77100217544760 1374940276096518272 13.798523 -18.598938 -34.979248 
77100237596645 1374940276116720909 13.739014 -18.719482 -34.799194 
77100258869344 1374940276136862511 13.859558 -18.838501 -34.799194 
77100280477768 1374940276156943077 13.859558 -18.838501 -34.61914 
77100300071847 1374940276177084679 13.919067 -18.778992 -34.318542 
77100327875906 1374940276197226280 13.859558 -18.899536 -34.13849 
77100419742227 1374940276217459434 14.099121 -18.959045 -34.199524 
77100488809830 1374940276237570518 14.099121 -19.07959 -34.379578 
77100520245813 1374940276257681602 14.219666 -18.778992 -34.498596 
77100545333559 1374940276277792686 14.039612 -18.778992 -34.498596 
77100569658296 1374940276297964806 13.978577 -18.659973 -34.318542 
77100591419322 1374940276318136925 13.919067 -18.598938 -34.379578 
77100626059944 1374940276338278526 13.798523 -18.539429 -34.55963 
77100661555137 1374940276358816856 13.919067 -18.659973 -34.739685 
77100681668063 1374940276378500694 13.919067 -18.418884 -34.858704 
77100702513477 1374940276398642296 14.099121 -18.47992 -34.799194 
77100722443280 1374940276418905968 14.15863 -18.539429 -34.799194 
77100743838060 1374940276439017052 14.099121 -18.418884 -34.91974 
77100765507524 1374940276459067100 13.859558 -18.47992 -34.67865 
77100785956176 1374940276479269737 13.798523 -18.359375 -34.67865 
77100807564599 1374940276499380821 13.859558 -18.359375 -34.799194 
77100831431530 1374940276519552940 13.859558 -18.119812 -34.799194 
77100879012790 1374940276539694542 13.499451 -18.299866 -34.498596 
77100906908411 1374940276559775108 13.439941 -18.179321 -34.498596 
77100930195454 1374940276579916710 13.198853 -18.418884 -34.61914 
77100955100078 1374940276600058311 13.198853 -18.598938 -34.61914 
77100975518207 1374940276620230431 13.319397 -18.539429 -34.799194 
77100999232537 1374940276640402550 13.319397 -18.539429 -34.799194 
77101034361485 1374940276660788292 13.319397 -18.719482 -34.799194 
77101075991272 1374940276680624718 13.378906 -18.598938 -34.67865 
77101141030187 1374940276700766319 13.499451 -18.719482 -34.61914 
77101209334779 1374940276720999474 13.378906 -18.959045 -34.439087 
77101226456709 1374940276741110558 13.378906 -18.899536 -34.318542 
77101262745431 1374940276761221641 13.439941 -18.899536 -34.318542 
77101284170732 1374940276781332725 13.499451 -18.778992 -34.259033 
77101305626555 1374940276801535362 13.499451 -18.899536 -34.259033 
77101391144638 1374940276821676964 13.439941 -18.659973 -34.318542 
77101423160509 1374940276841818565 13.198853 -18.838501 -34.318542 
77101458136855 1374940276861929649 13.319397 -18.959045 -34.55963 
77101483957090 1374940276882040733 13.499451 -18.959045 -34.91974 
77101506114880 1374940276902328886 13.679504 -18.778992 -34.858704 
77101527814866 1374940276922562040 13.679504 -18.539429 -34.979248 
77101549697972 1374940276942673124 13.619995 -18.659973 -35.099792 
77101571397957 1374940276963058866 13.679504 -18.47992 -35.21881 
77101592792738 1374940276982956327 13.859558 -18.719482 -35.099792 
77101626182025 1374940277003036894 14.15863 -18.778992 -35.1593 
77101676632200 1374940277023270048 14.15863 -18.418884 -35.1593 
77101718200949 1374940277043381132 13.978577 -18.47992 -35.099792 
77101745760845 1374940277063492216 14.039612 -18.778992 -35.1593 
77101771947324 1374940277083664335 13.978577 -18.719482 -34.979248 
77101804543081 1374940277103744901 14.15863 -18.838501 -34.799194 
77101842144180 1374940277123978056 13.859558 -18.959045 -34.799194 
77101892746957 1374940277144089140 13.798523 -18.719482 -34.979248 
77101926410928 1374940277164200224 13.739014 -18.539429 -35.099792 
77101950277859 1374940277184372343 13.798523 -18.659973 -35.21881 
77101984338594 1374940277204452909 13.798523 -18.299866 -34.979248 
77102014401162 1374940277224563993 13.739014 -17.999268 -35.099792 
77102041777936 1374940277244797148 13.55896 -18.299866 -35.279846 
77102079653718 1374940277265182890 13.259888 -18.23883 -35.279846 
77102113409249 1374940277285080351 13.499451 -18.119812 -35.099792 
77102148141434 1374940277305160917 13.55896 -18.23883 -35.1593 
77102175945492 1374940277325363554 13.198853 -18.539429 -34.91974 
77102199812423 1374940277345505155 13.139343 -18.778992 -34.739685 
77102223648834 1374940277365616239 13.198853 -18.899536 -34.979248 
77102247576806 1374940277385788359 12.89978 -18.899536 -34.858704 
77102275777631 1374940277405899442 13.018799 -18.838501 -34.91974 
77102299186756 1374940277426132597 13.378906 -18.838501 -35.099792 
77102323572534 1374940277446213163 13.319397 -18.778992 -35.21881 
77102360319061 1374940277466293730 13.198853 -18.719482 -35.099792 
77102388062080 1374940277486496366 13.139343 -18.359375 -35.1593 
77102413760234 1374940277506607450 12.779236 -18.058777 -35.21881 
77102436558952 1374940277526840605 12.838745 -17.939758 -35.038757 
77102462959074 1374940277546951689 12.95929 -18.058777 -35.1593 
77102516827531 1374940277567337431 12.779236 -17.819214 -34.858704 
77102581103436 1374940277587204374 12.838745 -17.759705 -34.799194 
77102637657685 1374940277607315458 12.779236 -17.999268 -34.858704 
77102663264277 1374940277627518095 12.89978 -17.878723 -34.979248 
77102686276639 1374940277647629179 13.198853 -17.999268 -35.038757 
77102710326692 1374940277667740263 13.499451 -17.999268 -34.858704 
77102735597560 1374940277687942900 13.439941 -18.23883 -35.038757 
77102761753519 1374940277708127326 13.679504 -18.179321 -35.038757 
77102792823258 1374940277748471565 13.679504 -18.598938 -34.858704 
77102821298765 1374940277768582649 13.55896 -18.598938 -34.739685 
77102872145707 1374940277788754768 13.619995 -18.719482 -34.67865 
77102919757487 1374940277808835334 13.439941 -18.838501 -34.55963 
77102958243676 1374940277828976936 13.259888 -18.838501 -34.739685 
77102979333253 1374940277849179572 13.439941 -18.719482 -34.55963 
77103000941678 1374940277869565315 13.259888 -18.838501 -34.498596 
77103021024082 1374940277889462776 13.259888 -18.719482 -34.67865 
77103043395515 1374940277909573860 13.139343 -18.47992 -34.799194 
77103065156540 1374940277929745979 13.319397 -18.47992 -34.799194 
77103088046820 1374940277949887580 13.259888 -18.47992 -34.979248 
77103111028660 1374940277969968147 13.259888 -18.47992 -34.979248 
77103133278011 1374940277990170783 13.378906 -18.659973 -34.979248 
77103155496842 1374940278010281867 13.198853 -18.778992 -35.099792 
77103182873618 1374940278030484504 13.259888 -18.598938 -35.038757 
77103212539419 1374940278050595588 13.319397 -18.838501 -34.91974 
77103271352176 1374940278070676154 13.378906 -19.1391 -35.038757 
77103343715979 1374940278090878791 13.139343 -19.07959 -35.038757 
77103386749703 1374940278110965579 13.079834 -19.07959 -34.91974 
77103425357975 1374940278131198733 13.079834 -18.899536 -34.91974 
77103491281980 1374940278151309817 13.079834 -18.719482 -34.858704 
77103537032018 1374940278171695559 13.198853 -18.598938 -34.858704 
77103574297392 1374940278191593020 13.259888 -18.838501 -34.91974 
77103619894829 1374940278211704104 13.079834 -18.719482 -34.858704 
77103687283810 1374940278231937258 13.079834 -18.539429 -34.858704 
77103714446941 1374940278252017825 13.259888 -18.47992 -34.91974 
77103745486161 1374940278272128909 13.259888 -18.47992 -34.799194 
77103776281218 1374940278292301028 13.079834 -18.359375 -34.91974 
77103834697210 1374940278312381594 13.139343 -18.299866 -35.038757 
77103961997682 1374940278332584231 13.198853 -18.359375 -34.91974 
77103992884300 1374940278352725833 12.95929 -17.999268 -34.739685 
77104025541098 1374940278372836916 13.018799 -17.939758 -34.91974 
77104051574976 1374940278393009036 13.079834 -17.999268 -34.67865 
77104089939083 1374940278413120120 13.018799 -17.939758 -34.799194 
77104138191791 1374940278433231204 12.95929 -17.878723 -34.91974 
77104174755197 1374940278453464358 12.89978 -18.179321 -34.739685 
77104210708196 1374940278473850100 12.719727 -18.47992 -34.739685 
77104245562461 1374940278493747561 12.419128 -18.418884 -34.858704 
77104313256649 1374940278513828127 12.059021 -18.778992 -35.038757 
77104369017368 1374940278533969729 11.579895 -18.778992 -35.038757 
77104406648987 1374940278554141848 11.279297 -18.659973 -35.21881 
77104454718573 1374940278574222415 10.798645 -18.719482 -35.4599 
77104494883382 1374940278594364016 10.499573 -18.598938 -35.51941 
77104529249322 1374940278614505618 10.258484 -18.359375 -35.699463 
77104585712011 1374940278634708254 9.899902 -18.119812 -35.758972 
77104625754741 1374940278654849856 9.658813 -17.999268 -35.81848 
77104685238946 1374940278674930422 9.599304 -17.459106 -36.05957 
77104737642425 1374940278695072024 9.47876 -17.399597 -36.05957 
77104794898643 1374940278715213625 9.359741 -17.279053 -36.299133 
77104905168749 1374940278735416262 9.4192505 -17.279053 -36.05957 
77104969292052 1374940278755557864 9.298706 -17.279053 -35.998535 
77105025266414 1374940278775943606 9.1796875 -17.219543 -36.11908 
77105096592523 1374940278795780032 9.239197 -17.219543 -36.17859 
77105137245661 1374940278815921633 9.239197 -16.918945 -36.358643 
77105172008364 1374940278836215823 9.239197 -17.098999 -36.59973 
77105199842944 1374940278856265872 9.4192505 -17.158508 -36.71875 
77105236284268 1374940278876346438 9.838867 -17.158508 -36.59973 
77105290183246 1374940278896488040 9.899902 -17.03949 -36.71875 
77105335780681 1374940278916703074 10.079956 -16.918945 -36.71875 
77105376006533 1374940278936905711 10.079956 -16.918945 -36.898804 
77105404726203 1374940278957047312 10.139465 -16.859436 -36.95984 
77105432804946 1374940278977127879 10.258484 -16.97998 -36.839294 
77105461310974 1374940278997269480 10.618591 -17.158508 -36.59973 
77105507824022 1374940279017411082 10.618591 -16.97998 -36.59973 
77105552078561 1374940279037583201 10.319519 -16.918945 -36.59973 
77105605397651 1374940279057755320 10.319519 -16.918945 -36.65924 
77105675899712 1374940279078141062 10.139465 -17.098999 -36.839294 
77105725983643 1374940279097977488 10.258484 -17.158508 -36.779785 
77105763828904 1374940279118149607 10.438538 -17.279053 -36.65924 
77105799934505 1374940279138321726 10.559082 -17.459106 -36.95984 
77105830149674 1374940279158524363 10.559082 -17.399597 -36.95984 
77105860517444 1374940279178543894 10.679626 -17.518616 -36.779785 
77105958152115 1374940279198685496 10.798645 -17.69867 -36.898804 
77106001002717 1374940279218888133 10.978699 -17.63916 -36.898804 
77106112768321 1374940279239029734 11.039734 -17.57965 -36.65924 
77106170360263 1374940279259171336 10.85968 -17.57965 -36.65924 
77106205672335 1374940279279251902 10.679626 -17.459106 -36.65924 
77106235734902 1374940279299393504 10.438538 -17.459106 -36.299133 
77106269643035 1374940279319535105 10.139465 -17.459106 -36.419678 
77106295890555 1374940279339768260 9.838867 -17.518616 -36.479187 
77106324579705 1374940279359879344 9.779358 -17.399597 -36.299133 
77106359128768 1374940279380265086 9.47876 -17.338562 -36.419678 
77106401246881 1374940279400101512 9.47876 -17.338562 -36.71875 
77106445409859 1374940279420243113 9.47876 -17.338562 -36.779785 
77106526380408 1374940279440445750 9.239197 -17.518616 -36.898804 
77106554581232 1374940279460587351 9.239197 -17.459106 -37.139893 
77106580615109 1374940279480667918 9.118652 -17.399597 -37.1994 
77106609487381 1374940279500809519 9.1796875 -16.97998 -37.319946 
77106651086649 1374940279520951121 9.118652 -16.918945 -37.379456 
77106695035984 1374940279541153758 9.118652 -17.158508 -37.319946 
77106760746346 1374940279561295359 9.059143 -16.97998 -37.139893 
77106837749247 1374940279581375926 9.298706 -16.97998 -37.1994 
