#SysTm EventTmStmp Light
197104199387755 1378672931521649259 47.0 
197104580587206 1378672931903331378 46.0 
197104770362881 1378672932030437091 47.0 
197105470439181 1378672932793177558 46.0 
197105597434451 1378672932920313789 47.0 
197105979030666 1378672933301722480 46.0 
197106105171365 1378672933427943183 47.0 
197106550860363 1378672933810328437 46.0 
197106614617420 1378672933937403632 47.0 
197109285943530 1378672936607913204 46.0 
197109413091402 1378672936735171504 47.0 
197109921041958 1378672937243258663 46.0 
197110272941852 1378672937497592159 47.0 
197111065006554 1378672938387697139 46.0 
197111191971303 1378672938514863887 47.0 
197111700562789 1378672939023392916 46.0 
197111829023035 1378672939150956393 47.0 
197114626917129 1378672941947753044 46.0 
197114752081176 1378672942074858756 47.0 
197115009093233 1378672942329131217 46.0 
197115138499611 1378672942456359001 47.0 
197115260794742 1378672942583434196 46.0 
197115644863109 1378672942965360391 47.0 
197116023651449 1378672943346494424 46.0 
197116151226606 1378672943473630654 47.0 
197116438942156 1378672943728101020 46.0 
197116532212415 1378672943854993110 47.0 
197116913839150 1378672944236432319 46.0 
197117053286730 1378672944363568549 47.0 
197117295069121 1378672944617779975 46.0 
197117469279406 1378672944745282417 47.0 
197117803691125 1378672945126385932 46.0 
197117938072325 1378672945253918891 47.0 
197118694031427 1378672946016579841 46.0 
197118820996178 1378672946143667862 47.0 
197120092505409 1378672947415243790 46.0 
197120219622759 1378672947542196915 47.0 
197120982693109 1378672948305194555 46.0 
197121109596817 1378672948432330786 47.0 
197121493176858 1378672948813754386 46.0 
197121618096740 1378672948940921134 47.0 
197121999692957 1378672949322360343 46.0 
197122126718747 1378672949449435539 47.0 
197122381228131 1378672949703708000 46.0 
197122635432314 1378672949958010978 47.0 
197122891131992 1378672950212861813 46.0 
197123271171668 1378672950593934811 47.0 
197123398227978 1378672950721040524 46.0 
197123525467411 1378672950848176755 47.0 
197123783089874 1378672951103074437 46.0 
197124032929641 1378672951355759984 47.0 
197124161267807 1378672951483933812 46.0 
197124417089569 1378672951738511449 47.0 
197124550555156 1378672951865525609 46.0 
197124924032954 1378672952246751195 47.0 
197125052432160 1378672952373917943 46.0 
197125559802830 1378672952882583353 47.0 
197125687164343 1378672953009750101 46.0 
197125814037530 1378672953136855814 47.0 
197125944481602 1378672953263992045 46.0 
197129882738888 1378672957205548415 47.0 
197130149425903 1378672957460156569 46.0 
197130264151982 1378672957586957106 47.0 
197130645748198 1378672957968484006 46.0 
197130900257582 1378672958222786985 47.0 
197131281487554 1378672958604299589 46.0 
197131535844336 1378672958858550751 47.0 
197131664640307 1378672958985992158 46.0 
197132171492130 1378672959494262421 47.0 
197132558734616 1378672959875868871 46.0 
197132807109406 1378672960129988744 47.0 
197133085394161 1378672960384413792 46.0 
197133315792451 1378672960638594701 47.0 
197133697358147 1378672961019911839 46.0 
197133951531807 1378672961274245335 47.0 
197134078588117 1378672961401499815 46.0 
197134207872415 1378672961529734678 47.0 
197134338591170 1378672961656107969 46.0 
197134460123292 1378672961782939024 47.0 
197134587179602 1378672961910044737 46.0 
197134863755216 1378672962164451570 47.0 
197135095801607 1378672962418662996 46.0 
197135223010520 1378672962545768709 47.0 
197135525589492 1378672962800346346 46.0 
197135604576214 1378672962927360506 47.0 
197136113472903 1378672963435783357 46.0 
197136367280319 1378672963690025301 47.0 
197136495984729 1378672963817309362 46.0 
197136622827397 1378672963944506627 47.0 
197136751257123 1378672964071917516 46.0 
197138783242475 1378672966105865366 47.0 
197139037416134 1378672966360224639 46.0 
197139419073392 1378672966741816436 47.0 
197139546190743 1378672966868800078 46.0 
197141082769408 1378672968394508193 47.0 
197141214342733 1378672968521644424 46.0 
197141582479464 1378672968903384036 47.0 
197141864548746 1378672969157625980 46.0 
197142088995564 1378672969411819199 47.0 
197142344786804 1378672969666396836 46.0 
197142852065913 1378672970174606064 47.0 
197142979152743 1378672970301772812 46.0 
197143615685629 1378672970937453964 47.0 
197143996213631 1378672971318980035 46.0 
197144377687765 1378672971700419244 47.0 
197144504683035 1378672971827598227 46.0 
197144759253460 1378672972081870688 47.0 
197145013335560 1378672972336173667 46.0 
197145140636034 1378672972463279380 47.0 
197145267570262 1378672972590415610 46.0 
197145394992816 1378672972717582358 47.0 
197145546862189 1378672972844840659 46.0 
197145649166477 1378672972971885337 47.0 
197145903614822 1378672973226096762 46.0 
197146158459930 1378672973480763923 47.0 
197147174849370 1378672974497685127 46.0 
197147482647325 1378672974752384834 47.0 
197147556445587 1378672974879276924 46.0 
197147937950240 1378672975260502510 47.0 
197148066471528 1378672975387974434 46.0 
197148203477480 1378672975514805488 47.0 
197148446389122 1378672975769077949 46.0 
197148573689596 1378672975896426524 47.0 
197148954919567 1378672976277835216 46.0 
197149082677846 1378672976405001964 47.0 
197149215349905 1378672976532534923 46.0 
197150226642441 1378672977549242850 47.0 
197150564289322 1378672977803820487 46.0 
