#SysTm EventTmStmp Light
312698142876940 1379577205984563104 6.0 
312699541778206 1379577207383426513 7.0 
312700304726474 1379577208146289082 8.0 
312700431508101 1379577208273211689 9.0 
312700558778054 1379577208400347919 10.0 
312700686322689 1379577208527606220 12.0 
312700813165357 1379577208654711933 13.0 
312700940435310 1379577208781939716 14.0 
312701067644222 1379577208908953876 16.0 
312701194395328 1379577209036029072 17.0 
312701321848403 1379577209163348408 18.0 
312701449240438 1379577209290515156 20.0 
312701575686340 1379577209417617084 21.0 
312701703139415 1379577209544814349 22.0 
312701830317806 1379577209672011615 23.0 
312702211639338 1379577210053420306 24.0 
312702595463541 1379577210434902319 25.0 
312702776327267 1379577210562313207 24.0 
312703112417607 1379577210943813452 23.0 
312703484033661 1379577211325008520 22.0 
312703738756688 1379577211579586157 21.0 
312704120871750 1379577211961023286 22.0 
312704503658261 1379577212342462495 23.0 
312705903627741 1379577213740548308 22.0 
312706153528548 1379577213995003875 21.0 
312706534636439 1379577214376472325 22.0 
312706789115304 1379577214630775304 23.0 
312707043166884 1379577214884925694 24.0 
312707297889910 1379577215139395912 25.0 
312707679180921 1379577215520652016 26.0 
312708314950797 1379577216156455238 25.0 
312708569002378 1379577216410605629 24.0 
312709840847334 1379577217682133863 25.0 
312709967659481 1379577217809300611 24.0 
312710479394564 1379577218318242261 23.0 
312710862944083 1379577218699956128 22.0 
312711005687864 1379577218826665113 21.0 
312711116782019 1379577218953526685 20.0 
312711371932333 1379577219208556096 19.0 
312711496516493 1379577219335570256 15.0 
312711623145517 1379577219462706487 14.0 
312711753650630 1379577219589842717 12.0 
312711936162456 1379577219717223088 11.0 
312712002666349 1379577219843962590 8.0 
312712129203812 1379577219970746140 7.0 
312712515042359 1379577220352826218 6.0 
312712641396701 1379577220479901413 5.0 
312713279913410 1379577221115277390 4.0 
312713913211136 1379577221751379739 3.0 
312714551300561 1379577222387013907 2.0 
312714929783698 1379577222769277091 1.0 
312719757984521 1379577227599778262 2.0 
312720139702819 1379577227981380288 3.0 
312720520841228 1379577228362605874 4.0 
312721031599660 1379577228871226443 5.0 
312721411212051 1379577229252818240 6.0 
312721665202590 1379577229506907595 7.0 
312722046615683 1379577229888316287 8.0 
312722174099278 1379577230015544070 10.0 
312722429829478 1379577230270364733 12.0 
312722564851606 1379577230397653552 13.0 
312722688153909 1379577230524087878 14.0 
312722813562119 1379577230651529284 17.0 
312722938695646 1379577230778940173 20.0 
312723074938588 1379577230906198474 22.0 
312723318430119 1379577231159966659 23.0 
312723450308648 1379577231287896347 24.0 
312723576815591 1379577231414696884 25.0 
312724085742800 1379577231922967148 26.0 
312724341076236 1379577232176537704 25.0 
312724971779730 1379577232812919926 24.0 
312725733781867 1379577233575751427 25.0 
312726115683286 1379577233957221153 26.0 
312726497126898 1379577234338790150 27.0 
312727132957815 1379577234974575078 26.0 
312727386948354 1379577235228664433 25.0 
312727514035185 1379577235355739628 23.0 
312727641213577 1379577235482936894 22.0 
312727768788732 1379577235610195195 20.0 
312727895417757 1379577235737148320 19.0 
312728022870832 1379577235864284550 17.0 
312728154322076 1379577235991725956 15.0 
312728282690763 1379577236119167363 13.0 
312728413073793 1379577236246334111 11.0 
312728537657953 1379577236373348271 10.0 
312728664500620 1379577236500602028 9.0 
312728796134986 1379577236627677223 8.0 
312728921176952 1379577236755027077 7.0 
312729171627128 1379577237008597633 6.0 
312729550629112 1379577237390720420 5.0 
312729930424624 1379577237771742194 4.0 
312730574373961 1379577238408064215 3.0 
312730823206556 1379577238661710522 2.0 
312731076769810 1379577238916044018 1.0 
312735524290028 1379577243366067684 2.0 
312736287238297 1379577244128930265 3.0 
312736795799261 1379577244637475187 4.0 
312737431630179 1379577245273429718 5.0 
312738194822610 1379577246036445251 6.0 
312738321878919 1379577246163581482 7.0 
312738449270953 1379577246290504089 8.0 
312738575716856 1379577246417640320 9.0 
312738703261492 1379577246544807068 10.0 
312738830500925 1379577246672126404 11.0 
312738959266375 1379577246799262634 14.0 
312739084521983 1379577246926215759 16.0 
312739211700375 1379577247053321472 17.0 
312739339122929 1379577247180671325 18.0 
312739466270801 1379577247307807556 20.0 
312739593052427 1379577247434730163 21.0 
312739720719145 1379577247561956272 23.0 
312739847348169 1379577247689061985 25.0 
312740101979636 1379577247943578587 27.0 
312740229310629 1379577248070501194 28.0 
312740864531139 1379577248706151829 29.0 
312740991862132 1379577248833410130 28.0 
312741373153144 1379577249214727268 29.0 
312741500423097 1379577249341863499 28.0 
312742019757752 1379577249850988255 29.0 
312742262333673 1379577250103643284 30.0 
312742517545026 1379577250358983860 31.0 
312742644692896 1379577250486150608 32.0 
312743789817267 1379577251630643023 28.0 
312743916324212 1379577251757962359 27.0 
312744043624683 1379577251885159625 26.0 
312744297584701 1379577252139157428 28.0 
312744679272479 1379577252520931125 29.0 
312744806511912 1379577252648036838 30.0 
312744933324058 1379577252774959446 32.0 
312745187802922 1379577253029384494 33.0 
312745317850229 1379577253156734348 36.0 
312745447989097 1379577253284160366 38.0 
312745576754548 1379577253411296597 37.0 
312745701827035 1379577253538554897 38.0 
312745952979177 1379577253792959545 37.0 
312746082141393 1379577253919851634 38.0 
312746215973226 1379577254047170970 37.0 
312746335429964 1379577254174154613 36.0 
312746464531140 1379577254301351879 35.0 
312746593327109 1379577254428549144 34.0 
312746721207470 1379577254555578017 33.0 
312746971505043 1379577254809636855 32.0 
312747099324363 1379577254937017226 31.0 
312747227693049 1379577255064092422 30.0 
312748499873729 1379577256335666684 29.0 
312748754291554 1379577256590457944 28.0 
312748879058836 1379577256717136410 27.0 
312749015118657 1379577256844211606 26.0 
312749129447970 1379577256971012143 25.0 
312749256443240 1379577257098071346 24.0 
312749383774233 1379577257225360164 23.0 
312749511105226 1379577257352435360 21.0 
312749637856332 1379577257479449520 19.0 
312749764912642 1379577257606555233 18.0 
312749892365718 1379577257733874569 16.0 
312750019422028 1379577257860980282 14.0 
312750146386776 1379577257987963924 11.0 
312750273565169 1379577258115130672 9.0 
312750528044033 1379577258369586239 8.0 
312750655252945 1379577258496691952 7.0 
312751036604997 1379577258878312999 6.0 
312751799522745 1379577259641175464 5.0 
312752440420044 1379577260279145435 4.0 
312752953986351 1379577260785798267 3.0 
312754723954303 1379577262565468992 4.0 
312755105214794 1379577262946755613 5.0 
312756122275681 1379577263964027217 6.0 
312758919589888 1379577266761281845 5.0 
312759046737761 1379577266888463197 6.0 
312760454001608 1379577268287572084 7.0 
312760845272782 1379577268669035987 8.0 
312761208129489 1379577269049986915 9.0 
312761590793917 1379577269431500507 10.0 
312761971108278 1379577269812858426 11.0 
312762606725551 1379577270448448025 12.0 
312762861448580 1379577270703040255 13.0 
312763370650471 1379577271211646212 12.0 
312763624000083 1379577271465674532 13.0 
312764260655049 1379577272101355685 12.0 
312765152185647 1379577272992171398 11.0 
312765409258742 1379577273245955578 10.0 
312765796134982 1379577273627852550 9.0 
312766040206399 1379577273881514660 8.0 
312766174862282 1379577274008650890 7.0 
312766297462618 1379577274135909191 6.0 
312766426838477 1379577274263381115 5.0 
312766681683587 1379577274517775646 4.0 
312767057114686 1379577274898842627 3.0 
312767825068294 1379577275662040355 2.0 
312768716598891 1379577276552360179 1.0 
312770753925307 1379577278586339735 0.0 
312771761616440 1379577279603366578 1.0 
312773795707696 1379577281637555207 2.0 
312774431569133 1379577282273297394 3.0 
312775194792085 1379577283036267365 4.0 
