#SysTm EventTmStmp Mag:x Mag:y Mag:z
312697181027406 1379577204685896886 -12.11853 -43.559265 -11.039734 
312697241152538 1379577205067366612 -11.51886 -43.319702 -12.179565 
312697289740971 1379577205131270421 -11.338806 -43.258667 -12.059021 
312697354077918 1379577205195531122 -11.338806 -43.078613 -12.179565 
312697419055790 1379577205258794061 -11.459351 -43.019104 -12.179565 
312697481836195 1379577205321965448 -11.279297 -43.019104 -12.11853 
312697546569904 1379577205386143915 -11.158752 -43.078613 -12.239075 
312697608129496 1379577205449071161 -11.219788 -43.13965 -12.11853 
312697673931421 1379577205513280145 -11.158752 -43.258667 -12.239075 
312697734209155 1379577205576207391 -10.919189 -43.319702 -12.298584 
312697798362977 1379577205640355340 -10.919189 -43.319702 -12.478638 
312697861265464 1379577205703343622 -10.85968 -43.559265 -12.599182 
312697925266685 1379577205767277948 -10.85968 -43.499756 -12.599182 
312697989786754 1379577205830693475 -11.039734 -43.499756 -12.658691 
312698052567159 1379577205894505731 -11.039734 -43.43872 -12.658691 
312698115988492 1379577205957829706 -10.978699 -43.43872 -12.95929 
312698179837110 1379577206021611444 -10.978699 -43.258667 -13.018799 
312698242770118 1379577206084752313 -10.85968 -43.019104 -13.198853 
312698306862901 1379577206148808710 -10.85968 -42.959595 -13.378906 
312698369856949 1379577206211858026 -11.039734 -42.959595 -13.378906 
312698434224414 1379577206276005975 -11.039734 -43.019104 -13.619995 
312698497554187 1379577206339116327 -10.919189 -43.13965 -13.859558 
312698561158643 1379577206403020135 -10.85968 -43.258667 -14.219666 
312698624549457 1379577206466374628 -10.618591 -43.019104 -14.4592285 
312698689100044 1379577206530156366 -10.739136 -42.83905 -14.579773 
312698755054568 1379577206593419305 -11.039734 -42.77954 -14.639282 
312698815668028 1379577206657475702 -11.279297 -42.599487 -14.759827 
312698878631556 1379577206720463983 -11.158752 -42.359924 -14.878845 
312698942968501 1379577206784642450 -11.039734 -42.17987 -14.878845 
312699006145671 1379577206847781982 -10.978699 -41.93878 -14.819336 
312699072435921 1379577206911746826 -11.099243 -41.93878 -14.399719 
312699133995511 1379577206975101318 -11.279297 -41.999817 -14.099121 
312699197142163 1379577207038913574 -11.279297 -42.059326 -13.919067 
312699260380374 1379577207102237548 -11.158752 -42.118835 -13.859558 
312699324290033 1379577207166263427 -10.798645 -42.17987 -13.739014 
312699387284081 1379577207229251708 -10.559082 -42.23938 -13.439941 
