#SysTm EventTmStmp Pressure
312697181851456 1379577204687056554 990.0958 
312697242190231 1379577205068465245 989.83594 
312697291205949 1379577205132399571 989.83594 
312697355481856 1379577205196660272 990.0359 
312697420459727 1379577205259923211 989.9759 
312697482934929 1379577205323094598 989.9759 
312697547760199 1379577205386876336 990.06586 
312697609380831 1379577205450200311 990.0958 
312697675091195 1379577205514439813 990.06586 
312697735491011 1379577205577336542 990.06586 
312697799797434 1379577205641484491 990.0359 
312697862669401 1379577205704472772 990.06586 
312697926792703 1379577205768376581 990.00586 
312697990946528 1379577205831792108 990.00586 
312698054001616 1379577205895634881 989.9759 
312698117392429 1379577205958958856 990.1258 
312698181668333 1379577206022740594 990.0958 
312698244021453 1379577206085820428 990.06586 
312698308236318 1379577206149876825 990.06586 
312698371230365 1379577206212987176 990.0359 
312698435506270 1379577206277196161 990.0958 
312698498897083 1379577206340214960 990.06586 
312698562532060 1379577206404118768 990.06586 
312698626075475 1379577206467473260 990.1258 
312698690412420 1379577206531285516 990.0958 
312698756244863 1379577206594578973 990.0359 
312698817133006 1379577206658604852 990.06586 
312698880035493 1379577206721593133 990.0958 
312698944525040 1379577206785802118 990.00586 
312699007244405 1379577206848911132 990.1258 
312699073595695 1379577206912845458 990.0359 
312699135216326 1379577206976230468 990.00586 
312699198485059 1379577207040042724 990.1258 
312699261723270 1379577207103336181 990.06586 
312699326182296 1379577207167392578 990.0958 
312699388626977 1379577207230380859 990.0359 
312699452658719 1379577207294467773 990.06586 
312699516171614 1379577207357486572 990.00586 
312699579959192 1379577207421665039 990.1858 
312699643166884 1379577207484775390 990.1258 
312699707686951 1379577207548587646 990.0359 
312699771016724 1379577207611942138 990.0359 
312699834285455 1379577207675738544 990.0958 
312699899324369 1379577207738909931 990.15576 
312699962898304 1379577207803118915 990.1258 
312700024305293 1379577207866046162 990.1258 
312700091053347 1379577207930224628 990.06586 
312700151453164 1379577207993182392 990.0958 
312700215545947 1379577208057299824 990.06586 
312700278875719 1379577208120501728 990.1258 
312700342632778 1379577208184313984 990.06586 
312700407030763 1379577208247637958 990.06586 
312700472100196 1379577208311419697 990.06586 
312700535582571 1379577208374713154 990.1258 
312700601109810 1379577208438830585 990.0359 
312700660136210 1379577208501727314 990.0958 
312700726426459 1379577208565936298 990.1258 
312700789786751 1379577208628924580 990.0958 
312700856168562 1379577208692828388 990.00586 
312700918308040 1379577208756243915 990.1258 
312700978402654 1379577208820056171 990.1258 
312701043441567 1379577208883319111 990.06586 
312701105489484 1379577208947070332 990.0958 
312701169765388 1379577209010272236 990.1258 
312701233430884 1379577209074420185 990.0958 
312701296394412 1379577209137561054 990.0958 
312701359968348 1379577209201556415 990.00586 
312701423053957 1379577209264544697 990.06586 
312701487757148 1379577209328688861 990.1258 
312701550995358 1379577209392073871 990.15576 
312701613958887 1379577209455825091 990.06586 
312701679852372 1379577209519973041 990.06586 
312701741869767 1379577209583235980 990.06586 
312701804497572 1379577209646285296 990.0359 
312701868712434 1379577209710341693 990.1258 
312701931645442 1379577209773299457 990.0359 
312701997416846 1379577209837325336 990.0958 
312702058793314 1379577209900557757 990.06586 
312702122702975 1379577209964553119 989.9759 
312702186368470 1379577210027907611 990.06586 
312702249881365 1379577210091658832 990.0359 
312702312844893 1379577210154659399 990.06586 
312702378097450 1379577210219783911 990.0958 
312702439962244 1379577210281826147 990.06586 
312702504238148 1379577210345974096 990.0958 
312702567720522 1379577210408931860 990.15576 
312702659831007 1379577210473354467 990.0958 
312702775625299 1379577210536495336 990.0359 
312702790458200 1379577210600551733 990.0359 
312702821375337 1379577210663265356 990.0958 
312702885681761 1379577210727352270 990.0958 
312702948584250 1379577210790401586 990.06586 
312703023145519 1379577210854549536 990.15576 
312703109884416 1379577210917934545 990.0958 
312703175442176 1379577210981929907 990.0958 
312703202941031 1379577211044674047 990.0958 
312703267552661 1379577211108547338 990.06586 
312703333690307 1379577211171932348 990.0958 
312703396287591 1379577211235744604 990.0958 
312703471520309 1379577211299282202 990.0958 
312703536192979 1379577211363613256 990.0958 
312703601994901 1379577211426448950 990.0958 
312703662791483 1379577211490505346 990.0958 
312703730943473 1379577211553798803 990.1258 
312703793296594 1379577211617641577 990.1258 
312703853116525 1379577211680935034 990.06586 
312703917636591 1379577211744958833 990.0359 
312703981668333 1379577211808221773 990.06586 
312704045669553 1379577211872095064 990.15576 
312704113424780 1379577211935144380 990.00586 
312704176785074 1379577211999475435 990.0359 
312704242403873 1379577212062341646 990.0958 
312704305275841 1379577212126642183 990.06586 
312704364485363 1379577212189538911 990.06586 
312704438710908 1379577212253595308 990.00586 
312704495295679 1379577212316888765 990.06586 
312704538665128 1379577212380121187 990.1258 
312704602147503 1379577212443414644 990.06586 
312704671978114 1379577212507318452 990.0359 
312704738573567 1379577212570534881 990.1258 
312704819971400 1379577212635171111 990.0359 
312704868956597 1379577212698006804 990.0958 
312704932316890 1379577212762002166 990.0359 
312704996318111 1379577212825356658 990.15576 
312705059434241 1379577212889199431 990.0958 
312705140160626 1379577212950631316 990.0958 
312705201415013 1379577213016335662 990.0359 
312705261906391 1379577213079384978 990.1858 
312705323710146 1379577213143685515 990.06586 
312705395738224 1379577213206551726 990.0359 
312705428974909 1379577213270699675 990.0359 
312705492152080 1379577213333260711 990.0359 
312705556702668 1379577213397439177 990.0359 
312705623816968 1379577213461342986 990.0359 
312705725388765 1379577213524514373 990.00586 
312705746783547 1379577213587746795 990.00586 
312705809991238 1379577213651742156 990.0359 
312705873351532 1379577213714669402 990.06586 
312705945165967 1379577213778908904 990.15576 
312706001170850 1379577213841866668 990.0359 
312706064164899 1379577213905953582 990.0359 
312706127799875 1379577213969186004 990.15576 
312706191404331 1379577214032967742 990.0359 
312706255130868 1379577214096291716 990.1258 
312706317606070 1379577214159157927 990.1258 
312706381820933 1379577214223487706 990.0958 
312706446768288 1379577214287696690 990.1258 
312706509365571 1379577214350654454 990.0958 
312706573092107 1379577214414771886 990.0958 
312706635964075 1379577214477760167 990.06586 
312706699965295 1379577214541694493 990.00586 
312706763386631 1379577214605048985 990.0359 
312706827876176 1379577214668861241 990.1258 
312706891053346 1379577214732185216 990.0958 
312706954383119 1379577214795966954 990.15576 
312707017407687 1379577214859138341 990.0958 
312707081775155 1379577214923347325 990.06586 
312707144311397 1379577214986244054 990.0958 
312707209472391 1379577215050437172 990.15576 
312707273290490 1379577215113425453 990.1258 
312707338451485 1379577215177390297 990.00586 
312707399217547 1379577215240714272 990.1258 
312707462638880 1379577215304465492 990.0958 
312707525724489 1379577215367514809 990.0359 
312707590061435 1379577215431815346 990.0359 
312707653940574 1379577215494834145 990.1858 
312707718063876 1379577215559226235 990.1258 
312707780630639 1379577215621970375 990.06586 
312707847805978 1379577215685935219 990.0958 
312707910830548 1379577215749228676 990.0958 
312707971260885 1379577215813010414 990.00586 
312708034895862 1379577215876395424 990.15576 
312708098652919 1379577215940238197 990.06586 
312708161769050 1379577216003379067 990.06586 
