#SysTm EventTmStmp Grav:x Grav:y Grav:z
196264744145979 1378672091864947391 -0.81581765 5.4226813 8.130151 
196264756750894 1378672091928088261 -0.93650436 5.5561438 8.02637 
196264802195728 1378672092119189335 -0.981699 5.679913 7.933804 
196264874925774 1378672092182391239 -1.020699 5.6454015 7.9534903 
196264929038396 1378672092246309788 -1.0630901 5.6168537 7.9681354 
196264991605158 1378672092309542210 -1.1065221 5.5855503 7.984211 
196265054965450 1378672092373507054 -1.1663378 5.533723 8.011739 
196265119699160 1378672092436678441 -1.2189156 5.4680834 8.048894 
196265182113322 1378672092500643284 -1.2521983 5.40564 8.085879 
196265259024662 1378672092563753636 -1.2742019 5.362031 8.111438 
196265347350618 1378672092627718480 -1.3011931 5.3296876 8.12845 
196265370637662 1378672092690920384 -1.3358253 5.286576 8.150955 
196265434944086 1378672092754885228 -1.325286 5.267846 8.16479 
196265500654448 1378672092818056614 -1.293865 5.258764 8.175677 
196265565388160 1378672092881990941 -1.2849851 5.226728 8.197592 
196265626367863 1378672092943575413 -1.2792459 5.212198 8.207735 
196265691376255 1378672093009157689 -1.2693329 5.2243834 8.201525 
196265754797588 1378672093072329075 -1.2499301 5.2216897 8.206219 
196265818279963 1378672093136263402 -1.2588716 5.259943 8.180381 
196265881304534 1378672093199434788 -1.3071495 5.3428884 8.118824 
196265998594323 1378672093263399632 -1.3063347 5.409949 8.074425 
196266018341004 1378672093326571019 -1.2690289 5.435123 8.06346 
196266076299191 1378672093390566380 -1.2267051 5.4505334 8.0596075 
196266138774393 1378672093453737767 -1.1754389 5.496166 8.036223 
196266198289121 1378672093517641575 -1.1186651 5.5199323 8.028033 
196266266288510 1378672093580873997 -1.0650601 5.5041227 8.046159 
196266352264397 1378672093644808323 -1.0147942 5.4734597 8.073525 
196266391544117 1378672093708040745 -1.0135717 5.396632 8.125234 
196266454141400 1378672093771975071 -1.0492147 5.2854047 8.193537 
196266558673676 1378672093835450290 -1.1068769 5.1812134 8.252287 
196266578878162 1378672093899354098 -1.2200536 5.021858 8.3344345 
196266643215107 1378672093962556003 -1.320411 4.8077087 8.444693 
196266707124768 1378672094026490329 -1.3731121 4.6552396 8.521367 
196266769996734 1378672094089692233 -1.2163943 4.605301 8.572163 
196266834150558 1378672094152711032 -0.9716502 4.664146 8.571583 
196266897968656 1378672094216858981 -0.73000336 4.8179994 8.510251 
196266962427681 1378672094280762790 -0.45471835 4.985901 8.4323435 
196267026184739 1378672094343934177 -0.22249131 5.1105237 8.366805 
196267095618587 1378672094407929538 0.037437122 5.12024 8.363739 
196267181869160 1378672094471131442 0.2890083 5.0807714 8.382877 
196267214983763 1378672094535035251 0.43775743 5.0500283 8.394997 
196267280724645 1378672094598237155 0.5339576 5.0149293 8.410456 
196267342375798 1378672094662155568 0.5467047 5.0040994 8.416085 
196267405400366 1378672094725357472 0.49855646 5.0231256 8.407737 
196267471843218 1378672094789322316 0.42561892 5.02556 8.41029 
196267540849779 1378672094852646291 0.37166938 5.037599 8.405643 
196267607109507 1378672094916733205 0.35100085 5.0854397 8.377678 
196267669218464 1378672094979660451 0.34595454 5.139375 8.344911 
196267736149641 1378672095043594777 0.34016654 5.183274 8.317953 
196267822735938 1378672095106735646 0.32830465 5.2316165 8.288112 
196267851455608 1378672095170731008 0.3199694 5.281517 8.25673 
196267914205495 1378672095233902394 0.3229501 5.2895794 8.2514515 
196267980251580 1378672095297806203 0.3217539 5.2595463 8.270673 
196268046908072 1378672095360825002 0.31489143 5.240286 8.283154 
196268124368778 1378672095425003469 0.31331578 5.23562 8.286163 
196268171950038 1378672095488235890 0.31416106 5.22794 8.290979 
196268236225942 1378672095552170217 0.30793878 5.2107778 8.30201 
196268301112254 1378672095615341603 0.2945222 5.1908216 8.314987 
196268371888996 1378672095679520070 0.27536237 5.187366 8.3178 
196268465861224 1378672095742447316 0.25265744 5.184281 8.320443 
