1,1,1,1,53,-0.437494,0.000879,0.000000
1,2,1,2,53,-0.437496,0.000879,0.000000
1,3,2,1,67,2.240561,-0.070829,0.727649
1,4,2,2,197,-0.696592,0.012095,0.203822
2,1,1,1,186,-0.711915,0.012758,0.211664
2,2,1,2,67,2.240561,-0.070829,0.727649
2,3,2,1,59,-0.437496,0.000879,0.000000
2,4,2,2,58,-0.437494,0.000879,0.000000
3,1,1,1,21,-0.437496,0.000879,0.000000
3,2,1,2,24,-0.437493,0.000879,0.000000
3,3,2,1,20,-0.437497,0.000879,0.000000
3,4,2,2,21,-0.437498,0.000879,0.000000
3,5,3,1,9,-0.437496,0.000879,0.000000
3,6,3,2,37,-0.437494,0.000879,0.000000
3,7,4,1,67,2.240561,-0.070829,0.727649
3,8,4,2,171,-0.735987,0.013800,0.223032
4,1,1,1,66,2.262606,-0.071482,0.706086
4,2,1,2,214,-0.670293,0.011070,0.202241
5,1,1,1,68,2.218516,-0.070176,0.749537
5,2,1,2,161,-0.761849,0.014772,0.217656
5,3,2,1,67,-0.437498,0.000879,0.000000
5,4,2,2,74,-0.437494,0.000879,0.000000
6,1,1,1,8,2.576743,-0.080786,0.443563
6,2,1,2,7,0.344714,-0.014679,0.014453
6,3,1,3,59,-0.501431,0.003200,0.036717
6,4,2,1,5,-1.085841,0.024711,0.000029
6,5,2,2,5,-1.066821,0.023739,0.000029
6,6,3,2,116,-0.638019,0.008751,0.104143
6,7,4,1,35,2.180095,-0.069038,0.505195
6,8,4,2,80,-0.663624,0.010315,0.103519
6,9,5,1,26,-0.839806,0.016398,0.123199
6,10,5,2,4,3.342798,-0.103474,0.286974
8,1,1,1,67,2.240561,-0.070829,0.727649
8,2,1,2,198,-0.695284,0.012038,0.203131
8,3,2,1,52,-0.437494,0.000879,0.000000
8,4,2,2,53,-0.437496,0.000879,0.000000
9,1,1,1,67,2.240561,-0.070829,0.727649
9,2,1,2,185,-0.713398,0.012822,0.212398
9,3,2,1,59,-0.437494,0.000879,0.000000
9,4,2,2,59,-0.437497,0.000879,0.000000
10,1,1,1,33,-0.437493,0.000879,0.000000
10,2,1,2,28,-0.437496,0.000879,0.000000
10,3,2,1,50,-0.575066,0.005022,0.032821
10,4,2,2,28,3.100306,-0.096292,0.126950
10,5,3,1,182,-0.734032,0.013059,0.137376
10,6,3,2,49,1.402861,-0.046019,0.389117
11,1,1,1,45,-0.437498,0.000879,0.000000
11,2,1,2,46,-0.437496,0.000879,0.000000
11,3,2,1,213,-0.671386,0.011118,0.202934
11,4,2,2,66,2.262606,-0.071482,0.706086
12,1,1,1,73,-0.437494,0.000879,0.000000
12,2,1,2,73,-0.437497,0.000879,0.000000
12,3,2,1,156,-0.772245,0.015217,0.221146
12,4,2,2,68,2.218516,-0.070176,0.749537
14,1,1,1,2,-0.969822,0.018780,0.000004
14,2,1,2,46,-0.437498,0.000879,0.000000
14,3,2,1,23,1.776663,-0.057090,0.816955
14,4,2,2,114,-0.738806,0.012337,0.114126
14,5,3,1,48,2.326903,-0.073386,0.735104
14,6,3,2,112,-0.614414,0.009460,0.192685
15,1,1,1,53,-0.437496,0.000879,0.000000
15,2,1,2,52,-0.437494,0.000879,0.000000
15,3,2,1,198,-0.695284,0.012038,0.203131
15,4,2,2,67,2.240561,-0.070829,0.727649
16,1,1,1,65,2.284650,-0.072135,0.684847
16,2,1,2,297,-0.600969,0.008121,0.163480
18,1,3,1,65,2.284650,-0.072135,0.684847
18,2,3,2,280,-0.610894,0.008561,0.171681
20,1,2,1,10,-0.437497,0.000879,0.000000
20,2,2,2,5,-0.437495,0.000879,0.000000
20,3,3,1,2,-0.481221,0.002183,0.000134
20,4,3,2,34,-0.437763,0.000887,0.000002
20,5,4,1,245,-0.640444,0.009769,0.182795
20,6,4,2,66,2.262606,-0.071482,0.706086
23,1,1,1,65,2.284650,-0.072135,0.684847
23,2,1,2,296,-0.601521,0.008146,0.163942
1  2,1,1,1,54,-0.437494,0.000879,0.000000
1  2,2,1,2,54,-0.437496,0.000879,0.000000
1  2,3,2,1,67,2.240561,-0.070829,0.727649
1  2,4,2,2,195,-0.699250,0.012210,0.205216
1  3,1,1,1,66,2.262606,-0.071482,0.706086
1  3,2,1,2,212,-0.672491,0.011166,0.203631
1  4,1,1,1,170,-0.737742,0.013876,0.223816
1  4,2,1,2,67,2.240561,-0.070829,0.727649
1  5,1,1,1,163,-0.757870,0.014602,0.216263
1  5,2,1,2,68,2.218516,-0.070176,0.749537
1  8,1,1,1,53,-0.437496,0.000879,0.000000
1  8,2,1,2,52,-0.437494,0.000879,0.000000
1  8,3,2,1,198,-0.695284,0.012038,0.203131
1  8,4,2,2,67,2.240561,-0.070829,0.727649
2  4,1,2,1,67,2.240561,-0.070829,0.727649
2  4,2,2,2,176,-0.727507,0.013433,0.219160
2  5,1,2,1,67,2.240561,-0.070829,0.727649
2  5,2,2,2,171,-0.735987,0.013800,0.223032
2  6,1,1,1,6,-1.064919,0.023642,0.000042
2  6,2,1,2,5,-1.085841,0.024711,0.000029
2  6,3,2,1,26,2.262606,-0.071482,0.800272
2  6,4,2,2,106,-0.560091,0.007831,0.289064
2  6,5,3,1,69,-0.851269,0.017666,0.115423
2  6,6,3,2,39,2.299347,-0.072570,0.607356
2  6,7,4,1,38,-0.437497,0.000879,0.000000
2  6,8,4,2,43,-0.437494,0.000879,0.000000
2  7,1,2,1,157,-0.733192,0.013924,0.235367
2  7,2,2,2,63,2.241961,-0.070870,0.742162
2  8,1,1,1,54,-0.437496,0.000879,0.000000
2  8,2,1,2,54,-0.437494,0.000879,0.000000
2  8,3,2,1,67,2.240561,-0.070829,0.727649
2  8,4,2,2,195,-0.699250,0.012210,0.205216
3  4,1,2,1,157,-0.770113,0.015126,0.220448
3  4,2,2,2,68,2.218516,-0.070176,0.749537
3  5,1,2,1,68,2.218516,-0.070176,0.749537
3  5,2,2,2,161,-0.761849,0.014772,0.217656
3  7,1,3,1,63,2.241961,-0.070870,0.742162
3  7,2,3,2,172,-0.698312,0.012234,0.212633
3  8,1,1,1,212,-0.672491,0.011166,0.203631
3  8,2,1,2,66,2.262606,-0.071482,0.706086
4  5,1,2,1,68,2.218516,-0.070176,0.749537
4  5,2,2,2,163,-0.757814,0.014600,0.216298
4  6,1,2,1,39,2.299347,-0.072570,0.607356
4  6,2,2,2,69,-0.773688,0.015149,0.134731
4  6,3,3,1,6,-1.064919,0.023642,0.000042
4  6,4,3,2,5,-1.085841,0.024711,0.000029
4  6,5,4,1,26,2.262606,-0.071482,0.800272
4  6,6,4,2,138,-0.570452,0.007477,0.235372
4  8,1,1,1,67,2.240561,-0.070829,0.727649
4  8,2,1,2,170,-0.737742,0.013876,0.223816
5  6,1,1,1,58,-0.837449,0.017855,0.134736
5  6,2,1,2,37,2.269160,-0.071676,0.609675
5  6,3,2,1,58,-0.437498,0.000879,0.000000
5  6,4,2,2,35,-0.437494,0.000879,0.000000
5  6,5,5,1,91,-0.666489,0.011529,0.297156
5  6,6,5,2,30,2.205289,-0.069784,0.870897
5  7,1,3,1,66,2.251917,-0.071165,0.730026
5  7,2,3,2,162,-0.742432,0.014173,0.230967
5  8,1,1,1,68,2.218516,-0.070176,0.749537
5  8,2,1,2,163,-0.757870,0.014602,0.216263
6  7,1,5,1,139,-0.457692,0.004071,0.285085
6  7,2,5,2,22,2.625342,-0.082225,0.478293
7  8,1,1,1,41,2.509399,-0.078791,0.637185
7  8,2,1,2,138,-0.710172,0.013114,0.280593
7  8,3,3,1,19,1.887845,-0.060383,0.490493
7  8,4,3,2,18,-0.698672,0.014362,0.250565
1  2  4,1,1,1,67,2.240561,-0.070829,0.727649
1  2  4,2,1,2,179,-0.722646,0.013222,0.216875
1  2  5,1,2,1,67,2.240561,-0.070829,0.727649
1  2  5,2,2,2,183,-0.716414,0.012953,0.213877
1  2  8,1,1,1,53,-0.437494,0.000879,0.000000
1  2  8,2,1,2,54,-0.437496,0.000879,0.000000
1  2  8,3,2,1,196,-0.697914,0.012152,0.204517
1  2  8,4,2,2,67,2.240561,-0.070829,0.727649
1  3  4,1,2,1,159,-0.765929,0.014947,0.219052
1  3  4,2,2,2,68,2.218516,-0.070176,0.749537
1  3  8,1,1,1,66,2.262606,-0.071482,0.706086
1  3  8,2,1,2,209,-0.675864,0.011314,0.205748
1  4  5,1,1,1,68,2.218516,-0.070176,0.749537
1  4  5,2,1,2,160,-0.763877,0.014859,0.218354
1  4  7,1,3,1,163,-0.740562,0.014092,0.230118
1  4  7,2,3,2,66,2.251917,-0.071165,0.730026
1  5  8,1,2,1,54,-0.437494,0.000879,0.000000
1  5  8,2,2,2,55,-0.437496,0.000879,0.000000
2  3  4,1,2,1,166,-0.752080,0.014354,0.214179
2  3  4,2,2,2,68,2.218516,-0.070176,0.749537
2  4  5,1,2,1,162,-0.759847,0.014686,0.216959
2  4  5,2,2,2,68,2.218516,-0.070176,0.749537
2  4  8,1,1,1,67,2.240561,-0.070829,0.727649
2  4  8,2,1,2,179,-0.722646,0.013222,0.216875
2  5  8,1,2,1,67,2.240561,-0.070829,0.727649
2  5  8,2,2,2,183,-0.716414,0.012953,0.213877
3  4  5,1,3,1,68,2.218516,-0.070176,0.749537
3  4  5,2,3,2,157,-0.770113,0.015126,0.220448
3  4  8,1,3,1,158,-0.768008,0.015036,0.219750
3  4  8,2,3,2,68,2.218516,-0.070176,0.749537
3  5  7,1,1,1,66,2.251917,-0.071165,0.730026
3  5  7,2,1,2,157,-0.752144,0.014597,0.235262
3  5  8,1,3,1,68,2.218516,-0.070176,0.749537
3  5  8,2,3,2,158,-0.768008,0.015036,0.219750
4  5  8,1,2,1,160,-0.763877,0.014859,0.218354
4  5  8,2,2,2,68,2.218516,-0.070176,0.749537
4  7  8,1,3,1,66,2.251917,-0.071165,0.730026
4  7  8,2,3,2,164,-0.738714,0.014011,0.229273
6  7  8,1,2,1,42,2.182825,-0.069119,0.799403
6  7  8,2,2,2,95,-0.643063,0.010887,0.293847
