#SysTm EventTmStmp Ori:x Ori:y Ori:z
521160900279869 1379848325070719737 1.7571144 -0.29281265 0.17402686 
521160914960168 1379848325261041953 1.7589346 -0.29167345 0.17353742 
521160991200057 1379848325325006797 1.7579819 -0.28802523 0.17081141 
521161042748967 1379848325388147666 1.7570448 -0.2862048 0.1679187 
521161106658626 1379848325452112510 1.7578824 -0.285507 0.16597782 
521161169377990 1379848325515314414 1.7584591 -0.2857209 0.16357684 
521161233959099 1379848325579248741 1.7581758 -0.28648835 0.16303691 
521161295762853 1379848325642389610 1.7582752 -0.28615057 0.16409905 
521161360099798 1379848325706415489 1.7594157 -0.28229907 0.16242138 
521161422941244 1379848325769556358 1.7591795 -0.27779484 0.1579613 
521161487858076 1379848325833551719 1.7587185 -0.27620777 0.15379182 
521161550394320 1379848325896723106 1.7592715 -0.274421 0.15161741 
521161614059816 1379848325960626914 1.7598939 -0.27095726 0.14724553 
521161676138254 1379848326023828819 1.7590963 -0.2689091 0.14300074 
521161741238208 1379848326087793662 1.7578325 -0.26859596 0.14178199 
521161804720581 1379848326150995567 1.7579701 -0.26671702 0.14052637 
521161867043183 1379848326214960411 1.7578632 -0.26592776 0.13987498 
521161932051575 1379848326278131797 1.7577873 -0.26614636 0.1392589 
521161995381348 1379848326342066123 1.7573779 -0.26716292 0.13916256 
521162058558519 1379848326405237510 1.7577915 -0.26827464 0.14014114 
521162125367613 1379848326469202354 1.7588962 -0.26722255 0.13908589 
521162185645350 1379848326532373741 1.7604544 -0.26204616 0.13624856 
521162249432927 1379848326596338584 1.7606689 -0.25440633 0.13035944 
521162312915303 1379848326659509971 1.7577844 -0.24925767 0.1271961 
521162376397676 1379848326723474815 1.7492868 -0.2418344 0.122062296 
521162439880051 1379848326786858553 1.7415842 -0.23532787 0.10984176 
521162504796883 1379848326850853914 1.7427489 -0.24192734 0.10652727 
521162566936360 1379848326914025301 1.7494754 -0.25728586 0.11083517 
521162630388215 1379848326977959627 1.7692577 -0.26878908 0.1091689 
521162694114752 1379848327041131013 1.7969246 -0.26452672 0.09866234 
521162759092624 1379848327105095857 1.807454 -0.25585636 0.09522215 
521162822697081 1379848327168297762 1.804924 -0.24727702 0.09212125 
521162884622916 1379848327232232088 1.7957002 -0.2301254 0.09659554 
521162947739047 1379848327295433992 1.7830443 -0.22086316 0.10466055 
521163012259114 1379848327359398836 1.7804741 -0.22712684 0.09893214 
521163075527847 1379848327422539705 1.7829189 -0.23290351 0.08968771 
521163139498546 1379848327486504549 1.7773489 -0.23495993 0.07986994 
521163203194563 1379848327549706453 1.7641504 -0.24076317 0.06477188 
521163266005489 1379848327613624925 1.7492756 -0.25404114 0.04691695 
521163330006710 1379848327676826829 1.7391933 -0.26378715 0.034466494 
521163392848158 1379848327740791673 1.7342159 -0.26660067 0.028796345 
521163457124061 1379848327803963059 1.7299811 -0.26674172 0.024467748 
521163521064242 1379848327867927903 1.7242626 -0.26406896 0.021521237 
521163583783607 1379848327931129807 1.7176787 -0.25945956 0.016339406 
521163647754306 1379848327995064134 1.7110559 -0.2542265 0.011551882 
521163721735690 1379848328058357591 1.7053338 -0.2512426 0.00963414 
521163785645349 1379848328122505540 1.7001947 -0.2515351 0.008525921 
521163855506481 1379848328185646409 1.6957754 -0.25490955 0.0062511573 
521163912549057 1379848328249611253 1.694848 -0.2553651 0.003953271 
521164015372193 1379848328312721604 1.6973472 -0.2521225 0.0025430487 
521164060206619 1379848328376747483 1.6994331 -0.25124326 0.0025365893 
521164091764684 1379848328439674729 1.7007936 -0.25162277 0.0034920445 
521164155308100 1379848328503609055 1.7043844 -0.25092933 0.0041636075 
521164220957421 1379848328566780442 1.7096089 -0.25013703 0.0051506497 
521164300615592 1379848328630745286 1.7151078 -0.2502445 0.0067089666 
521164345724702 1379848328693916673 1.719539 -0.25132954 0.011020265 
521164409909045 1379848328757881516 1.7259516 -0.24666123 0.017572066 
521164476443457 1379848328821052903 1.7332449 -0.2380376 0.019959629 
521164549204024 1379848328885139817 1.7414727 -0.22977911 0.019741049 
521164613602010 1379848328948219651 1.7492368 -0.227222 0.020546934 
521164664723633 1379848329012153977 1.7563393 -0.22942646 0.021488879 
521164727229356 1379848329075325364 1.7633333 -0.2315029 0.018203706 
521164792024107 1379848329139290208 1.7717345 -0.23354794 0.013930309 
521164862373566 1379848329202431077 1.7845334 -0.23447685 0.009711142 
521164929854108 1379848329266913587 1.8018618 -0.23962516 0.009549532 
