2  3,1,1,1,323,-4.841582,-0.273293,0.235116
2  3,2,1,2,166,-1.197347,-0.057683,0.244187
2  4,1,1,1,322,-4.838140,-0.272952,0.231982
2  4,2,1,2,166,-1.197347,-0.057683,0.244187
2  5,1,1,1,322,-4.854132,-0.273613,0.293437
2  5,2,1,2,166,-1.197347,-0.057683,0.244187
2  7,1,4,1,166,-1.197347,-0.057683,0.244187
2  7,2,4,2,319,-4.828121,-0.271972,0.223282
2  8,1,1,1,167,-1.208365,-0.058301,0.262940
2  8,2,1,2,332,-4.921806,-0.278530,0.412526
3  4,1,1,1,338,-4.918894,-0.279492,0.321981
3  4,2,1,2,167,-1.208365,-0.058301,0.262940
3  5,1,3,1,166,-1.197347,-0.057683,0.244187
3  5,2,3,2,321,-4.834749,-0.272618,0.228965
3  7,1,1,1,167,-1.208365,-0.058301,0.262940
3  7,2,1,2,334,-4.897967,-0.277959,0.288611
3  8,1,2,1,167,-1.208365,-0.058301,0.262940
3  8,2,2,2,349,-4.998088,-0.285333,0.497426
4  5,1,2,1,166,-1.197347,-0.057683,0.244187
4  5,2,2,2,320,-4.831409,-0.272291,0.226066
4  7,1,2,1,167,-1.208365,-0.058301,0.262940
4  7,2,2,2,337,-4.913546,-0.279098,0.313218
4  8,1,1,1,167,-1.208365,-0.058301,0.262940
4  8,2,1,2,348,-4.976438,-0.283799,0.425593
5  7,1,2,1,351,-4.739239,-0.264347,0.501917
5  8,1,3,1,167,-1.208365,-0.058301,0.262940
5  8,2,3,2,340,-4.998198,-0.283290,0.608286
6  8,1,2,1,10,-0.953363,-0.044101,0.015404
6  8,2,2,2,16,-1.859797,-0.094496,0.045068
6  8,3,2,3,64,-4.561399,-0.253029,0.164106
6  8,4,2,4,19,-7.070963,-0.436320,0.268283
6  8,5,4,1,45,-1.183601,-0.056891,0.066106
6  8,6,4,2,61,-4.658489,-0.264181,0.578240
6  8,7,5,1,94,-1.098369,-0.052189,0.265896
6  8,8,5,2,226,-5.248652,-0.300377,0.672593
7  8,1,3,1,167,-1.208365,-0.058301,0.262940
7  8,2,3,2,335,-4.914706,-0.279152,0.339392
1  2  3,1,1,1,326,-4.852333,-0.274354,0.245529
1  2  3,2,1,2,166,-1.197347,-0.057683,0.244187
1  2  4,1,2,1,166,-1.197347,-0.057683,0.244187
1  2  4,2,2,2,326,-4.852333,-0.274354,0.245529
1  2  5,1,3,1,326,-4.892275,-0.276188,0.359776
1  2  5,2,3,2,167,-1.208365,-0.058301,0.262940
1  2  7,1,2,1,166,-1.197347,-0.057683,0.244187
1  2  7,2,2,2,325,-4.848627,-0.273998,0.241765
1  2  8,1,2,1,168,-1.219709,-0.058938,0.282934
1  2  8,2,2,2,355,-5.077545,-0.289743,0.700620
1  3  4,1,1,1,167,-1.208365,-0.058301,0.262940
1  3  4,2,1,2,342,-4.942741,-0.281281,0.366185
1  3  5,1,1,1,166,-1.197347,-0.057683,0.244187
1  3  5,2,1,2,324,-4.857773,-0.274252,0.283855
1  3  7,1,2,1,167,-1.208365,-0.058301,0.262940
1  3  7,2,2,2,331,-4.887052,-0.277104,0.280684
1  3  8,1,1,1,351,-5.025082,-0.287121,0.536669
1  3  8,2,1,2,168,-1.219709,-0.058938,0.282934
1  4  5,1,3,1,320,-4.831409,-0.272291,0.226066
1  4  5,2,3,2,166,-1.197347,-0.057683,0.244187
