#SysTm EventTmStmp Mag:x Mag:y Mag:z
2202510824846 1375072726872753065 7.9193115 -35.639954 -33.53882 
2202521079691 1375072726936626356 7.798767 -35.4599 -33.599854 
2202529961119 1375072726999889296 7.6797485 -35.4599 -33.599854 
2202540765331 1375072727063854140 7.6797485 -35.4599 -33.599854 
2202550409768 1375072727126232069 7.499695 -35.4599 -33.358765 
2202590788222 1375072727190868300 7.499695 -35.339355 -33.599854 
2202626252895 1375072727254161757 7.4386597 -35.279846 -33.599854 
2202692207418 1375072727319408339 7.258606 -35.1593 -33.718872 
2202753431286 1375072727381283539 7.4386597 -34.979248 -34.13849 
2202814929836 1375072727445187347 7.499695 -34.91974 -34.13849 
2202879999270 1375072727508450287 7.6797485 -34.799194 -33.95996 
2202943390083 1375072727572293060 7.559204 -34.67865 -34.199524 
2203013525898 1375072727635617035 7.739258 -34.379578 -34.439087 
2203110580683 1375072727699429291 7.6797485 -34.379578 -34.318542 
2203137469131 1375072727762692230 7.8598022 -34.439087 -34.379578 
2203208245874 1375072727826626556 7.9193115 -34.318542 -34.498596 
2203259214896 1375072727889858978 8.279419 -34.199524 -34.318542 
2203323094035 1375072727953701751 8.338928 -34.13849 -34.379578 
2203389079081 1375072728016995209 8.279419 -34.01947 -34.439087 
2203451462721 1375072728080868500 8.338928 -33.95996 -34.379578 
2203519034827 1375072728144100921 7.978821 -34.199524 -34.379578 
2203579343082 1375072728207974212 8.1588745 -34.01947 -34.498596 
2203643466383 1375072728271237152 8.039856 -34.13849 -34.498596 
2203723704442 1375072728335075727 8.279419 -34.13849 -34.498596 
2203767897942 1375072728398552290 7.9193115 -34.259033 -34.67865 
2203831685521 1375072728462334028 7.9193115 -34.379578 -34.61914 
2203896388710 1375072728525596967 7.9193115 -34.379578 -34.799194 
2203960634095 1375072728589470258 7.9193115 -34.379578 -34.91974 
2204023231377 1375072728653038374 8.039856 -34.199524 -34.858704 
2204086408547 1375072728716575971 7.978821 -34.07898 -34.799194 
2204150928616 1375072728779838911 7.739258 -34.01947 -34.739685 
2204214075265 1375072728843742719 7.6187134 -34.07898 -34.799194 
2204284180561 1375072728907005659 7.6797485 -34.01947 -34.799194 
2204367653779 1375072728970848432 7.6187134 -33.839417 -34.858704 
2204403667819 1375072729034141889 7.4386597 -33.95996 -34.91974 
2204467607998 1375072729098015180 7.6187134 -34.01947 -34.799194 
2204530785170 1375072729161247602 7.6797485 -34.01947 -34.91974 
2204594694829 1375072729225120893 7.6187134 -34.07898 -34.979248 
2204658421367 1375072729288444868 7.798767 -34.13849 -35.099792 
2204722239465 1375072729352257124 7.6797485 -34.13849 -35.21881 
2204785294554 1375072729415550581 7.739258 -34.07898 -35.1593 
2204849295775 1375072729479423872 7.9193115 -34.07898 -35.099792 
2204912259303 1375072729542686811 8.1588745 -33.779907 -34.979248 
2205004766552 1375072729606529585 8.1588745 -33.659363 -35.099792 
2205044137832 1375072729669853559 8.1588745 -33.659363 -34.979248 
2205103194752 1375072729733726850 8.1588745 -33.599854 -34.979248 
2205166402444 1375072729796928755 8.21991 -33.53882 -34.979248 
2205230647827 1375072729861137739 8.279419 -33.53882 -34.91974 
2205295198416 1375072729924156538 8.099365 -33.659363 -34.858704 
2205376504687 1375072729988090864 8.039856 -33.599854 -34.91974 
2205434859639 1375072730051323286 8.099365 -33.898926 -34.979248 
2205500905724 1375072730115257612 7.978821 -34.01947 -35.1593 
2205564815384 1375072730178459516 7.8598022 -34.07898 -35.21881 
2205712869710 1375072730242507429 8.039856 -34.01947 -35.4599 
2205720591364 1375072730305770368 8.1588745 -34.07898 -35.4599 
2205740673771 1375072730369552106 8.21991 -33.95996 -35.279846 
2205803210013 1375072730432845563 8.21991 -33.779907 -35.1593 
2205875817978 1375072730496779890 8.1588745 -34.01947 -35.279846 
2205948822709 1375072730559951276 8.039856 -33.718872 -35.21881 
2206013922664 1375072730623824567 8.1588745 -33.53882 -34.91974 
2206078168047 1375072730687118024 8.099365 -33.358765 -34.739685 
2206133959288 1375072730750960798 8.099365 -33.4198 -34.61914 
2206217768229 1375072730814254255 7.978821 -33.358765 -34.61914 
2206260374671 1375072730878097028 7.8598022 -33.53882 -34.739685 
2206313663240 1375072730941390485 8.099365 -33.599854 -35.099792 
2206378061226 1375072731005263776 8.279419 -33.659363 -35.099792 
2206442917017 1375072731068831892 8.279419 -33.839417 -35.21881 
2206507101359 1375072731132369489 8.21991 -33.839417 -35.339355 
2206582120436 1375072731195750443 8.21991 -34.01947 -35.339355 
2206648197041 1375072731259654252 8.039856 -33.898926 -35.21881 
2206718302336 1375072731322917191 8.1588745 -33.779907 -35.4599 
2206776077401 1375072731386729447 8.21991 -33.779907 -35.398865 
2206824177508 1375072731449931351 8.1588745 -34.07898 -35.1593 
2206883905877 1375072731513804642 7.978821 -33.898926 -35.21881 
2206946442120 1375072731577067582 7.739258 -34.01947 -35.1593 
