#SysTm EventTmStmp La:x La:y La:z
283103524566651 1378829587168553505 -0.012389541 -0.0056678783 0.011189461 
283103537690411 1378829587232639152 -0.0055968817 0.004177492 -0.0027723312 
283103540650887 1378829587422977287 0.005554991 0.0022077635 -0.0033712387 
283103621560395 1378829587486942130 -0.0067518316 -0.0036942111 -0.003019333 
283103653454183 1378829587550113517 3.4883805E-4 -0.0036461102 0.010089874 
283103717943729 1378829587614047843 0.0013788175 0.007353306 -0.011219025 
283103778374067 1378829587677249748 0.0033672769 -0.008087248 0.0059423447 
283103841398636 1378829587739322501 0.0019500144 -0.004088007 -7.6293945E-6 
283103905582978 1378829587804416496 0.007077627 0.003757448 -0.0010728836 
283103986248323 1378829587868381339 0.004207652 0.0054554082 -0.0020275116 
283104089285100 1378829587931522209 -4.957933E-4 0.0056162337 -0.0050144196 
283104099539945 1378829587995487052 0.009151377 -0.0056739105 0.01256752 
283104157894897 1378829588058734053 -0.0056624804 -0.008323484 -0.003668785 
283104221529874 1378829588122668379 0.0013247151 0.0020969342 0.011640549 
283104284920687 1378829588185870283 0.00758408 0.015992165 0.009361267 
283104348769305 1378829588249804610 0.0054290984 0.010018479 -0.012938499 
283104412587404 1378829588313006514 -0.0018290048 0.001174001 -0.009458542 
283104476527584 1378829588376971358 0.0026264833 -0.008885156 -0.005273819 
283104539613194 1378829588440142744 0.0066173505 0.004497675 0.0027399063 
283104611183467 1378829588504107588 -0.007933057 -0.002709508 0.0024547577 
283104707017436 1378829588567248457 0.0024893107 -0.003830079 0.009663582 
283104730548643 1378829588631213301 -0.012696765 -0.014434228 0.0065250397 
283104793939457 1378829588694415205 5.9254467E-5 -0.0026055668 -0.004817009 
283104857238710 1378829588758380049 -0.0045106355 -0.0026756786 0.002081871 
283104920660043 1378829588821520918 0.0055542337 -0.0101980455 0.0029315948 
283104987408097 1378829588885485762 0.0039086314 -0.006279137 0.0015602112 
283105048052076 1378829588947527998 -0.007160932 -0.01875082 0.0013980865 
283105112907868 1378829589012652510 0.003180977 0.0031130882 -0.0051441193 
283105176512325 1378829589075793379 -3.4888927E-4 -0.0050113043 0.009252548 
283105244877958 1378829589139758223 0.014614473 5.006585E-4 0.008289337 
283105318737259 1378829589202960127 -0.0029013082 -0.009484851 -0.012831688 
283105366226958 1378829589266924971 -0.0047318144 0.0050223414 0.0055646896 
283105429526210 1378829589330065840 -0.004238804 -0.002234771 -0.0024776459 
