#SysTm EventTmStmp Rot:x Rot:y Rot:z
289847125939278 1378836330773788202 0.0012295917 1.839315E-4 -0.69805235 
289847137018173 1378836331027999627 0.0013158916 5.2916206E-5 -0.69788414 
289847204346114 1378836331091964471 0.0013561625 5.2148593E-5 -0.6978529 
289847256169707 1378836331155166375 0.001305499 8.267297E-6 -0.6978572 
289847318828031 1378836331219131219 0.0012247103 1.2681072E-4 -0.6980114 
289847382127284 1378836331282272088 0.0012389693 1.49277E-4 -0.6980181 
289847447074636 1378836331346448817 0.0012185987 9.902791E-5 -0.69799435 
289847513181764 1378836331409681239 0.0012346798 1.8889646E-4 -0.69805235 
289847577305065 1378836331473615566 0.0012760091 1.1558055E-4 -0.69796354 
289847638040605 1378836331536817470 0.0012806252 1.07782E-4 -0.69795394 
289847700668410 1378836331600751796 0.0012568962 -9.847797E-6 -0.69788 
289847764333906 1378836331664014735 0.0012817162 9.9394776E-5 -0.69794655 
289847833920355 1378836331727888026 0.0012784891 1.2182929E-4 -0.6979665 
289847894472774 1378836331791089931 0.0012776367 1.1340553E-4 -0.6979606 
289847957314220 1378836331855085292 0.0013211874 1.5480173E-4 -0.6979598 
289848021010239 1378836331918195644 0.0012382981 1.15582734E-4 -0.69799227 
289848112968119 1378836331982160487 0.0012568854 -9.40384E-6 -0.6978804 
289848145197634 1378836332045331874 0.0012971963 -1.0053305E-4 -0.6977784 
289848208924171 1378836332109388271 0.0012586364 -7.386247E-5 -0.69782865 
289848272253942 1378836332172482702 0.0012667248 -5.675268E-5 -0.69783586 
289848335919439 1378836332236447546 0.0012432786 -7.663586E-5 -0.6978382 
289848399310253 1378836332299618933 0.0012998543 -8.1591665E-5 -0.69779116 
289848463769280 1378836332363553259 0.0013244099 -1.1338573E-4 -0.6977476 
289848526793848 1378836332426755163 0.0013515296 -1.2375419E-4 -0.6977188 
289848591558080 1378836332490720007 0.0013736335 -1.045312E-4 -0.697717 
289848694991620 1378836332553860876 0.0014012211 -9.164173E-5 -0.6977061 
289848717759818 1378836332617856237 0.0014414608 -5.5655273E-5 -0.6977036 
289848782249366 1378836332681027624 0.0014127692 -2.2787217E-5 -0.69775116 
289848845029771 1378836332744992468 0.0013786919 -3.7946545E-5 -0.69776523 
289848907962779 1378836332808163855 0.0013740894 2.0267462E-5 -0.6978143 
289848972727008 1378836332872189733 0.001381618 -7.061579E-7 -0.6977922 
289849036697709 1378836332935300085 0.0013705693 -1.9915593E-5 -0.69778556 
289849100821012 1378836332999295446 0.0013501312 -7.4814205E-5 -0.6977582 
289849198791406 1378836333062436315 0.0013021401 -6.3377694E-5 -0.6978037 
289849226503906 1378836333126401159 0.0012637754 -2.7140266E-5 -0.69786125 
289849289650555 1378836333189572546 0.0012219101 -2.1515234E-6 -0.6979127 
289849353224490 1378836333253506872 0.0012350772 -5.8642647E-5 -0.6978585 
289849416279580 1378836333316678259 0.0011769431 -4.4741322E-5 -0.6979137 
289849481532136 1378836333380673620 0.001180758 1.055255E-5 -0.697954 
289849543763175 1378836333443845007 0.0011604654 -5.505287E-5 -0.6979182 
289849609961862 1378836333507809851 0.0011859954 -7.274845E-5 -0.69788486 
289849673841003 1378836333570981237 0.0012219618 -8.747343E-5 -0.69784594 
289849781761039 1378836333634946081 0.0011982227 -4.071707E-5 -0.6979006 
289849798242040 1378836333698086950 0.0011998275 -6.202727E-5 -0.6978827 
289849862182220 1378836333762051794 0.0010911468 -2.7042228E-5 -0.6979929 
289849925481472 1378836333825466060 0.0010377002 -5.0705054E-5 -0.69801515 
289849989452173 1378836333889430904 0.0010898277 -4.177247E-5 -0.6979824 
289850053178711 1378836333952602291 0.0011669933 -3.347382E-5 -0.6979301 
289850117729297 1378836334016567134 0.0012567205 -1.3996629E-5 -0.69787693 
289850180814907 1378836334079799556 0.0011965618 -2.8201597E-5 -0.6979117 
289850265234258 1378836334144008541 0.0012246155 -1.8554914E-6 -0.6979109 
289850357436302 1378836334207088375 0.0012367149 -1.2304299E-6 -0.69790214 
289850380479183 1378836334270870113 0.0012579092 4.271963E-5 -0.6979204 
289850436178862 1378836334334010982 0.0011951545 7.4082304E-6 -0.6979406 
289850498348861 1378836334397975826 0.0011927296 4.373682E-5 -0.69797087 
289850562807888 1378836334461147213 0.0011418159 5.3190335E-5 -0.698017 
289850632669020 1378836334525112056 0.0012463119 1.6332375E-5 -0.6979086 
289850703659406 1378836334588283443 0.0012408526 2.6612171E-5 -0.6979208 
289850758596075 1378836334652262966 0.0012066044 6.058954E-5 -0.69797343 
289850831844969 1378836334715464870 0.0012044568 1.2003384E-4 -0.69802153 
289850933783013 1378836334779429714 0.0011616288 9.647177E-6 -0.6979679 
289850972208162 1378836334842601101 0.0012626747 8.132739E-5 -0.6979469 
289851017988721 1378836334906504909 0.001192983 5.7191886E-5 -0.6979812 
289851069873353 1378836334969706813 0.0013142216 1.8764015E-4 -0.6979907 
289851133538850 1378836335033671657 0.0012884997 1.3071165E-4 -0.69796586 
289851196288737 1378836335096812526 0.0012815922 1.229436E-4 -0.697965 
289851260534120 1378836335160777370 0.0012347129 1.1988535E-4 -0.69799834 
289851324352218 1378836335223979274 0.0011900445 1.143327E-4 -0.6980281 
289851387804073 1378836335287913601 0.001248251 1.3774606E-4 -0.69800204 
289851451072804 1378836335351115505 0.0012239853 6.171164E-5 -0.6979611 
289851515898076 1378836335415080349 0.0011980952 4.9935592E-5 -0.6979716 
289851660534119 1378836335478251735 0.0012361143 -2.8520437E-5 -0.6978813 
289851705368547 1378836335605387966 0.001277651 -1.3168773E-5 -0.6978616 
289851769247685 1378836335669352810 0.0012078586 -1.6617238E-5 -0.6979121 
289851832394337 1378836335732493679 0.001208037 7.77873E-6 -0.69793105 
