#SysTm EventTmStmp Pressure
194248744756623 1378670075436790849 1000.4901 
194248824994681 1378670076072775918 1000.46014 
194248873857797 1378670076136679727 1000.82996 
194248922812475 1378670076199881631 1000.40015 
194248999052366 1378670076263846475 1000.46014 
194249053531230 1378670076327017862 1000.4901 
194249114571975 1378670076390952188 1000.46014 
194249180129733 1378670076454154092 1000.46014 
194249237416474 1378670076518088418 1000.55005 
194249329649038 1378670076581290323 1000.55005 
194249376223126 1378670076645255166 1000.5801 
194249423773867 1378670076708426553 1000.5801 
194249547198253 1378670076772360879 1000.4901 
194249597099061 1378670076835623819 1000.5201 
194249644710842 1378670076899450742 1000.4901 
194249691071287 1378670076962805234 1000.55005 
194249739232435 1378670077026678525 1000.4901 
194249822308889 1378670077089971982 1000.5201 
194249874346124 1378670077153906308 1000.5801 
194249928214580 1378670077216986142 1000.55005 
194249993467138 1378670077280950986 1000.5201 
194250074224042 1378670077344122372 1000.5801 
194250133372523 1378670077408117734 1000.5801 
194250184738310 1378670077471228085 1000.5201 
194250248831092 1378670077535223447 1000.5201 
194250311489417 1378670077598364316 1000.46014 
194250373598375 1378670077662359677 1000.5801 
194250439400297 1378670077725500546 1000.4302 
194250504378169 1378670077789495908 1000.5201 
194250568348870 1378670077852667294 1000.4901 
194250637202832 1378670077916632138 1000.55005 
194250702943713 1378670077979773007 1000.4901 
194250763435090 1378670078043768368 1000.4901 
194250819867258 1378670078105932675 1000.4901 
194250896229230 1378670078170874081 1000.4901 
194250946862530 1378670078234075986 1000.5201 
194251015228163 1378670078298376523 1000.4901 
194251087164679 1378670078361212216 1000.4901 
194251135081663 1378670078425177060 1000.4901 
194251198960803 1378670078488317929 1000.4901 
194251275719541 1378670078552525647 1000.55005 
194251382174599 1378670078615758069 1000.5201 
194251432228009 1378670078679722913 1000.5201 
194251483502235 1378670078742833265 1000.5201 
194251532670554 1378670078806798108 1000.4901 
194251582754486 1378670078869938977 1000.46014 
194251649746703 1378670078933934339 1000.40015 
194251718722744 1378670078997105725 1000.5801 
194251802714810 1378670079061070569 1000.5201 
194251857285235 1378670079124241956 1000.55005 
194251910634847 1378670079188206800 1000.5201 
194251969996970 1378670079251378186 1000.55005 
194252029023370 1378670079315129407 1000.5201 
194252144970265 1378670079378498512 1000.55005 
194252230976674 1378670079442493874 1000.46014 
194252281030085 1378670079507130104 1000.4901 
194252331968586 1378670079569599587 1000.65 
194252382296681 1378670079632832008 1000.5201 
194252431648123 1378670079696766335 1000.5201 
194252511947221 1378670079759937721 1000.55005 
194252564655906 1378670079823963600 1000.4901 
194252672484380 1378670079887073952 1000.55005 
194252721774781 1378670079951038795 1000.55005 
194252813457980 1378670080014545876 1000.46014 
194252875475378 1378670080078175026 1000.46014 
194252961970112 1378670080205280739 1000.4901 
194253022186808 1378670080268482643 1000.46014 
194253140514291 1378670080332416969 1000.46014 
194253290216716 1378670080395740944 1000.5201 
194253385867564 1378670080522785622 1000.4901 
194253491559614 1378670080713886696 1000.4901 
194253544787142 1378670080777027565 1000.5201 
194253591269669 1378670080840992409 1000.55005 
194253649441500 1378670080904163795 1000.4901 
194253697144841 1378670080968098122 1000.5201 
194253789499489 1378670081031359815 1000.65 
194253839522378 1378670081095324659 1000.55005 
194253889362146 1378670081158496045 1000.55005 
194253942223431 1378670081222430372 1000.4901 
194254000303700 1378670081285632276 1000.4901 
194254075902662 1378670081349566602 1000.46014 
194254128275620 1378670081412768506 1000.5201 
194254190201456 1378670081476733350 1000.4302 
194254256339103 1378670081539874219 1000.46014 
194254333891369 1378670081603839063 1000.46014 
194254383425933 1378670081667040967 1000.5201 
194254443245864 1378670081731005811 1000.46014 
194254510115999 1378670081794177198 1000.46014 
194254634150793 1378670081858111524 1000.5201 
194254687622484 1378670081921313428 1000.5801 
194254741277299 1378670081985247754 1000.4302 
194254797190621 1378670082048449659 1000.55005 
194254881976216 1378670082112445020 1000.4901 
194255004210307 1378670082175585889 1000.55005 
194255052249373 1378670082239550733 1000.4901 
194255126597001 1378670082366686963 1000.4901 
194255176986135 1378670082430621290 1000.4901 
194255228626604 1378670082493823194 1000.46014 
194255282983389 1378670082556994581 1000.5201 
194255347778138 1378670082620928907 1000.55005 
194255395603562 1378670082684130811 1000.5201 
194255504317128 1378670082748065137 1000.62006 
194255552081510 1378670082811267042 1000.55005 
194255599693293 1378670082875231885 1000.4901 
194255663816594 1378670082938403272 1000.55005 
194255739934403 1378670083002337598 1000.4901 
194255801463474 1378670083065539502 1000.4302 
194255894825293 1378670083130358838 1000.5201 
194255948144383 1378670083192950391 1000.4901 
194255998869241 1378670083256640577 1000.62006 
194256048953173 1378670083319842481 1000.46014 
194256154828344 1378670083383776807 1000.4901 
194256202409606 1378670083446948194 1000.5901 
194256249014214 1378670083510882520 1000.5901 
194256296564953 1378670083574084424 1000.62006 
194256351287981 1378670083639086866 1000.5901 
194256418280199 1378670083701220655 1000.5901 
194256504134007 1378670083765154981 1000.55005 
194256563404569 1378670083828417920 1000.5201 
194256636195657 1378670083892321729 1000.55005 
194256683227551 1378670083955493116 1000.5901 
194256730717250 1378670084019427442 1000.4901 
194256795328878 1378670084082629346 1000.4901 
194256871263565 1378670084146624708 1000.4901 
194256952600357 1378670084209765577 1000.62006 
194257022186806 1378670084274088425 1000.55005 
194257086798434 1378670084337290330 1000.5901 
194257137462253 1378670084401224656 1000.62006 
194257188736478 1378670084464426560 1000.4901 
194257242696497 1378670084528330369 1000.5201 
194257307491246 1378670084591532273 1000.55005 
194257369966450 1378670084655497117 1000.55005 
194257441292559 1378670084718637986 1000.4901 
194257505202219 1378670084782602830 1000.4901 
194257563557171 1378670084845804734 1000.55005 
194257664884808 1378670084909769578 1000.5901 
194257722202067 1378670084972971482 1000.55005 
194257783029169 1378670085036905808 1000.5901 
194257846450502 1378670085100077195 1000.5201 
194257903187874 1378670085164011521 1000.68 
194258073338950 1378670085227213425 1000.4302 
194258235829412 1378670085291208787 1000.4901 
194258272667502 1378670085418314500 1000.56006 
194258324796298 1378670085481485886 1000.4901 
194258388828039 1378670085608622117 1000.4901 
194258424445314 1378670085672586961 1000.5201 
194258474681846 1378670085735727830 1000.4901 
194258524491094 1378670085799692673 1000.4901 
194258577749143 1378670085861063523 1000.4901 
194258674987050 1378670085926949627 1000.4901 
194258722415709 1378670085990151531 1000.5201 
194258770668417 1378670086054085857 1000.5201 
194258830671469 1378670086117257244 1000.5201 
194258896076628 1378670086181191570 1000.5201 
194258965052669 1378670086244393474 1000.4302 
194259036897626 1378670086308358318 1000.46014 
194259086065945 1378670086371560222 1000.56006 
194259145672232 1378670086435494548 1000.5201 
194259211352075 1378670086498665935 1000.56006 
194259285058773 1378670086562600261 1000.62006 
194259373689935 1378670086625802166 1000.4901 
194259420538706 1378670086689767009 1000.3702 
194259509597151 1378670086753105531 1000.4302 
194259584799349 1378670086817100893 1000.4901 
194259631800723 1378670086880272280 1000.56006 
194259681030084 1378670086944206606 1000.46014 
194259732365351 1378670087007439028 1000.5201 
194259786935776 1378670087070244203 1000.5201 
194259853164984 1378670087134575258 1000.4302 
194259966944931 1378670087198489362 1000.5901 
194260014648276 1378670087261691266 1000.56006 
194260062717861 1378670087325656110 1000.5201 
194260129557476 1378670087388796979 1000.56006 
194260177474460 1378670087452761823 1000.4302 
194260243734190 1378670087515963727 1000.4901 
194260293604478 1378670087579898053 1000.56006 
194260353454928 1378670087643099957 1000.5901 
194260428168798 1378670087707064801 1000.4901 
194260492536264 1378670087770205670 1000.46014 
194260548052822 1378670087834170514 1000.46014 
194260611931962 1378670087897372418 1000.5901 
194260676604630 1378670087961306744 1000.5301 
194260762427917 1378670088024553748 1000.56006 
194260848770050 1378670088088488074 1000.46014 
194260921652699 1378670088151659461 1000.46014 
194260974330861 1378670088215715858 1000.56006 
194261064732204 1378670088278337928 1000.5301 
194261115731746 1378670088342760535 1000.4302 
194261163984456 1378670088405901405 1000.4302 
194261213671622 1378670088469927283 1000.5301 
194261266990712 1378670088533068153 1000.5901 
194261314480413 1378670088597002479 1000.56006 
194261371339866 1378670088660204383 1000.5901 
194261438759368 1378670088724169227 1000.5301 
194261505690544 1378670088787310096 1000.5901 
194261566334525 1378670088851305457 1000.5901 
194261628290880 1378670088914476844 1000.4901 
194261693146671 1378670088978411170 1000.56006 
194261756110200 1378670089041613074 1000.46014 
194261822583570 1378670089105577918 1000.5301 
194261884387324 1378670089168749305 1000.5301 
194261949304157 1378670089232683631 1000.46014 
194262024109589 1378670089295885535 1000.46014 
194262085852303 1378670089359819862 1000.5301 
194262163404568 1378670089423021766 1000.56006 
194262213519020 1378670089487017127 1000.5301 
194262264365961 1378670089550127479 1000.4901 
194262328794466 1378670089614092323 1000.5901 
194262394810032 1378670089678147463 1000.4302 
194262482891826 1378670089741471438 1000.5301 
194262580495977 1378670089804642824 1000.56006 
194262640224345 1378670089868577150 1000.56006 
194262703615160 1378670089931779055 1000.56006 
194262757910902 1378670089995713381 1000.62006 
194262882739224 1378670090058945803 1000.4302 
194263058536568 1378670090122880129 1000.46014 
194263154248457 1378670090250016359 1000.5301 
194263225757690 1378670090440293459 1000.46014 
194263298029931 1378670090567444331 1000.4901 
194263346068996 1378670090631378657 1000.56006 
194263406255172 1378670090694580562 1000.56006 
