#SysTm EventTmStmp Pressure
288956176175916 1378835439795567796 998.6511 
288956183073520 1378835439859624192 998.6511 
288956234836071 1378835440115025803 999.0809 
288956280738712 1378835440176976487 998.861 
288956338452735 1378835440241152676 998.40125 
288956399768163 1378835440304354580 998.71106 
288956464929158 1378835440368380459 998.6511 
288956527373840 1378835440431551846 998.6511 
288956591436101 1378835440495516690 998.6511 
288956737262441 1378835440558688077 998.6511 
288956781242298 1378835440685793789 998.1814 
288956845182477 1378835440749728116 998.62115 
288956908329129 1378835440812868985 998.77106 
288956973520643 1378835440876864346 998.83105 
288957035507518 1378835440940035733 998.56116 
288957099478219 1378835441004000577 998.56116 
288957162655390 1378835441067186553 998.62115 
288957226870254 1378835441131273467 998.6811 
288957348829661 1378835441194353301 998.5912 
288957359420231 1378835441258348663 998.56116 
288957417073215 1378835441321489532 998.5212 
288957481074435 1378835441385423858 998.5212 
288957544648371 1378835441448656280 998.62115 
288957620216812 1378835441512590606 998.71106 
288957676282737 1378835441575761993 998.6511 
288957737292960 1378835441639726836 998.6511 
288957827816384 1378835441702928741 998.5912 
288957881135476 1378835441766863067 998.5912 
288957955849347 1378835441830095489 998.5912 
288957989513319 1378835441893968780 998.5212 
288958053941824 1378835441957140167 998.83105 
288958116722229 1378835442021105010 998.4912 
288958179929922 1378835442084306915 998.25134 
288958243809060 1378835442148241241 998.861 
288958307016751 1378835442211443145 998.6811 
288958371109532 1378835442275407989 998.6811 
288958434591908 1378835442338579376 998.6511 
288958578678586 1378835442402544219 998.71106 
288958625313714 1378835442529649932 998.46124 
288958688460366 1378835442592851836 998.71106 
288958752431066 1378835442656816680 998.25134 
288958815638756 1378835442720047843 998.4912 
288958879639977 1378835442783982169 998.71106 
288958942756107 1378835442847184073 998.6511 
288959015608237 1378835442911087882 998.62115 
288959102682858 1378835442974686515 998.5912 
288959164761296 1378835443038376700 998.5912 
288959197051849 1378835443101456534 998.40125 
288959260992029 1378835443165390860 998.99097 
288959324169201 1378835443228562247 998.6811 
288959388170421 1378835443292557609 998.3713 
288959453911304 1378835443355667960 998.77106 
288959516783270 1378835443419663321 998.6511 
288959586491800 1378835443482895743 998.62115 
288959697402834 1378835443546952140 998.62115 
288959723131508 1378835443610062491 998.62115 
288959805353391 1378835443673966300 998.71106 
288959832821725 1378835443737137687 998.77106 
288959896761906 1378835443801072013 998.6511 
288959959939077 1378835443864273917 998.62115 
288960026626090 1378835443928208243 998.3413 
288960094045593 1378835443991379630 998.62115 
288960150660884 1378835444053666007 998.6811 
288960228396271 1378835444118790519 998.5912 
288960295266408 1378835444182999503 998.6511 
288960380876052 1378835444246079337 998.62115 
288960457482186 1378835444309739005 998.6511 
288960468500041 1378835444372788321 998.6811 
288960532440221 1378835444436722648 998.25134 
288960595708954 1378835444499985587 998.3713 
288960659618612 1378835444563889396 998.83105 
288960722795783 1378835444627060782 998.5912 
288960786797004 1378835444691056144 998.5912 
288960850615103 1378835444754227530 998.6511 
288960925023771 1378835444818131339 998.6511 
288961009504162 1378835444881607902 998.6811 
288961075672328 1378835444945267569 998.6511 
288961104239398 1378835445008469474 998.56116 
288961168210098 1378835445072434318 998.801 
288961232028196 1378835445135636222 998.5912 
288961299508739 1378835445199570548 998.3113 
288961359267628 1378835445261765372 998.7411 
288961459893296 1378835445327225577 998.6511 
288961518065125 1378835445390274894 998.6811 
288961578373381 1378835445454361808 998.5912 
288961697402833 1378835445517441642 998.5912 
288961729449225 1378835445580979239 998.6511 
288961749501110 1378835445644150626 998.6811 
288961816249163 1378835445708115470 998.5912 
288961867126624 1378835445771286857 998.40125 
288961931066805 1378835445835221183 999.0509 
288961994335536 1378835445898484122 998.5212 
288962058245196 1378835445962745844 998.56116 
288962121452887 1378835446025947748 998.83105 
288962185423587 1378835446089912592 998.71106 
288962256352933 1378835446153053461 998.6511 
288962326732911 1378835446217537104 998.7411 
288962436972496 1378835446280189691 998.71106 
288962444053222 1378835446344154535 998.6811 
288962502835460 1378835446407295404 998.3413 
288962566531477 1378835446470985590 998.4912 
288962630654778 1378835446534523188 998.25134 
288962696090458 1378835446598426996 998.4912 
288962758199415 1378835446661659418 998.5912 
288962825618917 1378835446725563227 998.6511 
288962884279073 1378835446788704096 998.5212 
288962948280293 1378835446852699457 998.6511 
288963090932514 1378835446915931879 998.6511 
288963138635857 1378835447043007074 998.901 
288963202606557 1378835447106971918 998.99097 
288963265692166 1378835447170082270 998.5212 
288963329754427 1378835447234138666 998.5212 
288963392901078 1378835447297279535 998.801 
288963463677823 1378835447361213861 998.6511 
288963532135018 1378835447424415766 998.5912 
288963584355374 1378835447488411127 998.71106 
288963735583818 1378835447551979242 998.6811 
288963774375214 1378835447678804234 998.46124 
288963838284873 1378835447742708043 998.4912 
288963901492563 1378835447805909947 998.21136 
288963966073670 1378835447870485142 998.62115 
288964028762517 1378835447933076695 998.6811 
288964093618308 1378835447997011021 998.5912 
288964161892380 1378835448060182408 998.6511 
288964284126471 1378835448124635533 998.6811 
288964326458228 1378835448187715367 998.6511 
288964402179271 1378835448251314000 998.6511 
288964410877577 1378835448314454869 998.55115 
288964473963187 1378835448378328160 998.46124 
288964537262439 1378835448441621617 998.7411 
288964601233141 1378835448505586461 998.21136 
288964664440831 1378835448568727330 998.4912 
288964732959067 1378835448632692174 998.62115 
288964792748477 1378835448695894078 998.55115 
288964886018735 1378835448760286168 998.6511 
288964967721771 1378835448823427037 998.5912 
288964987712615 1378835448886964635 998.5212 
288965052873610 1378835448950136021 998.55115 
288965109794105 1378835449014100865 999.02094 
288965173703764 1378835449077943638 998.15137 
288965236941976 1378835449141237096 998.5212 
288965301156839 1378835449204439000 998.4912 
288965366043152 1378835449268373326 998.6511 
288965452110600 1378835449331971959 998.6511 
288965500363310 1378835449395570592 998.6511 
288965594121893 1378835449458680943 998.71106 
288965692550095 1378835449522676305 998.6811 
288965745502940 1378835449649751500 998.4313 
288965808741152 1378835449712983922 998.5912 
288965872681332 1378835449776918248 998.21136 
288965935858502 1378835449840089635 998.5912 
