4,1,1,1,144,-3.210221,0.079480,0.206146
4,2,1,2,47,-6.119723,0.494011,0.006034
4,3,1,3,104,-1.584666,0.032008,0.350217
4,4,2,1,203,-5.009249,0.010410,0.045422
4,5,2,2,422,-5.999127,0.000877,0.017629
11,1,2,1,203,-5.004803,0.010911,0.045018
11,2,2,2,422,-5.997769,0.000018,0.017987
11,3,3,1,143,-3.203908,0.079390,0.201848
11,4,3,2,45,-6.121447,0.501291,0.004986
11,5,3,3,104,-1.584666,0.032008,0.350217
2  4,1,1,1,135,-5.147215,-0.001974,0.033391
2  4,2,1,2,92,-5.955476,-0.137127,0.009266
2  4,3,2,1,104,-1.584666,0.032008,0.350217
2  4,4,2,2,144,-3.210221,0.079480,0.206146
2  4,5,2,3,47,-6.119723,0.494011,0.006034
3  4,1,2,1,13,-0.715020,0.016335,0.009008
3  4,2,2,2,13,-1.057245,0.025143,0.010613
3  4,3,3,1,53,-1.860829,0.034558,0.052132
3  4,4,3,2,38,-2.489249,0.059427,0.052848
3  4,5,3,3,8,-0.583191,0.012854,0.000000
3  4,6,4,1,294,-4.530123,0.053338,0.090214
3  4,7,4,2,351,-6.017160,0.023745,0.011096
4  7,1,2,1,349,-5.901132,-0.039039,0.063547
4  7,2,2,2,126,-4.290766,0.075059,0.019535
4,1,1,1,203,-5.009249,0.010410,0.045422
4,2,1,2,422,-5.999127,0.000877,0.017629
4,3,2,1,79,-4.410897,0.062868,0.005827
4,4,2,2,96,-4.212874,0.082510,0.003291
4,5,2,3,1,-6.077341,0.315251,0.000000
4,6,3,1,103,-2.995234,0.074370,0.034206
4,7,3,2,47,-6.119723,0.494011,0.006034
4,8,3,3,37,-3.890823,0.096006,0.052267
4,9,3,4,69,-2.030165,0.040299,0.054156
4,10,3,5,39,-0.885286,0.020025,0.074670
11,1,1,1,103,-2.995234,0.074370,0.034206
11,2,1,2,69,-2.030165,0.040299,0.054156
11,3,1,3,45,-6.121447,0.501291,0.004986
11,4,1,4,39,-0.885286,0.020025,0.074670
11,5,1,5,36,-3.884653,0.096105,0.052310
11,6,2,1,203,-5.004803,0.010911,0.045018
11,7,2,2,422,-5.997769,0.000018,0.017987
2  4,1,2,1,92,-5.955476,-0.137127,0.009266
2  4,2,2,2,135,-5.147215,-0.001974,0.033391
2  4,3,3,1,104,-1.584666,0.032008,0.350217
2  4,4,3,2,144,-3.210221,0.079480,0.206146
2  4,5,3,3,47,-6.119723,0.494011,0.006034
2  8,1,1,1,101,-2.384949,0.056380,0.676086
2  8,2,1,2,185,-6.040542,0.136756,0.036313
2  8,3,1,3,178,-4.376390,0.063443,0.107653
3  4,1,1,1,47,-6.119723,0.494011,0.006034
3  4,2,1,2,104,-1.584666,0.032008,0.350217
3  4,3,1,3,144,-3.210221,0.079480,0.206146
3  4,4,2,1,294,-4.530123,0.053338,0.090214
3  4,5,2,2,351,-6.017160,0.023745,0.011096
4  5,1,2,1,190,-4.776689,0.033081,0.142460
4  5,2,2,2,248,-5.968370,-0.009729,0.032062
4  7,1,3,1,126,-4.290766,0.075059,0.019535
4  7,2,3,2,349,-5.901132,-0.039039,0.063547
11,1,1,1,641,-3.820120,3.511676,0.575541
11,2,1,2,308,-5.804048,2.986881,0.252301
11,3,3,1,624,-2.109756,-1.585567,1.116942
11,4,3,2,454,-2.124222,2.566571,1.140353
2  4,1,1,1,638,-6.433912,1.897952,0.262146
2  4,2,1,2,463,-5.623413,0.177287,0.978600
2  4,3,2,2,333,-2.178188,-2.412313,0.155346
2  4,4,4,1,301,-5.778791,2.995926,0.251781
2  4,5,4,2,679,-3.723193,3.543679,0.562953
2  4,6,5,1,255,-2.038959,-0.782285,0.477113
2  4,7,5,2,183,-2.180414,3.190170,0.146994
3  4,1,2,1,671,-6.422447,1.855019,0.301932
3  4,2,2,3,968,-5.402212,0.079701,0.768008
3  7,1,3,1,144,-2.283168,-2.324635,0.350620
3  7,2,3,3,359,-6.157919,2.485642,0.534196
3  7,3,3,4,468,-5.776038,0.276374,0.546968
3  7,4,3,5,396,-3.642851,3.480156,0.792659
3  7,5,4,5,139,-2.056884,-1.992974,0.486768
