#SysTm EventTmStmp Light
313156027387797 1379577663844050199 5.0 
313156765706125 1379577664607187421 6.0 
313157543914579 1379577665369730146 7.0 
313158175289521 1379577666005411298 8.0 
313158426746870 1379577666260104958 9.0 
313158562867730 1379577666387241188 11.0 
313158697920377 1379577666514163796 12.0 
313158803429305 1379577666641300026 13.0 
313158942663244 1379577666768436257 15.0 
313159060288760 1379577666895786110 19.0 
313159189359413 1379577667022966415 20.0 
313159316507284 1379577667149950057 21.0 
313159562837210 1379577667404436141 22.0 
313159689924041 1379577667531572372 23.0 
313159817651798 1379577667658647567 25.0 
313160071581296 1379577667912767440 26.0 
313160325846519 1379577668167253524 27.0 
313160707137530 1379577668548448592 26.0 
313160961402752 1379577668803081172 25.0 
313161342876886 1379577669184367793 24.0 
313161853848960 1379577669691583592 23.0 
313162364485309 1379577670201440769 22.0 
313162741503470 1379577670583063084 24.0 
313163124351019 1379577670964258152 25.0 
313163255588621 1379577671092273311 26.0 
313163889649357 1379577671727283076 25.0 
313164161128067 1379577671981569746 24.0 
313164775442122 1379577672617220381 23.0 
313165030256712 1379577672871767500 24.0 
313165156824696 1379577672998598555 25.0 
313165284003088 1379577673125734785 26.0 
313165538665073 1379577673380220869 25.0 
313165665843466 1379577673507538368 27.0 
313166187985995 1379577674016083290 28.0 
313167064225886 1379577674905929458 27.0 
313167699812640 1379577675541580093 26.0 
313167954657748 1379577675796066177 27.0 
313168208617767 1379577676050367918 26.0 
313168977059702 1379577676813413519 25.0 
313169237795243 1379577677067960638 24.0 
313169359724131 1379577677195066351 23.0 
313169487085645 1379577677322385687 22.0 
313169613684150 1379577677450559515 21.0 
313169735490954 1379577677576749701 19.0 
313169866820117 1379577677703550238 18.0 
313169994639436 1379577677830778021 17.0 
313170117483934 1379577677957578558 15.0 
313170243136308 1379577678084714788 13.0 
313170369978976 1379577678211637396 11.0 
313170497279448 1379577678338804144 10.0 
313170624305238 1379577678466147904 9.0 
313170751971956 1379577678593467240 8.0 
313170878875664 1379577678720603471 7.0 
313171012890619 1379577678847587113 6.0 
313171387467149 1379577679229192578 5.0 
313172024427320 1379577679865911328 4.0 
313172533201927 1379577680373235547 3.0 
313173040633637 1379577680882140577 2.0 
313173425129288 1379577681263915479 1.0 
313177744860709 1379577685586421795 2.0 
313178125999118 1379577685967859707 3.0 
313178634773724 1379577686476465664 4.0 
313178889466232 1379577686730905310 5.0 
313179280554283 1379577687112741247 6.0 
313179658457533 1379577687494424597 7.0 
313180037398477 1379577687875131384 8.0 
313180162776167 1379577688002328650 9.0 
313180288764264 1379577688129373327 11.0 
313180549377723 1379577688384219647 12.0 
313180679211387 1379577688511508465 14.0 
313180817316072 1379577688638644696 16.0 
313180923679569 1379577688765262127 17.0 
313181053177509 1379577688892245770 19.0 
313181182736489 1379577689019792699 20.0 
313181309914881 1379577689147112035 22.0 
313181563874900 1379577689401231908 23.0 
313181697645692 1379577689528398656 24.0 
313181951331026 1379577689782854222 25.0 
313182195494005 1379577690036333226 24.0 
313182327921902 1379577690164262914 25.0 
313182581363073 1379577690418443822 24.0 
313183212005527 1379577691053818087 23.0 
313183470421519 1379577691307998995 24.0 
313183850278074 1379577691689483422 23.0 
313183974984315 1379577691816619652 24.0 
313184240938839 1379577692071075219 25.0 
313184483545278 1379577692325164574 26.0 
313185119223594 1379577692960845726 25.0 
313185501308136 1379577693342680398 24.0 
313185754962950 1379577693596769753 23.0 
313185882324464 1379577693723905984 21.0 
313186009472335 1379577693851133767 19.0 
313186138542990 1379577693978223694 18.0 
313186263920680 1379577694105268372 17.0 
313186390549705 1379577694232374085 15.0 
313186518399545 1379577694359693421 12.0 
313186645577936 1379577694486890686 10.0 
313186772481644 1379577694613813294 9.0 
313186899293791 1379577694740980042 8.0 
313187154138901 1379577694995374573 7.0 
313187535033147 1379577695376630677 6.0 
313187789695134 1379577695631328997 5.0 
313188298256098 1379577696139873919 4.0 
313188933903894 1379577696775508673 3.0 
313189315164384 1379577697156734259 2.0 
313189696516437 1379577697538142951 1.0 
313191859190021 1379577699699807896 0.0 
313192369429607 1379577700208963169 1.0 
313194274145003 1379577702115679002 2.0 
313194914401374 1379577702751634813 3.0 
313195689557791 1379577703514236780 4.0 
313196181118908 1379577704022735349 5.0 
313196435414651 1379577704277038327 6.0 
313196816797223 1379577704658416501 7.0 
313196943975615 1379577704785583249 8.0 
313197071092967 1379577704912688962 9.0 
313197198301878 1379577705039825192 11.0 
313197325175065 1379577705166900388 14.0 
313197452841783 1379577705294219724 16.0 
313197579989654 1379577705421325436 18.0 
313197705519946 1379577705547115078 21.0 
313197834010713 1379577705675746670 23.0 
313197961463788 1379577705803035489 27.0 
313198215820571 1379577706057368985 28.0 
313198342846361 1379577706184444180 27.0 
313198599309050 1379577706439156301 29.0 
313198859128980 1379577706693682460 30.0 
313199237795240 1379577707074816494 29.0 
313199492029941 1379577707329119472 28.0 
313199742419075 1379577707582978930 27.0 
313200249637143 1379577708091523852 28.0 
313200376968137 1379577708218782152 30.0 
313201013073738 1379577708854524340 31.0 
313201154474623 1379577708981630053 30.0 
313201400621425 1379577709235901249 31.0 
313201928135541 1379577709744507206 29.0 
313202157068854 1379577709998794309 26.0 
313202411700320 1379577710253310910 27.0 
313202538665070 1379577710380233518 25.0 
313203301430217 1379577711143111936 26.0 
313203428913810 1379577711270400754 28.0 
313203682812789 1379577711524459592 30.0 
313204064592125 1379577711906202704 31.0 
313204445791576 1379577712287428290 30.0 
313204700300962 1379577712541990069 31.0 
313204827143628 1379577712668912676 33.0 
313204955390233 1379577712796170977 32.0 
313205081439372 1379577712923185137 31.0 
313205208831406 1379577713050504473 30.0 
313205336101358 1379577713177671221 28.0 
313205590061376 1379577713431730059 26.0 
313205717209248 1379577713558957842 25.0 
313206354047337 1379577714194851406 24.0 
313206480401679 1379577714321957119 25.0 
313207115835831 1379577714957561277 24.0 
313207503688723 1379577715339092039 23.0 
313207879455546 1379577715720989012 22.0 
313208012097084 1379577715847545408 21.0 
313208134697421 1379577715974864744 20.0 
313208260685518 1379577716101939940 18.0 
313208387528185 1379577716229015135 16.0 
313208514462414 1379577716356090330 14.0 
313208641823928 1379577716483379149 12.0 
313208769063360 1379577716610661871 11.0 
313208895906027 1379577716737584478 9.0 
313209023267541 1379577716864873297 8.0 
313209277563284 1379577717119206793 7.0 
313209404619593 1379577717246220953 6.0 
313209913790965 1379577717754901566 5.0 
313210932011628 1379577718772174515 4.0 
313211699476910 1379577719535168912 3.0 
313212237093269 1379577720044033317 2.0 
313212839046572 1379577720679836540 3.0 
313213473229389 1379577721314815788 4.0 
313214010784708 1379577721823541896 5.0 
313214999003844 1379577722840778637 6.0 
313215126487439 1379577722968116427 5.0 
313216270604638 1379577724112199145 6.0 
313219705611505 1379577727545119015 7.0 
313219967659421 1379577727799879757 8.0 
313220720627527 1379577728562360210 9.0 
313220847805919 1379577728689526958 10.0 
313221498317136 1379577729325283778 11.0 
313222119437232 1379577729961036151 12.0 
313225171199784 1379577733012883000 11.0 
313225552216114 1379577733393966248 10.0 
313225807305384 1379577733648971131 9.0 
313226061143322 1379577733902663758 8.0 
313226188260673 1379577734029799989 7.0 
313226442373292 1379577734284087088 6.0 
313226569521162 1379577734411284354 5.0 
313226696669034 1379577734538390067 4.0 
313227077990566 1379577734919707205 3.0 
313227713790963 1379577735555388358 2.0 
313228985452797 1379577736827002346 1.0 
313231019910298 1379577738861481136 0.0 
313232447958519 1379577740259901748 1.0 
313234071245564 1379577741912930268 2.0 
313234834071750 1379577742675686616 3.0 
313235342846358 1379577743184382853 4.0 
313236232759373 1379577744074442658 5.0 
