#SysTm EventTmStmp Light
195707754736614 1378671534993026523 40.0 
195707875505726 1378671535120101718 6.0 
195708008849233 1378671535247237948 4.0 
195712489789261 1378671539570317967 8.0 
195712690796433 1378671539951726658 12.0 
195712820263852 1378671540078832371 15.0 
195712948693580 1378671540206029637 19.0 
195713138652376 1378671540333104832 21.0 
195713221881434 1378671540460241063 18.0 
195713339567988 1378671540587407811 16.0 
195713467814592 1378671540714544041 13.0 
195713601615904 1378671540841649754 10.0 
195713734349005 1378671540968816502 7.0 
195713826398447 1378671541095922215 6.0 
195713945061655 1378671541223058445 5.0 
195714175215782 1378671541477361424 6.0 
195714312496418 1378671541604528172 5.0 
195714482281250 1378671541731694920 4.0 
195714606071879 1378671541858739598 5.0 
195714727115676 1378671541985906346 6.0 
195714840651461 1378671542113012059 5.0 
195714957849692 1378671542240148289 4.0 
195715073155657 1378671542367284520 3.0 
195716004973145 1378671543257748556 4.0 
195716251730356 1378671543511898947 5.0 
195716592215630 1378671543893368673 4.0 
195716854996036 1378671544147639875 3.0 
195717001524344 1378671544274776106 4.0 
195717242269041 1378671544401912336 6.0 
195717509932706 1378671544656184797 10.0 
195717632258359 1378671544910457258 6.0 
195717753821001 1378671545037624006 5.0 
195718008757671 1378671545291865949 4.0 
