#SysTm EventTmStmp Light
284555131799809 1378831038979432846 35.0 
284555388354059 1378831039233674790 34.0 
284556696152014 1378831040250795151 35.0 
284558423849252 1378831042285141022 35.0 
284558544313162 1378831042412277252 34.0 
284559250646139 1378831043048170507 34.0 
284559336622027 1378831043175276220 35.0 
284559456109286 1378831043302504003 34.0 
284559585820868 1378831043429548681 35.0 
284559703385341 1378831043556715429 34.0 
284559823299885 1378831043683851660 35.0 
284560112785616 1378831043938138810 34.0 
284560361038326 1378831044192411271 35.0 
284560591619738 1378831044446714249 34.0 
284560824398618 1378831044700986710 35.0 
284561379503150 1378831044828122941 34.0 
284561529114016 1378831045336637345 34.0 
284561741535807 1378831045591061113 35.0 
284561860229535 1378831045718227861 34.0 
284561975718623 1378831045845333574 35.0 
284562681837960 1378831046226772783 34.0 
284563021956988 1378831046735393346 34.0 
284564017348412 1378831047752564267 34.0 
284564131372522 1378831047879700497 35.0 
284564400440126 1378831048261109188 34.0 
284564516783784 1378831048388245419 35.0 
284564634500861 1378831048515381649 34.0 
284565074329947 1378831048641449765 35.0 
284565457513221 1378831049151032284 34.0 
284565795678947 1378831049659786027 34.0 
284565916203898 1378831049786891740 35.0 
284566721270279 1378831050549782418 34.0 
284566960855202 1378831050804054879 35.0 
284567196960802 1378831051058296822 34.0 
284567313304461 1378831051185402535 35.0 
284568091146671 1378831051948431391 34.0 
284568209565717 1378831052075537104 35.0 
284568618569226 1378831052457051942 34.0 
284568737812320 1378831052584188173 35.0 
284568863128970 1378831052711324403 34.0 
284569548311328 1378831053092834929 35.0 
284569807429290 1378831053601379851 35.0 
284570737385035 1378831054618453763 34.0 
284571554690086 1378831055381514010 34.0 
284571776603713 1378831055635755953 35.0 
284572525451569 1378831056271452231 34.0 
284574653606613 1378831058432980047 34.0 
284574852233196 1378831058560085760 35.0 
284575117882517 1378831058941539581 34.0 
284575236850927 1378831059068645294 35.0 
284575973612716 1378831059831462677 34.0 
284576105949052 1378831059958629425 35.0 
284576230075406 1378831060085765656 34.0 
284576350783478 1378831060212901886 35.0 
284576467188179 1378831060340280995 34.0 
284576598120575 1378831060467356190 35.0 
284576986675435 1378831060848795399 34.0 
284577105338644 1378831060975901112 35.0 
284578020095243 1378831061865838880 34.0 
284578153896557 1378831061993036146 35.0 
284578787041681 1378831062628656263 34.0 
284579015730830 1378831062883202106 35.0 
284579677076778 1378831063518913776 34.0 
284579925360008 1378831063773170333 35.0 
284580716661702 1378831064154579024 34.0 
284580833859931 1378831064663093428 35.0 
284581327374352 1378831065171668868 35.0 
284581723772947 1378831065553254548 34.0 
284581972849707 1378831065807557526 35.0 
284582091757077 1378831065934663239 34.0 
284582209993000 1378831066061843635 35.0 
284582434378778 1378831066316085578 34.0 
284584144374199 1378831067969125130 35.0 
284584387407924 1378831068223397591 34.0 
284584544526801 1378831068350503304 35.0 
284584633402125 1378831068477653223 34.0 
284584812404109 1378831068604789454 35.0 
284584897159183 1378831068731925684 34.0 
284585044419979 1378831068859092432 35.0 
284585396777678 1378831069240501124 34.0 
284585544984606 1378831069367606837 35.0 
284585773399072 1378831069621909815 34.0 
284585893130493 1378831069749015528 35.0 
284586017501011 1378831069876182276 34.0 
284586174955612 1378831070003287989 35.0 
284586287697867 1378831070130697631 34.0 
284586401111571 1378831070257772826 35.0 
284587075062432 1378831070512075805 34.0 
284587509580975 1378831071274999365 34.0 
284590003766844 1378831073817920434 35.0 
284590097800110 1378831073945064349 34.0 
284590878846958 1378831074707955077 34.0 
284592431174136 1378831075979347900 35.0 
284593425466827 1378831076869451898 35.0 
284596198730981 1378831080048129865 35.0 
284596459954847 1378831080302402326 34.0 
284596578190771 1378831080429508039 35.0 
284596694595470 1378831080556644269 34.0 
284597357742120 1378831081192355939 34.0 
284598386950116 1378831081828185800 35.0 
284598497525426 1378831082336804058 35.0 
284598865143311 1378831082718243267 34.0 
284598978618055 1378831082845348980 35.0 
284599091818116 1378831082972515728 34.0 
284599605414942 1378831083099651958 35.0 
284599645549232 1378831083481060650 34.0 
284600739124694 1378831084244028421 35.0 
284600822445310 1378831084625482226 35.0 
284601015028859 1378831084879754687 34.0 
284601251256541 1378831085134057665 35.0 
284601383409753 1378831085261193896 34.0 
