#SysTm EventTmStmp La:x La:y La:z
284231376420631 1378830714970335284 -0.0018785736 -2.2804644E-4 -0.004049301 
284231388140453 1378830715034300127 -0.002365524 0.00886255 -0.005760193 
284231393695161 1378830715288572588 -0.002897149 -0.008997749 0.003914833 
284231463006929 1378830715351713457 -0.006468036 -0.004794427 -0.02634716 
284231517516313 1378830715415708819 0.004184491 0.004302689 -0.015073776 
284231581425972 1378830715478880205 -0.0030277772 -0.0046077427 0.0035552979 
284231645671356 1378830715542875567 -0.027320158 0.0066028703 -0.005344391 
284231707688752 1378830715606016436 -0.009631227 0.010247645 -0.004787445 
284231772758187 1378830715669981280 0.0062136594 0.0028512152 0.0031747818 
284231925573690 1378830715733152666 0.00654839 0.007952687 0.013505936 
284231933966792 1378830715797056475 -0.007013009 0.003994208 -0.007092476 
284231959542865 1378830715860288897 0.001097098 -0.007016087 4.2915344E-5 
284232023269403 1378830715924192705 -0.0044330126 -0.0051504765 0.0064353943 
284232086751776 1378830715987425127 -0.011519012 0.0018507885 -0.0048971176 
284232150722477 1378830716051359453 0.0023901323 -0.008935822 -0.0065193176 
284232214265893 1378830716114561358 -0.0011413712 -0.0036723306 0.012285233 
284232278083991 1378830716178526201 0.006356027 0.0010437109 -0.0060539246 
284232341688448 1378830716241667071 -7.871548E-4 -0.013924161 0.006304741 
284232409107950 1378830716305631914 2.7604308E-4 -0.0017430009 0.017375946 
284232471857836 1378830716368833819 0.0054943105 6.388165E-4 0.020896912 
284232547121073 1378830716432798662 -0.005825146 0.001707132 5.941391E-4 
284232594915976 1378830716496121379 -0.013832018 0.0058619557 -0.004798889 
284232658764596 1378830716560086223 0.010980366 0.0042538447 -3.4332275E-5 
284232722094368 1378830716623257610 0.0012229579 -0.002518692 0.005300522 
284232790521043 1378830716687161418 -0.0011217967 -0.002187726 -0.010178566 
284232852172196 1378830716750424358 -0.005353871 0.002372901 -0.0037870407 
284232915166244 1378830716814358684 0.018575419 -0.0020704651 0.013666153 
284232978099251 1378830716877530071 -0.0018641241 0.009941256 -5.5217743E-4 
284233045060949 1378830716941494914 -0.003120278 0.0036429875 -0.012223244 
284233121300838 1378830717004635783 -0.0018132674 0.0033309376 -0.005619049 
284233167691804 1378830717068600627 -0.010537738 0.001986348 -0.01356411 
