#SysTm EventTmStmp Ori:x Ori:y Ori:z
284231377671966 1378830714970335284 1.4558502 -0.0011781647 9.546112E-4 
284231395190659 1378830715288572588 1.4557867 -0.0012233142 9.723864E-4 
284231464136183 1378830715351713457 1.4558817 -0.0011588624 9.7265764E-4 
284231518645567 1378830715415708819 1.4557954 -0.001202561 8.447979E-4 
284231582799389 1378830715478880205 1.4558865 -0.0011398904 8.3747023E-4 
284231646831130 1378830715542875567 1.455836 -0.0012108043 0.0011533699 
284231708970607 1378830715606016436 1.4556857 -0.0013252493 0.0012586252 
284231774040042 1378830715669981280 1.4556329 -0.0013513659 0.0011747733 
284231926702944 1378830715733152666 1.45549 -0.0014381921 0.0010869254 
284231960488998 1378830715860288897 1.4555745 -0.001386701 0.0011382189 
284232024123973 1378830715924192705 1.4556841 -0.001317383 0.001181253 
284232087636867 1378830715987425127 1.4556848 -0.0013317908 0.0013089363 
284232152004333 1378830716051359453 1.4558463 -0.001217599 0.0012708028 
284232215303586 1378830716114561358 1.4559231 -0.0011659039 0.0012746183 
284232278908041 1378830716178526201 1.4559015 -0.0011705689 0.0011892546 
284232342512498 1378830716241667071 1.4561572 -9.968233E-4 0.001188953 
284232413228200 1378830716305631914 1.4561974 -9.6800283E-4 0.0011756974 
284232473475415 1378830716368833819 1.4561852 -9.676137E-4 0.0011003636 
284232548128245 1378830716432798662 1.456177 -9.800891E-4 0.0011600063 
284232595831588 1378830716496121379 1.456112 -0.0010422078 0.0013152113 
284232659710727 1378830716560086223 1.456025 -0.0010850155 0.0011747114 
284232722948939 1378830716623257610 1.4560766 -0.001047197 0.0011504736 
284232791375614 1378830716687161418 1.4561268 -0.0010134218 0.0011542614 
284232853331970 1378830716750424358 1.4561058 -0.001033967 0.0012084695 
284232916326018 1378830716814358684 1.4561145 -0.0010012926 9.773327E-4 
284232979320066 1378830716877530071 1.4559481 -0.0011119483 9.5620035E-4 
284233048692874 1378830716941494914 1.4558942 -0.0011476908 9.4958185E-4 
284233122185929 1378830717004635783 1.455849 -0.0011797353 9.6161343E-4 
284233168607415 1378830717068600627 1.4558395 -0.001195746 0.0010434316 
284233232425514 1378830717131772014 1.4558806 -0.0011719163 0.0010789926 
284233295480603 1378830717195767375 1.456082 -0.0010232878 9.756704E-4 
284233358932458 1378830717258908244 1.4561033 -0.0010172442 0.0010483157 
284233423177841 1378830717323040343 1.4557384 -0.0012783876 0.0011640488 
284233488216756 1378830717386211729 1.4558305 -0.0012206712 0.0012045907 
284233550386754 1378830717450176573 1.4558986 -0.0011814111 0.0012659652 
284233616188676 1378830717513347960 1.4558192 -0.0012226375 0.0011561589 
284233687148542 1378830717577343321 1.4558882 -0.0011703232 0.0011082926 
284233773429634 1378830717640484190 1.4558086 -0.0012251999 0.0011163792 
284233804194170 1378830717704387999 1.4558583 -0.0011982116 0.0011744264 
284233867340819 1378830717767630609 1.4559104 -0.0011615094 0.0011631334 
284233931158918 1378830717831595453 1.455963 -0.0011157709 0.0010766386 
284233994091927 1378830717894736322 1.4558119 -0.0012019423 9.357869E-4 
284234059344482 1378830717958670648 1.455835 -0.0011774773 8.6025515E-4 
284234121606043 1378830718021903070 1.4558794 -0.0011424056 8.1765425E-4 
284234192077582 1378830718085837396 1.4558549 -0.001162056 8.4314204E-4 
284234268714238 1378830718149130853 1.4558238 -0.0011799221 8.154101E-4 
284234339307858 1378830718213004144 1.4559367 -0.0011194769 9.5546176E-4 
284234406544238 1378830718276175531 1.4559709 -0.0011034987 0.0010175838 
284234439689363 1378830718340109857 1.4559402 -0.0011146059 9.335598E-4 
284234502774972 1378830718403311761 1.4560066 -0.00107401 9.7281515E-4 
284234584844254 1378830718467276605 1.4559776 -0.0011008502 0.0010331024 
284234638438028 1378830718530447992 1.4558367 -0.0012012781 0.0010745403 
284234693100015 1378830718592504749 1.4559484 -0.0011135257 9.720795E-4 
284234757406439 1378830718657659778 1.4558647 -0.0011744668 0.0010070293 
284234833524248 1378830718721655139 1.4556646 -0.0012925902 8.553147E-4 
284234899448252 1378830718784826526 1.4556444 -0.0013349559 0.0011010992 
284234985363100 1378830718848791370 1.4554955 -0.0014104508 8.8100205E-4 
284235015669829 1378830718911932239 1.4554613 -0.0014072007 6.5406534E-4 
284235085988767 1378830718975866565 1.4554254 -0.0014047312 4.2490402E-4 
284235140925439 1378830719039068470 1.4557605 -0.0011940305 5.6783814E-4 
284235204651975 1378830719103033313 1.4557296 -0.0012210773 6.195149E-4 
284235309001129 1378830719166174182 1.4559138 -0.0011058383 7.0414494E-4 
284235336164260 1378830719230169544 1.4560474 -0.0010151581 7.0354826E-4 
284235394763374 1378830719293340930 1.4560524 -0.0010102084 6.903929E-4 
284235461358828 1378830719357244739 1.4559954 -0.001056394 7.5470423E-4 
284235522643735 1378830719420477161 1.4559252 -0.0011106932 8.1251364E-4 
284235585881946 1378830719484411487 1.4561478 -9.685787E-4 8.8956207E-4 
284235665112833 1378830719547796497 1.4560772 -0.0010318842 0.0010221456 
284235768424294 1378830719611883411 1.4560729 -0.0010375949 0.0010465339 
284235776786876 1378830719674780139 1.4561228 -0.0010049093 0.001056588 
284235839384159 1378830719738653430 1.4562103 -9.500104E-4 0.0010954456 
284235901065832 1378830719800604114 1.4561853 -9.518834E-4 9.653883E-4 
284235968882099 1378830719865850696 1.4563398 -8.642655E-4 0.0011151996 
284236065051792 1378830719929235706 1.456219 -9.3835645E-4 0.0010462628 
284236116020813 1378830719993261585 1.4562109 -9.4121165E-4 0.0010226131 
284236156796032 1378830720056158313 1.4560643 -0.0010455367 0.001065184 
284236220095283 1378830720120123157 1.4558985 -0.0011641225 0.001115727 
284236283455577 1378830720183294544 1.4559191 -0.001143528 0.001059607 
284236383745521 1378830720247375420 1.455721 -0.0012648558 9.458452E-4 
284236411671661 1378830720310516290 1.4559205 -0.0011323497 9.7109587E-4 
284236474818311 1378830720374511651 1.4558153 -0.0012167253 0.0010824701 
284236539155256 1378830720437683038 1.4557849 -0.001241493 0.0011187594 
284236608131297 1378830720501617364 1.4557221 -0.0012762343 0.0010494803 
284236675856004 1378830720565002374 1.4556785 -0.0013074643 0.0010637564 
284236766501509 1378830720629058770 1.4557238 -0.0012515925 8.477418E-4 
284236809138470 1378830720692169122 1.4556347 -0.0013027819 7.68676E-4 
284236857513260 1378830720755920342 1.4555012 -0.0014073611 8.882651E-4 
284236923376223 1378830720819091729 1.4556345 -0.0013234582 9.447108E-4 
284237032761238 1378830720883056573 1.4558084 -0.0011846874 7.666128E-4 
284237045732396 1378830720946197442 1.4557908 -0.0012252968 0.0010134395 
284237109550494 1378830721009657197 1.4557406 -0.0012615011 0.0010311984 
284237173093910 1378830721073408417 1.4555303 -0.0013958464 9.584902E-4 
284237237369815 1378830721137464814 1.4555475 -0.0014017989 0.0011090884 
284237301981442 1378830721200575165 1.4555993 -0.0013436947 9.139725E-4 
284237365006011 1378830721264540009 1.4554257 -0.0014694156 9.803752E-4 
284237440818616 1378830721327986054 1.4554635 -0.0014551039 0.0010779478 
284237504575673 1378830721391981415 1.455457 -0.001447501 9.748628E-4 
284237585210498 1378830721455061249 1.4554302 -0.0014787721 0.0010861086 
284237635721714 1378830721518842988 1.4552641 -0.0016032155 0.0011853953 
284237682173721 1378830721581983857 1.4551896 -0.0016642155 0.0012746224 
284237745747657 1378830721645948701 1.4554032 -0.0015076749 0.0011764255 
284237808741704 1378830721709120087 1.4554353 -0.0015066768 0.0013551206 
284237873322813 1378830721773054414 1.4555317 -0.0014375311 0.0013247029 
284237939216296 1378830721836256318 1.4555796 -0.0013885343 0.0011833998 
284238000348602 1378830721900190644 1.4554529 -0.0014717178 0.0011583541 
284238071949396 1378830721963362031 1.4555527 -0.0014191604 0.0012882489 
284238129022491 1378830722027357392 1.4555247 -0.0014354279 0.0012647172 
284238204835097 1378830722090528779 1.4556826 -0.0013360528 0.0013330008 
284238269568806 1378830722154463105 1.4556742 -0.0013355074 0.0012794913 
284238336744146 1378830722217695527 1.4558016 -0.0012463302 0.0012572035 
284238381456492 1378830722281599335 1.4556444 -0.0013568085 0.001287857 
284238444481060 1378830722344801240 1.4554797 -0.0014732897 0.0013280321 
284238508695925 1378830722408705048 1.4553456 -0.0015397411 0.0011173484 
284238572300380 1378830722471937470 1.4553726 -0.0015054018 9.798744E-4 
284238642222553 1378830722535871796 1.4554677 -0.0014491844 0.0010519758 
284238699936577 1378830722599073701 1.4557816 -0.0012465651 0.0011420887 
284238764578726 1378830722663159390 1.4556466 -0.0013313472 0.0010828013 
284238840391331 1378830722726513883 1.4554977 -0.0014204576 9.793838E-4 
284238908573843 1378830722790570279 1.4553895 -0.0014875769 9.2480774E-4 
284239040818616 1378830722853711148 1.4554957 -0.0014081337 8.633391E-4 
284239081349671 1378830722980603238 1.4553132 -0.001536135 8.9770585E-4 
284239144252158 1378830723044568082 1.4552076 -0.0016039284 8.6432503E-4 
284239208222859 1378830723107708951 1.4551735 -0.0016265762 8.59892E-4 
284239271369508 1378830723171704312 1.4551934 -0.0016214559 9.320099E-4 
284239337201952 1378830723234875699 1.4551481 -0.0016418959 8.439779E-4 
284239398639462 1378830723298840543 1.4551722 -0.0016222761 8.1602536E-4 
284239474391025 1378830723362225552 1.455222 -0.0016049631 9.5635373E-4 
284239539643582 1378830723426251431 1.4554338 -0.0014623504 9.6761325E-4 
284239613899648 1378830723489361783 1.4555323 -0.0013982638 9.905819E-4 
284239669019439 1378830723553494174 1.4556328 -0.0013457016 0.0011252403 
284239726489302 1378830723616421421 1.4555498 -0.00139985 0.0011062806 
284239779808392 1378830723680294712 1.455464 -0.0014561476 0.0010890871 
284239843077123 1378830723743496616 1.455426 -0.0014861291 0.001124629 
284239907047824 1378830723807430942 1.4552463 -0.0016073476 0.0011182617 
284239971934135 1378830723870632846 1.4552056 -0.0016344172 0.0011127605 
284240037919180 1378830723934597690 1.4553657 -0.0015012843 9.0446754E-4 
284240099875536 1378830723997738559 1.4554418 -0.0014456245 8.704021E-4 
284240176359590 1378830724061733921 1.4556705 -0.001294159 9.0329145E-4 
284240244114816 1378830724124905307 1.4557875 -0.0012092325 8.5649965E-4 
284240346235982 1378830724188900669 1.455963 -0.0010823319 7.891224E-4 
284240354201799 1378830724252041538 1.4558375 -0.0011767155 8.686118E-4 
284240415730871 1378830724316006381 1.4558032 -0.0011979518 8.507163E-4 
284240478755440 1378830724379177768 1.4556061 -0.0013388632 9.109443E-4 
284240542787180 1378830724443142612 1.4556738 -0.0012872942 8.632446E-4 
284240610939171 1378830724506283481 1.4554605 -0.001431589 8.5868203E-4 
284240672865006 1378830724570278842 1.4555775 -0.0013575243 9.052135E-4 
284240740772837 1378830724633419712 1.4557376 -0.0012404751 8.3273504E-4 
284240798517381 1378830724697415073 1.4558544 -0.0011609393 8.3123E-4 
284240873078649 1378830724760800083 1.4558951 -0.0011406837 8.9359423E-4 
284240940711794 1378830724824825962 1.4558089 -0.0012292744 0.0011524411 
284241052568961 1378830724887753208 1.4559499 -0.0011176185 0.0010161685 
284241059710728 1378830724951687534 1.4560356 -0.0010510918 9.4495143E-4 
284241117546833 1378830725014828403 1.4560955 -0.0010089759 9.3186746E-4 
284241179075902 1378830725078793247 1.4559803 -0.0010857998 9.200468E-4 
284241242741398 1378830725142146113 1.4559798 -0.001090781 9.603163E-4 
284241307444588 1378830725206141475 1.4559523 -0.0011210274 0.0010598772 
284241374528367 1378830725269312861 1.4556786 -0.0012951343 9.5863786E-4 
284241447166853 1378830725333582881 1.4555409 -0.0013751324 8.426261E-4 
284241508573842 1378830725396693233 1.4555912 -0.0013451307 8.783469E-4 
284241583867602 1378830725460688594 1.4556125 -0.0013107188 7.071805E-4 
284241679457407 1378830725523585322 1.4556409 -0.0012794352 6.046867E-4 
284241690627864 1378830725587550166 1.4557207 -0.00123381 6.7758973E-4 
284241752126414 1378830725650721553 1.4557531 -0.0012312611 8.446332E-4 
284241814510054 1378830725714686397 1.4558342 -0.0011906822 9.687312E-4 
284241877412542 1378830725777827266 1.455733 -0.0012561688 9.4060175E-4 
284241942298854 1378830725841761592 1.4557487 -0.00124397 9.2807267E-4 
284242005598105 1378830725904963496 1.4556035 -0.0013516919 0.0010056723 
284242074177382 1378830725969004056 1.4557098 -0.001271284 9.3555E-4 
284242137049350 1378830726032144925 1.4555539 -0.0013964336 0.0011011057 
284242203797404 1378830726096140286 1.4557444 -0.0012754617 0.0011733766 
284242273536456 1378830726159525296 1.4555988 -0.001387761 0.0012888274 
284242360031190 1378830726223307034 1.455676 -0.0013488933 0.0014047929 
284242386370271 1378830726286447903 1.4554224 -0.001524496 0.0014324593 
284242450279932 1378830726350382229 1.4551126 -0.0017201413 0.0013052028 
284242518615044 1378830726413553616 1.4552425 -0.0016289359 0.0012800582 
284242582829908 1378830726477518460 1.4554391 -0.0014838597 0.0011814169 
284242640757575 1378830726540720364 1.4555752 -0.001404719 0.0012961458 
284242711503798 1378830726604685208 1.4555277 -0.0014223165 0.0011701272 
284242771537371 1378830726667856595 1.4555999 -0.0013749178 0.0011844492 
284242845366151 1378830726732157132 1.4557014 -0.0012941851 0.001082836 
284242908360199 1378830726795267483 1.4555937 -0.0013537569 9.6667575E-4 
284243041306941 1378830726859293362 1.4555098 -0.0014252487 0.0010909104 
284243085836164 1378830726986063382 1.4555176 -0.0014090791 9.983057E-4 
284243149593222 1378830727049265286 1.4554049 -0.0015027907 0.0011449812 
284243213930167 1378830727113230130 1.455465 -0.0014594253 0.0011236618 
284243276191728 1378830727176401517 1.4554445 -0.0014637511 0.0010413236 
284243340620233 1378830727240335843 1.4552444 -0.0015999196 0.0010435338 
284243403309079 1378830727303507229 1.4553766 -0.0014880932 8.5530407E-4 
284243467157697 1378830727367502591 1.4553367 -0.0015147183 8.514066E-4 
284243531586202 1378830727430673977 1.4553386 -0.0015130218 8.480463E-4 
284243644755744 1378830727494608304 1.4554551 -0.0014306857 8.196299E-4 
284243662152356 1378830727557840725 1.455303 -0.0015473041 9.3384046E-4 
284243722277489 1378830727621956874 1.4551265 -0.0016641977 9.090946E-4 
284243784874772 1378830727685158778 1.4548943 -0.0018074044 7.856712E-4 
284243849364319 1378830727749123622 1.4550965 -0.0016942974 9.92205E-4 
284243912388889 1378830727812295009 1.4553548 -0.0015169098 9.742637E-4 
284243976023865 1378830727876259853 1.4553902 -0.0014849928 9.073499E-4 
284244062457560 1378830727939400722 1.4554679 -0.0014355826 9.3621045E-4 
284244124169752 1378830728003701259 1.4551742 -0.0016201836 8.096904E-4 
284244184020204 1378830728066567470 1.4551361 -0.001653611 8.7425084E-4 
284244247716220 1378830728130471278 1.455244 -0.0015946004 9.9532E-4 
284244293710420 1378830728193703700 1.4553839 -0.0014915108 9.264981E-4 
284244357070714 1378830728257668544 1.4554913 -0.0014113748 8.645638E-4 
284244420492048 1378830728320809413 1.4554962 -0.0014030538 8.2183204E-4 
284244484157543 1378830728384804774 1.4555215 -0.0013828741 7.961073E-4 
284244548189286 1378830728447990754 1.4556761 -0.0012885387 8.8734395E-4 
284244612984035 1378830728511955598 1.45564 -0.0013107585 8.6752046E-4 
284244682509445 1378830728575096467 1.4555359 -0.0013734489 7.992266E-4 
284244739704622 1378830728639091828 1.4556065 -0.0013287523 8.266903E-4 
284244816066594 1378830728702263215 1.4555682 -0.0013590592 8.6387346E-4 
284244907841353 1378830728766380647 1.4554583 -0.0014198279 7.450491E-4 
284244928839369 1378830728829399446 1.4554193 -0.0014412508 7.022685E-4 
284244993603599 1378830728893364289 1.4553043 -0.0015236511 7.396805E-4 
284245056048281 1378830728956505158 1.455438 -0.0014324593 7.353771E-4 
284245119866379 1378830729020470002 1.4553126 -0.0015289473 8.331138E-4 
284245183653958 1378830729083671907 1.4551727 -0.001614856 7.5565046E-4 
284245253209887 1378830729147606233 1.455061 -0.0016795641 6.607745E-4 
284245314616876 1378830729210838655 1.4551808 -0.0016180903 8.297641E-4 
284245381853256 1378830729274772981 1.4554331 -0.0014614625 9.5574313E-4 
284245456353485 1378830729338188508 1.455479 -0.0014227447 8.9091365E-4 
284245549989987 1378830729401909211 1.4553608 -0.001502105 8.8351546E-4 
284245565555376 1378830729465080598 1.4554751 -0.0014208163 8.5154397E-4 
284245628885149 1378830729529045442 1.4555508 -0.0013734825 8.86336E-4 
284245692794810 1378830729592216828 1.4556239 -0.0013186405 8.4146677E-4 
284245755880419 1378830729656181672 1.4554528 -0.0014344568 8.392622E-4 
284245819973201 1378830729719353059 1.4553837 -0.0014618789 6.7220704E-4 
284245885927726 1378830729783317903 1.4555639 -0.001333947 6.240208E-4 
284245947761999 1378830729846489289 1.4554446 -0.0014099497 5.809191E-4 
284246064410863 1378830729910789826 1.4553455 -0.0014904876 6.944959E-4 
284246096091009 1378830729974418977 1.4551717 -0.0016009862 6.3132314E-4 
284246157589559 1378830730037590364 1.455192 -0.0015984752 7.271923E-4 
284246200592765 1378830730101004630 1.4553876 -0.0014563891 6.4792373E-4 
284246264288781 1378830730164969474 1.4553638 -0.0014688313 6.14963E-4 
284246327526993 1378830730228140861 1.455384 -0.0014545742 6.1095343E-4 
284246391772376 1378830730292105705 1.4552449 -0.0015484429 6.072299E-4 
284246456139842 1378830730355277091 1.455137 -0.0016199057 5.9144193E-4 
284246520873552 1378830730419241935 1.4551663 -0.0016027009 6.152431E-4 
284246584661129 1378830730482413322 1.4551932 -0.0015870305 6.365396E-4 
284246662152356 1378830730546683341 1.4551764 -0.0016110878 7.444509E-4 
284246756582387 1378830730609793693 1.4551754 -0.0016201463 8.159184E-4 
284246832730716 1378830730673514396 1.4552494 -0.0015772807 8.797931E-4 
284246840025085 1378830730736685783 1.4554192 -0.0014880149 0.001101955 
284246900180739 1378830730800620109 1.4556221 -0.0013319688 9.4550534E-4 
284246963266349 1378830730863822013 1.4557618 -0.0012430449 9.958658E-4 
284247027206528 1378830730927801522 1.4556724 -0.0013030409 9.901252E-4 
284247093191574 1378830730990972909 1.45585 -0.0011788184 9.594859E-4 
