#SysTm EventTmStmp Acc:x Acc:y Acc:z
74487268954767 1379301936602286866 -0.16473389 0.3861847 9.668884 
74487279728458 1379301936665488770 -0.18972778 0.38023376 9.676025 
74487287846877 1379301936856589844 -0.18139648 0.3849945 9.693878 
74487343088750 1379301936919822266 -0.19091797 0.39570618 9.679596 
74487391127818 1379301936983695557 -0.19210815 0.37904358 9.689117 
74487455159558 1379301937046897462 -0.171875 0.38261414 9.677216 
74487519465982 1379301937110831788 -0.19210815 0.38261414 9.697449 
74487584199692 1379301937174003175 -0.17663574 0.3778534 9.70578 
74487645393038 1379301937237968018 -0.19210815 0.3778534 9.695068 
74487709516340 1379301937301108887 -0.18139648 0.38380432 9.674835 
74487772357788 1379301937365134766 -0.19924927 0.40046692 9.679596 
74487847163220 1379301937428306153 -0.18139648 0.36476135 9.70578 
74487965490703 1379301937492270997 -0.20639038 0.3861847 9.670074 
74487970282402 1379301937555411866 -0.19805908 0.3933258 9.712921 
74488027996427 1379301937619407227 -0.17544556 0.394516 9.684357 
74488095293847 1379301937682578614 -0.19210815 0.3861847 9.678406 
74488158989864 1379301937746909669 -0.17901611 0.40403748 9.696259 
74488218290947 1379301937809896019 -0.18139648 0.38142395 9.695068 
74488287724794 1379301937873860863 -0.18734741 0.39570618 9.697449 
74488345499861 1379301937937032250 -0.18734741 0.39094543 9.714111 
74488413163525 1379301938000997094 -0.2052002 0.3861847 9.671265 
74488478873888 1379301938064168480 -0.17306519 0.37190247 9.692688 
74488566711518 1379301938128102807 -0.18615723 0.38737488 9.701019 
74488597964379 1379301938191243676 -0.19210815 0.39570618 9.696259 
74488662453927 1379301938255239037 -0.18734741 0.38856506 9.712921 
74488725264853 1379301938318410424 -0.16473389 0.3778534 9.70816 
74488793447365 1379301938382375268 -0.19805908 0.38142395 9.673645 
74488857906390 1379301938445577172 -0.18734741 0.38142395 9.676025 
74488918641932 1379301938509542016 -0.18496704 0.3861847 9.681976 
74488987007566 1379301938572713402 -0.18377686 0.37904358 9.686737 
74489045484600 1379301938636678246 -0.18615723 0.38380432 9.702209 
74489112476817 1379301938699925421 -0.18258667 0.38975525 9.690308 
74489174097450 1379301938763859747 -0.19091797 0.38023376 9.677216 
74489233947899 1379301938827031134 -0.20281982 0.3778534 9.696259 
74489297735476 1379301938890995977 -0.17901611 0.37904358 9.689117 
74489362682829 1379301938955235479 -0.20758057 0.38975525 9.691498 
74489430956902 1379301939018132208 -0.18377686 0.38856506 9.695068 
74489493798349 1379301939081334112 -0.18972778 0.38142395 9.701019 
74489553496197 1379301939145298956 -0.19210815 0.3778534 9.691498 
74489616642847 1379301939208470343 -0.18139648 0.38142395 9.684357 
74489718458810 1379301939272435186 -0.18377686 0.38856506 9.698639 
74489743119270 1379301939335576056 -0.18496704 0.38023376 9.690308 
74489810416692 1379301939399540899 -0.1802063 0.3849945 9.679596 
74489873899066 1379301939462681768 -0.19210815 0.38142395 9.690308 
74489937900286 1379301939526646612 -0.18615723 0.38261414 9.687927 
74489997720216 1379301939589817999 -0.20162964 0.3933258 9.70697 
74490086809183 1379301939653813360 -0.19448853 0.38023376 9.702209 
74490156792398 1379301939717228888 -0.19924927 0.37428284 9.696259 
74490192287590 1379301939780949591 -0.18139648 0.3778534 9.709351 
74490286748142 1379301939844090460 -0.1885376 0.394516 9.697449 
74490320198470 1379301939908085821 -0.19091797 0.38975525 9.695068 
74490380201522 1379301939971257208 -0.18139648 0.38023376 9.681976 
74490446217089 1379301940035527227 -0.17306519 0.3766632 9.678406 
74490509546861 1379301940098607061 -0.18734741 0.37904358 9.686737 
74490588197860 1379301940162755011 -0.18139648 0.3933258 9.6831665 
74490644263785 1379301940225590704 -0.17544556 0.3849945 9.70578 
74490697949119 1379301940289615246 -0.18258667 0.38975525 9.676025 
74490759997037 1379301940352786632 -0.18615723 0.39094543 9.678406 
74490828332150 1379301940416781994 -0.17544556 0.3861847 9.692688 
74490888457284 1379301940479922863 -0.19091797 0.38261414 9.680786 
74490953313075 1379301940543887706 -0.18734741 0.3933258 9.671265 
74491015818797 1379301940607059093 -0.19210815 0.38380432 9.6831665 
74491077927756 1379301940671023937 -0.19329834 0.3766632 9.6831665 
74491144706329 1379301940734225841 -0.17544556 0.39094543 9.699829 
74491208036102 1379301940798129650 -0.19329834 0.3778534 9.677216 
74491274906238 1379301940861575695 -0.18496704 0.40522766 9.711731 
74491338419133 1379301940925693126 -0.18258667 0.38380432 9.685547 
74491421037781 1379301940988711925 -0.17782593 0.37904358 9.672455 
74491540677640 1379301941052554699 -0.18615723 0.39094543 9.696259 
74491544523207 1379301941115771194 -0.18615723 0.38856506 9.70816 
74491587068606 1379301941179613967 -0.17663574 0.39094543 9.692688 
74491649665890 1379301941242815872 -0.18734741 0.3933258 9.692688 
74491713880754 1379301941306780715 -0.17306519 0.38023376 9.7034 
74491776905322 1379301941369921584 -0.16592407 0.3766632 9.686737 
74491849452247 1379301941434252639 -0.18139648 0.37309265 9.712921 
74491909516341 1379301941497393508 -0.19567871 0.3849945 9.677216 
74491986763403 1379301941561419387 -0.19448853 0.3933258 9.678406 
74492040723421 1379301941624438186 -0.19091797 0.3778534 9.670074 
74492111774848 1379301941688647170 -0.17901611 0.37904358 9.679596 
74492158928823 1379301941751360793 -0.20639038 0.38975525 9.676025 
74492223784615 1379301941815356155 -0.18972778 0.394516 9.696259 
74492287724794 1379301941878527541 -0.18615723 0.37547302 9.709351 
74492349467508 1379301941942431350 -0.19210815 0.37190247 9.714111 
74492432940726 1379301942005877395 -0.171875 0.3849945 9.664124 
74492494683439 1379301942069933791 -0.18972778 0.394516 9.698639 
74492550291558 1379301942133074661 -0.1802063 0.38142395 9.691498 
74492608463387 1379301942197100540 -0.17663574 0.39213562 9.687927 
74492727767522 1379301942260241409 -0.18972778 0.37904358 9.699829 
74492739304224 1379301942323870559 -0.18734741 0.38380432 9.689117 
74492816368163 1379301942387041946 -0.20401001 0.38856506 9.680786 
74492857997952 1379301942451006790 -0.18496704 0.37071228 9.712921 
74492920992000 1379301942514178176 -0.20043945 0.3849945 9.721252 
74492985115302 1379301942578204055 -0.17901611 0.37428284 9.677216 
74493050215257 1379301942641314407 -0.17068481 0.37904358 9.714111 
74493148307734 1379301942705614944 -0.13497925 0.6801605 9.601044 
74493179713197 1379301942768628359 -0.30874634 0.5575714 10.561523 
74493243561815 1379301942832928896 -0.813385 0.5397186 12.065918 
74493306891588 1379301942895795107 -4.635071 -1.8418427 13.126373 
74493379621635 1379301942959912539 0.46606445 -1.7966156 15.853088 
74493466665738 1379301943022931338 -0.95858765 -2.3452911 11.444641 
74493494439277 1379301943086865664 -1.2954102 -1.2479401 7.627716 
74493556914478 1379301943150037051 0.39227295 -0.27555847 7.84433 
74493621220903 1379301943214001894 -1.1454468 -0.18391418 7.2016296 
74493685649409 1379301943277173281 -0.13378906 0.33262634 6.69104 
74493754808573 1379301943341138125 0.19589233 0.7908478 7.640808 
74493816795449 1379301943404553652 0.27563477 0.71229553 7.4253845 
74493880216782 1379301943468610049 5.2589417 2.2047882 12.775269 
74493954106605 1379301943531659365 -2.1844788 -1.3645782 6.8148193 
74494030621177 1379301943595973435 1.6919556 -0.057754517 9.428467 
74494065719605 1379301943658656540 -0.114746094 0.20170593 12.189697 
74494129568224 1379301943722651902 1.2420654 0.13386536 8.110931 
74494192745395 1379301943785792771 -1.0204773 -0.15653992 12.425354 
74494260164899 1379301943849757615 -1.704834 -0.42314148 10.550812 
74494325631097 1379301943912898484 -1.3168335 0.011276245 9.623657 
74494384260732 1379301943976893845 -2.5272522 -0.10774231 10.166382 
74494451741274 1379301944040156785 -2.6700745 0.6670685 8.788147 
74494516597068 1379301944104060593 -1.8190918 1.1419525 8.154968 
74494621465066 1379301944167201462 -1.9595337 1.2931061 8.963104 
74494637793465 1379301944231166306 -2.1440125 1.1502838 9.424896 
74494701062197 1379301944294337693 -0.33374023 0.5171051 9.83551 
74494764941335 1379301944358333054 -1.0180969 -0.9230194 12.470581 
74494829858169 1379301944421473923 -1.0466614 0.8551178 9.271362 
74494936862593 1379301944485743943 0.29229736 0.22431946 8.48584 
74494965307580 1379301944548976365 -0.61938477 0.43260193 9.8974 
74495022136514 1379301944613032761 -1.2478027 0.9610443 9.007141 
74495089891740 1379301944676082078 -1.2013855 1.1217194 8.375153 
74495156883959 1379301944739741746 -0.66937256 1.0384064 8.840515 
74495215757756 1379301944802913132 -0.79315186 1.0574493 9.751007 
74495289617056 1379301944866969529 -1.5370178 0.66944885 10.342529 
74495337198317 1379301944930018845 -1.3632507 0.35047913 10.9340515 
74495400985897 1379301944994014206 -1.9821472 -0.057754517 12.5289 
74495464040985 1379301945057185593 -1.1478271 0.39689636 8.135925 
74495527675961 1379301945120723191 -1.377533 0.15885925 9.3689575 
74495594973382 1379301945184411546 -2.499878 0.7146759 8.108551 
74495656166729 1379301945248376390 -2.4082336 0.8801117 8.750061 
74495718489329 1379301945311578294 -1.7679138 1.087204 8.557251 
74495795217546 1379301945375512620 -1.589386 1.2371674 8.879791 
74495863491618 1379301945439172288 -0.94073486 0.76704407 10.02594 
74495915376251 1379301945500695726 -1.473938 1.1240997 10.34491 
74495973029234 1379301945565820237 -1.9202576 0.77775574 13.084717 
74496038464913 1379301945629785081 -1.3596802 1.0586395 8.910736 
74496101489482 1379301945692986986 0.43988037 0.8777313 9.136871 
74496164910816 1379301945756951829 -0.28494263 1.1919403 8.67865 
74496226989253 1379301945820092698 -0.6598511 1.1348114 9.955719 
74496295354887 1379301945884057542 -0.29327393 1.1824188 9.084503 
74496354167645 1379301945947228929 -0.78601074 1.6501617 8.527496 
74496423021604 1379301946011788393 -0.90740967 1.5121002 8.957153 
74496495538010 1379301946074440981 -1.1371155 1.2740631 9.138062 
74496578706023 1379301946138497377 -2.1035461 0.75157166 10.885254 
74496623693053 1379301946201546694 -2.1261597 0.51234436 11.012604 
74496672495127 1379301946265511538 -1.8119507 0.71110535 8.297791 
