#SysTm EventTmStmp Rot:x Rot:y Rot:z
74487273471782 1379301936601554444 0.021488547 -0.0047010654 -0.61525214 
74487291509322 1379301936855857423 0.02143078 -0.004738003 -0.6152581 
74487345377778 1379301936919059327 0.021512605 -0.0047433428 -0.615205 
74487393355805 1379301936982963135 0.021516893 -0.004689231 -0.6152443 
74487457540147 1379301937046165040 0.021462688 -0.0047494033 -0.6152302 
74487524684965 1379301937110099366 0.02146668 -0.0047294754 -0.61524326 
74487586519240 1379301937173270753 0.021406662 -0.0047484045 -0.6152645 
74487649208085 1379301937237235596 0.021403413 -0.004680694 -0.6153189 
74487715956139 1379301937300376466 0.021383168 -0.0046766424 -0.61533415 
74487775409825 1379301937364402344 0.021505581 -0.0046594464 -0.6152742 
74487844996274 1379301937427543214 0.021410607 -0.0046130293 -0.61536694 
74487963903644 1379301937491538575 0.021507401 -0.0045360117 -0.6153686 
74487972693511 1379301937554679444 0.021587027 -0.0045227488 -0.61533123 
74488032055637 1379301937618674805 0.021595629 -0.0046108197 -0.6152579 
74488093096381 1379301937681846192 0.021624101 -0.004593637 -0.61525416 
74488156822917 1379301937746146729 0.021678532 -0.0046883114 -0.6151483 
74488222136514 1379301937809163598 0.021639042 -0.0046915626 -0.61516947 
74488285283165 1379301937873128441 0.021683456 -0.004715249 -0.6151245 
74488349101264 1379301937936299828 0.021677611 -0.004724164 -0.6151211 
74488410966058 1379301938000264672 0.021720856 -0.004643477 -0.6151577 
74488475882892 1379301938063436059 0.021609453 -0.0046569575 -0.61521393 
74488569580433 1379301938127370385 0.021616597 -0.0046633473 -0.6152047 
74488600619652 1379301938190511254 0.021679085 -0.0046706935 -0.61516166 
74488665597526 1379301938254506615 0.02168518 -0.004673885 -0.6151555 
74488728286370 1379301938317678002 0.021571819 -0.004737289 -0.61517423 
74488791555102 1379301938381642846 0.021603407 -0.004666468 -0.6152102 
74488855678403 1379301938444844750 0.02158368 -0.0046395906 -0.6152428 
74488922853744 1379301938508809594 0.02157682 -0.0046408507 -0.61524594 
74488984504895 1379301938571980980 0.021547332 -0.0046331584 -0.61526954 
74489049147045 1379301938636021612 0.02154563 -0.0046300143 -0.615273 
74489115254171 1379301938699162481 0.021560358 -0.004661586 -0.61523974 
74489172601951 1379301938763127325 0.021563591 -0.004625309 -0.61526585 
74489236694733 1379301938826298712 0.021591216 -0.004533813 -0.61532015 
74489300909595 1379301938890263556 0.021544337 -0.004555846 -0.6153312 
74489365368622 1379301938954472540 0.021629307 -0.0044804523 -0.6153386 
74489428210069 1379301939017399786 0.0216211 -0.004509751 -0.61532086 
74489491570362 1379301939080601690 0.021613419 -0.004497649 -0.6153348 
74489556975520 1379301939144566534 0.021601478 -0.004465921 -0.6153665 
74489621495587 1379301939207707403 0.021572404 -0.0044934372 -0.61536264 
74489720747838 1379301939271702764 0.021571932 -0.004542047 -0.61532533 
74489745469339 1379301939334843634 0.021541843 -0.0045550535 -0.61533326 
74489808524429 1379301939398808477 0.021531284 -0.004590457 -0.61531216 
74489872067844 1379301939461949347 0.02154342 -0.0045597786 -0.61532867 
74489935733340 1379301939525914190 0.021540513 -0.0045605 -0.61532986 
74490002908679 1379301939589085577 0.02162982 -0.0045299567 -0.61530006 
74490097827037 1379301939653080938 0.021631636 -0.004491948 -0.6153284 
74490149864273 1379301939716435431 0.021613095 -0.004409747 -0.615403 
74490190700531 1379301939780217169 0.021549778 -0.0044217096 -0.61543167 
74490284947441 1379301939843358038 0.02160224 -0.004464767 -0.61536694 
74490318367248 1379301939907353399 0.021637458 -0.0044783596 -0.61533535 
74490386122475 1379301939970524786 0.021600146 -0.0045009074 -0.61534023 
74490455159558 1379301940034733770 0.021525133 -0.0045442595 -0.6153516 
74490518428289 1379301940097813604 0.021513062 -0.0045303553 -0.6153696 
74490595583790 1379301940161961554 0.021544188 -0.0045889285 -0.61530566 
74490664132547 1379301940224858282 0.021511538 -0.0046396162 -0.61528593 
74490706128578 1379301940288882824 0.021533059 -0.004671476 -0.61524844 
74490763384798 1379301940352054210 0.021568555 -0.004688694 -0.6152138 
74490841883195 1379301940416019054 0.021541696 -0.00473271 -0.6151958 
74490891936606 1379301940479190441 0.021546971 -0.004707578 -0.61521214 
74490956578755 1379301940543155285 0.021587562 -0.0047352193 -0.6151664 
74491022258595 1379301940606326671 0.021605488 -0.0046979603 -0.61518455 
74491080613548 1379301940670291515 0.021595277 -0.0046362975 -0.6152384 
74491146903796 1379301940733462902 0.02158416 -0.004700557 -0.61519533 
74491214292778 1379301940797397228 0.021573234 -0.0046546143 -0.6152374 
74491286442940 1379301940860782238 0.021644669 -0.00473288 -0.61513406 
74491350718843 1379301940924899669 0.021625089 -0.0047344426 -0.6151446 
74491414445381 1379301940987918468 0.02157455 -0.0047413777 -0.61516947 
74491538815897 1379301941051822277 0.021592544 -0.004761138 -0.6151434 
74491589296594 1379301941178881545 0.021590024 -0.0048173964 -0.61510134 
74491654610191 1379301941242083450 0.021621045 -0.004833105 -0.6150706 
74491716658108 1379301941306048293 0.02154368 -0.0048646606 -0.61509246 
74491780079441 1379301941369189163 0.021448992 -0.0048998026 -0.6151219 
74491858333675 1379301941433459182 0.021393823 -0.004854391 -0.6151901 
74491917451638 1379301941496569534 0.02144097 -0.004804962 -0.61520016 
74491978950187 1379301941560625930 0.021514434 -0.0047921753 -0.6151661 
74492082170086 1379301941623675247 0.021513883 -0.0047351015 -0.61521065 
74492116047700 1379301941687884231 0.021477135 -0.004737262 -0.615231 
74492161278891 1379301941750628372 0.021580582 -0.004658992 -0.6152296 
74492227569141 1379301941814623733 0.021634022 -0.004673024 -0.6151868 
74492293371063 1379301941877795120 0.02158594 -0.0046396507 -0.6152414 
74492355266378 1379301941941698928 0.021546261 -0.004573255 -0.6153165 
74492426439887 1379301942005083938 0.021511337 -0.004642436 -0.6152839 
74492488365722 1379301942069140334 0.021571567 -0.004657438 -0.6152362 
74492558959344 1379301942132281204 0.021540161 -0.004669056 -0.61524606 
74492618107825 1379301942196276565 0.021546759 -0.0047285436 -0.61519605 
74492722640100 1379301942259447952 0.021537095 -0.0046854974 -0.61523515 
74492737747685 1379301942323138137 0.021543255 -0.0046731434 -0.615241 
74492814842144 1379301942386309524 0.02162479 -0.004606818 -0.61524355 
74492860622704 1379301942450274368 0.021547932 -0.0045475913 -0.6153354 
74492924196639 1379301942513445754 0.021586169 -0.004454075 -0.6153849 
74492990212205 1379301942577471633 0.021507988 -0.0044598873 -0.61542714 
74493055739444 1379301942640581985 0.021463392 -0.00441274 -0.6154903 
74493159203507 1379301942704821487 0.023687545 -0.0035087138 -0.6124698 
74493183284081 1379301942767895937 0.026221858 0.0017971608 -0.6106888 
74493246400210 1379301942832135439 0.030624317 0.018483777 -0.60813856 
74493305396090 1379301942895062685 0.023989104 0.03763721 -0.610818 
74493376783241 1379301942959119082 -0.0032915387 0.04191742 -0.6062303 
74493462514968 1379301943022198916 -0.007978543 0.06201306 -0.61229706 
74493496728304 1379301943086133242 0.02414269 0.089164145 -0.6329728 
74493559325587 1379301943149304629 0.04668808 0.10420473 -0.63971937 
74493624456062 1379301943213269472 0.06138659 0.1114608 -0.64346045 
74493689403415 1379301943276440859 0.07716766 0.10744772 -0.65346587 
74493766680998 1379301943340405703 0.08202408 0.10108309 -0.6697547 
74493827111335 1379301943403760195 0.084032126 0.098444164 -0.69487965 
74493891814523 1379301943467786074 0.07823291 0.083079144 -0.7221218 
74493964117287 1379301943530896426 0.0827179 0.067833334 -0.7562586 
74494033398531 1379301943595149460 0.0700275 0.050441436 -0.7845037 
74494067947592 1379301943657924119 0.027667018 0.024367433 -0.8111393 
74494132376098 1379301943721919480 -0.0020841418 -0.0148698 -0.84256554 
74494195675351 1379301943785029831 -0.0054757386 -0.023467695 -0.86903626 
74494263491620 1379301943849025193 0.009778942 -0.010505176 -0.89518416 
74494324013518 1379301943912166062 0.023261374 -0.0065839156 -0.91971195 
74494386397158 1379301943976161423 0.028316401 -6.975022E-4 -0.9436973 
74494466421574 1379301944039393845 0.044762097 -0.0053242133 -0.9617518 
74494533718996 1379301944103328171 0.053796638 -0.023978332 -0.9738347 
74494623784614 1379301944166469040 0.05234925 -0.029175607 -0.98170745 
74494640051972 1379301944230433884 0.05428065 -0.023120115 -0.98644555 
74494703351225 1379301944293574753 0.048948977 -0.026050374 -0.9889392 
74494767596608 1379301944357570115 0.03200926 -0.03366406 -0.9909909 
74494835504438 1379301944420741501 0.026846386 -0.039993547 -0.9920331 
74494957982691 1379301944484950486 0.022157663 -0.044157878 -0.9930347 
74494963323756 1379301944548152390 0.017185237 -0.046912782 -0.99402016 
