2,1,2,1,261,-2.791993,-0.331787,0.200419
2,2,2,2,260,-0.483927,0.018528,0.322750
4,1,1,1,468,-3.424690,-0.800901,0.456599
4,2,1,2,249,-0.644824,0.000167,0.149536
4,3,2,1,179,-3.099101,-0.671221,0.443127
5,1,1,1,7,-3.029249,-0.075839,0.000037
5,2,1,2,19,-3.026149,-0.133557,0.000278
5,3,2,1,42,-3.070315,-0.403950,0.076008
5,4,2,2,50,-3.678468,-0.939213,0.116019
5,5,3,1,11,1.321824,0.435795,0.965493
5,6,3,2,99,-2.811319,-0.517978,0.189629
5,7,3,3,166,-3.761693,-1.203700,0.081654
5,8,4,1,243,-0.584142,-0.004854,0.075268
5,9,4,2,62,-2.646440,-0.086423,0.382483
5,10,5,1,110,-3.816655,-1.099444,0.096122
5,11,5,2,4,1.192744,0.398630,0.048515
5,12,5,3,103,-2.921228,-0.485039,0.140647
9,1,1,1,12,1.571378,0.507647,0.462512
9,2,1,2,260,-2.802354,-0.335529,0.192051
9,3,1,3,250,-0.592193,-0.005094,0.098483
11,1,1,1,179,-3.099101,-0.671221,0.443127
11,2,2,1,249,-0.644824,0.000167,0.149536
11,3,2,2,468,-3.424690,-0.800901,0.456599
12,1,1,1,239,-0.574036,-0.003485,0.064571
12,2,1,2,60,-2.532152,-0.004341,0.226399
12,3,3,1,203,-3.765508,-1.199760,0.082483
12,4,3,2,16,1.192744,0.398630,0.824759
12,5,3,3,125,-2.767789,-0.513486,0.198657
12,6,4,1,111,-3.028464,-0.473415,0.095801
12,7,4,2,128,-3.767789,-1.017696,0.113658
14,1,1,1,49,-3.022069,-0.209503,0.001851
14,2,1,2,37,-3.761988,-0.798655,0.011661
14,3,3,1,431,-3.219885,-0.690310,0.487948
14,4,3,2,269,-0.527520,0.016262,0.367876
17,1,2,1,463,-3.270690,-0.745179,0.516303
17,2,2,2,270,-0.532894,0.016203,0.374283
17,3,3,1,90,-3.767313,-1.075212,0.106049
17,4,3,2,62,-3.063565,-0.479278,0.044177
18,1,1,1,625,-3.349817,-0.779236,0.461986
18,2,1,2,271,-0.538409,0.016145,0.381113
19,1,1,1,18,-3.826613,-0.825972,0.001731
19,2,1,2,19,-4.062763,-0.978139,0.004563
19,3,2,1,29,-3.022722,-0.197352,0.000648
19,4,2,2,5,-4.115461,-1.050526,0.000027
19,5,2,3,15,-3.669752,-0.756732,0.003034
19,6,4,1,270,-0.532894,0.016203,0.374283
19,7,4,2,532,-3.262906,-0.772954,0.470501
22,1,1,1,271,-0.538409,0.016145,0.381113
22,2,1,2,625,-3.325091,-0.761483,0.464436
1  3,1,2,1,249,-3.372193,-0.676811,0.553719
1  3,2,2,2,251,-0.652037,-0.005169,0.156607
1  4,1,1,1,207,-3.359121,-0.637337,0.569237
1  4,2,1,2,247,-0.633037,0.000165,0.133445
1  5,1,2,1,262,-0.565894,0.008230,0.314489
1  5,2,2,2,168,-3.181133,-0.631939,0.649483
1  7,1,3,1,94,-3.669804,-1.046863,0.163344
1  7,2,3,2,154,-2.676742,-0.262458,0.241027
1  7,3,3,3,255,-0.473617,0.020291,0.312735
2  3,1,1,1,239,-0.591569,0.000157,0.084517
2  3,2,1,2,139,-2.820047,-0.262632,0.301325
2  4,1,1,1,163,-2.897821,-0.189490,0.124518
2  4,2,1,2,240,-0.596343,0.000158,0.089614
2  5,1,1,1,253,-0.497266,0.014284,0.268677
2  5,2,1,2,155,-2.645242,-0.283393,0.231766
