#SysTm EventTmStmp Light
74488378644984 1379301937973317650 30.0 
74493083207779 1379301942677599807 29.0 
74493212064791 1379301942805035830 28.0 
74493469168409 1379301943059247256 26.0 
74493591616142 1379301943186322451 24.0 
74493847010617 1379301943440900088 23.0 
74494735855421 1379301944330592576 24.0 
74494865078679 1379301944458400193 25.0 
74494991005733 1379301944585017624 26.0 
74495122212816 1379301944712703171 27.0 
74495284733797 1379301944839198533 31.0 
74495371808419 1379301944966365281 43.0 
74495601016415 1379301945195153734 101.0 
74495753313074 1379301945347833177 159.0 
74495909516339 1379301945475152513 204.0 
74496005472390 1379301945600152513 250.0 
74496134604085 1379301945729272386 280.0 
74496261935079 1379301945856439134 310.0 
74496389082951 1379301945983544847 331.0 
74496574158488 1379301946111153627 347.0 
74496643348172 1379301946237893129 366.0 
74496770648645 1379301946365029360 365.0 
74496898559526 1379301946492470766 361.0 
74497026073642 1379301946619790102 360.0 
74497155510541 1379301946746529604 358.0 
74497411881668 1379301947001015688 353.0 
74497534512525 1379301947128365541 347.0 
74497661660396 1379301947255471254 340.0 
74497834314142 1379301947382363344 339.0 
74497914521680 1379301947509224916 334.0 
74498041883194 1379301947636330629 329.0 
74498169122627 1379301947763707026 325.0 
74498297338711 1379301947891239985 320.0 
74498426897691 1379301948017887934 312.0 
74498551115606 1379301948145451410 302.0 
74498677653070 1379301948272160395 288.0 
74498804770421 1379301948399327143 280.0 
74498933657954 1379301948527055470 279.0 
74499089708617 1379301948653825490 287.0 
74499186366637 1379301948780839650 291.0 
74499313514509 1379301948907914845 289.0 
74499443317651 1379301949035478322 284.0 
74499569427830 1379301949162736622 277.0 
74499696056855 1379301949289903370 274.0 
74499838159708 1379301949416703908 269.0 
74499949253864 1379301949543657033 267.0 
74500205045105 1379301949798417775 273.0 
74500331887771 1379301949925523488 278.0 
74500474448432 1379301950052415577 279.0 
74500584718537 1379301950179455593 273.0 
74500841455909 1379301950434246853 271.0 
74500967596608 1379301950561444118 267.0 
74501220610494 1379301950815228298 253.0 
74501347636284 1379301950942346266 249.0 
74501476340694 1379301951069848707 245.0 
74501608921193 1379301951197168043 256.0 
74501770801246 1379301951323938062 254.0 
74501856319330 1379301951450952223 258.0 
74502114063875 1379301951705774000 269.0 
74502238953239 1379301951832849195 279.0 
74502366925159 1379301951960107496 289.0 
74502492424931 1379301952086755445 294.0 
74502619420200 1379301952213769605 299.0 
74502749620108 1379301952341241529 301.0 
74502876004971 1379301952468164137 299.0 
74503024944387 1379301952595478731 286.0 
74503128011685 1379301952722614961 281.0 
74503255037475 1379301952849720674 283.0 
74503382124305 1379301952976643281 286.0 
74503511164438 1379301953104603487 288.0 
74503678812844 1379301953231434541 289.0 
74503763415316 1379301953358186321 286.0 
74503890868393 1379301953485322551 291.0 
74504018138344 1379301953612458782 294.0 
74504156365110 1379301953740083293 305.0 
74504272220444 1379301953866731242 322.0 
74504399246233 1379301953993836955 326.0 
74504526485667 1379301954120942668 334.0 
74504655129035 1379301954248811321 336.0 
74504791219376 1379301954375978069 337.0 
74504940219833 1379301954502687053 345.0 
74505035046631 1379301954629548625 347.0 
74505162133462 1379301954756654338 353.0 
74505416581805 1379301955011321497 355.0 
74505547697324 1379301955138183069 353.0 
