#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
121905812106958 1379356169459991509 -0.05063 0.06911 -0.01927 
121905825963208 1379356169523284966 -0.08908 -0.04411 0.06938 
121905831914681 1379356169714355523 0.00812 -0.00993 -0.03636 
121905902050496 1379356169777496392 -0.0015 -0.05479 -0.00859 
121905946549198 1379356169841461236 -0.03568 -0.01955 -0.03743 
121906009482206 1379356169904663140 -0.02927 -0.08363 -0.00859 
121906073086663 1379356169968597466 -0.05063 -0.04839 -0.05879 
121906136660598 1379356170031799371 -0.01111 0.00182 -0.05452 
121906201546910 1379356170095946027 0.01453 -0.03023 -0.03529 
121906270339829 1379356170159178449 0.04123 -0.03877 -0.01073 
121906373742851 1379356170223051740 0.05511 -0.1584 0.09929 
121906389674485 1379356170286192609 -0.05383 -0.05159 0.17406 
121906454102992 1379356170350187970 0.09464 0.02425 0.11104 
121906516486632 1379356170413359357 0.11279 0.04668 0.14735 
121906580426812 1379356170477324201 -0.00897 0.27419 0.13026 
121906645862490 1379356170540495587 -0.06558 0.29982 0.24562 
121906708581855 1379356170604490949 0.00598 0.1396 0.18367 
121906772460996 1379356170667662335 -0.00684 0.02425 0.15056 
121906837225225 1379356170731627179 -0.01004 -0.15733 0.19649 
121906901379048 1379356170794890119 0.04764 -0.13063 0.22426 
121906967303051 1379356170858732892 0.03589 -0.17549 0.17619 
121907026024248 1379356170922040990 0.06152 -0.05907 0.13133 
121907089750787 1379356170986005833 0.02307 -0.00352 0.08327 
121907152561712 1379356171049177220 0.03589 0.11717 0.17085 
121907218577278 1379356171113172581 -0.01538 0.03065 0.20076 
121907281327162 1379356171176343968 -0.06451 0.02852 0.20717 
121907344748497 1379356171240308812 -0.06879 0.0659 0.23921 
121907408352952 1379356171303480199 0.02841 0.02959 0.18474 
121907474551640 1379356171367455256 0.00385 0.02638 0.08647 
121907540780848 1379356171430596126 -0.01111 0.00182 0.06618 
121907597762383 1379356171494530452 -0.04956 0.06377 0.10356 
121907661366840 1379356171557732356 -0.02927 0.04134 0.11958 
121907725337540 1379356171621697200 -0.09656 -0.01634 0.13667 
121907789521883 1379356171684868586 -0.01324 0.04988 0.17513 
121907852729574 1379356171748863948 0.07327 -0.02809 0.18901 
121907916974958 1379356171812035335 0.09784 0.04988 0.10997 
121907981281383 1379356171876000178 0.14377 0.01997 0.01491 
121908045130002 1379356171939141047 0.07114 -0.09538 -0.07588 
121908167119929 1379356172003136409 0.04871 -0.07722 -0.23503 
121908175085747 1379356172066277278 0.06366 -0.12636 -0.31514 
121908235607646 1379356172130272639 0.00064 -0.15733 -0.34825 
121908298174409 1379356172193519723 0.03268 -0.35814 -0.38243 
121908361443141 1379356172257454049 -0.04636 -0.43077 -0.51488 
121908424620311 1379356172320625436 -0.03674 -0.37737 -0.58858 
121908488560491 1379356172384620797 -0.07947 -0.34853 -0.67616 
121908552653274 1379356172447792184 -0.05063 -0.20753 -0.56187 
121908616379811 1379356172511757028 -0.08054 0.06483 -0.33757 
121908718317854 1379356172575019967 -0.04742 0.16737 0.16765 
121908742093224 1379356172638862741 -0.03888 0.38954 0.70811 
121908805484037 1379356172702034127 0.1929 0.79329 1.05418 
121908869485259 1379356172765998971 0.26447 0.51985 1.32549 
121908932845551 1379356172829170358 0.34885 0.57433 1.28383 
121908996724691 1379356172893135201 0.3606 0.51131 1.33723 
