#SysTm EventTmStmp Pressure
294551720475581 1378841035382618257 998.41125 
294551736529297 1378841035636951753 998.1714 
294551837460169 1378841035700886079 998.3513 
294551863921331 1378841035764026948 998.57117 
294551925664044 1378841035828022309 998.3513 
294551988932777 1378841035891193696 998.3513 
294552050980693 1378841035955158540 998.3213 
294552114157865 1378841036018329926 998.41125 
294552183835874 1378841036082537675 998.3513 
294552241183654 1378841036145709062 998.3813 
294552305123833 1378841036209612871 998.4412 
294552368270484 1378841036272814775 998.41125 
294552432454828 1378841036336840654 998.3513 
294552495631998 1378841036400012040 998.4412 
294552559602699 1378841036463976884 998.3813 
294552622932471 1378841036527117753 998.4412 
294552686720048 1378841036591082597 998.3513 
294552749897220 1378841036654253984 998.60114 
294552813867920 1378841036718218828 998.3813 
294552877655498 1378841036782000566 998.5012 
294552941046312 1378841036845385576 998.41125 
294553005627419 1378841036908541016 998.3813 
294553068285745 1378841036972475342 998.3813 
294553131371353 1378841037035707764 998.2913 
294553195464136 1378841037099642090 998.41125 
294553263738209 1378841037162843994 998.4712 
294553325328320 1378841037226778320 998.3813 
294553385667097 1378841037289980225 998.4412 
294553449607276 1378841037353914551 998.4412 
294553512814967 1378841037417116455 998.3513 
294553576816188 1378841037481081299 998.41125 
294553640298562 1378841037544252686 998.3813 
294553703933539 1378841037608187012 998.3513 
294553767080189 1378841037671358399 998.41125 
294553831111931 1378841037735384277 998.41125 
294553894258581 1378841037798525147 998.4412 
294553958229281 1378841037862489990 998.3813 
294554021406452 1378841037925630859 998.3813 
294554086597967 1378841037990846924 998.3513 
294554148523802 1378841038052767090 998.4412 
294554212494504 1378841038116731934 998.3813 
294554277228213 1378841038179872803 998.41125 
294554339917058 1378841038243868164 998.3213 
294554402850065 1378841038307039551 998.3513 
294554467614295 1378841038371065430 998.41125 
294554561403400 1378841038434603027 998.3513 
294554593785515 1378841038498140625 998.3813 
294554657176328 1378841038561493846 998.3513 
294554720872346 1378841038625397654 998.3813 
294554788536010 1378841038688599559 998.41125 
294554869384478 1378841038753144236 998.4412 
294554932225923 1378841038816163035 998.4412 
294555007183958 1378841038880219432 998.4712 
294555047135126 1378841038943268748 998.3513 
294555102376999 1378841039006867381 998.5012 
294555167202271 1378841039070069285 998.4412 
294555232973673 1378841039134095164 998.3513 
294555313669537 1378841039197297068 998.4412 
294555363783989 1378841039261109324 998.41125 
294555419880432 1378841039324341746 998.41125 
294555485041429 1378841039388321253 998.41125 
294555563051500 1378841039451614710 998.3513 
294555619788872 1378841039515610071 998.4412 
294555682050432 1378841039578750940 998.41125 
294555762715777 1378841039642746301 998.4412 
294555871063098 1378841039706253382 998.4412 
294555901552950 1378841039770309778 998.4412 
294555942114524 1378841039833003092 998.3513 
294555999920109 1378841039896937418 998.41125 
294556079700364 1378841039960108804 998.4412 
294556122550966 1378841040024134683 998.41125 
