#SysTm EventTmStmp Mag:x Mag:y Mag:z
137860994046895 1378566725454537770 -3.8391113 32.398987 -17.819214 
137861032441523 1378566725644875905 -4.019165 32.099915 -18.058777 
137861098365529 1378566725708840748 -4.1992188 32.159424 -17.759705 
137861152111904 1378566725772012135 -4.258728 31.91986 -17.878723 
137861253836304 1378566725835946461 -4.499817 31.739807 -17.939758 
137861283135862 1378566725899117848 -5.1589966 31.678772 -18.23883 
137861342162262 1378566725963052174 -5.8792114 31.3797 -18.299866 
137861405461515 1378566726026254078 -6.8984985 30.958557 -18.299866 
137861469401695 1378566726090188405 -8.81958 30.299377 -18.299866 
137861536577034 1378566726153571704 -10.438538 29.3396 -18.598938 
137861596488524 1378566726217506030 -12.359619 27.2995 -19.558716 
137861660276104 1378566726280707934 -14.399719 24.659729 -20.399475 
137861723941600 1378566726344703296 -16.738892 21.71936 -21.238708 
137861819745048 1378566726407874682 -18.778992 18.359375 -21.77887 
137861850784267 1378566726471778491 -20.518494 14.639282 -22.259521 
137861913930917 1378566726534949878 -21.659851 11.099243 -23.15979 
137861977932139 1378566726598914721 -22.138977 7.8598022 -23.939514 
137862042391165 1378566726662147143 -22.738647 4.6798706 -24.058533 
137862105293652 1378566726726081469 -23.098755 1.979065 -23.699951 
137862168531864 1378566726789283374 -23.039246 -0.17852783 -23.519897 
137862233845461 1378566726853248217 -22.259521 -2.218628 -23.458862 
137862297846682 1378566726916419604 -21.238708 -3.9596558 -23.339844 
137862423071769 1378566726980399127 -20.458984 -5.218506 -23.399353 
137862427832947 1378566727043509479 -19.799805 -6.5994263 -23.399353 
137862486462582 1378566727107474322 -19.319153 -7.6797485 -23.458862 
137862549700794 1378566727170676227 -18.719482 -8.578491 -23.75946 
137862613640974 1378566727234610553 -18.119812 -9.1796875 -24.058533 
137862676848666 1378566727297781939 -17.819214 -9.719849 -23.999023 
137862740819365 1378566727361777301 -17.819214 -9.838867 -23.81897 
137862804057577 1378566727424948688 -18.23883 -10.018921 -23.75946 
137862868302962 1378566727488913531 -18.539429 -10.739136 -23.638916 
137862933616558 1378566727552115436 -18.838501 -11.099243 -23.399353 
137863019928171 1378566727616080279 -18.838501 -11.51886 -22.918701 
137863058414360 1378566727679190631 -18.778992 -11.999512 -22.499084 
137863122201938 1378566727743124957 -18.838501 -12.478638 -22.019958 
137863185440151 1378566727806357379 -19.018555 -12.838745 -21.839905 
137863249410851 1378566727870291705 -19.018555 -13.319397 -21.598816 
137863313625714 1378566727933493609 -18.838501 -13.439941 -21.539307 
137863376711323 1378566727997458453 -19.07959 -13.499451 -21.299744 
137863439919014 1378566728060660357 -19.018555 -13.55896 -21.1792 
137863506575509 1378566728124625201 -19.018555 -13.798523 -21.1792 
137863566853243 1378566728187735553 -19.198608 -14.219666 -20.939636 
137863630854464 1378566728251700396 -19.1391 -14.099121 -21.11969 
137863694062155 1378566728314902301 -18.959045 -14.219666 -20.999146 
137863763587563 1378566728378867145 -18.899536 -14.279175 -20.999146 
137863838454037 1378566728442069049 -18.959045 -14.518738 -21.238708 
137863899189577 1378566728506216998 -18.47992 -14.338684 -21.479797 
137863962763513 1378566728569540973 -18.47992 -14.518738 -21.598816 
137864025818603 1378566728633804919 -18.539429 -14.518738 -21.71936 
137864096107020 1378566728696610095 -18.299866 -14.279175 -21.659851 
137864177474333 1378566728760422351 -18.299866 -14.338684 -21.77887 
137864202623119 1378566728823654773 -18.418884 -14.279175 -21.839905 
137864266532779 1378566728887589099 -18.47992 -14.338684 -21.899414 
137864330778164 1378566728950760486 -18.47992 -14.15863 -21.539307 
137864398930155 1378566729014725329 -18.47992 -14.4592285 -21.479797 
137864476421380 1378566729078140857 -18.299866 -14.338684 -21.299744 
137864549761835 1378566729142288806 -18.179321 -14.338684 -21.1792 
137864599815245 1378566729205429675 -18.299866 -14.579773 -21.418762 
137864667326310 1378566729269425036 -18.23883 -14.759827 -21.359253 
137864732823028 1378566729332565905 -18.23883 -14.518738 -21.539307 
137864839033923 1378566729396178355 -17.999268 -14.518738 -21.539307 
137864843611979 1378566729459349742 -17.878723 -14.878845 -21.479797 
137864902272135 1378566729523253551 -17.878723 -14.819336 -21.659851 
137864965510348 1378566729586485972 -17.759705 -14.93988 -21.899414 
137865031068107 1378566729650389781 -17.518616 -15.058899 -22.019958 
137865113656234 1378566729713652721 -17.57965 -14.819336 -22.259521 
137865155133420 1378566729775817027 -17.69867 -14.759827 -22.31903 
137865235951365 1378566729840972056 -17.69867 -14.93988 -22.138977 
137865314968610 1378566729905120006 -17.819214 -14.93988 -22.079468 
137865370485167 1378566729968138805 -17.939758 -14.819336 -22.37854 
137865460306624 1378566730031859508 -18.058777 -14.639282 -22.31903 
137865474132352 1378566730095030894 -18.23883 -14.579773 -22.259521 
137865540910926 1378566730158965221 -18.418884 -14.338684 -22.198486 
137865601615947 1378566730222167125 -18.179321 -14.279175 -22.198486 
137865665830810 1378566730286070933 -18.119812 -14.219666 -22.138977 
137865728489134 1378566730349303355 -17.939758 -14.15863 -22.31903 
137865793253366 1378566730413237681 -17.878723 -14.219666 -22.37854 
137865867539952 1378566730476439586 -17.759705 -14.219666 -22.31903 
137865920523317 1378566730540373912 -17.69867 -14.399719 -22.31903 
137866003691332 1378566730603575816 -17.518616 -14.4592285 -22.37854 
137866057254587 1378566730667479625 -17.518616 -14.6987915 -22.31903 
137866109810668 1378566730730712047 -17.63916 -14.878845 -22.259521 
137866173781368 1378566730794676890 -17.459106 -14.819336 -22.079468 
137866243673020 1378566730857848277 -17.57965 -14.878845 -22.019958 
137866311702930 1378566730921843638 -17.57965 -14.878845 -22.198486 
137866377626936 1378566730983977428 -17.57965 -14.99939 -22.259521 
137866443581460 1378566731049589079 -17.459106 -14.819336 -22.31903 
137866506453426 1378566731112699431 -17.518616 -14.819336 -22.259521 
137866569447474 1378566731177244109 -17.338562 -14.639282 -22.198486 
137866646023088 1378566731239805144 -17.399597 -14.279175 -22.198486 
137866707582680 1378566731303403777 -17.518616 -14.338684 -22.31903 
137866745580543 1378566731366605681 -17.399597 -14.4592285 -22.37854 
137866809581764 1378566731430540007 -17.338562 -14.4592285 -22.198486 
137866877886357 1378566731493741912 -17.158508 -14.338684 -22.31903 
137866936729635 1378566731557676238 -17.098999 -14.4592285 -22.31903 
137867004057577 1378566731620878142 -17.219543 -14.4592285 -22.439575 
137867069798459 1378566731684781951 -17.338562 -14.579773 -22.439575 
137867127085199 1378566731748014372 -17.338562 -14.6987915 -22.31903 
137867191147459 1378566731811979216 -17.459106 -14.759827 -22.198486 
137867272728415 1378566731875470396 -17.518616 -14.639282 -21.958923 
137867327176758 1378566731939099546 -17.518616 -14.579773 -22.079468 
137867395572914 1378566732002301450 -17.518616 -14.6987915 -21.839905 
