#SysTm EventTmStmp Acc:x Acc:y Acc:z
80975067138395 1374944150070498722 -1.1776123 3.4280396 9.529816 
80975117741173 1374944150134066838 -1.0776367 3.450653 8.864502 
80975125371266 1374944150197634953 -1.0240784 3.3125916 9.23703 
80975133276043 1374944150260531681 -0.89553833 3.289978 9.145386 
80975142951001 1374944150324771183 -1.0419312 3.43161 9.165619 
80975183176851 1374944150388400334 -0.94433594 3.3768616 9.141815 
80975216871341 1374944150451937931 -0.84198 3.218567 9.259644 
80975279834870 1374944150515475529 -0.84436035 3.2376099 9.278687 
80975343866611 1374944150579074162 -0.9038696 3.3554382 9.148956 
80975407165864 1374944150642642277 -0.83602905 3.2566528 9.23822 
80975470709278 1374944150706179875 -0.8253174 3.2030945 9.275116 
80975535015704 1374944150769778508 -0.83483887 3.199524 9.256073 
80975599718892 1374944150833346623 -0.80389404 3.168579 9.294159 
80975660607036 1374944150896884221 -0.85269165 3.186432 9.23703 
80975724486175 1374944150960513371 -0.86102295 3.1828613 9.23465 
80975788334794 1374944151024050969 -0.82769775 3.2149963 9.23822 
80975852336014 1374944151087588566 -0.7967529 3.199524 9.244171 
80975915330063 1374944151151156681 -0.8562622 3.1471558 9.232269 
80975979178682 1374944151214785832 -0.8491211 3.2161865 9.215607 
80976042722097 1374944151278292912 -0.7812805 3.17453 9.36676 
80976106814879 1374944151341922062 -0.74557495 3.200714 9.2465515 
80976169259561 1374944151405459660 -0.90267944 3.263794 9.187042 
80976232955578 1374944151469301169 -0.76342773 3.0959778 9.281067 
80976313193636 1374944151532899802 -0.9038696 3.2221375 9.219177 
80976379819609 1374944151596437400 -0.79556274 3.1900024 9.208466 
80976447208592 1374944151660005515 -0.81936646 3.2399902 9.272736 
80976544721182 1374944151723573630 -0.83721924 3.2221375 9.251312 
80976590562781 1374944151787446921 -0.88482666 3.2816467 9.184662 
80976656090020 1374944151850679343 -0.8800659 3.2864075 9.163239 
80976712857912 1374944151914247458 -0.8717346 3.270935 9.23465 
80976764254220 1374944151977846091 -0.8717346 3.284027 9.197754 
80976815894690 1374944152041414206 -0.9205322 3.3304443 9.169189 
80976868664414 1374944152104951804 -0.8146057 3.1947632 9.129913 
80976932604593 1374944152168672507 -0.75509644 3.1602478 9.266785 
80976996788936 1374944152232088034 -0.74438477 3.2328491 9.291779 
80977061431086 1374944152295731878 -0.7086792 3.1888123 9.208466 
80977132451992 1374944152359299993 -0.64678955 3.065033 9.323914 
80977205639844 1374944152422868108 -0.85388184 3.2459412 9.10968 
80977257585519 1374944152486466741 -0.7812805 3.161438 9.360809 
80977315574225 1374944152550004339 -0.71939087 3.116211 9.176331 
80977378812438 1374944152613602971 -0.7253418 3.1376343 9.310822 
80977441470762 1374944152677171087 -0.8491211 3.250702 9.201324 
80977504983657 1374944152740708684 -1.5441895 3.5815735 9.407227 
80977568374470 1374944152804337835 -1.1799927 3.284027 8.481262 
80977632314649 1374944152867844915 -0.495636 2.5818176 9.356049 
80977695949627 1374944152931443548 0.79452515 1.2880859 10.180847 
80977759676164 1374944152995042180 -0.181427 2.1212158 9.648834 
80977822700733 1374944153058549260 -0.6610718 2.629425 9.523865 
80977886396750 1374944153122117376 -0.40518188 2.4508972 9.552429 
80977949757043 1374944153185716009 -0.6682129 2.7805786 9.226318 
80978015131681 1374944153249253606 -0.84198 2.7805786 9.276306 
80978076660751 1374944153312852239 -0.76342773 2.5627747 9.4131775 
80978140631451 1374944153376389837 -0.68844604 2.6306152 9.342957 
80978204083307 1374944153439988469 -0.58847046 2.6651306 9.401276 
80978267657241 1374944153503526067 -0.62060547 2.6151428 9.523865 
80978330529209 1374944153567094182 -0.5991821 2.6282349 9.389374 
80978394530428 1374944153630814885 -0.6194153 2.6579895 9.451263 
80978458012803 1374944153694230413 -0.6158447 2.6782227 9.481018 
80978521983505 1374944153757829046 -0.6598816 2.6579895 9.401276 
80978585191195 1374944153821397161 -0.7062988 2.7103577 9.3013 
80978648704090 1374944153884965276 -0.67892456 2.911499 9.564331 
80978719877597 1374944153948684671 -0.67059326 2.7484436 9.295349 
80978776309766 1374944154012252787 -0.6491699 2.6627502 9.408417 
80978840066825 1374944154075790384 -0.68963623 2.7103577 9.419128 
80978905380421 1374944154139358499 -0.6194153 2.6591797 9.434601 
80978968252388 1374944154203262308 -0.81936646 2.8067627 9.23703 
80979030971754 1374944154266555765 -0.527771 2.487793 9.694061 
80979095430779 1374944154330062845 -0.61227417 2.5687256 9.202515 
80979162545079 1374944154393661478 -0.67178345 2.7234497 9.548859 
80979220594827 1374944154457199076 -0.71939087 2.6782227 9.157288 
80979294271006 1374944154520767191 -0.47540283 2.796051 9.705963 
80979347742698 1374944154584335306 -0.61346436 2.782959 9.275116 
80979412110163 1374944154647903421 -0.59085083 2.6377563 9.529816 
80979475439936 1374944154711471537 -0.6932068 2.6532288 9.30249 
80979538769708 1374944154775084777 -0.62060547 2.66156 9.4774475 
80979602282604 1374944154838683410 -0.39923096 2.5306396 9.552429 
80979666314345 1374944154902221007 -0.45516968 2.6210938 9.523865 
80979729644116 1374944154965819640 -0.54919434 2.5853882 9.441742 
