#SysTm EventTmStmp Ori:x Ori:y Ori:z
80975074646407 1374944150071658390 -1.5592886 -0.36401743 0.12240796 
80975121800383 1374944150134951847 -1.5582504 -0.36425853 0.121789694 
80975128606426 1374944150198825138 -1.558006 -0.36353493 0.11615296 
80975138647628 1374944150261416691 -1.5563997 -0.36019906 0.11015637 
80975147315414 1374944150325930851 -1.5521158 -0.3578084 0.10599801 
80975187663345 1374944150389285344 -1.5486753 -0.3557637 0.10274293 
80975223555303 1374944150453128117 -1.5483749 -0.3528377 0.099628046 
80975289265665 1374944150516360539 -1.5484254 -0.3504554 0.09712551 
80975353175325 1374944150580233830 -1.5470921 -0.35015756 0.09591097 
80975419038288 1374944150643527287 -1.5469446 -0.3502829 0.095473744 
80975478491973 1374944150707339543 -1.5480368 -0.34872964 0.0948735 
80975540448330 1374944150770663517 -1.549115 -0.34623137 0.09379698 
80975607226904 1374944150834506291 -1.5542209 -0.34289715 0.092142604 
80975666253305 1374944150897769230 -1.5569098 -0.34139472 0.09158539 
80975728606425 1374944150961673039 -1.559188 -0.34067217 0.090976484 
80975792699207 1374944151024935978 -1.5612614 -0.34006417 0.08983371 
80975856517305 1374944151088748234 -1.5638613 -0.33926377 0.088936746 
80975919419793 1374944151152041691 -1.5665629 -0.33827335 0.08920993 
80975987266580 1374944151215945500 -1.5670427 -0.33791867 0.089231856 
80976047910560 1374944151279177922 -1.5719658 -0.3360133 0.08802442 
80976112125425 1374944151343112248 -1.5718555 -0.33590916 0.08713271 
80976174966871 1374944151406618064 -1.5697091 -0.33761021 0.088832356 
80976237747277 1374944151470460837 -1.5747048 -0.3363966 0.088411815 
80976317924294 1374944151533784812 -1.5749865 -0.3369156 0.08981921 
80976383878819 1374944151597597068 -1.5772226 -0.3377469 0.09041299 
80976459264139 1374944151660890525 -1.5795648 -0.33889621 0.09119023 
80976553602610 1374944151724733298 -1.5826881 -0.34044132 0.092216335 
80976594408347 1374944151788331931 -1.583864 -0.34314364 0.09383252 
80976659813506 1374944151851839011 -1.5852783 -0.34536076 0.094938725 
80976716398275 1374944151915132468 -1.5874033 -0.34580332 0.09497184 
