#SysTm EventTmStmp Snd
184070824633527,1379433734634749140,-Infinity
184070826922555,1379433734635481562,-Infinity
184070828173890,1379433734634749140,-Infinity
184070829333664,1379433734634749140,-Infinity
184070830707081,1379433734634749140,-Infinity
184070832690905,1379433734634749140,-Infinity
184070833423394,1379433734644118036,-Infinity
184070834735770,1379433734645979609,-Infinity
184070835773463,1379433734698713984,-Infinity
184070837268961,1379433734699476923,-Infinity
184070838367695,1379433734698713984,-Infinity
184070839680071,1379433734698713984,-Infinity
184070841663895,1379433734891005243,-Infinity
184070842915230,1379433734890272821,-Infinity
184070844013963,1379433734890272821,-Infinity
184070845051656,1379433734890272821,-Infinity
184070846943919,1379433734890272821,-Infinity
184070847523806,1379433734899641718,-Infinity
184070848622540,1379433734901533808,-Infinity
184070915675799,1379433734953016962,73.09919979274014
184070917384940,1379433734953749384,-Infinity
184070918544714,1379433734953016962,-Infinity
184070919643447,1379433734953016962,-Infinity
184070921291547,1379433734953016962,-Infinity
184070923061729,1379433734953016962,-Infinity
184070923672136,1379433734962385859,-Infinity
184070925717001,1379433734964277948,-Infinity
184070952025562,1379433735016188349,73.30028750743163
184070954009386,1379433735016920771,-Infinity
184070955443843,1379433735016188349,-Infinity
184070956664658,1379433735016188349,-Infinity
184070957793912,1379433735016188349,73.04336423424688
184070965546086,1379433735016188349,-Infinity
184070966187014,1379433735025557245,-Infinity
184070967621472,1379433735027418818,-Infinity
184071014500763,1379433735080122675,74.75262604950608
184071017308637,1379433735080885614,-Infinity
184071020604837,1379433735080122675,73.17182441100654
184071022344499,1379433735080122675,-Infinity
184071023901038,1379433735080122675,-Infinity
184071029272623,1379433735080122675,-Infinity
184071031500610,1379433735089522089,-Infinity
184071034705249,1379433735091353144,-Infinity
184071098248665,1379433735143294062,73.77643505694367
184071103192965,1379433735144026484,-Infinity
184071105237830,1379433735143294062,-Infinity
184071106397604,1379433735143294062,-Infinity
184071110456813,1379433735143294062,-Infinity
184071111860751,1379433735143294062,-Infinity
184071112318556,1379433735152662958,-Infinity
184071113173127,1379433735154494013,-Infinity
184071141526553,1379433735207258905,72.53424705363443
184071160968030,1379433735207991327,76.42566507291293
184071162005723,1379433735207258905,-Infinity
184071163043415,1379433735207258905,-Infinity
184071164203189,1379433735207258905,-Infinity
184071165637647,1379433735207258905,-Infinity
184071166125973,1379433735216597284,-Infinity
184071167224706,1379433735218489374,-Infinity
184071204490080,1379433735270430292,72.91885565286252
184071206290782,1379433735271162714,-Infinity
184071207328475,1379433735270430292,-Infinity
184071208183045,1379433735270430292,-Infinity
184071209800625,1379433735270430292,-Infinity
184071211479246,1379433735270430292,-Infinity
184071212761101,1379433735279829706,-Infinity
184071214653364,1379433735281660761,-Infinity
184071268827026,1379433735334425653,75.10091632703303
184071270902411,1379433735335158075,-Infinity
184071272214787,1379433735334425653,-Infinity
184071273557683,1379433735334425653,-Infinity
184071274992141,1379433735334425653,-Infinity
184071279173432,1379433735334425653,-Infinity
184071279936441,1379433735343794550,-Infinity
184071281767663,1379433735345686640,-Infinity
184071332004197,1379433735397627558,74.75421237242467
184071333865940,1379433735398359980,-Infinity
184071335575081,1379433735397627558,-Infinity
184071337253701,1379433735397627558,-Infinity
184071338627118,1379433735397627558,-Infinity
184071341648635,1379433735397627558,-Infinity
184071344151306,1379433735407026972,-Infinity
184071346257211,1379433735408888544,-Infinity
184071395883336,1379433735461531366,73.9364949915884
184071397867160,1379433735462263788,-Infinity
184071399454219,1379433735461531366,-Infinity
184071401132840,1379433735461531366,72.76465689791135
184071402445216,1379433735461531366,-Infinity
184071404429040,1379433735461531366,-Infinity
184071405192049,1379433735470900263,-Infinity
184071406718068,1379433735472792353,-Infinity
184071461410577,1379433735524702753,73.21927466998925
184071464706777,1379433735525435175,-Infinity
184071471116055,1379433735524702753,-Infinity
184071472581033,1379433735524702753,-Infinity
184071473832368,1379433735524702753,-Infinity
184071482317031,1379433735524702753,-Infinity
184071483995652,1379433735534102167,-Infinity
184071485552191,1379433735535963739,-Infinity
184071523031208,1379433735588698114,77.41867587839567
184071525625439,1379433735589430536,-Infinity
184071526785213,1379433735588698114,-Infinity
184071527975508,1379433735588698114,-Infinity
184071529135282,1379433735588698114,-Infinity
184071531607432,1379433735588698114,-Infinity
184071532217839,1379433735598067011,-Infinity
184071533499695,1379433735599928583,-Infinity
184071618132689,1379433735651900019,77.26086037161284
184071622161378,1379433735652662958,-Infinity
184071623382192,1379433735651900019,-Infinity
184071624633528,1379433735651900019,-Infinity
184071625732261,1379433735651900019,-Infinity
184071627471922,1379433735651900019,-Infinity
184071628112850,1379433735661360468,-Infinity
184071629364185,1379433735663252558,-Infinity
184071650484283,1379433735715803827,72.14467500661699
184071651979781,1379433735716536249,-Infinity
184071652895392,1379433735715803827,-Infinity
184071653963605,1379433735715803827,-Infinity
184071654848696,1379433735715803827,-Infinity
184071656222113,1379433735715803827,-Infinity
184071658053335,1379433735725172724,-Infinity
184071660220281,1379433735727003778,-Infinity
184071713112086,1379433735778975214,75.26995961655196
184071714729666,1379433735778975214,-Infinity
184071715675797,1379433735778975214,-Infinity
184071716560888,1379433735778975214,-Infinity
184071717934305,1379433735778975214,-Infinity
184071718392110,1379433735779707636,-Infinity
184071721199985,1379433735788344110,74.84101688681183
184071723336411,1379433735790236200,-Infinity
184071776991226,1379433735842940058,73.01434229080454
184071778944529,1379433735842940058,-Infinity
184071779921181,1379433735842940058,-Infinity
184071781233557,1379433735842940058,-Infinity
184071782637494,1379433735842940058,-Infinity
184071783095300,1379433735843672480,-Infinity
184071785231726,1379433735852308954,-Infinity
184071787246071,1379433735854170526,-Infinity
184071840534641,1379433735906141962,74.19574781963601
184071843678239,1379433735906874384,-Infinity
184071844838013,1379433735906141962,-Infinity
184071846119869,1379433735906141962,-Infinity
184071847218602,1379433735906141962,-Infinity
184071848988784,1379433735906141962,-Infinity
184071849660232,1379433735915510859,-Infinity
184071851399893,1379433735917402948,-Infinity
184071904352739,1379433735970106806,73.52793441528563
184071906672287,1379433735970839228,-Infinity
184071907923622,1379433735970106806,-Infinity
184071909113917,1379433735970106806,-Infinity
184071910517854,1379433735970106806,-Infinity
184071912379597,1379433735970106806,-Infinity
184071912990004,1379433735979475702,-Infinity
184071914546543,1379433735981337275,-Infinity
184071967407829,1379433736033247675,74.59574365786354
184071969239051,1379433736033980097,-Infinity
184071969941020,1379433736033247675,-Infinity
184071970978713,1379433736033247675,-Infinity
184071971711202,1379433736033247675,-Infinity
184071972870976,1379433736033247675,-Infinity
184071975495728,1379433736042647089,-Infinity
184071977571113,1379433736044508661,-Infinity
184072031317488,1379433736097273554,74.5373941116304
184072032843507,1379433736097273554,-Infinity
184072033820159,1379433736097273554,-Infinity
184072034735770,1379433736097273554,-Infinity
184072036109186,1379433736097273554,-Infinity
184072036628033,1379433736098005976,-Infinity
184072039496948,1379433736106642450,-Infinity
184072041602853,1379433736108504023,72.42708269205755
184072094677782,1379433736160353388,73.43795963542755
184072096509004,1379433736160533335,-Infinity
184072097546697,1379433736160533335,-Infinity
184072098859073,1379433736160533335,72.66838626074085
184072104047536,1379433736160533335,-Infinity
184072104902107,1379433736161296274,-Infinity
184072106092401,1379433736169932749,-Infinity
184072107404777,1379433736171794321,-Infinity
184072217949564,1379433736224650766,75.28340169046174
184072219200900,1379433736225413706,-Infinity
184072220696399,1379433736224650766,-Infinity
184072221856173,1379433736224650766,-Infinity
184072223687395,1379433736224650766,-Infinity
184072224908210,1379433736224650766,-Infinity
184072225304975,1379433736234019663,-Infinity
184072226037464,1379433736236033823,-Infinity
184072226739433,1379433736287700083,-Infinity
184072227624523,1379433736288432505,-Infinity
184072228479094,1379433736287700083,-Infinity
184072229303144,1379433736287700083,-Infinity
184072230462919,1379433736287700083,-Infinity
184072231653213,1379433736287700083,-Infinity
184072232111019,1379433736297068979,-Infinity
184072233057151,1379433736298930552,-Infinity
184072285552190,1379433736351664927,71.48163126641906
184072286986648,1379433736351664927,-Infinity
184072287871739,1379433736351664927,-Infinity
184072288604228,1379433736351664927,-Infinity
184072289702961,1379433736351664927,-Infinity
184072290252328,1379433736352397348,-Infinity
184072293731650,1379433736361033823,-Infinity
184072295807035,1379433736362895395,-Infinity
184072348759881,1379433736414836313,75.44749884491334
184072350530062,1379433736415568735,-Infinity
184072351354112,1379433736414836313,-Infinity
184072352117122,1379433736414836313,-Infinity
184072352819090,1379433736414836313,-Infinity
184072353978864,1379433736414836313,-Infinity
184072356969861,1379433736424205210,-Infinity
184072359014726,1379433736426097300,-Infinity
184072412730581,1379433736478801157,76.54779852375783
184072414378681,1379433736478801157,-Infinity
184072415355333,1379433736478801157,-Infinity
184072416240424,1379433736478801157,-Infinity
184072417613841,1379433736478801157,-Infinity
184072418071646,1379433736479533579,-Infinity
184072421001602,1379433736488170054,73.71586721287119
184072423046467,1379433736490062143,-Infinity
184072476060354,1379433736541972544,75.21447811603069
184072481035175,1379433736541972544,74.03699308799506
184072482133908,1379433736541972544,-Infinity
184072482927438,1379433736541972544,-Infinity
184072484545017,1379433736541972544,-Infinity
184072485002823,1379433736542704966,-Infinity
184072486162597,1379433736551341440,-Infinity
184072486986647,1379433736553203013,-Infinity
184072539878452,1379433736605937388,73.94520457490168
184072542198000,1379433736605937388,-Infinity
184072543174652,1379433736605937388,-Infinity
184072544059743,1379433736605937388,-Infinity
184072545707843,1379433736605937388,-Infinity
184072546165648,1379433736606669809,-Infinity
184072548088432,1379433736615306284,-Infinity
184072550316420,1379433736617198374,-Infinity
184072603147185,1379433736669108774,74.90672457576811
184072604734244,1379433736669108774,-Infinity
184072605802457,1379433736669108774,-Infinity
184072606809630,1379433736669108774,-Infinity
184072608244087,1379433736669108774,-Infinity
184072608671372,1379433736669841196,-Infinity
184072612181215,1379433736678477671,-Infinity
184072613768274,1379433736680369761,-Infinity
184072667239966,1379433736733104136,75.36362010874964
184072669284831,1379433736733104136,-Infinity
184072670963451,1379433736733104136,-Infinity
184072672123226,1379433736733104136,-Infinity
184072673923927,1379433736733104136,-Infinity
184072675175263,1379433736733836557,-Infinity
184072676396078,1379433736742473032,-Infinity
184072677738974,1379433736744365122,-Infinity
184072759564093,1379433736796275522,73.54800535031093
184072762738212,1379433736796275522,-Infinity
184072764691516,1379433736796275522,-Infinity
184072767346788,1379433736796275522,-Infinity
184072768811766,1379433736796275522,-Infinity
184072769422173,1379433736797007944,-Infinity
184072770490386,1379433736805644419,-Infinity
184072771314436,1379433736807567026,-Infinity
184072794235236,1379433736860209848,67.13897650027901
184072796402182,1379433736860209848,-Infinity
184072797531436,1379433736860209848,-Infinity
184072798447047,1379433736860209848,-Infinity
184072799820464,1379433736860209848,-Infinity
184072801254921,1379433736860942270,-Infinity
184072802384175,1379433736869578745,-Infinity
184072804459560,1379433736871440317,-Infinity
184072857442928,1379433736923381235,68.38679222902137
184072859152069,1379433736923381235,-Infinity
184072860128721,1379433736923381235,-Infinity
184072862265147,1379433736923381235,-Infinity
184072863669084,1379433736923381235,-Infinity
184072864126889,1379433736924113657,-Infinity
184072865561347,1379433736932750132,-Infinity
184072867636732,1379433736934611704,-Infinity
184072922634442,1379433736987376597,65.43432615751226
184072924190981,1379433736988184755,-Infinity
184072925320235,1379433736987452334,-Infinity
184072926388448,1379433736987452334,-Infinity
184072927487182,1379433736987452334,-Infinity
184072929226843,1379433736987452334,-Infinity
184072929898291,1379433736996821230,-Infinity
184072931790554,1379433736998713320,-Infinity
184072984804440,1379433737050623720,68.30384675803272
184072987123988,1379433737051356142,-Infinity
184072988344803,1379433737050623720,-Infinity
184072989474057,1379433737050623720,-Infinity
184072990664352,1379433737050623720,-Infinity
184072992373492,1379433737050623720,-Infinity
184072993167022,1379433737059992617,-Infinity
184072995089805,1379433737061884707,-Infinity
184073048683580,1379433737114588564,68.90900187533806
184073051155730,1379433737114588564,-Infinity
184073052376545,1379433737114588564,-Infinity
184073053566839,1379433737114588564,-Infinity
184073055489623,1379433737114588564,-Infinity
184073056100030,1379433737115320986,-Infinity
184073057473447,1379433737123957460,-Infinity
184073058938425,1379433737125849550,-Infinity
184073111982832,1379433737177759951,80.43242426022665
184073113966656,1379433737177759951,-Infinity
184073115401114,1379433737177759951,-Infinity
184073116499847,1379433737177759951,-Infinity
184073118239508,1379433737177759951,-Infinity
184073118819395,1379433737178492373,-Infinity
184073120406455,1379433737187128847,72.93647290744336
184073122603922,1379433737189020937,-Infinity
184073175861972,1379433737241724794,73.06843837100377
184073178028918,1379433737241724794,68.57945858678997
184073182301771,1379433737241724794,-Infinity
184073183797269,1379433737241724794,-Infinity
184073185872655,1379433737241724794,-Infinity
184073186605143,1379433737242457216,-Infinity
184073187886999,1379433737251093691,-Infinity
184073189138334,1379433737252985781,-Infinity
184073239008622,1379433737304835146,66.4158579716972
184073240900885,1379433737304835146,68.16607744716076
184073242610026,1379433737304835146,-Infinity
184073243434076,1379433737304835146,-Infinity
184073244593850,1379433737304835146,-Infinity
184073244990615,1379433737305567568,-Infinity
184073246974439,1379433737314204043,-Infinity
184073249049824,1379433737316096132,-Infinity
184073312379597,1379433737368799990,66.90717471046733
184073314851747,1379433737369532412,-Infinity
184073315767359,1379433737368799990,-Infinity
184073316591409,1379433737368799990,-Infinity
184073317445979,1379433737368799990,-Infinity
184073318697314,1379433737368799990,-Infinity
184073319155120,1379433737378168886,-Infinity
184073320040211,1379433737380060976,-Infinity
184073366064932,1379433737432001894,67.19975942413649
184073367560430,1379433737432001894,-Infinity
184073368353959,1379433737432001894,-Infinity
184073369055928,1379433737432001894,-Infinity
184073370246223,1379433737432001894,-Infinity
184073370642987,1379433737432734316,-Infinity
184073374061269,1379433737441370791,-Infinity
184073376167175,1379433737443232363,-Infinity
184073429944071,1379433737495966738,63.69936499237355
184073431653212,1379433737495966738,-Infinity
184073432568823,1379433737495966738,-Infinity
184073433484434,1379433737495966738,-Infinity
184073434949412,1379433737495966738,-Infinity
184073435376697,1379433737496699160,-Infinity
184073438093010,1379433737505335634,-Infinity
184073440443079,1379433737507380312,-Infinity
184073493212804,1379433737559138125,66.61654217422596
184073494799863,1379433737559138125,-Infinity
184073495654434,1379433737559138125,-Infinity
184073496631086,1379433737559138125,-Infinity
184073498004502,1379433737559138125,-Infinity
184073498431788,1379433737559870546,-Infinity
184073501331223,1379433737568507021,65.02591195342114
184073503376088,1379433737570399111,-Infinity
184073557152983,1379433737623102968,63.90647762346812
184073558892645,1379433737623102968,-Infinity
184073559777735,1379433737623102968,-Infinity
184073560754387,1379433737623102968,64.5100581345272
184073563989547,1379433737623102968,-Infinity
184073564416832,1379433737623835390,-Infinity
184073565637647,1379433737632471865,-Infinity
184073567346788,1379433737634333437,-Infinity
184073620604838,1379433737686274355,64.40101585250017
184073624389364,1379433737687006777,-Infinity
184073625518618,1379433737686274355,-Infinity
184073626586831,1379433737686274355,-Infinity
184073627777125,1379433737686274355,-Infinity
