#SysTm EventTmStmp Ori:x Ori:y Ori:z
289742149562058 1378836225813815348 1.5617372 -0.0015302005 0.0019683996 
289742186003382 1378836226068057292 1.5589842 -0.0014606344 0.0017243904 
289742287025815 1378836226131228678 1.558654 -0.0014474555 0.00181135 
289742301553512 1378836226195163004 1.5585369 -0.0013590826 0.001723766 
289742370804237 1378836226258364909 1.5582607 -0.0013820211 0.0017348785 
289742437979577 1378836226322329752 1.558049 -0.0013640609 0.0015918014 
289742489742128 1378836226385575973 1.5583124 -0.0012848735 0.0016419054 
289742553255024 1378836226449540817 1.558727 -0.0012261517 0.0015719793 
289742621834302 1378836226512742721 1.5586826 -0.0014023602 0.0015605412 
289742691237627 1378836226576616012 1.5588934 -0.001217329 0.0014993151 
289742742115088 1378836226639848434 1.5585139 -0.0012424913 0.0016991477 
289742804803934 1378836226703782760 1.5579791 -0.0012517746 0.0015727017 
289742869934407 1378836226766984665 1.5574415 -0.0013999427 0.0016500533 
289742933020016 1378836226830949508 1.5567904 -0.0015708188 0.0017700366 
289742996319269 1378836226894120895 1.5562168 -0.0015721018 0.0017639784 
289743061938069 1378836226958055221 1.5555395 -0.0015342537 0.0018261401 
289743123741823 1378836227021257126 1.5549116 -0.001475289 0.0016787447 
289743188536573 1378836227085221969 1.5542791 -0.0014985544 0.0017321514 
289743251316980 1378836227148362838 1.5537975 -0.0015578776 0.0017043254 
289743313181774 1378836227212327682 1.5536222 -0.0014835963 0.0017424263 
289743376328426 1378836227275499069 1.5535336 -0.0014173955 0.0017390462 
289743445457068 1378836227339494430 1.553272 -0.0013448643 0.0017480217 
289743507291344 1378836227402665817 1.5528747 -0.0014328546 0.0018250163 
289743567294395 1378836227466630661 1.5525371 -0.0014223186 0.0019063484 
289743631356656 1378836227529802047 1.552321 -0.0014003098 0.001999681 
289743695724121 1378836227593766891 1.552255 -0.001405931 0.0019055686 
289743761007198 1378836227656907760 1.5518297 -0.0014621823 0.002016986 
289743859465920 1378836227720903122 1.5515534 -0.0016140393 0.0019264655 
289743884767308 1378836227784043991 1.5512503 -0.0017246646 0.0019926052 
289743948676968 1378836227848039352 1.5513945 -0.0016075372 0.0020386127 
289744011915180 1378836227911180221 1.5514877 -0.0014648624 0.0020677282 
289744075885879 1378836227975145065 1.5514507 -0.0013492028 0.0020168307 
289744140161785 1378836228038528801 1.551119 -0.0012464264 0.0019595914 
289744202850629 1378836228102493645 1.5502039 -0.0012934553 0.0021741737 
289744266394044 1378836228165634514 1.5494084 -0.0013360335 0.002049481 
289744328594562 1378836228227768303 1.548461 -0.0012476714 0.0020189974 
289744424672694 1378836228292770745 1.5469487 -0.001299939 0.0018897282 
289744460717255 1378836228356766106 1.5457343 -0.0012451016 0.0017306913 
289744522978814 1378836228419968010 1.5455858 -0.0013432265 0.0017406963 
289744585759221 1378836228483902336 1.5456058 -0.0013295152 0.0017242514 
289744649302635 1378836228547073723 1.5455574 -0.0013553838 0.0014937109 
289744714158426 1378836228611069084 1.5457026 -0.0012637188 0.0016420559 
289744780875961 1378836228674209954 1.5455881 -0.001334509 0.001471035 
289744843686886 1378836228738205315 1.5454684 -0.0014101304 0.0013553967 
289744915959128 1378836228801376702 1.5453886 -0.0014658885 0.0014811567 
289744991863294 1378836228865356209 1.5455264 -0.001375613 0.0014914651 
289745041062134 1378836228928527596 1.5456132 -0.0013205344 0.0015646027 
289745092672085 1378836228992461922 1.5455716 -0.0013472585 0.0015410702 
289745155421969 1378836229055663826 1.545767 -0.0012189684 0.0015455707 
289745219362151 1378836229119628670 1.5457289 -0.0012433627 0.0015237666 
289745282814004 1378836229182800056 1.5457454 -0.0012403063 0.0018222446 
289745347334071 1378836229246764900 1.5457128 -0.001262735 0.0018608575 
289745426412356 1378836229309936287 1.5455097 -0.0013971986 0.0018955531 
289745480952261 1378836229373901131 1.5455567 -0.0013650632 0.0018501475 
289745542115087 1378836229435943367 1.5456775 -0.0012861883 0.0018740032 
289745613471719 1378836229501037361 1.5457501 -0.0012396659 0.0019191058 
289745721483316 1378836229564208748 1.5457908 -0.001211609 0.0018718746 
289745730395266 1378836229628173592 1.5458077 -0.0011987418 0.0018035744 
289745791741213 1378836229691344978 1.5454975 -0.00140356 0.0018318915 
289745857604176 1378836229755309822 1.5456436 -0.0013072063 0.0018185595 
289745922307366 1378836229818481209 1.5456371 -0.0013101246 0.0017689642 
289745982981866 1378836229882446053 1.545575 -0.0013504194 0.0017493712 
289746048753268 1378836229945617439 1.5454845 -0.0014123305 0.0018386905 
289746118065033 1378836230009551765 1.54542 -0.0014544795 0.0018293754 
289746182157815 1378836230072753670 1.5455337 -0.0013780985 0.001765248 
289746251286460 1378836230136779549 1.5454456 -0.0014364582 0.0017837475 
289746332287527 1378836230199920418 1.5452297 -0.0015782522 0.001775832 
289746364059235 1378836230263824226 1.5452143 -0.0015908506 0.0018700626 
289746426870161 1378836230327026131 1.5453746 -0.0014879385 0.0019672923 
289746491359708 1378836230390960457 1.5451704 -0.0016239857 0.0020286792 
289746554689481 1378836230454162361 1.5451385 -0.0016448383 0.0020208932 
289746624153848 1378836230518214922 1.5452278 -0.0015868105 0.0020511723 
289746683546493 1378836230581447344 1.5452832 -0.001547942 0.0019567662 
289746750843914 1378836230644954424 1.5450289 -0.001715942 0.0019861942 
289746867370696 1378836230708736162 1.5451001 -0.0016632467 0.001766377 
289746884523145 1378836230772548418 1.5450923 -0.0016664927 0.0016960569 
289746958809730 1378836230835719805 1.5453736 -0.001479568 0.0016209369 
289747003705198 1378836230899684648 1.5452827 -0.0015402253 0.0016546948 
289747063891373 1378836230962856035 1.5452952 -0.0015313991 0.0016346964 
289747131982323 1378836231026790361 1.5453604 -0.0014904372 0.0017054186 
289747191252887 1378836231089992266 1.5455339 -0.0013772917 0.0017434154 
289747272284476 1378836231154201250 1.5456514 -0.0012962501 0.001599451 
289747354109593 1378836231217311601 1.545724 -0.0012494607 0.0016360476 
289747407123480 1378836231281367998 1.5458624 -0.001156412 0.0015540061 
289747471246783 1378836231344368598 1.5459868 -0.001073733 0.0015195088 
289747527282186 1378836231408272407 1.5459895 -0.0010750517 0.0016398506 
289747573551070 1378836231471474311 1.5458748 -0.0011528515 0.00173561 
289747636941884 1378836231535439155 1.5457544 -0.0012350158 0.0018466159 
289747700058014 1378836231598610541 1.5457433 -0.0012455579 0.0019768435 
289747763876113 1378836231662575385 1.5458826 -0.0011528584 0.0019331069 
289747850218246 1378836231725746772 1.5460676 -0.0010321741 0.001977781 
289747890962943 1378836231789711616 1.5460352 -0.0010505943 0.0018601075 
289747962105930 1378836231852883002 1.546184 -9.532209E-4 0.0018822172 
289748025069459 1378836231916878364 1.546074 -0.0010231514 0.0017872961 
289748135919452 1378836231980019233 1.5457807 -0.0012176145 0.0018424115 
289748154781042 1378836232043953559 1.5459859 -0.0010821505 0.0018274338 
289748207337123 1378836232107155463 1.5459465 -0.0011085124 0.0018451664 
289748270911058 1378836232171120307 1.5458713 -0.0011571175 0.0018102352 
289748334698637 1378836232234291694 1.5460609 -0.0010358929 0.0019516429 
289748398211531 1378836232298256537 1.5459952 -0.001079668 0.001969505 
289748466607686 1378836232361397407 1.5459975 -0.0010811558 0.0020871186 
289748528106236 1378836232425362250 1.545993 -0.0010818499 0.0019963773 
289748589299582 1378836232488564155 1.5459734 -0.001095278 0.0020168156 
289748656474923 1378836232552528998 1.5459892 -0.0010817006 0.0018952719 
289748740497508 1378836232615700385 1.5459871 -0.0010826185 0.0018756251 
