#SysTm EventTmStmp Pressure
41442739854054 41441960577000 995.6807 
41442749828512 41442030623000 995.777 
41442766565179 41442100611000 995.74097 
41442776065262 41442170723000 995.7846 
41442788001012 41442243825000 995.7119 
41442799878679 41442310626000 995.73145 
41442812083346 41442380593000 995.8187 
41442828140054 41442450587000 995.745 
41442839620970 41442520604000 995.7649 
41442851910679 41442590629000 995.5844 
41442878291846 41442660903000 995.75354 
41442889492095 41442731022000 995.7592 
41442934600179 41442800640000 995.8298 
41442942632554 41442870629000 995.7236 
41443028891054 41442940579000 995.7881 
41443037904554 41443010615000 995.68964 
41443080929971 41443080602000 995.6622 
41443150939346 41443150635000 995.6861 
41443220971846 41443220604000 995.73267 
41443294960096 41443290593000 995.74915 
41443360850429 41443360587000 995.7665 
41443431056762 41443430658000 995.709 
41443501710387 41443500659000 995.8189 
41443570890138 41443570582000 995.6954 
41443641065554 41443640627000 995.6992 
41443710983929 41443710638000 995.6144 
41443781961346 41443780584000 995.67426 
41443850750679 41443850561000 995.64374 
41443940276930 41443925182000 995.7079 
41443998123513 41443997855000 995.7809 
41444065903638 41444065620000 995.7468 
41444137245013 41444136847000 995.64886 
41444207224638 41444206886000 995.74255 
41444276913180 41444276547000 995.7518 
41444345957722 41444345593000 995.6958 
41444415911305 41444415586000 995.7506 
41444485908305 41444485578000 995.68 
41444555933013 41444555596000 995.77075 
41444629893805 41444626616000 995.75275 
41444698437139 41444696155000 995.78766 
41444765873764 41444765590000 995.83636 
41444836055846 41444835649000 995.77856 
41444905886055 41444905596000 995.7321 
41444975889680 41444975613000 995.7491 
41445047161846 41445045660000 995.6901 
41445116032054 41445115647000 995.75287 
41445185858596 41445185592000 995.8094 
41445256254429 41445255703000 995.8129 
41445329239138 41445325561000 995.8809 
41445396101763 41445395581000 995.83215 
41445465983222 41445465672000 995.8184 
41445535891680 41445535595000 995.7677 
41445605795305 41445605559000 995.82965 
41445675940805 41445675586000 995.79205 
41445745938180 41445745614000 995.77 
41445815936472 41445815600000 995.82465 
41445885956140 41445885630000 995.6868 
41445956037972 41445955593000 995.8326 
41446025998556 41446025604000 995.8359 
41446099150347 41446095634000 995.8265 
41446166099347 41446165780000 995.81494 
41446235847806 41446235579000 995.7731 
41446306015014 41446305594000 995.63654 
41446375853181 41446375578000 995.6912 
41446445824931 41446445611000 995.70483 
41446515962348 41446515639000 995.73016 
41446585838098 41446585578000 995.7133 
41446655833639 41446655584000 995.7241 
41446731525265 41446725640000 995.8079 
41446803342806 41446795655000 995.85925 
41446866037640 41446865643000 995.7676 
41446935864807 41446935592000 995.7554 
41447005869515 41447005584000 995.65393 
41447076053640 41447075644000 995.74646 
41447145895973 41447145573000 995.6646 
41447216025890 41447215656000 995.7674 
41447312372890 41447290732000 995.6938 
41447364328806 41447360621000 995.6676 
41447432818265 41447430561000 995.6196 
41447500839598 41447500584000 995.69165 
41447570823098 41447570551000 995.82324 
41447643230390 41447642909000 995.66095 
41447711484057 41447710627000 995.6631 
41447780868890 41447780622000 995.7466 
41447851988057 41447851672000 995.71204 
41447921177307 41447920890000 995.8432 
41447996461681 41447991621000 995.79694 
41448064052598 41448062123000 995.7621 
41448130981265 41448130658000 995.7463 
41448203465598 41448201673000 995.7644 
41448270952140 41448270643000 995.77 
41448340900765 41448340595000 995.67523 
41448410912681 41448410609000 995.6887 
41448480854806 41448480593000 995.6664 
41448550869765 41448550596000 995.71466 
41448621014806 41448620613000 995.6474 
41448691023848 41448690660000 995.70935 
41448760776181 41448760543000 995.7477 
41448830912181 41448830589000 995.7041 
41448902020015 41448900716000 995.63904 
41448970876098 41448970612000 995.7094 
41449041878307 41449040626000 995.63434 
41449111141348 41449110699000 995.71106 
41449180932307 41449180649000 995.77576 
41449252558640 41449250710000 995.75824 
41449322534973 41449320619000 995.724 
41449391135723 41449390644000 995.6888 
41449464323640 41449460688000 995.7594 
41449530875723 41449530621000 995.7913 
41449600909681 41449600618000 995.8106 
41449670887599 41449670593000 995.7139 
41449741094933 41449740668000 995.70087 
41449811248224 41449810642000 995.7843 
41449880868433 41449880578000 995.8276 
41449950999891 41449950612000 995.78217 
41450020930557 41450020601000 995.75665 
41450091107891 41450090710000 995.7181 
41450160927349 41450160602000 995.73914 
41450230918932 41450230584000 995.6209 
41450300919224 41450300584000 995.5894 
41450373295725 41450370739000 995.6291 
41450440893475 41450440624000 995.71735 
41450510974850 41450510664000 995.6046 
41450580891058 41450580632000 995.8059 
41450650923391 41450650613000 995.73627 
41450720946932 41450720629000 995.73224 
41450802179182 41450791180000 995.73517 
41450862856891 41450860580000 995.7523 
41450930821266 41450930578000 995.7665 
41451000881932 41451000590000 995.7689 
41451071110767 41451070710000 995.7914 
41451141055809 41451140656000 995.8168 
41451212566183 41451211780000 995.6859 
41451280994267 41451280643000 995.73956 
41451350924934 41451350601000 995.5893 
41451421036850 41451420646000 995.777 
41451490893642 41451490603000 995.7642 
