#SysTm EventTmStmp Light
545596214450841 1379929719484689321 173.0 
545596341324028 1379929719611795034 174.0 
545596468502420 1379929719738931264 176.0 
545596595772372 1379929719866098012 181.0 
545596722492959 1379929719993203725 178.0 
545596849671350 1379929720120339956 177.0 
545596976636100 1379929720247521391 176.0 
545597103875531 1379929720374657622 173.0 
545597231176005 1379929720501915923 169.0 
545597358171273 1379929720628960600 165.0 
545597485563308 1379929720756096831 160.0 
545597612589098 1379929720883263579 157.0 
545597739675928 1379929721010369292 152.0 
545598121058501 1379929721391777983 153.0 
545598248267413 1379929721518914214 152.0 
545598502685238 1379929721773186675 156.0 
545598631053923 1379929721900837876 161.0 
545598757011499 1379929722027729966 162.0 
545598885105502 1379929722155049302 163.0 
545599265541943 1379929722536122300 162.0 
545599392689814 1379929722663362369 158.0 
545599649213545 1379929722917695865 156.0 
545599775079560 1379929723045177363 144.0 
545599902471594 1379929723172557734 138.0 
545600044788090 1379929723299816035 133.0 
545600161894759 1379929723427043818 129.0 
545600286509440 1379929723553356074 126.0 
545600422874463 1379929723680827998 125.0 
545600664321128 1379929723935023958 126.0 
545600791957327 1379929724062190706 123.0 
545600924385221 1379929724190150911 132.0 
545601051960378 1379929724316890413 136.0 
545601181824562 1379929724443935091 135.0 
545601305554151 1379929724571101839 133.0 
545601433037748 1379929724698268587 130.0 
545601560429780 1379929724825374300 127.0 
545601683732086 1379929724952602083 122.0 
545601813870954 1379929725079585726 118.0 
545601942209118 1379929725206935579 113.0 
545602066549115 1379929725333858187 110.0 
545602191865766 1379929725460414583 107.0 
545602321211104 1379929725589255423 105.0 
545602465664027 1379929725715293021 102.0 
545602579718659 1379929725842490287 101.0 
545602706164561 1379929725969901175 100.0 
545602825651817 1379929726096335501 99.0 
545602952830207 1379929726223471732 98.0 
545603110834177 1379929726350655533 99.0 
545603207583756 1379929726478432633 102.0 
545603334426424 1379929726604927994 100.0 
545603486143194 1379929726732796646 99.0 
545603589271532 1379929726859536148 97.0 
545603718555829 1379929726986702896 93.0 
545603851563613 1379929727114022232 89.0 
545603981977164 1379929727241158463 85.0 
545604097405211 1379929727367928482 81.0 
545604223973196 1379929727494820572 78.0 
545604351395751 1379929727621987320 76.0 
545604484678216 1379929727749611832 73.0 
545604614511880 1379929727877175308 67.0 
545604735280994 1379929728004244517 63.0 
545604865816627 1379929728131411265 60.0 
545604994765199 1379929728258211802 56.0 
545605241583450 1379929728512209605 55.0 
545605506378201 1379929728766726206 56.0 
545605751914596 1379929729020571421 55.0 
545606007370114 1379929729275393199 54.0 
545606145230635 1379929729402682017 53.0 
545606262978231 1379929729529787730 55.0 
545606393330742 1379929729656984995 57.0 
545606525941760 1379929729784090708 58.0 
545606640087953 1379929729910494517 59.0 
545606772821052 1379929730038515757 60.0 
545607044330283 1379929730292483042 62.0 
545607148679437 1379929730419039439 63.0 
545607275613666 1379929730546236704 64.0 
545607683548963 1379929730928225230 65.0 
545607785609087 1379929731054720591 64.0 
545608047992729 1379929731309838863 63.0 
545608294780460 1379929731563653560 64.0 
