#SysTm EventTmStmp Pressure
285024427603203 1378831507747699699 998.40125 
285024549837294 1378831508320449725 998.55115 
285024589818982 1378831508383529559 998.61115 
285024675550708 1378831508447402850 998.24133 
285024737842788 1378831508510543719 998.4912 
285024842802348 1378831508637710467 998.3713 
285024914738866 1378831508701644793 998.30133 
285024958444039 1378831508764846697 998.4313 
285025023360870 1378831508828781023 998.3713 
285025082997679 1378831508891982928 998.4313 
285025146113808 1378831508955917254 998.46124 
285025206299983 1378831509019851580 998.4313 
285025267066044 1378831509083084002 998.40125 
285025327740544 1378831509146224871 998.3713 
285025393481427 1378831509210189715 998.3713 
285025455010497 1378831509273391619 998.4313 
285025515471355 1378831509337325945 998.4313 
285025578923209 1378831509400527850 998.3713 
285025645060855 1378831509464492693 998.4313 
285025705582755 1378831509527633562 998.3713 
285025777153027 1378831509591598406 998.4313 
285025848387576 1378831509654800310 998.40125 
285025920385134 1378831509718765154 998.4912 
285025990520951 1378831509781997576 998.40125 
285026109367281 1378831509845931902 998.3713 
285026276832562 1378831509973068133 998.4313 
285026375840651 1378831510163375750 998.40125 
285026422689423 1378831510228317156 998.3713 
285026487850417 1378831510290511980 998.40125 
285026560336301 1378831510354507342 998.4313 
285026627145398 1378831510417678728 998.3313 
285026700913137 1378831510481613055 998.4313 
285026821529649 1378831510608779803 998.46124 
285026881685302 1378831510671951189 998.40125 
285026932410162 1378831510735946551 998.46124 
285026994091834 1378831510799087420 998.4912 
285027055285179 1378831510863052264 998.3713 
285027116203844 1378831510926223650 998.46124 
285027182982418 1378831510990188494 998.46124 
285027243840040 1378831511053329363 998.46124 
285027310252371 1378831511117324725 998.4313 
285027371232074 1378831511180496111 998.4313 
285027431448771 1378831511244785067 998.46124 
285027490597252 1378831511307956454 998.4912 
285027556490735 1378831511371921297 998.3713 
285027616707429 1378831511435092684 998.4313 
285027682326231 1378831511499057528 998.40125 
285027741444192 1378831511562228915 998.40125 
285027801660885 1378831511626163241 998.3313 
285027860778847 1378831511689365145 998.46124 
285027926214525 1378831511753329989 998.4313 
285027986492262 1378831511816501376 998.40125 
285028050859726 1378831511880466219 998.4912 
285028114220019 1378831511943607089 998.3713 
285028182494092 1378831512007602450 998.3713 
285028243901082 1378831512070773837 998.4313 
285028311015381 1378831512134738680 998.4912 
285028372208727 1378831512197879549 998.4313 
285028434226123 1378831512261874911 998.3313 
285028522674161 1378831512325046297 998.46124 
285028586461741 1378831512389011141 998.5212 
285028647502485 1378831512452182528 998.46124 
285028714799906 1378831512516116854 998.4313 
285028775657530 1378831512579318758 998.4912 
285028842039339 1378831512643283602 998.4912 
285028904117776 1378831512706454989 998.40125 
285028965219562 1378831512770419833 998.46124 
285029025924582 1378831512833591219 998.46124 
285029094534379 1378831512897643784 998.40125 
285029154720553 1378831512960815171 998.5212 
285029221407567 1378831513024749497 998.40125 
285029282539872 1378831513087890366 998.40125 
285029345198198 1378831513151885727 998.40125 
285029431753972 1378831513215087632 998.4912 
285029543519576 1378831513279052476 998.4912 
285029641459452 1378831513406158188 998.4912 
285029743946861 1378831513533324936 998.4912 
285029804957086 1378831513596496323 998.4313 
285029907261374 1378831513723602036 998.46124 
285029975077641 1378831513787566880 998.4912 
285030036393070 1378831513850768784 998.40125 
285030103171644 1378831513914733628 998.40125 
285030164151349 1378831513977905015 998.46124 
285030225985623 1378831514041839341 998.4912 
285030287240009 1378831514105041245 998.4313 
285030347334623 1378831514169677476 998.4313 
285030408466929 1378831514232146958 998.3713 
285030469538193 1378831514296142319 998.46124 
285030531982876 1378831514359222153 998.40125 
285030602912221 1378831514423278550 998.4912 
285030665753668 1378831514486449936 998.4912 
285030733600455 1378831514550384263 998.4313 
285030801233601 1378831514613555649 998.4313 
285030867798532 1378831514677551011 998.4313 
285031018904896 1378831514740722397 998.40125 
285031253240316 1378831514804687241 998.40125 
285031351454873 1378831514994994858 998.3413 
285031441001646 1378831515249267319 998.40125 
285031509031555 1378831515313232163 998.40125 
285031571048952 1378831515376403550 998.4313 
285031637766486 1378831515440307358 998.3413 
285031699112434 1378831515503539780 998.3713 
285031763388339 1378831515567413071 998.46124 
285031858886585 1378831515630676011 998.4313 
285031926245046 1378831515694640854 998.3713 
285032023543993 1378831515821777085 998.40125 
285032084676299 1378831515884948472 998.30133 
285032147822948 1378831515948882798 998.46124 
285032209901386 1378831516012054185 998.4313 
285032274604575 1378831516076434693 998.3713 
285032343458536 1378831516139606080 998.4912 
285032410542314 1378831516203570923 998.4313 
285032522735203 1378831516266742310 998.4313 
285032585027282 1378831516330676636 998.4313 
285032690292047 1378831516457843384 998.3713 
285032785942894 1378831516585040650 998.46124 
285032849730471 1378831516648151001 998.4313 
285032915440834 1378831516712115845 998.4313 
285032977397189 1378831516775287232 998.40125 
285033040757482 1378831516839252076 998.46124 
285033101218340 1378831516902423462 998.3713 
285033167142344 1378831516966388306 998.4912 
285033227023315 1378831517029559693 998.30133 
285033293099921 1378831517093524537 998.40125 
285033352706208 1378831517156665406 998.3713 
285033414876207 1378831517220660767 998.3713 
285033477076725 1378831517284106812 998.4912 
285033538911000 1378831517347766480 998.4313 
285033599188735 1378831517410968384 998.30133 
285033658703461 1378831517474902710 998.3713 
285033718126626 1378831517538104615 998.46124 
285033777183546 1378831517602069458 998.4313 
285033837125559 1378831517665240845 998.40125 
285033897952660 1378831517729295965 998.4313 
285033957864151 1378831517792497869 998.46124 
285034018111365 1378831517856462713 998.3413 
285034079762518 1378831517919603582 998.4313 
285034144679351 1378831517983934637 998.3413 
285034210115028 1378831518046739813 998.4313 
285034275337064 1378831518110704656 998.3413 
285034337079778 1378831518173876043 998.30133 
285034398791970 1378831518237840887 998.40125 
285034462030182 1378831518301012274 998.3713 
285034544740390 1378831518364977117 998.40125 
285034603766791 1378831518428148504 998.40125 
285034686538040 1378831518492693182 998.40125 
285034753347137 1378831518555482440 998.40125 
285034812220934 1378831518619416767 998.40125 
285034870118081 1378831518682588153 998.40125 
285034928595113 1378831518746583515 998.4313 
285034987743595 1378831518809754901 998.4313 
285035048601218 1378831518873719745 998.40125 
285035123284569 1378831518936860614 998.4313 
285035182066806 1378831519000866268 998.3413 
285035241398409 1378831519064007137 998.4313 
285035305033386 1378831519128002499 998.3413 
285035365768928 1378831519191173885 998.40125 
285035431235126 1378831519255108211 998.40125 
285035492184310 1378831519318310116 998.4313 
285035551912678 1378831519382244442 998.46124 
285035610542314 1378831519445385311 998.40125 
285035669995999 1378831519509411190 998.3413 
285035737446022 1378831519572552059 998.40125 
285035810328671 1378831519636516903 998.3713 
285035878938467 1378831519699749325 998.40125 
285035955269919 1378831519763622616 998.40125 
285036192321650 1378831519826839105 998.40125 
285036367722231 1378831519954005853 998.30133 
285036459374909 1378831520272273676 998.3413 
285036517546738 1378831520335414545 998.40125 
285036583836987 1378831520399379389 998.3713 
285036690505690 1378831520462581293 998.3713 
285036760122659 1378831520526546137 998.3413 
285036871125252 1378831520653621332 998.40125 
285036933844617 1378831520716853754 998.40125 
285037060412603 1378831520843959467 998.3713 
285037156002408 1378831520971095697 998.3713 
285037214693083 1378831521035060541 998.40125 
285037274970819 1378831521098292963 998.3713 
285037340192856 1378831521162257807 998.3413 
285037398181563 1378831521225429193 998.3713 
285037456811198 1378831521289394037 998.3713 
285037516478525 1378831521352565424 998.4912 
285037580815470 1378831521416530268 998.40125 
285037639261985 1378831521479883482 998.3713 
285037697922140 1378831521543817808 998.40125 
285037780113502 1378831521607019713 998.40125 
285037950325619 1378831521670984556 998.3413 
285038083119758 1378831521734155943 998.4313 
285038256963800 1378831521923639586 998.4313 
285038301370941 1378831522052362730 998.5212 
285038359970055 1378831522115473082 998.40125 
285038433096868 1378831522242609312 998.3413 
285038498746189 1378831522306680381 998.40125 
285038557619987 1378831522369851768 998.46124 
285038622536820 1378831522433786094 998.40125 
285038682875596 1378831522496957481 998.46124 
285038742756566 1378831522560922325 998.3713 
285038802454415 1378831522624124229 998.3713 
285038868744663 1378831522688058555 998.3413 
285038930426337 1378831522751229942 998.3713 
285038998639368 1378831522815530479 998.3713 
285039057909930 1378831522878366172 998.4313 
285039124902148 1378831522942331016 998.4912 
285039184966241 1378831523005471885 998.40125 
285039259405430 1378831523069467246 998.3713 
285039340467538 1378831523131753623 998.4313 
285039402607017 1378831523196633995 998.40125 
285039464410770 1378831523259805381 998.3713 
285039523193008 1378831523323739707 998.40125 
285039624032317 1378831523386941612 998.40125 
