#SysTm EventTmStmp Ori:x Ori:y Ori:z
285024395617852 1378831507736469230 1.4661098 -0.001095698 6.2203314E-4 
285024522460520 1378831508309036150 1.4661272 -0.0010633992 4.2814508E-4 
285024645823865 1378831508436202898 1.4659851 -0.001169628 5.256804E-4 
285024713457010 1378831508499343768 1.4660596 -0.0011151977 4.8673217E-4 
285024815883380 1378831508626510516 1.4658495 -0.0012413621 3.405133E-4 
285024891207659 1378831508690414324 1.4659517 -0.0011666741 2.853007E-4 
285025000226428 1378831508817550555 1.4662184 -0.0010094176 5.001963E-4 
285025059802196 1378831508880752459 1.4663169 -9.465723E-4 5.349398E-4 
285025122430000 1378831508944686785 1.4660646 -0.0011303751 6.6178525E-4 
285025183257102 1378831509007919207 1.4659857 -0.0011688628 5.230645E-4 
285025243809520 1378831509071884051 1.4658564 -0.0012536066 4.9936515E-4 
285025304514541 1378831509135024920 1.4658622 -0.0012663078 6.556137E-4 
285025369583976 1378831509198959246 1.4658301 -0.0012778209 5.60318E-4 
285025430044833 1378831509262191668 1.4658412 -0.0012881907 7.2798046E-4 
285025491818066 1378831509326125994 1.4658036 -0.0013101721 6.957701E-4 
285025555483562 1378831509389327898 1.4658467 -0.0012538587 4.3956377E-4 
285025621834852 1378831509453292742 1.4659506 -0.0011780497 3.8664698E-4 
285025682478833 1378831509516433611 1.4658654 -0.0012239378 2.7648453E-4 
285025749898335 1378831509580398455 1.4656364 -0.0013664402 1.6470904E-4 
285025811061161 1378831509643600359 1.4654956 -0.0014562211 1.1560426E-4 
285025892092750 1378831509707534685 1.4655883 -0.0013970836 1.4704038E-4 
285025956338133 1378831509770736590 1.4654835 -0.0014578211 5.410181E-5 
285026048021332 1378831509834701434 1.4654857 -0.0014622468 1.0994403E-4 
285026250066196 1378831509961837664 1.4655285 -0.0014423323 1.9432584E-4 
285026349806774 1378831510152145281 1.4654329 -0.0015073329 1.982008E-4 
285026462610069 1378831510279250994 1.4653975 -0.0015329468 2.1471143E-4 
285026535431678 1378831510343246355 1.4656941 -0.0013397912 2.791503E-4 
285026600562154 1378831510406417742 1.4656923 -0.001330923 1.8514179E-4 
285026675153943 1378831510470382586 1.4658393 -0.0012597076 4.476259E-4 
285026794183394 1378831510597518816 1.4655955 -0.001413638 3.481331E-4 
285026858489819 1378831510660690203 1.4655793 -0.001435292 4.493142E-4 
285026910832259 1378831510724655047 1.465695 -0.0013528548 4.0791466E-4 
285026962137004 1378831510787826434 1.465617 -0.0014056909 4.0928865E-4 
285027031509810 1378831510851791277 1.4656409 -0.0013901305 4.1551635E-4 
285027092916800 1378831510914962664 1.4655905 -0.0014266266 4.387159E-4 
285027151058109 1378831510978927508 1.4656128 -0.0014085064 4.091074E-4 
285027213319667 1378831511042098894 1.4655418 -0.0014682893 5.213957E-4 
285027278846907 1378831511106063738 1.4655855 -0.0014333866 4.7059922E-4 
285027339735050 1378831511169235125 1.4656457 -0.0014148001 6.7764526E-4 
285027400836838 1378831511233524081 1.4658129 -0.0013094824 7.495594E-4 
285027460046359 1378831511296695467 1.4657582 -0.0013420297 7.07863E-4 
285027525634639 1378831511360660311 1.4656597 -0.0013959266 5.889774E-4 
285027585729251 1378831511423831698 1.465808 -0.0013051716 6.775115E-4 
285027650585044 1378831511487796542 1.4657115 -0.0013632417 6.105245E-4 
285027710679657 1378831511550967928 1.4655873 -0.001465759 7.854304E-4 
285027769675536 1378831511614932772 1.4656014 -0.0014311182 5.5009907E-4 
285027830075352 1378831511678104159 1.4656746 -0.0014001421 7.235995E-4 
285027895785714 1378831511742069003 1.4656197 -0.0014229204 5.885759E-4 
285027956002410 1378831511805240389 1.4657631 -0.0013548307 8.592584E-4 
285028020491956 1378831511869205233 1.4658843 -0.0012686058 8.185672E-4 
285028082509352 1378831511932376620 1.4657401 -0.0013555365 7.188546E-4 
285028148799600 1378831511996341464 1.465727 -0.0013701833 7.7384367E-4 
285028219759466 1378831512059512850 1.4658321 -0.0012695242 4.9413135E-4 
285028279609918 1378831512123477694 1.4659673 -0.0011846363 5.545487E-4 
285028340101295 1378831512186649081 1.4657583 -0.0013610421 8.867999E-4 
285028409138377 1378831512250613924 1.4658589 -0.0012615798 5.9047376E-4 
285028496304560 1378831512313785311 1.4657309 -0.0013367435 4.8440607E-4 
285028561557117 1378831512377750155 1.4655517 -0.0014548289 4.5750302E-4 
285028624459604 1378831512440921542 1.4655209 -0.0014843169 5.3940126E-4 
285028690566731 1378831512504886385 1.4656854 -0.0013717972 5.24617E-4 
285028744343627 1378831512568057772 1.4656498 -0.0013847847 4.2260703E-4 
285028810908559 1378831512632022616 1.4657245 -0.0013511813 5.7898625E-4 
285028880464487 1378831512695194003 1.465647 -0.0013968202 5.170339E-4 
285028934668669 1378831512759158846 1.4655945 -0.001457906 7.5747265E-4 
285028995617852 1378831512822330233 1.4655148 -0.0014874667 5.301437E-4 
285029068225818 1378831512886382798 1.4656142 -0.0014378099 6.933088E-4 
285029131280907 1378831512949584702 1.4657081 -0.0013682954 6.37019E-4 
285029197967920 1378831513013488511 1.4656552 -0.0014068632 6.62574E-4 
285029259161267 1378831513076690415 1.4656553 -0.0014037692 6.347629E-4 
285029322216357 1378831513140624741 1.4654685 -0.001527225 6.100359E-4 
285029376420538 1378831513203826645 1.4654903 -0.0015115255 6.003051E-4 
285029510649136 1378831513267791489 1.4654766 -0.0015354471 7.3830807E-4 
285029614693086 1378831513394927720 1.4653244 -0.0016337567 6.967297E-4 
285029669751837 1378831513458099106 1.4651501 -0.0017508676 6.906327E-4 
285029712205674 1378831513522063950 1.4652001 -0.001742315 9.255233E-4 
285029774039949 1378831513585235337 1.4653064 -0.0016410615 6.505562E-4 
285029835324856 1378831513649200181 1.4652901 -0.0016513935 6.4426207E-4 
285029876405278 1378831513712341050 1.4652817 -0.0016604409 6.7648565E-4 
285029950722384 1378831513776336411 1.4652705 -0.0016434514 4.472022E-4 
285030004529802 1378831513839507798 1.4652059 -0.0016914122 4.8737487E-4 
285030071918783 1378831513903472642 1.4652637 -0.0016459434 4.2755064E-4 
285030133295251 1378831513966644028 1.4652735 -0.0016430502 4.6211728E-4 
285030194732762 1378831514030608872 1.4653727 -0.0015775082 4.7544195E-4 
285030256017669 1378831514093780259 1.4654334 -0.0015440861 5.4575206E-4 
285030316142802 1378831514158447007 1.4656428 -0.0013999331 5.192294E-4 
285030377000424 1378831514220916489 1.4656551 -0.001385147 4.5900152E-4 
285030438315852 1378831514284881333 1.4656333 -0.0013967794 4.2933508E-4 
285030499783883 1378831514348052720 1.4657372 -0.0013189457 3.57646E-4 
285030560885668 1378831514412017563 1.4657127 -0.0013502779 4.956565E-4 
285030639536669 1378831514475188950 1.4659826 -0.0011758612 5.687278E-4 
285030707169813 1378831514539153794 1.4657153 -0.0013610314 6.1411056E-4 
285030775260765 1378831514602294663 1.4657009 -0.0013751648 6.5444945E-4 
285030842436103 1378831514666290024 1.4656688 -0.0014059657 7.4162555E-4 
285030909794564 1378831514729461411 1.465714 -0.0013824971 8.0672005E-4 
285031155300440 1378831514793426255 1.4657243 -0.0013817092 8.652076E-4 
285031327526901 1378831514983733872 1.4657282 -0.0013655114 7.374362E-4 
285031410115030 1378831515238006333 1.4658225 -0.0012968263 6.9120375E-4 
285031477473491 1378831515301971177 1.4657202 -0.0013554897 5.9203384E-4 
285031548097632 1378831515365142563 1.4657065 -0.0013571263 5.207403E-4 
285031614571002 1378831515429076890 1.4657695 -0.0013212527 5.8380386E-4 
285031674757177 1378831515492278794 1.4657278 -0.0013647141 7.2838244E-4 
285031738880480 1378831515556243638 1.4657348 -0.0013531409 6.633134E-4 
285031803156384 1378831515619415024 1.4655608 -0.0014563471 5.2922155E-4 
285031902256033 1378831515683379868 1.4656446 -0.0013848618 3.8920564E-4 
285032000348510 1378831515810516099 1.4656644 -0.0013790228 4.5990304E-4 
285032061145092 1378831515873687485 1.4655969 -0.001416514 3.850282E-4 
285032123833936 1378831515937652329 1.4657229 -0.0013238419 3.1252624E-4 
