#SysTm EventTmStmp Grav:x Grav:y Grav:z
5094471830075 1375076171175097324 0.7267062 8.927372 3.993032 
5094968945901 1375076171238390781 0.74340576 8.988394 3.8505213 
5094978193573 1375076171302203037 0.71744204 9.0203705 3.780024 
5094988936744 1375076171365496494 0.72266024 9.009742 3.804301 
5095005753469 1375076171429400302 0.8198444 8.991825 3.826922 
5095034930946 1375076171492937900 1.0067768 8.960548 3.8555622 
5095041462306 1375076171556506015 1.265399 8.894258 3.9320912 
5095047963145 1375076171619768955 1.5895666 8.7966 4.0328026 
5095055410116 1375076171683814096 1.944248 8.684472 4.119494 
5095061239507 1375076171747138071 2.2118077 8.581436 4.1996727 
5095068320233 1375076171811011362 2.4020023 8.494035 4.272253 
5095073234013 1375076171874274301 2.5346859 8.4236765 4.334448 
5095079093924 1375076171938117075 2.51886 8.442493 4.3069754 
5095100549747 1375076172001410532 2.3208914 8.548461 4.2080474 
5095123806271 1375076172065283823 1.9945055 8.732715 3.9914947 
5095132565618 1375076172128516245 1.6636783 8.898125 3.7717288 
5095183412557 1375076172192389536 1.3682886 9.032588 3.5651813 
5095247902104 1375076172255682993 1.131482 9.148757 3.3452022 
5095311048754 1375076172319495248 0.997425 9.210773 3.215149 
5095374439568 1375076172382788706 0.9517584 9.233818 3.1624577 
5095437982984 1375076172446661997 0.9500288 9.235877 3.156962 
5095502136806 1375076172509924936 0.93861306 9.231361 3.1735425 
5095565497099 1375076172573767709 0.9195936 9.240358 3.1528563 
5095628796350 1375076172637091684 0.8938763 9.24796 3.1379309 
5095691790399 1375076172701085363 0.8765478 9.249964 3.1369138 
5095768396535 1375076172764378820 0.8782263 9.245788 3.1487324 
5095923440025 1375076172828252111 0.8859687 9.235689 3.1760795 
5095939158017 1375076172889745031 0.88911265 9.239162 3.1650825 
5096001450097 1375076172955388341 0.8743775 9.246759 3.14695 
5096049000838 1375076173018681798 0.8591657 9.251603 3.1368883 
5096099023728 1375076173082524572 0.86614805 9.261024 3.1070228 
5096221288339 1375076173145803512 0.9129724 9.26315 3.0872173 
5096277476345 1375076173209676803 1.0450826 9.231548 3.13954 
5096321852966 1375076173272939743 1.2355664 9.1677265 3.255234 
5096328811610 1375076173336782516 1.4140407 9.103169 3.3620207 
5096398031816 1375076173400106491 1.4935613 9.076158 3.4004443 
5096454708147 1375076173463949264 1.4897145 9.094675 3.3523176 
5096518129481 1375076173527212204 1.4585487 9.122493 3.2898571 
5096582924231 1375076173591054977 1.4252186 9.132173 3.2775826 
5096645216310 1375076173654409469 1.4370326 9.124845 3.2928002 
5096708942849 1375076173718191208 1.5127865 9.101133 3.324341 
5096774103843 1375076173781515182 1.5772306 9.077449 3.3589664 
5096842438957 1375076173845388473 1.5833358 9.06888 3.37918 
5096899817257 1375076173908620895 1.5347348 9.088081 3.3498876 
5096967023117 1375076173972463669 1.4664228 9.134147 3.253821 
5097027331373 1375076174035787643 1.4111907 9.166805 3.185688 
5097090355942 1375076174098619013 1.3615227 9.181496 3.164929 
5097153441551 1375076174162980585 1.2908261 9.201878 3.13522 
5097217961619 1375076174226823359 1.2036701 9.233283 3.0770204 
5097282207002 1375076174290086298 1.1035538 9.259359 3.0359206 
5097345323133 1375076174353959589 1.0225428 9.27375 3.0203216 
5097409080190 1375076174417253046 0.9784006 9.284517 3.0018113 
5097473874942 1375076174481034784 0.9655461 9.291608 2.9839773 
5097536411184 1375076174544328241 0.9619298 9.289418 2.9919543 
5097605600868 1375076174608201533 0.95907706 9.286468 3.002014 
5097664962991 1375076174671494990 0.97101074 9.282371 3.0108345 
5097771448572 1375076174735307245 1.0181648 9.262482 3.0561678 
5097866519530 1375076174798600702 1.1512597 9.217013 3.1450992 
5097873234012 1375076174862473993 1.445682 9.113575 3.3201106 
5097916450860 1375076174925736933 1.848123 8.896402 3.6890175 
5097980360520 1375076174989610224 2.218916 8.668445 4.0130877 
5098053578894 1375076175052903681 2.4214604 8.558129 4.1310225 
5098108088278 1375076175116715937 2.493441 8.521188 4.1644325 
5098171601172 1375076175180009394 2.5238013 8.499326 4.1907372 
5098234625742 1375076175243882685 2.5434866 8.4933405 4.1909704 
5098297589270 1375076175306840449 2.542274 8.504621 4.1687713 
