#SysTm EventTmStmp Mag:x Mag:y Mag:z
5094441248663 1375076171120440341 -17.759705 -40.79895 -13.978577 
5094479673811 1375076171184344150 -17.63916 -40.73944 -13.919067 
5094974592170 1375076171247607089 -17.459106 -40.79895 -13.798523 
5094985213259 1375076171311449863 -17.399597 -40.859985 -13.739014 
5094996322674 1375076171374712802 -17.338562 -40.979004 -13.619995 
5095009476955 1375076171438616611 -17.399597 -41.218567 -13.55896 
5095038623911 1375076171502154209 -17.819214 -40.979004 -13.319397 
5095044972148 1375076171565752841 -18.23883 -40.859985 -13.198853 
5095051564549 1375076171628985263 -19.1391 -40.618896 -13.319397 
5095059103081 1375076171693030405 -19.918823 -40.19928 -13.378906 
5095065512359 1375076171756354379 -20.939636 -39.538574 -13.739014 
5095071158627 1375076171820227670 -21.839905 -38.819885 -13.919067 
5095076743856 1375076171884192514 -22.679138 -38.09967 -14.039612 
5095082847930 1375076171947333383 -23.339844 -37.438965 -14.279175 
5095104425834 1375076172010626840 -23.579407 -37.25891 -14.4592285 
5095128628490 1375076172074530649 -23.519897 -37.25891 -14.518738 
5095137204714 1375076172137732553 -23.2193 -37.799072 -14.039612 
5095189974437 1375076172201636362 -22.738647 -38.15918 -13.619995 
5095253670455 1375076172264899301 -21.958923 -38.63983 -13.198853 
5095321059437 1375076172328742075 -20.999146 -39.179993 -12.599182 
5095383168394 1375076172392005014 -20.458984 -39.59961 -12.298584 
5095444392262 1375076172455908823 -19.799805 -40.19928 -11.819458 
5095507783075 1375076172519141245 -19.1391 -40.73944 -11.639404 
5095572699907 1375076172583014536 -18.899536 -40.859985 -11.459351 
5095636701128 1375076172646519933 -18.719482 -40.73944 -11.698914 
5095698565922 1375076172710332189 -18.418884 -40.79895 -11.999512 
5095772425224 1375076172773595129 -18.119812 -40.919495 -11.999512 
5095934702042 1375076172837498937 -18.179321 -41.09955 -12.179565 
5095946513427 1375076172898961339 -17.878723 -41.279602 -12.179565 
5096005082021 1375076172964604650 -18.23883 -41.09955 -12.359619 
5096052571722 1375076173027898107 -18.359375 -41.038513 -12.478638 
5096157744924 1375076173092839513 -18.299866 -41.09955 -12.419128 
5096224096213 1375076173155019821 -18.359375 -41.09955 -12.059021 
5096281291391 1375076173218923630 -18.47992 -41.038513 -11.938477 
5096325332288 1375076173282156051 -19.018555 -40.73944 -12.059021 
5096362719746 1375076173346029342 -19.198608 -40.438843 -12.059021 
5096401938424 1375076173409322799 -19.558716 -40.319824 -12.11853 
5096461727832 1375076173473196090 -19.558716 -40.25879 -11.878967 
5096524660840 1375076173536428512 -19.73877 -40.379333 -11.639404 
5096588601020 1375076173600301803 -19.918823 -40.19928 -11.639404 
5096651839232 1375076173663625778 -20.27893 -40.019226 -11.759949 
5096717610635 1375076173727438034 -20.458984 -39.718628 -11.938477 
5096779139705 1375076173790731491 -20.518494 -39.59961 -11.639404 
5096847261176 1375076173854604782 -20.639038 -39.718628 -11.759949 
5096906257056 1375076173917837204 -20.639038 -39.65912 -11.698914 
5096972455745 1375076173981710495 -20.579529 -39.779663 -11.639404 
5097033465968 1375076174045003952 -20.458984 -39.538574 -11.819458 
5097096124293 1375076174107865839 -20.579529 -39.538574 -11.759949 
5097160522277 1375076174172196894 -20.159912 -39.65912 -11.819458 
5097224981305 1375076174236039667 -19.979858 -39.839172 -11.639404 
5097287853271 1375076174299333124 -19.67926 -40.25879 -11.759949 
5097351854492 1375076174363175898 -19.319153 -40.559387 -11.459351 
5097415184264 1375076174426469355 -19.018555 -40.73944 -11.399841 
5097479093926 1375076174490281611 -18.659973 -40.919495 -11.579895 
