#SysTm EventTmStmp Mag:x Mag:y Mag:z
294720391343867 1378841204042960543 -22.918701 7.0785522 -24.839783 
294720405780003 1378841204297294039 -22.558594 6.8984985 -25.738525 
294720503841958 1378841204360465425 -22.31903 6.8389893 -25.79956 
294720534698056 1378841204424399752 -22.019958 6.9595337 -25.979614 
294720586521647 1378841204487571138 -21.839905 6.8984985 -26.039124 
294720653941149 1378841204551535982 -21.77887 6.9595337 -26.278687 
294720715805944 1378841204614752065 -21.71936 6.9595337 -26.278687 
294720814814031 1378841204678686392 -21.659851 7.019043 -26.278687 
294720845609088 1378841204741857778 -21.71936 6.9595337 -26.159668 
294720901064604 1378841204805761587 -21.598816 6.8389893 -26.159668 
294720964272296 1378841204868994009 -21.71936 6.77948 -26.219177 
294721028304036 1378841204932958852 -21.839905 6.77948 -26.219177 
294721091450688 1378841204996099722 -21.958923 6.7199707 -26.399231 
294721155390867 1378841205060034048 -22.079468 6.7199707 -26.098633 
294721218629079 1378841205123266470 -21.839905 6.5994263 -26.039124 
294721282569259 1378841205187200796 -21.958923 6.539917 -25.979614 
294721345746429 1378841205250372183 -22.138977 6.5994263 -26.039124 
294721409717130 1378841205314337026 -22.079468 6.539917 -25.85907 
294721474084595 1378841205377661001 -22.079468 6.478882 -25.738525 
294721537048122 1378841205441503774 -22.138977 6.3598633 -25.679016 
294721600744141 1378841205504766714 -22.259521 6.3598633 -25.559998 
294721664379116 1378841205568640005 -22.259521 6.1798096 -25.498962 
294721727678370 1378841205631841909 -22.558594 6.298828 -25.439453 
294721792198436 1378841205695776235 -22.558594 6.298828 -25.439453 
294721858305563 1378841205758947622 -22.439575 6.1187744 -25.498962 
294721918247574 1378841205822851431 -22.439575 6.1798096 -25.85907 
294721982492957 1378841205886083852 -22.31903 6.298828 -25.91858 
294722045425965 1378841205950018179 -22.31903 6.059265 -25.79956 
294722110861643 1378841206013220083 -22.138977 6.1798096 -25.85907 
294722174191417 1378841206077215444 -21.899414 6.1798096 -25.91858 
294722236025691 1378841206140386831 -21.899414 6.239319 -25.79956 
294722299904830 1378841206204351675 -21.958923 5.8792114 -25.979614 
294722363082001 1378841206267730579 -22.138977 5.9387207 -25.738525 
294722430043697 1378841206331695423 -22.31903 5.999756 -25.619507 
294722490840280 1378841206394836292 -22.439575 6.1187744 -25.498962 
294722555512948 1378841206458801136 -22.37854 6.4193726 -25.559998 
294722617621906 1378841206521972523 -22.558594 6.239319 -25.498962 
294722681440004 1378841206585967884 -22.679138 6.298828 -25.439453 
294722744556134 1378841206649139271 -22.558594 6.298828 -25.619507 
294722808832040 1378841206713104115 -22.558594 6.6589355 -25.439453 
294722871856608 1378841206776244984 -22.198486 6.7199707 -25.679016 
294722936926042 1378841206840240345 -22.198486 6.77948 -25.559998 
294722999065519 1378841206903381214 -22.198486 6.6589355 -25.679016 
294723062944658 1378841206967376576 -22.138977 6.6589355 -25.79956 
294723126732238 1378841207030561616 -21.958923 6.5994263 -25.679016 
294723190519815 1378841207094495942 -21.958923 6.7199707 -25.619507 
294723254154792 1378841207157697847 -21.899414 6.6589355 -25.439453 
294723317118319 1378841207221662690 -21.77887 6.6589355 -25.318909 
294723380356532 1378841207284834077 -22.019958 6.77948 -25.138855 
294723444479833 1378841207348798921 -21.899414 6.8389893 -25.19989 
294723507962208 1378841207411970308 -21.839905 6.8984985 -25.079346 
294723571719266 1378841207475904634 -21.659851 6.8984985 -25.2594 
294723635567885 1378841207539076021 -21.899414 7.1395874 -25.079346 
294723698317771 1378841207602979829 -21.839905 6.9595337 -25.318909 
294723764516458 1378841207666242769 -21.839905 7.019043 -25.439453 
