#SysTm EventTmStmp La:x La:y La:z
342810938311 1375068398777970476 0.046396673 0.080267906 -0.053087234 
342822017206 1375068398841233415 0.20049733 -0.13154197 0.25509834 
342832760377 1375068398905106706 0.29793587 0.117542505 -0.21127892 
342844388638 1375068398968644304 0.042628497 0.025136232 -0.1642971 
342896181712 1375068399032273454 0.10412553 0.074729204 0.16993809 
342925847513 1375068399095505876 0.14506774 0.2697227 -0.08140373 
342980997825 1375068399159348650 0.16747878 0.124310255 0.07326698 
343040756715 1375068399222733659 0.26674196 0.1016984 -0.5397663 
343103537121 1375068399286484880 0.18667632 0.023960829 0.24897003 
343170315695 1375068399349778337 -0.2146972 0.29975867 0.16201496 
343233218183 1375068399413621111 -0.013291791 -0.17409372 -0.31513786 
343296029108 1375068399476914568 -0.7439451 -0.05595708 -0.24502373 
343356612048 1375068399540726824 -0.5756181 0.6975752 -0.16757011 
343423451663 1375068399604020281 -0.99876654 0.19283533 -0.8541527 
343484522929 1375068399667893572 -0.017910391 0.73004603 -0.117957115 
343549775484 1375068399731217546 -0.017838245 0.88418186 1.0261269 
343611243515 1375068399795090837 -0.49678305 1.3817357 -1.4291945 
343674725889 1375068399858323259 -1.0108807 0.43236887 -0.70127773 
343737964101 1375068399922196550 -0.086084306 1.2159326 -0.8958416 
343801599077 1375068399985428972 -0.5279051 0.7434906 0.16256332 
343864989889 1375068400049271745 -0.5987271 1.061262 0.6026697 
343928228101 1375068400112595720 -0.5116644 0.72023785 0.5048351 
343994152106 1375068400176743669 -0.3896153 0.23957443 1.6953573 
344055925340 1375068400239731951 0.033312332 -0.36026776 2.0161085 
344119529795 1375068400303635759 0.022522423 -0.66396993 0.15860271 
344183439456 1375068400366807146 0.26902997 -0.69707465 -0.1988802 
344246860789 1375068400430710954 0.8923192 -0.10165751 -0.3808794 
344310312643 1375068400494178202 0.6336578 0.015468478 -1.7409334 
344374588548 1375068400557990458 0.4208102 0.38826334 -1.4318657 
344437552075 1375068400621283915 0.8043587 0.48862016 -0.7137203 
344500851328 1375068400685187724 0.013793245 0.3446188 0.43034172 
344564150579 1375068400748450663 0.21778022 0.47048128 1.1459961 
344627632954 1375068400812262919 0.64542705 -0.6273364 2.3534708 
344691451053 1375068400875586894 -0.8710675 -1.277434 1.4536743 
344755330192 1375068400939429667 -0.735303 -0.48872328 -1.0812445 
344818263201 1375068401002723124 -0.16114396 -0.59311515 -0.39729023 
344882111819 1375068401066535380 -0.5947042 -0.38840306 -1.1600685 
344945197428 1375068401129859355 -0.49114162 0.1841414 -1.3291454 
345009046048 1375068401193702128 -0.44634777 0.52462137 -0.7362547 
345072925186 1375068401256995585 -0.60728484 0.596609 0.3185568 
345136193919 1375068401320868876 -0.52753997 0.30774605 1.3016901 
345199432130 1375068401384101298 -0.44037932 0.13187051 -0.13289928 
345263585952 1375068401448122952 0.5047262 -0.47886896 1.9965744 
345326641043 1375068401511477444 0.038423598 -0.6392548 0.95720196 
345391100068 1375068401575320217 -0.36169398 -0.9740305 -0.5186825 
345454918168 1375068401638583157 0.2215569 -0.4949212 -0.5180731 
345517942736 1375068401702425930 0.4309761 0.04920256 -1.3749189 
345588078553 1375068401765719387 -0.13475022 0.16644824 -1.4800396 
345651347284 1375068401829592678 0.6721474 0.40154016 -0.5797663 
345721635700 1375068401892886135 0.23365264 0.13554811 -0.26272488 
345786094727 1375068401956834215 -0.10600042 -0.2896558 1.0288372 
345907809972 1375068402019975084 0.26957297 0.040822625 1.4011116 
345914768618 1375068402083909411 0.47066972 -0.7142819 2.509429 
345965859721 1375068402147141833 -0.9970264 -0.7725353 -0.40320873 
346025649129 1375068402210954088 -0.79403 -0.89532244 -0.44391155 
346092183541 1375068402274247545 0.15210529 -0.2795143 -0.45592117 
346173306692 1375068402338120836 -0.46473804 -0.046989918 -2.03082 
