#SysTm EventTmStmp Light
343579136084 1375068399767960710 1.0 
344342023311 1375068400530921367 0.0 
344469171181 1375068400658210185 1.0 
345359053678 1375068401548190090 2.0 
345486262590 1375068401675356838 3.0 
345614234511 1375068401802645657 7.0 
345744098695 1375068401929781887 34.0 
345912052305 1375068402057023424 76.0 
345998394437 1375068402183915514 109.0 
346134088014 1375068402311021227 118.0 
346256505226 1375068402438187975 8.0 
346376786014 1375068402565324206 1.0 
347648295245 1375068403836745631 2.0 
347903659202 1375068404091201198 4.0 
348032455173 1375068404218428981 18.0 
348161464786 1375068404345565211 62.0 
348295479741 1375068404472457301 84.0 
348416615099 1375068404599807155 86.0 
348550111208 1375068404726882350 79.0 
348669201701 1375068404853888304 3.0 
348803857583 1375068404980963499 1.0 
350586003167 1375068406760870725 2.0 
350826656301 1375068407015173704 6.0 
350953590531 1375068407142309934 28.0 
351080982564 1375068407269568235 72.0 
351208313559 1375068407396551878 112.0 
351335003623 1375068407523688108 125.0 
351462182014 1375068407650854856 74.0 
351589329886 1375068407777960569 1.0 
353115134861 1375068409303939227 3.0 
353242252212 1375068409431105975 5.0 
353369369562 1375068409558211688 26.0 
353496578474 1375068409685500506 73.0 
353623848426 1375068409812545184 114.0 
353750782656 1375068409939620379 125.0 
353877961048 1375068410066787127 127.0 
354005444642 1375068410193892840 106.0 
354132256789 1375068410321029071 3.0 
354260289751 1375068410448836688 1.0 
355403582899 1375068411592713540 2.0 
355657848122 1375068411845917886 3.0 
355790764343 1375068411974183267 4.0 
355919773957 1375068412101288980 9.0 
356039841101 1375068412228486245 48.0 
356166622729 1375068412355530923 87.0 
356293770600 1375068412482697671 116.0 
356421437317 1375068412609803384 110.0 
356548218944 1375068412736970132 28.0 
356675214213 1375068412864106363 2.0 
356802362085 1375068412991212075 1.0 
358075061611 1375068414263115129 2.0 
358328289140 1375068414517230790 3.0 
358455559093 1375068414644397538 18.0 
358582645924 1375068414771503251 43.0 
358709580152 1375068414898683554 73.0 
358836758543 1375068415025789267 101.0 
358964028496 1375068415152925497 108.0 
359091023766 1375068415280092245 94.0 
359218202158 1375068415407197958 3.0 
359345563672 1375068415534486777 1.0 
360870971881 1375068417060196839 2.0 
361125420226 1375068417314465060 3.0 
361253147985 1375068417441601290 10.0 
361379746487 1375068417568829074 43.0 
361507138522 1375068417695873751 113.0 
361634011710 1375068417823009982 139.0 
361761800509 1375068417950115695 144.0 
361888826300 1375068418077251925 98.0 
362016218333 1375068418204998507 2.0 
362142450592 1375068418331554904 1.0 
363668560772 1375068419857364284 2.0 
363922520789 1375068420111785068 3.0 
364049790742 1375068420238890781 12.0 
364178250990 1375068420366149082 53.0 
364304086485 1375068420493193760 95.0 
364431570080 1375068420620620698 102.0 
364558504308 1375068420747512788 5.0 
364685530098 1375068420874618501 1.0 
366505917707 1375068422654659621 2.0 
366745197426 1375068422908962600 4.0 
366847074429 1375068423036094631 23.0 
366974374901 1375068423163352932 83.0 
367101370171 1375068423290367092 114.0 
367228762205 1375068423417594875 119.0 
367360060847 1375068423544609035 111.0 
367482935866 1375068423671745266 11.0 
367609992176 1375068423798942531 1.0 
367864379480 1375068424053153957 3.0 
367991588392 1375068424180442776 2.0 
368118736262 1375068424307487453 1.0 
368755055507 1375068424944011889 2.0 
368882600142 1375068425071483813 11.0 
369009412290 1375068425198284350 36.0 
369136407558 1375068425325451098 66.0 
369263830115 1375068425452556811 89.0 
369390825382 1375068425579784594 87.0 
369517851171 1375068425706859789 13.0 
369644968524 1375068425834052154 1.0 
370027205666 1375068426215613433 0.0 
371047867959 1375068427232794830 1.0 
371554658741 1375068427741359387 7.0 
371680768919 1375068427868770275 20.0 
371807642108 1375068427995998058 36.0 
371933965929 1375068428122371349 46.0 
372059892984 1375068428248683605 47.0 
372188933119 1375068428376765881 42.0 
372338330341 1375068428503261242 31.0 
372447196510 1375068428630214367 18.0 
372569796845 1375068428757163130 5.0 
372696090146 1375068428884268843 0.0 
380326152712 1375068436515086150 1.0 
380579777007 1375068436768778777 2.0 
380707504765 1375068436896525359 3.0 
380832760372 1375068437021708464 10.0 
380959999805 1375068437148844695 70.0 
381087300278 1375068437276067957 150.0 
381214509190 1375068437403234705 169.0 
381341565501 1375068437530279383 158.0 
381468774412 1375068437657476649 28.0 
381596807373 1375068437784887537 1.0 
381859740383 1375068438038885340 4.0 
382011701316 1375068438166265711 3.0 
382106741756 1375068438293279871 1.0 
382231875281 1375068438420385584 2.0 
382361800507 1375068438547949061 16.0 
382485591137 1375068438674566493 53.0 
382616218331 1375068438801824793 93.0 
382743213601 1375068438929052577 124.0 
382867095790 1375068439056269310 129.0 
382998028188 1375068439183313988 84.0 
383121483095 1375068439310480736 12.0 
383248661485 1375068439437616966 1.0 
383375778837 1375068439564722679 0.0 
385031692158 1375068441217488936 1.0 
385410144776 1375068441599050216 2.0 
385666851628 1375068441853505782 4.0 
385827816072 1375068441980783430 64.0 
385918766781 1375068442107614485 114.0 
386047806916 1375068442236520735 128.0 
386175290510 1375068442363779035 114.0 
386306161868 1375068442490610090 94.0 
386429250529 1375068442618143049 60.0 
386556276318 1375068442744668928 36.0 
386699905191 1375068442872166991 20.0 
386811823397 1375068442999333739 10.0 
386937384209 1375068443126378416 2.0 
387192839724 1375068443380724816 3.0 
387318675220 1375068443507677941 5.0 
387445853612 1375068443634722619 20.0 
387606818055 1375068443761858849 75.0 
387735003618 1375068443889269738 88.0 
387870117307 1375068444015459923 77.0 
387978037345 1375068444143267541 64.0 
