#SysTm EventTmStmp Acc:x Acc:y Acc:z
342806726499 1375068398776810808 -0.54800415 2.8484192 9.360809 
342818202159 1375068398840348406 -0.3218689 2.5925293 9.690491 
342828426484 1375068398903916521 -0.121917725 2.821045 9.231079 
342839749542 1375068398967759294 -0.296875 2.7008362 9.285828 
342888246414 1375068399031083269 -0.13977051 2.6282349 9.660736 
342920628529 1375068399094620867 0.017333984 2.6651306 9.452454 
342973856058 1375068399158158464 0.09350586 2.4092407 9.636932 
343035140967 1375068399221848650 0.17919922 2.379486 9.014465 
343098775943 1375068399285325212 0.13635254 2.289032 9.81189 
343162288837 1375068399348893327 -0.20999146 2.430664 9.760712 
343225801733 1375068399412461443 -0.16833496 1.8224792 9.30368 
343288978903 1375068399476029558 -1.2882996 1.8296204 9.377472 
343352919083 1375068399539567156 -1.4180298 2.4389954 9.460785 
343419056729 1375068399603135271 -1.791748 1.8212891 8.782379 
343480219556 1375068399666733904 -0.38970947 2.1688232 9.573853 
343543579848 1375068399730332536 -0.012420654 2.1581116 10.772369 
343607214826 1375068399793900652 -0.7062988 2.6829834 8.284882 
343671155005 1375068399857438249 -1.5656128 1.7748718 8.98114 
343734210096 1375068399921006365 -0.5932312 2.6080017 8.766907 
343797570388 1375068399984543962 -0.87768555 2.129547 9.839264 
343861571608 1375068400048112077 -0.7658081 2.391388 10.308197 
343924748779 1375068400111710710 -0.4944458 2.0569458 10.223694 
343988719479 1375068400175553484 -0.34210205 1.4868469 11.462677 
344051438846 1375068400238846941 0.045898438 0.69418335 11.848297 
344115928392 1375068400302476091 0.083984375 0.3192749 9.999939 
344178861400 1375068400365922136 0.2541809 0.3204651 9.633362 
344242404815 1375068400429520769 0.7814331 1.0286255 9.42984 
344305887189 1375068400493119402 0.46603394 1.2940369 8.013519 
344369918931 1375068400556830790 0.15301514 1.7796326 8.27536 
344433187662 1375068400620398906 0.53863525 1.9414978 8.970428 
344496547955 1375068400683997538 -0.20523071 1.8355713 10.120148 
344559816686 1375068400747565654 0.047088623 1.9522095 10.864014 
344623604265 1375068400811103251 0.6326599 0.6739502 12.147034 
344686934038 1375068400874701884 -0.8503113 -0.2746277 11.310333 
344752095033 1375068400938239482 -0.80389404 0.41448975 8.760956 
344814081910 1375068401001838115 -0.15405273 0.3692627 9.42984 
344877930528 1375068401065375712 -0.5027771 0.61206055 8.6371765 
344941779146 1375068401128974345 -0.38970947 1.2452393 8.433655 
345005078400 1375068401192511943 -0.296875 1.6641846 9.002563 
345068377651 1375068401256110575 -0.3885193 1.8236694 10.053497 
345132226270 1375068401319678691 -0.20523071 1.6546631 11.046112 
345195495002 1375068401383216288 -0.0017089844 1.6213379 9.583374 
345259374141 1375068401446784404 1.0932617 1.0369568 11.742371 
345322673394 1375068401510592434 0.75286865 0.7501221 10.731903 
345386552533 1375068401574130032 0.3208313 0.3359375 9.254883 
345449821266 1375068401637698147 0.8147583 0.81677246 9.248932 
345513669884 1375068401701266262 0.95758057 1.3892517 8.363434 
345579075042 1375068401764834377 0.2053833 1.5534973 8.228943 
345642710018 1375068401828371975 0.8373718 1.8224792 9.118011 
345707657370 1375068401892001125 0.28393555 1.5737305 9.42865 
345775870402 1375068401955613512 -0.14929199 1.1631165 10.739044 
345882050777 1375068402019090075 0.21252441 1.5082703 11.138947 
345912601672 1375068402082658190 0.4862671 0.6584778 12.3124695 
345963448611 1375068402146256823 -1.0074158 0.46447754 9.407227 
346022719174 1375068402209794420 -0.8717346 0.27166748 9.36319 
346088856821 1375068402273362536 0.17324829 0.871521 9.342957 
346159328361 1375068402336961168 -0.40875244 1.1059875 7.724304 
346217072905 1375068402400620836 -0.18856812 1.5166016 8.123016 
346278296772 1375068402464097399 -0.17547607 1.6391907 8.990662 
346341748626 1375068402527665514 -0.19689941 1.795105 9.976135 
346406634937 1375068402591233629 -0.12905884 1.3285522 11.5876465 
346476129826 1375068402654801745 0.9242554 1.1893005 10.797363 
346535247787 1375068402718339342 0.9956665 0.7703552 12.163696 
346594274187 1375068402780320543 0.76239014 0.34069824 9.840454 
346658489050 1375068402845506090 1.1301575 0.25143433 9.635742 
346722398710 1375068402909074206 0.68621826 0.75964355 8.463409 
346785697964 1375068402972670924 0.3196411 1.2226257 7.343445 
346854368801 1375068403036239039 0.35891724 1.2131042 8.665741 
346919773958 1375068403099837672 0.2541809 1.1714478 10.230835 
346979288684 1375068403163405788 -0.057647705 0.7334595 11.606689 
347043930832 1375068403226943385 0.13754272 0.75964355 11.134186 
347107535289 1375068403290542018 0.24108887 0.18835449 13.000397 
347179441286 1375068403354079616 0.53149414 0.67871094 10.0047 
347237735197 1375068403417647731 0.41604614 0.6799011 8.355103 
347299813635 1375068403481246364 0.05303955 0.80844116 7.7957153 
347361068021 1375068403544814479 0.057800293 1.0155334 8.702637 
347425435487 1375068403608352077 -0.3623352 0.80963135 9.415558 
347488124331 1375068403671950709 -0.17785645 0.69537354 10.698578 
347558229627 1375068403735488307 0.17443848 0.62753296 10.8414 
347630227185 1375068403799056422 0.35891724 -0.34127808 13.290802 
347676007743 1375068403862655055 0.48983765 0.038391113 9.960663 
347739245956 1375068403926223170 1.4407959 -0.07348633 10.111816 
347806177132 1375068403988875758 0.88497925 0.27404785 9.372711 
347868957538 1375068404053359401 0.47198486 0.6477661 7.2756042 
347934118533 1375068404116896998 1.9013977 1.6522827 8.434845 
347998882763 1375068404180495631 0.58981323 0.5346985 10.038025 
348056932512 1375068404244063747 0.48745728 0.6906128 10.471252 
348122307149 1375068404307631862 0.5517273 0.8477173 10.639069 
348186583053 1375068404371199977 0.6493225 -0.35913086 12.752838 
348254612963 1375068404434737575 -0.495636 -0.4376831 10.699768 
348312326988 1375068404498336207 -0.675354 -0.24249268 9.2655945 
348374283343 1375068404561904323 -0.10882568 0.06814575 9.154907 
348439566419 1375068404625441920 -0.76223755 -0.16751099 9.23703 
348503598161 1375068404689010036 -0.35638428 0.47875977 8.833557 
348571567029 1375068404752608668 -0.039794922 0.95007324 8.701447 
348632668815 1375068404816146266 -0.012420654 0.85961914 9.638123 
348695052456 1375068404879736692 -0.00289917 0.70132446 10.45697 
348756734129 1375068404943304808 0.6112366 0.9536438 10.249878 
348825008201 1375068405006872923 0.6564636 -0.199646 14.389343 
348887727566 1375068405070441038 -0.20046997 -0.43411255 8.845459 
348951911911 1375068405134039671 0.95996094 -0.0032653809 10.498627 
349017194986 1375068405197333128 -0.41827393 -0.005645752 8.91449 
349077228559 1375068405261145384 0.6600342 1.198822 7.5065002 
349141779146 1375068405324744016 0.24822998 1.2023926 8.680023 
349205719327 1375068405388281614 -0.8074646 0.5501709 9.383423 
349275946703 1375068405451849729 0.46603394 1.3273621 9.4131775 
349335369868 1375068405515417845 -0.30639648 0.84295654 10.928284 
349395861246 1375068405579016477 -0.32901 0.1633606 12.466003 
349460594956 1375068405642554075 -0.99194336 0.064575195 10.120148 
349522887036 1375068405706152708 -0.92529297 0.07885742 9.946381 
349582188119 1375068405769720823 -1.5061035 -0.55075073 9.916626 
349664745726 1375068405833258421 -0.48373413 0.47875977 8.78952 
349734088012 1375068405896857054 -0.809845 1.0798035 7.755249 
349800439303 1375068405960425169 -0.3885193 1.5784912 8.527679 
349869049099 1375068406023962766 -0.78604126 1.4725647 10.399841 
349932439912 1375068406087530882 -0.15762329 1.2904663 11.003265 
350001782197 1375068406151129515 -0.26831055 0.16455078 12.839722 
350064562605 1375068406214667112 -0.042175293 0.41210938 9.720245 
350121635701 1375068406278448850 0.43865967 0.2692871 9.697632 
350195922286 1375068406341833860 -0.3135376 0.2609558 9.446503 
350266851633 1375068406405401975 0.45056152 1.2297668 8.5729065 
350297249924 1375068406468970091 -0.021942139 1.6141968 7.550537 
350345075347 1375068406532538206 0.4684143 1.8367615 9.388184 
350408923965 1375068406596106321 0.07208252 1.7677307 10.077301 
350473108307 1375068406659643919 -0.2956848 1.6165771 10.879486 
350536468601 1375068406723242552 -0.26831055 1.0488586 12.306519 
350600530864 1375068406786780149 -1.3430481 -0.0592041 11.950653 
350663708034 1375068406850470335 -1.6156006 0.61325073 7.8849792 
350727739775 1375068406913946897 -1.4442139 0.3038025 9.913055 
350792504005 1375068406977515013 -0.98361206 0.80249023 9.026367 
350854551921 1375068407041083128 -0.53253174 1.5023193 7.671936 
350917729094 1375068407104651243 -0.5932312 1.6701355 8.484833 
350981913436 1375068407168341429 -0.4873047 1.7141724 9.68811 
351045365290 1375068407231756956 -0.44921875 1.3047485 10.671204 
351108908705 1375068407295325071 -0.19213867 1.3356934 11.253204 
351172391079 1375068407358923704 -0.48254395 0.11694336 12.940887 
351235690333 1375068407422461302 -0.25878906 0.5430298 10.248688 
351298775942 1375068407486059934 -0.03741455 0.46209717 8.576477 
351362594040 1375068407549628050 -0.3385315 0.35736084 9.62384 
351425862772 1375068407613196165 0.52197266 1.5415955 8.295593 
351489375666 1375068407676733763 -0.7765198 1.467804 7.2851257 
351559786166 1375068407740362913 0.53030396 2.1331177 8.388428 
351616859261 1375068407803869993 -0.43969727 1.4451904 9.738098 
351680219554 1375068407867468626 -1.1573792 1.1821594 11.787598 
351744190256 1375068407931341917 -0.9812317 0.98220825 11.060394 
