#SysTm EventTmStmp Acc:x Acc:y Acc:z
312447331645473 1379576955021008260 0.5374756 0.043411255 11.219696 
312447341656155 1379576955084912069 0.4541626 0.62184143 8.907166 
312447867705293 1379576955212078817 -0.30041504 0.39808655 10.437744 
312447882171949 1379576955275250203 -0.84432983 0.35404968 10.142578 
312447887848738 1379576955720593221 -0.61224365 0.8444061 8.696503 
312447991038117 1379576955783807444 -0.45513916 0.0231781 12.301575 
312448010510114 1379576955847711252 -1.1383057 -0.066085815 8.35611 
312448070482646 1379576955910913157 -1.0704651 -0.023239136 8.836945 
312448134453347 1379576955974847483 -0.15164185 0.57185364 9.542725 
312448197661038 1379576956038018870 -0.8978882 0.2528839 10.02713 
312448262059025 1379576956102014231 -0.7479248 0.32548523 9.597473 
312448325175154 1379576956165185618 -0.84194946 -0.044662476 9.659363 
312448388901690 1379576956229150461 -0.80981445 -0.066085815 9.339203 
312448451865220 1379576956292291330 -0.5420227 -0.1993866 9.462982 
312448515805399 1379576956356256174 -0.3932495 -0.1327362 9.595093 
312448591618004 1379576956419397043 -0.16949463 -0.2577057 10.031891 
312448643075351 1379576956483392405 -0.31350708 -0.4219513 9.758148 
312448706160961 1379576956546563791 -0.2218628 -0.330307 9.44989 
312448770162183 1379576956610528635 -0.13497925 -0.26008606 9.260651 
312448833461434 1379576956673761057 -0.048095703 -0.3969574 10.123535 
312448897523697 1379576956737664866 0.018554688 -0.22080994 9.555817 
312448960639826 1379576956800866770 -0.15045166 -0.08155823 9.373718 
312449024702087 1379576956864831614 -0.15045166 -0.18153381 9.442749 
312449087635096 1379576956927972483 -0.3765869 -0.05656433 11.743378 
