#SysTm EventTmStmp Mag:x Mag:y Mag:z
312447339397647 1379576955031567342 -5.999756 -39.419556 -10.499573 
312447877319210 1379576955222546346 -9.059143 -38.819885 -10.978699 
312447908755193 1379576955731121785 -11.639404 -37.25891 -12.419128 
312447998179884 1379576955794244455 -11.999512 -37.1994 -12.599182 
312448017804483 1379576955858148264 -12.239075 -37.438965 -12.719727 
312448079852400 1379576955921350168 -12.359619 -37.5 -12.838745 
312448143426337 1379576955985284495 -12.658691 -37.55951 -12.95929 
312448215332333 1379576956048486399 -12.95929 -37.85858 -13.079834 
312448273778847 1379576956112481760 -12.95929 -37.85858 -13.079834 
312448339336606 1379576956175653147 -12.779236 -37.61902 -13.198853 
312448404100836 1379576956239648508 -12.599182 -37.799072 -13.139343 
312448460807689 1379576956302728342 -12.779236 -37.799072 -13.259888 
312448524839429 1379576956366723704 -13.018799 -37.799072 -13.499451 
312448598942893 1379576956429834055 -13.139343 -37.5 -13.378906 
312448651926260 1379576956493829416 -13.198853 -37.5 -13.798523 
312448715072909 1379576956557000803 -12.95929 -37.319946 -13.859558 
312448779074131 1379576956620965647 -12.89978 -37.25891 -13.679504 
312448842342862 1379576956684198069 -12.838745 -37.61902 -13.499451 
312448907686981 1379576956748132395 -12.89978 -37.979126 -13.679504 
312448969490734 1379576956811334299 -12.539673 -38.038635 -13.679504 
312449034956933 1379576956875299143 -12.059021 -37.919617 -13.499451 
312449101918630 1379576956938409495 -11.999512 -38.339233 -13.55896 
