#SysTm EventTmStmp Mag:x Mag:y Mag:z
21497143682911 1374855805788575226 20.458984 -22.979736 -41.459656 
21497233504366 1374855805848969513 20.759583 -23.399353 -41.459656 
21497265825440 1374855805869080597 20.639038 -23.098755 -41.39862 
21497301229073 1374855805889283234 20.518494 -23.15979 -41.279602 
21497337456754 1374855805909424835 20.339966 -23.2193 -41.279602 
21497395506504 1374855805929505402 20.339966 -23.2193 -41.279602 
21497434389457 1374855805949677521 20.27893 -23.278809 -41.33911 
21497464513065 1374855805969819122 20.27893 -23.278809 -41.519165 
21497484625990 1374855805989930206 20.27893 -23.15979 -41.159058 
21497504769436 1374855806010224396 20.159912 -23.2193 -41.218567 
21497525065484 1374855806030549103 20.098877 -23.339844 -41.159058 
21497544659562 1374855806050385529 20.159912 -23.2193 -41.459656 
21497564772487 1374855806070527130 20.219421 -23.278809 -41.519165 
21497585129577 1374855806090729767 20.098877 -23.2193 -41.459656 
21497605608746 1374855806110871368 20.219421 -23.15979 -41.459656 
21497626271038 1374855806130951935 20.219421 -22.859192 -41.279602 
21497670952863 1374855806151093536 20.219421 -22.799683 -41.519165 
21497754731285 1374855806171235138 20.159912 -22.799683 -41.578674 
21497782260661 1374855806191407257 20.27893 -22.799683 -41.519165 
21497809881599 1374855806211548859 20.219421 -22.859192 -41.519165 
21497832161470 1374855806231659943 20.219421 -23.039246 -41.519165 
21497852549079 1374855806251771027 20.159912 -23.039246 -41.63971 
21497873669176 1374855806271943146 20.159912 -23.098755 -41.93878 
21497893873663 1374855806292115265 20.159912 -23.458862 -41.879272 
21497914291792 1374855806312256867 20.219421 -23.519897 -41.879272 
21497934984604 1374855806332642609 20.27893 -23.75946 -41.879272 
21497956867711 1374855806352479034 20.039368 -23.699951 -41.879272 
21497977743645 1374855806372620636 20.159912 -23.579407 -41.758728 
21497998650102 1374855806392884308 20.098877 -23.278809 -41.758728 
21498019007190 1374855806412964874 19.979858 -23.399353 -41.69922 
21498039913645 1374855806433075958 19.73877 -23.399353 -41.459656 
21498076141327 1374855806453187042 19.73877 -23.2193 -41.459656 
21498113467742 1374855806473328644 19.859314 -23.339844 -41.39862 
21498137121031 1374855806493531281 20.098877 -23.15979 -41.279602 
21498160530156 1374855806513672882 20.518494 -22.979736 -41.33911 
21498182077539 1374855806533783966 20.639038 -23.278809 -41.279602 
21498203747003 1374855806553895050 20.639038 -23.519897 -41.519165 
21498226057397 1374855806574036652 20.698547 -23.579407 -41.459656 
21498283740900 1374855806594208771 20.819092 -23.75946 -41.39862 
21498352716941 1374855806614380890 20.698547 -23.638916 -41.519165 
21498378872900 1374855806634766632 20.518494 -23.399353 -41.39862 
21498469304763 1374855806654603058 20.159912 -23.399353 -41.519165 
21498490638503 1374855806674744659 19.918823 -23.81897 -41.69922 
21498511331315 1374855806694947296 19.73877 -23.579407 -41.578674 
21498532756618 1374855806715149933 19.859314 -23.339844 -41.33911 
21498554578684 1374855806735199982 19.979858 -23.2193 -41.459656 
21498593095394 1374855806755311066 20.098877 -23.098755 -41.33911 
21498621845584 1374855806775452667 20.339966 -23.458862 -41.33911 
21498646200841 1374855806795655304 20.399475 -23.878479 -41.33911 
21498673699697 1374855806815796906 20.458984 -24.058533 -41.218567 
21498707088984 1374855806835938507 20.518494 -23.939514 -40.859985 
21498732359852 1374855806856019074 20.639038 -23.939514 -40.79895 
21498759553504 1374855806876160675 20.639038 -24.179077 -40.79895 
21498787327043 1374855806896363312 20.579529 -24.299622 -40.73944 
21498815649948 1374855806916504913 20.639038 -24.35913 -40.919495 
21498845559914 1374855806936890656 20.518494 -24.119568 -40.919495 
21498875408838 1374855806956873696 20.458984 -23.999023 -41.038513 
21498915817811 1374855806977015298 20.458984 -24.058533 -41.038513 
21498950244790 1374855806997217935 20.579529 -24.119568 -41.218567 
21498968953779 1374855807017420571 20.219421 -24.238586 -41.159058 
21498996330553 1374855807037470620 20.039368 -24.35913 -41.038513 
21499021082574 1374855807057612222 20.039368 -24.41864 -40.979004 
21499044430659 1374855807077814858 19.979858 -24.479675 -40.859985 
21499070586619 1374855807097925942 19.979858 -24.719238 -40.618896 
21499096376333 1374855807118067544 20.039368 -24.778748 -40.379333 
21499125950574 1374855807138178628 19.979858 -24.839783 -40.25879 
21499155494296 1374855807158289712 19.67926 -24.899292 -40.438843 
21499185038016 1374855807178431314 19.859314 -25.019836 -40.67993 
21499210339404 1374855807198633950 19.799805 -25.019836 -40.919495 
21499235701833 1374855807218806069 19.859314 -24.958801 -40.919495 
21499259019397 1374855807239161294 19.799805 -24.839783 -40.979004 
21499280963546 1374855807258997720 19.558716 -24.659729 -40.919495 
21499304281110 1374855807279139321 19.619751 -24.659729 -41.038513 
21499326011615 1374855807299341958 19.67926 -24.659729 -41.279602 
21499351160401 1374855807319483560 19.799805 -24.598694 -41.038513 
21499374111722 1374855807339594644 19.799805 -24.778748 -40.859985 
21499405700307 1374855807359705728 19.799805 -24.719238 -40.67993 
21499431917306 1374855807379847329 19.67926 -24.839783 -40.618896 
21499444339098 1374855807400049966 19.558716 -25.019836 -40.559387 
21499469701529 1374855807420222085 19.67926 -25.2594 -40.67993 
21499519938061 1374855807440302651 19.558716 -25.318909 -40.67993 
21499554761805 1374855807460413735 19.499207 -25.559998 -40.67993 
21499581558693 1374855807480555337 19.619751 -25.679016 -40.618896 
21499612994676 1374855807500819009 19.73877 -25.619507 -40.618896 
21499642538396 1374855807520899575 19.799805 -25.439453 -40.67993 
21499669854129 1374855807541315835 19.979858 -25.439453 -40.859985 
21499695491242 1374855807561121743 20.098877 -25.439453 -40.79895 
21499720640029 1374855807581263345 20.039368 -25.439453 -40.67993 
21499747620038 1374855807601465982 20.159912 -25.439453 -40.559387 
21499772860387 1374855807621607583 20.039368 -25.2594 -40.499878 
21499804784696 1374855807641688149 19.799805 -25.138855 -40.379333 
21499863505892 1374855807661829751 19.73877 -25.019836 -40.499878 
21499910659868 1374855807681971353 19.73877 -25.079346 -40.438843 
21499954944927 1374855807702173989 19.799805 -25.318909 -40.25879 
21499976187106 1374855807722315591 19.799805 -25.439453 -40.13977 
21499998497499 1374855807742396157 19.979858 -25.439453 -40.319824 
21500022455991 1374855807762672062 20.098877 -25.379944 -40.438843 
21500049649643 1374855807782813663 20.219421 -25.498962 -40.319824 
21500076324449 1374855807803016300 20.219421 -25.439453 -40.379333 
21500141424403 1374855807823157902 20.159912 -25.439453 -40.438843 
21500183542516 1374855807843543644 20.098877 -25.439453 -40.379333 
21500218854588 1374855807863380070 19.979858 -25.439453 -40.379333 
21500256211523 1374855807883521671 19.979858 -25.379944 -40.559387 
21500316428218 1374855807903724308 19.799805 -25.379944 -40.379333 
21500361018481 1374855807923865910 19.619751 -25.379944 -40.319824 
21500395231820 1374855807943976993 19.439697 -25.439453 -40.438843 
21500446872290 1374855807964088077 19.558716 -25.619507 -40.618896 
21500509652695 1374855807984229679 19.499207 -25.738525 -40.25879 
21500530742273 1374855808004432316 19.73877 -25.679016 -40.13977 
21500555677417 1374855808024573917 19.859314 -25.379944 -40.25879 
21500608599743 1374855808044654484 19.979858 -25.439453 -40.25879 
21500655631636 1374855808064796085 20.098877 -25.2594 -40.19928 
21500681329789 1374855808084968204 20.219421 -25.138855 -40.19928 
21500784519168 1374855808105140324 20.518494 -25.138855 -40.19928 
21500817420129 1374855808125281925 20.639038 -24.899292 -39.89868 
21500864085779 1374855808145667667 20.639038 -24.839783 -40.019226 
21500890974227 1374855808165510471 20.698547 -24.958801 -40.319824 
21500931902048 1374855808185652073 20.819092 -25.019836 -40.319824 
21500966267986 1374855808205854709 20.759583 -24.899292 -40.19928 
