#SysTm EventTmStmp Acc:x Acc:y Acc:z
21497076751735 1374855805770752960 -1.6929626 4.002899 8.824036 
21497088959884 1374855805775818878 -1.6989136 4.0314636 8.856171 
21497099184208 1374855805780793243 -1.7619934 4.1207275 8.864502 
21497129124693 1374855805785859161 -1.7810364 4.051697 8.964478 
21497146368703 1374855805790894562 -1.7512817 4.0945435 9.008514 
21497157752802 1374855805809784943 -1.6834412 4.1254883 8.921631 
21497168557014 1374855805816071564 -1.6167908 4.1016846 8.879974 
21497184671770 1374855805831208283 -1.6084595 4.07193 8.6586 
21497198253337 1374855805836243683 -1.5953674 4.040985 8.638367 
21497214551215 1374855805841279083 -1.6465454 4.0755005 8.664551 
21497224836581 1374855805846283966 -1.6572571 4.0493164 8.747864 
21497234969344 1374855805851349884 -1.714386 4.0374146 8.825226 
21497244613782 1374855805856354767 -1.7239075 4.0505066 8.904968 
21497252579599 1374855805861420685 -1.7667542 3.9731445 8.931152 
21497259507723 1374855805866425568 -1.7631836 3.9421997 9.013275 
21497266802092 1374855805871460968 -1.7179565 3.976715 9.10968 
21497273913340 1374855805876526886 -1.695343 3.8850708 9.185852 
21497281207709 1374855805881531769 -1.6489258 3.9683838 9.087067 
21497288135833 1374855805886567169 -1.6072693 3.848175 9.0668335 
21497304616834 1374855805891602570 -1.5632324 3.8648376 9.020416 
21497313284620 1374855805896637970 -1.5620422 3.8469849 8.971619 
21497319846500 1374855805901673370 -1.5394287 3.9350586 8.921631 
21497329094172 1374855805906708771 -1.5310974 3.9064941 8.932343 
21497339593180 1374855805910492950 -1.5310974 3.9064941 8.932343 
21497347497957 1374855805916779572 -1.5144348 3.9398193 8.959717 
21497354761805 1374855805921814972 -1.4584961 3.8874512 8.994232 
21497377530005 1374855805926850372 -1.4227905 3.8719788 8.995422 
21497398711143 1374855805931885773 -1.387085 3.81604 9.0346985 
21497410461486 1374855805936921173 -1.3609009 3.8529358 8.985901 
21497418000018 1374855805941987091 -1.3180542 3.8469849 8.935913 
21497427186650 1374855805946991974 -1.2811584 3.8327026 8.962097 
21497435121946 1374855805952027374 -1.2775879 3.8565063 9.012085 
21497450717856 1374855805957062775 -1.2085571 3.8398438 8.991852 
21497455448514 1374855805962098175 -1.2680664 3.8303223 8.968048 
21497459965529 1374855805967133575 -1.2466431 3.810089 8.910919 
21497465245554 1374855805972168976 -1.2633057 3.7934265 8.943054 
21497470037252 1374855805977204376 -1.316864 3.8255615 8.885925 
21497475439358 1374855805982667023 -1.2871094 3.8386536 8.866882 
21497480047934 1374855805987275177 -1.316864 3.8565063 8.925201 
21497486090968 1374855805992310577 -1.3335266 3.893402 9.018036 
21497490882667 1374855805997345978 -1.3335266 3.8707886 9.027557 
21497495521764 1374855806002411896 -1.387085 3.867218 9.007324 
21497500099819 1374855806007447296 -1.3858948 3.8315125 9.056122 
21497505501925 1374855806011292511 -1.3858948 3.8315125 9.056122 
21497510324144 1374855806017487579 -1.3347168 3.821991 9.04184 
21497514932720 1374855806022553497 -1.3716125 3.8184204 9.134674 
21497520304306 1374855806027558380 -1.3609009 3.8576965 9.132294 
21497525797972 1374855806032624298 -1.4037476 3.88031 9.163239 
21497530650712 1374855806037629181 -1.4668274 3.8743591 9.209656 
21497535289808 1374855806042695099 -1.4930115 3.8886414 9.23703 
21497539928905 1374855806047699982 -1.4799194 3.8374634 9.221558 
21497545361531 1374855806052735382 -1.5787048 3.854126 9.257263 
21497550824677 1374855806057770783 -1.6453552 3.9326782 9.11087 
21497555433254 1374855806062806183 -1.6560669 3.9362488 9.104919 
21497560102871 1374855806067841583 -1.7024841 3.9541016 9.082306 
21497565535497 1374855806072876984 -1.6536865 4.0100403 9.028748 
21497570540838 1374855806077912384 -1.7036743 3.9529114 9.04422 
21497575698781 1374855806082947784 -1.7096252 4.052887 9.059692 
21497580429439 1374855806087983185 -1.7310486 3.9981384 9.014465 
21497586655595 1374855806093018585 -1.7191467 3.975525 9.048981 
21497591325212 1374855806098053986 -1.701294 3.9790955 9.009705 
21497595964309 1374855806103089386 -1.7024841 3.931488 9.0346985 
21497600694966 1374855806108124786 -1.7227173 3.9350586 9.100159 
21497606432796 1374855806111939484 -1.746521 3.9338684 9.018036 
21497611193974 1374855806118195587 -1.7393799 4.000519 9.027557 
21497616168795 1374855806123230988 -1.6810608 3.982666 9.077545 
21497621540380 1374855806128266388 -1.7024841 3.9529114 9.0668335 
21497627064568 1374855806133271271 -1.6667786 3.9005432 9.1311035 
21497631825746 1374855806138337189 -1.6703491 3.8910217 9.2465515 
21497636434322 1374855806143403107 -1.6691589 3.8565063 9.258453 
21497646017719 1374855806148407990 -1.6548767 3.873169 9.162048 
21497671898995 1374855806153443390 -1.6191711 3.8136597 9.188232 
21497693232736 1374855806158478790 -1.6322632 3.8767395 9.059692 
21497701686879 1374855806163514191 -1.6167908 3.8826904 8.995422 
21497706783781 1374855806168549591 -1.5870361 3.9017334 8.890686 
21497755494295 1374855806173584992 -1.5763245 3.9195862 8.778809 
21497760377554 1374855806178620392 -1.5656128 3.8957825 8.818085 
21497765901742 1374855806183655792 -1.5691833 3.8957825 8.858551 
21497777102718 1374855806188691193 -1.528717 3.9731445 8.815704 
21497783786680 1374855806193757111 -1.5108643 3.8981628 8.838318 
