#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
104111057246304 1379335985605482625 0.01709 -0.0228 0.00557 
104111070888910 1379335985668715047 0.08972 -0.00891 0.00664 
104111075924772 1379335985795851278 0.00214 -0.00891 0.00557 
104111189460557 1379335985859938192 -0.00534 -0.0025 0.00557 
104111197121171 1379335985922926473 -0.00748 -0.01425 -0.00191 
104111256544335 1379335985986921834 -0.00427 -0.01532 0.0045 
104111325917142 1379335986050123739 0 -0.01746 -0.00084 
104111391902186 1379335986114255060 0.00534 -0.01318 -0.00832 
104111444824512 1379335986177426446 -0.01068 -0.00998 0.00664 
104111506689306 1379335986241391290 -0.02457 -0.026 0.00664 
104111591169698 1379335986304532159 0.00107 -0.03455 0.00237 
104111632341680 1379335986368497003 -0.00641 -0.01639 0.00023 
104111694847403 1379335986431668390 -0.01282 -0.02707 0.00237 
104111758848623 1379335986495704397 -0.00107 -0.01318 -0.00191 
104111822086836 1379335986558875784 -0.00961 -0.01746 -0.00084 
104111886027015 1379335986622810110 0.00748 -0.0025 0.00343 
104111949997715 1379335986685981497 0.00214 -0.01212 0.00984 
104112013998936 1379335986749549612 0.00214 -0.00464 0.00771 
104112077908596 1379335986813178763 -0.00214 -0.01852 0.00771 
104112154117966 1379335986877113089 0.00854 -0.02066 -0.00191 
104112203316806 1379335986940284475 0.01175 -0.00784 -0.00404 
104112267073864 1379335987004249319 0.0032 -0.026 0.0013 
104112330464678 1379335987067420706 0.00214 -0.05057 0.00984 
104112394710061 1379335987131385550 -0.00427 -0.03882 0.01091 
104112458558681 1379335987194556936 -0.00214 -0.026 0.00877 
104112524208001 1379335987258552298 0.00427 -0.00998 0.00023 
104112586591642 1379335987321693167 -0.00214 -0.00357 -0.00084 
104112649494129 1379335987385672645 -0.0032 -0.00784 -0.00298 
104112716303224 1379335987448844032 0.00107 -0.00357 -0.00191 
104112890666113 1379335987512778358 0.01068 -0.00784 -0.00725 
104112907543878 1379335987575949745 -0.00961 -0.00037 -0.00298 
104112916089583 1379335987639914589 -0.00214 -0.0025 0.00237 
104112967333287 1379335987703085975 0.00107 0.00284 -0.00511 
104113030144213 1379335987767050819 0.00534 -0.0025 -0.00084 
104113093412946 1379335987830222206 0.0032 -0.0025 -0.00298 
104113157902492 1379335987894187049 -0.00854 -0.00464 0.00557 
104113222575161 1379335987957388954 -0.01282 -0.02707 0.00984 
104113286179617 1379335988021323280 -0.01602 -0.01532 0.0013 
104113349356787 1379335988084525184 -0.01282 -0.02066 0.00237 
104113413022285 1379335988148490028 -0.01282 -0.01212 0.00343 
104113491734324 1379335988211630897 -0.00107 -0.01639 0.00023 
104113538796739 1379335988275595741 -0.00214 -0.01425 0.00023 
104113601973910 1379335988338736610 -0.00748 -0.0463 0.00877 
104113666493976 1379335988402731971 -0.01175 -0.03134 0.01305 
104113730586759 1379335988465933876 -0.00961 -0.02814 0.0045 
104113794496418 1379335988529898719 -0.00748 -0.01105 0.0045 
104113861915920 1379335988593161659 -0.00427 -0.00143 0.00664 
104113926069743 1379335988657340126 -0.00107 -0.00037 0.01091 
104113992085309 1379335988720419960 -0.00641 -0.00357 0.00664 
104114053583859 1379335988784537391 -0.00107 -0.0025 0.0013 
104114124665807 1379335988847342567 -0.00641 0.00177 -0.00191 
104114174688696 1379335988911276893 -0.00107 0.00284 0.00023 
104114237713266 1379335988974448280 0.00214 0.0007 0.00023 
104114303240505 1379335989038625470 0.00641 0.00177 -0.00298 
104114386225397 1379335989101796856 0.00107 0.00284 -0.00191 
104114437896387 1379335989166097394 -0.00641 0.00497 0.00343 
104114506841908 1379335989228994122 0.0032 -0.00037 -0.00191 
104114556620637 1379335989292897931 -0.00214 -0.00037 -0.00725 
104114620255612 1379335989356099835 -0.00641 -0.00571 -0.00618 
104114685508169 1379335989420034161 -0.00641 -0.02066 -0.00618 
104114810000767 1379335989483205548 -0.02991 -0.00464 -0.00404 
104114819553643 1379335989547170392 -0.02991 0.00177 0.00664 
104114873666265 1379335989610341778 -0.01923 0.00284 0.01518 
104114937636964 1379335989674306622 -0.0235 0.00177 0.02266 
104115000753094 1379335989737478009 -0.01923 0.01138 0.02159 
104115081418438 1379335989801778546 -0.01068 0.00604 0.01411 
104115127900965 1379335989864629329 0.02029 0.00497 -0.00938 
104115192939880 1379335989928594173 0.00961 0.01245 -0.02434 
104115259932096 1379335989991826595 0.0032 0.00711 -0.01045 
104115333303071 1379335990056035579 0.00641 0.01138 0.00023 
104115416989932 1379335990119206966 0.00641 0.02313 0.00664 
104115471590879 1379335990182866634 0.00748 0.01566 0.00557 
104115508947815 1379335990246007503 0.00427 0.01352 -0.00084 
104115572887994 1379335990310002864 0.00641 0.00925 -0.00298 
104115637926908 1379335990373174251 -0.00534 0.0007 -0.00404 
104115704430799 1379335990437139095 0 0.00177 -0.00191 
104115790803454 1379335990500554622 0.00961 -0.01105 0.00557 
104115828923398 1379335990564305843 0.01389 -0.02066 0.0248 
104115891368079 1379335990627416194 0.00748 -0.01318 0.0013 
104115955399821 1379335990691411556 0.00534 -0.01212 0.00237 
104116062038001 1379335990754613460 -0.00427 -0.01212 0.03014 
104116081937285 1379335990818517269 0.02777 -0.01425 0.01945 
104116144656650 1379335990881719173 0 0.0007 -0.00191 
104116210794297 1379335990945684017 -0.00748 0.00925 0.00771 
104116272964295 1379335991008855403 -0.00641 0.00604 0.01411 
104116337942168 1379335991072820247 -0.00534 0.00497 0.00877 
104116401058299 1379335991135991634 0.00107 0.01245 -0.00404 
104116465425763 1379335991199956478 0.00214 0.00391 0.00023 
104116527351599 1379335991263127864 0.00427 0.00284 -0.00511 
104116654804673 1379335991327092708 0.00748 -0.00464 -0.00511 
104116679953460 1379335991390264095 0.00427 -0.00143 -0.01045 
104116718897456 1379335991454436458 0.0032 0.00177 -0.00832 
104116781922024 1379335991517607844 0.00107 -0.00357 -0.00084 
104116845892725 1379335991581572688 -0.00107 0.00711 -0.00084 
104116907940641 1379335991644744075 -0.00107 -0.00357 0.00237 
104116974078289 1379335991708708919 -0.0032 0.00604 0.00343 
104117041864035 1379335991772093928 -0.00641 -0.00464 0.00664 
104117104247678 1379335991836180842 -0.00214 0.00284 0.00237 
104117171423016 1379335991899291194 0.00107 0.00177 -0.00618 
104117247083018 1379335991962981379 -0.01068 0.01031 -0.01045 
104117289994662 1379335992026152766 0.01923 0.03809 -0.07668 
104117353660159 1379335992090117610 -0.07584 0.18762 -0.2433 
104117417813982 1379335992153288997 0.03952 0.711 -0.61287 
104117481723643 1379335992217253840 -0.06088 0.50806 -0.39925 
104117544290405 1379335992280438472 -0.01816 0.11072 -0.17921 
104117609359838 1379335992344433833 0.05554 0.11285 -0.08949 
104117679831378 1379335992407574703 0.047 -0.0527 0.01198 
104117735622620 1379335992471539546 0.08972 -0.07941 0.06111 
104117855293000 1379335992534741451 0.01175 -0.08368 0.08354 
104117869332371 1379335992598675777 0.03525 0.0274 0.03975 
104117924971009 1379335992661847164 -0.00961 -0.01105 0.02373 
104117990833972 1379335992725812007 0.00214 -0.01105 0.0248 
104118053828023 1379335992788983394 0.00427 -0.01318 0.01839 
104118121430647 1379335992852978755 0.00854 -0.02386 0.01625 
104118183203880 1379335992916150142 0.00427 -0.01318 0.01732 
104118245709602 1379335992980084468 -0.00854 -0.01852 0.02907 
104118308978334 1379335993043286373 -0.03311 -0.03882 0.0515 
104118375543267 1379335993107251216 -0.05447 -0.08047 0.10384 
104118524055398 1379335993170422603 -0.13351 -0.13068 0.19142 
104118531807572 1379335993234387447 -0.24033 -0.24603 0.30785 
104118560985048 1379335993297436763 -0.13672 -0.1969 0.2961 
104118625566156 1379335993361493160 -0.07797 -0.13388 0.1722 
104118687614074 1379335993424634029 0.05554 -0.01212 -0.01472 
104118751645814 1379335993488598873 0.01495 0.04236 -0.13649 
104118816104842 1379335993551831294 0.0502 0.14383 -0.23262 
104118880441786 1379335993615826656 0.02029 0.04449 -0.17815 
104118943222192 1379335993678967525 0.02991 -0.02066 -0.02327 
104119007192892 1379335993742932369 -0.05554 -0.04416 0.04829 
104119100768353 1379335993806103755 -0.32578 -0.36887 0.35912 
104119133944000 1379335993870038082 -0.74234 -0.75125 0.60585 
104119196205558 1379335993933452325 -0.92499 -0.88156 0.78957 
104119261122391 1379335993997386651 -0.1442 -0.36673 0.23842 
104119324971010 1379335994060558038 0.09613 -0.06339 0.04189 
104119388331302 1379335994124492364 0.08545 0.01031 -0.01686 
104119453644900 1379335994187694268 0.02457 0.06265 -0.16426 
104119514807725 1379335994251659112 0.17197 0.2955 -0.51781 
104119579083629 1379335994314861016 0.20187 0.24957 -0.43343 
104119643054329 1379335994378825860 0.07477 0.01459 -0.09377 
104119746793075 1379335994442027764 -0.02563 -0.06873 0.10597 
104119769500232 1379335994506206231 -0.04272 -0.03027 0.13908 
104119850989627 1379335994569102960 -0.11108 -0.05057 0.22346 
104119896129257 1379335994633067803 -0.1474 -0.15952 0.30678 
104119960771407 1379335994696239190 -0.09399 -0.13495 0.35805 
104120025444075 1379335994760218633 -0.02777 -0.17233 0.34416 
104120087522512 1379335994823420537 -0.03098 -0.21292 0.33775 
104120153782240 1379335994887385381 0.10254 0.04022 0.16151 
104120215647035 1379335994950556768 -0.05234 0.03809 0.11986 
