#SysTm EventTmStmp Acc:x Acc:y Acc:z
104111055445602 1379335985604414510 -1.0704651 2.9653168 9.57486 
104111069240810 1379335985667646932 -1.089508 2.761795 8.7595825 
104111074795518 1379335985794783163 -1.0133362 2.8593903 9.188049 
104111188422865 1379335985858809041 -1.1621094 2.8820038 9.243988 
104111196358161 1379335985921858358 -1.1192627 2.883194 9.252319 
104111255048837 1379335985985853719 -1.0299988 2.8867645 9.213043 
104111322681983 1379335986049025106 -1.0323792 2.8974762 9.202332 
104111389277434 1379335986113186944 -1.1192627 2.870102 9.158295 
104111439575008 1379335986176358331 -1.0383301 2.8355865 9.180908 
104111504278197 1379335986240292657 -1.0299988 2.845108 9.401093 
104111589430037 1379335986303464044 -0.9812012 2.8498688 9.12616 
104111630937743 1379335986367428888 -0.9812012 2.85701 9.211853 
104111693626588 1379335986430600274 -0.94192505 2.8308258 9.295166 
104111757444686 1379335986494565118 -0.98358154 2.845108 9.235657 
104111820713419 1379335986557807669 -0.9692993 2.8665314 9.199951 
104111884653599 1379335986621741995 -0.9764404 2.8272552 9.236847 
104111947952850 1379335986684913382 -0.9395447 2.7713165 9.159485 
104112011954071 1379335986748481497 -0.92645264 2.8605804 9.273743 
104112075344884 1379335986812110647 -0.8574219 2.870102 9.241608 
104112153080274 1379335986876044974 -0.90859985 2.8677216 9.247559 
104112202218073 1379335986939216360 -0.93478394 2.871292 9.180908 
104112266036171 1379335987003181204 -0.92526245 2.839157 9.245178 
104112329274383 1379335987066352591 -0.85028076 2.8593903 9.142822 
104112393367164 1379335987130317434 -0.80981445 2.896286 9.217804 
104112456941101 1379335987193488821 -0.8038635 2.8665314 9.25946 
104112521186484 1379335987257453665 -0.80267334 2.8403473 9.251129 
104112584241573 1379335987320625052 -0.82528687 2.8582 9.265411 
104112647784988 1379335987384604530 -0.82647705 2.870102 9.185669 
104112713281707 1379335987447775917 -0.7824402 2.8605804 9.3046875 
104112888010839 1379335987511710243 -0.8312378 2.8201141 9.145203 
104112905529534 1379335987574881630 -0.82528687 2.8879547 9.316589 
104112914105758 1379335987638846473 -0.7574463 2.8582 9.25946 
104112965105300 1379335987702017860 -0.83599854 2.8879547 9.2725525 
104113029014959 1379335987765982704 -0.75982666 2.837967 9.241608 
104113092192131 1379335987829154091 -0.84432983 2.8653412 9.171387 
104113156162830 1379335987893118934 -0.80148315 2.8796234 9.245178 
104113220194572 1379335987956320839 -0.7217407 2.8522491 9.207092 
104113283493824 1379335988020255165 -0.7800598 2.8534393 9.285645 
104113347006718 1379335988083426551 -0.7633972 2.8486786 9.228516 
104113411099501 1379335988147421913 -0.73602295 2.837967 9.333252 
104113487675115 1379335988210562782 -0.7324524 2.8332062 9.186859 
104113537484363 1379335988274527626 -0.7384033 2.7951202 9.299927 
104113600692054 1379335988337668495 -0.7074585 2.8105927 9.228516 
104113664845876 1379335988401663856 -0.6515198 2.8653412 9.298737 
104113728328251 1379335988464835243 -0.6586609 2.832016 9.25946 
104113791993747 1379335988528830604 -0.6419983 2.7963104 9.288025 
104113857032661 1379335988592001991 -0.6598511 2.8094025 9.243988 
104113921278045 1379335988656149940 -0.60510254 2.8117828 9.203522 
104113988148180 1379335988719229774 -0.62057495 2.8105927 9.296356 
104114048792161 1379335988783347206 -0.6312866 2.7891693 9.2404175 
104114123597594 1379335988846274452 -0.65509033 2.7903595 9.282074 
104114173559442 1379335988910208778 -0.64437866 2.8094025 9.273743 
104114236645053 1379335988973380165 -0.6086731 2.8165436 9.299927 
104114300676794 1379335989037557354 -0.6158142 2.7534637 9.25589 
104114385096143 1379335989100728741 -0.66104126 2.7963104 9.227325 
104114434203422 1379335989164907208 -0.61105347 2.8272552 9.292786 
104114505987338 1379335989227926007 -0.6491394 2.8296356 9.229706 
104114554758894 1379335989291829815 -0.6396179 2.8010712 9.285645 
104114618058145 1379335989355031720 -0.6515198 2.7403717 9.432037 
104114682089887 1379335989418966046 -0.66104126 2.837967 9.082123 
104114808963074 1379335989482137433 -0.61105347 2.9081879 9.314209 
104114818760113 1379335989546102276 -0.6586609 2.755844 9.305878 
104114872445450 1379335989609273663 -0.7050781 2.5856476 9.308258 
104114936416149 1379335989673238507 -0.65390015 2.6213531 9.357056 
104114999684881 1379335989736409894 -0.5812988 2.7213287 9.274933 
104115075375405 1379335989800588360 -0.4765625 2.7713165 9.404663 
