#SysTm EventTmStmp Acc:x Acc:y Acc:z
312591711166286 1379577099334188967 -0.9050293 0.9705658 8.7786255 
312591723893281 1379577099397390872 -0.44799805 0.97294617 10.033081 
312591751636299 1379577099588461428 -0.7062683 1.0979156 10.114014 
312591814203063 1379577099651632815 -1.1192627 1.0443573 10.269928 
312591875304848 1379577099715597659 -1.0026245 1.2931061 9.516541 
312591938573580 1379577099778769045 -0.9109802 1.1609955 8.900024 
312592002757924 1379577099842733889 -1.2727966 0.8634491 10.930481 
312592065629890 1379577099905905276 -1.583435 0.98960876 8.406097 
312592129570070 1379577099969839602 -1.3311157 0.98960876 9.486786 
312592194578463 1379577100033041506 -2.0440369 0.94200134 9.4201355 
312592256717941 1379577100097006350 -2.8938293 0.77537537 9.399902 
312592319956154 1379577100160177737 -2.2404175 1.7691803 9.234467 
312592384201537 1379577100224234133 -2.878357 0.9110565 10.159241 
312592447256626 1379577100287313967 -3.3425293 0.70991516 10.021179 
312592511196805 1379577100351370364 -2.9057312 0.66230774 9.517731 
312592574251896 1379577100414601534 -2.013092 0.7813263 9.593903 
312592638222595 1379577100478566378 -1.089508 0.8551178 9.7986145 
312592702040694 1379577100541768282 -0.8621826 1.4668732 8.124023 
312592765248385 1379577100605702609 0.23278809 1.876297 9.716492 
312592828578157 1379577100668873995 0.3303833 1.5097198 9.729584 
312592892487818 1379577100732808321 -0.006439209 1.2038422 9.948578 
312592955756549 1379577100796010226 0.79693604 1.5799408 10.044983 
312593019818811 1379577100860036105 1.0290222 2.069107 9.057129 
312593083087543 1379577100923115939 0.77075195 1.6037445 10.431793 
312593146630958 1379577100987050265 0.3803711 1.3776093 9.606995 
312593210784781 1379577101050313204 0.50177 1.7525177 8.944061 
312593273839871 1379577101114247530 0.4125061 1.8501129 9.202332 
312593337383285 1379577101177388400 0.2887268 2.1428986 9.409424 
312593401323465 1379577101241611975 -0.036193848 2.145279 9.234467 
312593464256474 1379577101304630774 -0.12545776 2.1786041 9.439178 
312593528379776 1379577101368687171 -0.569397 2.3285675 9.310638 
312593591434864 1379577101431797522 0.29943848 3.0962372 8.996429 
312593655710769 1379577101495853919 -0.56344604 1.228836 10.870972 
312593718582736 1379577101558903235 -0.8574219 1.3680878 8.673889 
312593782767079 1379577101622837561 -0.7717285 0.84916687 9.38443 
312593845791647 1379577101686080252 -1.057373 0.6980133 9.243988 
312593909670786 1379577101750045096 -0.47061157 0.6492157 10.241364 
312593973122643 1379577101813247000 -0.44561768 0.4599762 10.5746155 
312594037032302 1379577101877242361 -0.52297974 0.7170563 9.2547 
312594099904268 1379577101940322195 0.050689697 1.3538055 9.034515 
312594164302254 1379577102004378592 -0.071899414 1.3811798 9.265411 
312594227265781 1379577102067488943 0.013793945 1.5870819 9.89621 
312594291144922 1379577102131514822 -0.020721436 1.7406158 9.8628845 
312594354749378 1379577102194594656 0.5303345 2.164322 9.64151 
312594418384353 1379577102258559500 0.101867676 1.9369965 9.286835 
312594493708632 1379577102321761404 0.49224854 2.639206 9.311829 
312594550171321 1379577102385878836 0.7088623 1.9143829 10.79837 
312594616583652 1379577102448989188 0.13043213 0.9860382 9.521301 
312594678265324 1379577102513152369 0.206604 1.350235 9.358246 
312594741289892 1379577102576171168 0.6600647 1.3907013 8.773865 
312594805962561 1379577102640227564 0.732666 1.0074615 9.236847 
312594862547332 1379577102703215845 1.3670349 1.401413 9.232086 
312594928257695 1379577102767180689 0.66244507 0.9110565 9.552246 
312594992533598 1379577102830413111 0.80407715 1.728714 8.775055 
312595056351696 1379577102894316919 0.9802246 1.95961 9.0 
312595115896943 1379577102955565699 1.2527771 2.0702972 9.338013 
312595181881989 1379577103021575220 0.91119385 1.8167877 9.508209 
312595249087848 1379577103084655054 0.7897949 1.9108124 9.113068 
312595310220154 1379577103148680933 1.0385437 2.222641 9.19281 
312595371932346 1379577103211791285 0.5838928 2.332138 9.261841 
