#SysTm EventTmStmp Mag:x Mag:y Mag:z
312591720505520 1379577099344656497 -27.719116 -5.1589966 -17.69867 
312591759785239 1379577099598928958 -27.23999 -4.559326 -18.359375 
312591826869017 1379577099662100344 -26.879883 -3.5385132 -18.659973 
312591886658426 1379577099726065188 -26.45874 -2.519226 -19.018555 
312591948736863 1379577099789236575 -26.098633 -1.499939 -19.319153 
312592012799126 1379577099853201419 -25.379944 -0.47912598 -19.499207 
312592076312020 1379577099916372805 -24.598694 1.1398315 -19.918823 
312592139977517 1379577099980307131 -23.75946 2.3391724 -20.27893 
312592204100820 1379577100043509036 -22.439575 3.8986206 -20.458984 
312592266148736 1379577100107473879 -21.359253 5.519104 -20.759583 
312592330790886 1379577100170645266 -20.339966 6.8984985 -20.759583 
312592393082965 1379577100234823733 -19.378662 8.338928 -20.878601 
312592455893891 1379577100297781497 -17.878723 9.539795 -20.878601 
312592519925632 1379577100361989230 -16.43982 11.099243 -20.999146 
312592582980722 1379577100425038546 -14.878845 11.999512 -21.238708 
312592647073503 1379577100489033907 -13.198853 13.139343 -21.299744 
312592710861082 1379577100552357882 -11.51886 14.099121 -21.479797 
312592774129814 1379577100616170138 -9.838867 14.93988 -21.418762 
312592837368025 1379577100679372042 -7.8598022 15.478516 -21.659851 
312592901308205 1379577100743275851 -5.758667 15.9591675 -21.598816 
312592964576938 1379577100806477755 -3.6590576 16.43982 -21.899414 
312593028761280 1379577100870625704 -1.499939 16.558838 -21.899414 
312593091572206 1379577100933583468 0.53863525 16.799927 -21.659851 
312593155603949 1379577100997517794 2.5787354 16.859436 -21.479797 
312593219299965 1379577101060902804 4.4387817 16.97998 -21.359253 
312593282751819 1379577101124715060 6.539917 16.558838 -21.299744 
312593345867948 1379577101187962073 8.338928 16.378784 -21.299744 
312593410388016 1379577101252201575 10.258484 16.139221 -21.598816 
312593473076862 1379577101315098303 11.878967 15.658569 -21.418762 
312593537139122 1379577101379185217 13.198853 14.99939 -21.299744 
312593600285772 1379577101442265051 14.518738 14.338684 -20.878601 
312593664378555 1379577101506351965 15.59906 13.798523 -20.939636 
312593728135612 1379577101569462317 16.619873 13.319397 -20.698547 
312593791251742 1379577101633315359 17.518616 13.259888 -20.579529 
312593854703596 1379577101696669852 18.598938 13.018799 -20.159912 
312593918521694 1379577101760512625 19.1391 12.779236 -19.619751 
312593982736560 1379577101823745047 19.799805 12.599182 -19.198608 
312594045883209 1379577101887831961 20.639038 12.658691 -18.959045 
312594109121420 1379577101950789725 21.299744 12.239075 -19.018555 
312594173214202 1379577102014968192 21.958923 11.878967 -18.778992 
312594235964087 1379577102077925955 22.499084 11.399841 -18.899536 
312594300148432 1379577102142043387 22.979736 10.618591 -18.899536 
312594365858793 1379577102205062186 23.399353 10.018921 -19.07959 
312594428364515 1379577102269027029 23.939514 9.239197 -19.439697 
312594518155450 1379577102332564627 24.119568 8.639526 -19.73877 
312594574435019 1379577102396682059 24.119568 8.1588745 -20.27893 
312594639382370 1379577102459777125 24.299622 7.978821 -20.399475 
312594711227326 1379577102523864039 24.35913 7.798767 -20.639038 
312594776388320 1379577102586882837 24.35913 7.258606 -21.058655 
312594837917391 1379577102650939234 24.41864 7.0785522 -21.238708 
312594871489802 1379577102713652857 24.35913 6.8984985 -21.1792 
312594937627449 1379577102777617701 24.35913 6.9595337 -21.11969 
312595015912203 1379577102840972193 24.598694 6.8984985 -21.1792 
312595088855892 1379577102904784449 24.598694 6.77948 -20.878601 
312595133995523 1379577102966033228 24.719238 6.5994263 -20.939636 
312595199370162 1379577103032164820 25.019836 6.539917 -20.939636 
312595273473625 1379577103095122584 25.379944 6.5994263 -20.518494 
312595333324075 1379577103159301050 25.498962 6.8389893 -20.339966 
312595402239076 1379577103222350367 25.79956 6.9595337 -20.219421 
312595466331858 1379577103286345728 25.85907 7.0785522 -19.979858 
312595518613256 1379577103349547632 26.098633 7.1990967 -19.619751 
312595583652170 1379577103413329371 26.45874 7.3791504 -19.439697 
312595645455923 1379577103477050074 26.759338 7.8598022 -19.018555 
312595707778524 1379577103540953882 26.818848 7.8598022 -18.598938 
312595773305763 1379577103604003199 26.879883 8.1588745 -18.418884 
312595838466758 1379577103668090113 27.059937 8.338928 -18.179321 
312595904055039 1379577103731169947 27.119446 8.399963 -17.999268 
312595966896485 1379577103795470484 27.359009 8.459473 -17.939758 
312596027906710 1379577103858336695 27.23999 8.578491 -17.999268 
312596115072894 1379577103922332056 27.2995 8.399963 -18.058777 
312596143212676 1379577103985167750 27.119446 8.338928 -18.119812 
312596207366499 1379577104049193628 27.059937 8.459473 -18.119812 
312596270360549 1379577104112393749 27.059937 8.399963 -17.939758 
312596335918309 1379577104175229443 26.818848 8.399963 -17.69867 
312596419635690 1379577104239743603 26.579285 8.279419 -17.63916 
312596507778524 1379577104304044140 26.219177 8.21991 -17.57965 
312596534056565 1379577104366757763 26.039124 8.399963 -17.518616 
312596589390000 1379577104431516064 25.439453 8.639526 -17.338562 
312596651682079 1379577104493771923 24.958801 8.518982 -17.459106 
312596733140954 1379577104557645214 24.299622 8.399963 -17.459106 
312596790885499 1379577104621030224 23.458862 8.699036 -17.518616 
312596867735796 1379577104685025585 22.499084 8.879089 -17.819214 
312596934728014 1379577104748441113 21.598816 9.539795 -17.999268 
312596998698714 1379577104812497509 20.639038 10.079956 -17.939758 
312597055375045 1379577104875577343 19.619751 10.499573 -17.999268 
312597126640114 1379577104939831968 18.899536 11.039734 -17.878723 
312597185574953 1379577105002759214 18.179321 11.698914 -17.819214 
312597247195585 1379577105066754575 17.518616 12.658691 -17.63916 
312597312326059 1379577105130048032 16.619873 13.378906 -17.219543 
312597377578615 1379577105193921323 16.259766 13.978577 -16.97998 
312597435323160 1379577105257184263 15.838623 14.399719 -16.799927 
312597516690472 1379577105321027036 15.419006 14.93988 -16.679382 
312597560426166 1379577105383221861 15.058899 15.419006 -16.259766 
312597632149041 1379577105448163267 14.639282 15.838623 -16.19873 
312597691785849 1379577105511273618 14.4592285 16.319275 -16.018677 
312597757892976 1379577105576062437 14.4592285 16.499329 -16.139221 
312597816827815 1379577105638440366 14.579773 16.738892 -16.499329 
312597879852384 1379577105702466245 14.518738 17.158508 -16.378784 
312597949316750 1379577105766003843 14.279175 17.63916 -16.378784 
312598014203061 1379577105829632993 14.279175 18.058777 -16.19873 
